Total	ZnA[Total]	thetaWatt[Total]	ThetaTaj[Total]	Rm[Total]	ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
-12.5682	-1.88322	-4.08044	-3.66516	-2.93935	-1.88322	-4.08044	-3.66516	-2.93935	
-13.2925	-1.7832	-4.24053	-4.41455	-2.85423	-1.7832	-4.24053	-4.41455	-2.85423	
-13.2925	-1.7832	-4.24053	-4.41455	-2.85423	-1.7832	-4.24053	-4.41455	-2.85423	
-14.6272	-2.09964	-3.93223	-5.05146	-3.54391	-2.09964	-3.93223	-5.05146	-3.54391	
-13.9173	-2.0433	-3.66516	-4.41455	-3.79424	-2.0433	-3.66516	-4.41455	-3.79424	
-15.8677	-2.27887	-4.60517	-5.05146	-3.93223	-2.27887	-4.60517	-5.05146	-3.93223	
-13.5889	-2.09964	-3.66516	-5.05146	-2.77259	-2.09964	-3.66516	-5.05146	-2.77259	
-13.5889	-2.09964	-3.66516	-5.05146	-2.77259	-2.09964	-3.66516	-5.05146	-2.77259	
-13.1748	-1.7832	-3.93223	-4.24053	-3.21888	-1.7832	-3.93223	-4.24053	-3.21888	
-13.1748	-1.7832	-3.93223	-4.24053	-3.21888	-1.7832	-3.93223	-4.24053	-3.21888	
-13.1748	-1.7832	-3.93223	-4.24053	-3.21888	-1.7832	-3.93223	-4.24053	-3.21888	
-14.0822	-2.15762	-4.81589	-4.41455	-2.69415	-2.15762	-4.81589	-4.41455	-2.69415	
-14.0822	-2.15762	-4.81589	-4.41455	-2.69415	-2.15762	-4.81589	-4.41455	-2.69415	
-15.3203	-2.15762	-4.41455	-4.81589	-3.93223	-2.15762	-4.41455	-4.81589	-3.93223	
-13.2242	-2.09964	-3.66516	-4.24053	-3.21888	-2.09964	-3.66516	-4.24053	-3.21888	
-14.2459	-2.0433	-3.93223	-5.05146	-3.21888	-2.0433	-3.93223	-5.05146	-3.21888	
-14.3939	-1.9885	-4.41455	-5.05146	-2.93935	-1.9885	-4.41455	-5.05146	-2.93935	
-14.1939	-1.93517	-4.41455	-4.81589	-3.02826	-1.93517	-4.41455	-4.81589	-3.02826	
-14.1939	-1.93517	-4.41455	-4.81589	-3.02826	-1.93517	-4.41455	-4.81589	-3.02826	
-13.1958	-2.21733	-3.54391	-4.81589	-2.61867	-2.21733	-3.54391	-4.81589	-2.61867	
-13.9679	-2.0433	-4.08044	-4.41455	-3.4296	-2.0433	-4.08044	-4.41455	-3.4296	
-13.9679	-2.0433	-4.08044	-4.41455	-3.4296	-2.0433	-4.08044	-4.41455	-3.4296	
-14.134	-1.7832	-4.08044	-5.05146	-3.21888	-1.7832	-4.08044	-5.05146	-3.21888	
-14.134	-1.7832	-4.08044	-5.05146	-3.21888	-1.7832	-4.08044	-5.05146	-3.21888	
-14.134	-1.7832	-4.08044	-5.05146	-3.21888	-1.7832	-4.08044	-5.05146	-3.21888	
-13.2435	-2.47575	-3.54391	-4.60517	-2.61867	-2.47575	-3.54391	-4.60517	-2.61867	
-13.2435	-2.47575	-3.54391	-4.60517	-2.61867	-2.47575	-3.54391	-4.60517	-2.61867	
-13.8091	-1.64196	-3.79424	-5.05146	-3.32146	-1.64196	-3.79424	-5.05146	-3.32146	
-14.7917	-2.34237	-4.41455	-5.62682	-2.40795	-2.34237	-4.41455	-5.62682	-2.40795	
-14.2897	-2.09964	-3.93223	-5.31852	-2.93935	-2.09964	-3.93223	-5.31852	-2.93935	
-17.4962	-2.61867	-5.62682	-5.31852	-3.93223	-2.61867	-5.62682	-5.31852	-3.93223	
-13.8187	-2.27887	-4.08044	-4.24053	-3.21888	-2.27887	-4.08044	-4.24053	-3.21888	
-14.6626	-2.34237	-4.41455	-5.05146	-2.85423	-2.34237	-4.41455	-5.05146	-2.85423	
-14.6626	-2.34237	-4.41455	-5.05146	-2.85423	-2.34237	-4.41455	-5.05146	-2.85423	
-14.8792	-2.15762	-4.81589	-5.05146	-2.85423	-2.15762	-4.81589	-5.05146	-2.85423	
-14.8792	-2.15762	-4.81589	-5.05146	-2.85423	-2.15762	-4.81589	-5.05146	-2.85423	
-14.8792	-2.15762	-4.81589	-5.05146	-2.85423	-2.15762	-4.81589	-5.05146	-2.85423	
-13.908	-2.34237	-4.41455	-4.60517	-2.54593	-2.34237	-4.41455	-4.60517	-2.54593	
-15.1171	-2.0433	-5.31852	-4.81589	-2.93935	-2.0433	-5.31852	-4.81589	-2.93935	
-14.3816	-2.0433	-4.08044	-5.31852	-2.93935	-2.0433	-4.08044	-5.31852	-2.93935	
-14.3816	-2.0433	-4.08044	-5.31852	-2.93935	-2.0433	-4.08044	-5.31852	-2.93935	
-13.3235	-1.735	-3.79424	-5.31852	-2.47575	-1.735	-3.79424	-5.31852	-2.47575	
-13.9574	-1.59702	-4.81589	-4.60517	-2.93935	-1.59702	-4.81589	-4.60517	-2.93935	
-13.7597	-1.7832	-3.32146	-5.62682	-3.02826	-1.7832	-3.32146	-5.62682	-3.02826	
-13.2969	-1.59702	-4.60517	-4.24053	-2.85423	-1.59702	-4.60517	-4.24053	-2.85423	
-13.1266	-1.735	-3.66516	-4.60517	-3.1213	-1.735	-3.66516	-4.60517	-3.1213	
-12.5584	-2.54593	-3.4296	-4.24053	-2.34237	-2.54593	-3.4296	-4.24053	-2.34237	
-12.5584	-2.54593	-3.4296	-4.24053	-2.34237	-2.54593	-3.4296	-4.24053	-2.34237	
-12.789	-2.15762	-2.69415	-4.81589	-3.1213	-2.15762	-2.69415	-4.81589	-3.1213	
-14.4037	-2.40795	-4.24053	-4.81589	-2.93935	-2.40795	-4.24053	-4.81589	-2.93935	
-13.0724	-1.88322	-4.08044	-4.08044	-3.02826	-1.88322	-4.08044	-4.08044	-3.02826	
-13.0724	-1.88322	-4.08044	-4.08044	-3.02826	-1.88322	-4.08044	-4.08044	-3.02826	
-13.0724	-1.88322	-4.08044	-4.08044	-3.02826	-1.88322	-4.08044	-4.08044	-3.02826	
-13.0724	-1.88322	-4.08044	-4.08044	-3.02826	-1.88322	-4.08044	-4.08044	-3.02826	
-13.6517	-1.88322	-4.41455	-4.41455	-2.93935	-1.88322	-4.41455	-4.41455	-2.93935	
-13.4065	-1.88322	-4.08044	-4.41455	-3.02826	-1.88322	-4.08044	-4.41455	-3.02826	
-13.9242	-1.7832	-3.79424	-4.41455	-3.93223	-1.7832	-3.79424	-4.41455	-3.93223	
-12.4421	-1.83258	-3.4296	-4.24053	-2.93935	-1.83258	-3.4296	-4.24053	-2.93935	
-12.4421	-1.83258	-3.4296	-4.24053	-2.93935	-1.83258	-3.4296	-4.24053	-2.93935	
-11.9053	-2.15762	-3.1213	-4.08044	-2.54593	-2.15762	-3.1213	-4.08044	-2.54593	
-11.4567	-1.64196	-3.1213	-4.41455	-2.27887	-1.64196	-3.1213	-4.41455	-2.27887	
-13.3007	-1.4267	-4.41455	-3.79424	-3.66516	-1.4267	-4.41455	-3.79424	-3.66516	
-13.3007	-1.4267	-4.41455	-3.79424	-3.66516	-1.4267	-4.41455	-3.79424	-3.66516	
-12.9886	-2.0433	-3.79424	-4.60517	-2.54593	-2.0433	-3.79424	-4.60517	-2.54593	
-13.702	-2.0433	-3.93223	-4.60517	-3.1213	-2.0433	-3.93223	-4.60517	-3.1213	
-12.7355	-2.21733	-3.66516	-4.08044	-2.77259	-2.21733	-3.66516	-4.08044	-2.77259	
-13.1449	-2.27887	-3.32146	-4.60517	-2.93935	-2.27887	-3.32146	-4.60517	-2.93935	
-13.8882	-1.7832	-3.93223	-5.05146	-3.1213	-1.7832	-3.93223	-5.05146	-3.1213	
-13.8882	-1.7832	-3.93223	-5.05146	-3.1213	-1.7832	-3.93223	-5.05146	-3.1213	
-13.8882	-1.7832	-3.93223	-5.05146	-3.1213	-1.7832	-3.93223	-5.05146	-3.1213	
-14.1528	-1.83258	-4.41455	-5.05146	-2.85423	-1.83258	-4.41455	-5.05146	-2.85423	
-12.7479	-1.93517	-3.54391	-4.24053	-3.02826	-1.93517	-3.54391	-4.24053	-3.02826	
-13.76	-2.0433	-3.54391	-5.31852	-2.85423	-2.0433	-3.54391	-5.31852	-2.85423	
-14.5542	-2.27887	-4.24053	-5.62682	-2.40795	-2.27887	-4.24053	-5.62682	-2.40795	
-13.2305	-1.735	-4.60517	-4.41455	-2.47575	-1.735	-4.60517	-4.41455	-2.47575	
-12.6057	-1.7832	-3.93223	-4.41455	-2.47575	-1.7832	-3.93223	-4.41455	-2.47575	
-12.6899	-1.93517	-3.79424	-4.41455	-2.54593	-1.93517	-3.79424	-4.41455	-2.54593	
-11.2816	-1.4267	-3.1213	-3.79424	-2.93935	-1.4267	-3.1213	-3.79424	-2.93935	
-12.3737	-2.27887	-3.54391	-3.93223	-2.61867	-2.27887	-3.54391	-3.93223	-2.61867	
-14.3395	-1.93517	-4.81589	-4.81589	-2.77259	-1.93517	-4.81589	-4.81589	-2.77259	
-12.4949	-2.0433	-3.93223	-3.66516	-2.85423	-2.0433	-3.93223	-3.66516	-2.85423	
-12.4949	-2.0433	-3.93223	-3.66516	-2.85423	-2.0433	-3.93223	-3.66516	-2.85423	
-14.0262	-1.83258	-4.81589	-4.60517	-2.77259	-1.83258	-4.81589	-4.60517	-2.77259	
-10.2722	-1.59702	-3.02826	-3.4296	-2.21733	-1.59702	-3.02826	-3.4296	-2.21733	
-13.9607	-2.34237	-4.24053	-4.60517	-2.77259	-2.34237	-4.24053	-4.60517	-2.77259	
-13.4619	-2.15762	-4.60517	-4.08044	-2.61867	-2.15762	-4.60517	-4.08044	-2.61867	
-12.3644	-2.15762	-3.93223	-3.93223	-2.34237	-2.15762	-3.93223	-3.93223	-2.34237	
-12.3644	-2.15762	-3.93223	-3.93223	-2.34237	-2.15762	-3.93223	-3.93223	-2.34237	
-12.7209	-1.7832	-3.54391	-5.05146	-2.34237	-1.7832	-3.54391	-5.05146	-2.34237	
-12.6453	-2.40795	-3.54391	-3.66516	-3.02826	-2.40795	-3.54391	-3.66516	-3.02826	
-12.7744	-2.15762	-3.4296	-4.41455	-2.77259	-2.15762	-3.4296	-4.41455	-2.77259	
-12.3252	-2.0433	-3.32146	-4.41455	-2.54593	-2.0433	-3.32146	-4.41455	-2.54593	
-12.2426	-1.7832	-3.54391	-4.81589	-2.09964	-1.7832	-3.54391	-4.81589	-2.09964	
-11.1701	-1.83258	-2.93935	-4.24053	-2.15762	-1.83258	-2.93935	-4.24053	-2.15762	
-13.3655	-2.21733	-3.79424	-4.41455	-2.93935	-2.21733	-3.79424	-4.41455	-2.93935	
-11.9176	-1.7832	-3.79424	-3.79424	-2.54593	-1.7832	-3.79424	-3.79424	-2.54593	
-13.3259	-2.15762	-3.54391	-4.08044	-3.54391	-2.15762	-3.54391	-4.08044	-3.54391	
-13.8451	-2.0433	-3.54391	-5.31852	-2.93935	-2.0433	-3.54391	-5.31852	-2.93935	
-11.8703	-1.93517	-3.79424	-3.66516	-2.47575	-1.93517	-3.79424	-3.66516	-2.47575	
-11.1701	-1.83258	-2.85423	-3.54391	-2.93935	-1.83258	-2.85423	-3.54391	-2.93935	
-13.7996	-2.27887	-3.4296	-5.31852	-2.77259	-2.27887	-3.4296	-5.31852	-2.77259	
-13.0584	-1.88322	-3.66516	-4.81589	-2.69415	-1.88322	-3.66516	-4.81589	-2.69415	
-14.5269	-2.09964	-4.08044	-5.31852	-3.02826	-2.09964	-4.08044	-5.31852	-3.02826	
-13.8952	-2.21733	-3.66516	-5.31852	-2.69415	-2.21733	-3.66516	-5.31852	-2.69415	
-12.624	-1.59702	-3.66516	-3.93223	-3.4296	-1.59702	-3.66516	-3.93223	-3.4296	
-11.3297	-1.93517	-3.32146	-3.79424	-2.27887	-1.93517	-3.32146	-3.79424	-2.27887	
-13.0515	-1.9885	-4.41455	-4.24053	-2.40795	-1.9885	-4.41455	-4.24053	-2.40795	
-12.8286	-2.09964	-4.24053	-4.08044	-2.40795	-2.09964	-4.24053	-4.08044	-2.40795	
-12.9137	-2.09964	-3.79424	-4.08044	-2.93935	-2.09964	-3.79424	-4.08044	-2.93935	
-12.4799	-1.88322	-3.21888	-4.60517	-2.77259	-1.88322	-3.21888	-4.60517	-2.77259	
-12.4799	-1.88322	-3.21888	-4.60517	-2.77259	-1.88322	-3.21888	-4.60517	-2.77259	
-12.4799	-1.88322	-3.21888	-4.60517	-2.77259	-1.88322	-3.21888	-4.60517	-2.77259	
-12.7146	-2.15762	-3.79424	-4.60517	-2.15762	-2.15762	-3.79424	-4.60517	-2.15762	
-12.452	-1.88322	-3.79424	-4.08044	-2.69415	-1.88322	-3.79424	-4.08044	-2.69415	
-12.9886	-1.83258	-4.24053	-4.81589	-2.09964	-1.83258	-4.24053	-4.81589	-2.09964	
-11.2745	-1.88322	-3.1213	-3.79424	-2.47575	-1.88322	-3.1213	-3.79424	-2.47575	
-12.6068	-1.68794	-3.32146	-5.05146	-2.54593	-1.68794	-3.32146	-5.05146	-2.54593	
-12.2647	-1.88322	-3.66516	-4.24053	-2.47575	-1.88322	-3.66516	-4.24053	-2.47575	
-13.829	-1.68794	-3.79424	-5.31852	-3.02826	-1.68794	-3.79424	-5.31852	-3.02826	
-12.6206	-1.7832	-4.08044	-4.41455	-2.34237	-1.7832	-4.08044	-4.41455	-2.34237	
-12.7523	-2.15762	-4.41455	-4.08044	-2.09964	-2.15762	-4.41455	-4.08044	-2.09964	
-13.076	-1.68794	-4.41455	-4.81589	-2.15762	-1.68794	-4.41455	-4.81589	-2.15762	
-14.8352	-2.40795	-4.41455	-5.31852	-2.69415	-2.40795	-4.41455	-5.31852	-2.69415	
-11.9759	-2.09964	-3.66516	-3.93223	-2.27887	-2.09964	-3.66516	-3.93223	-2.27887	
-13.0703	-1.46794	-3.66516	-5.31852	-2.61867	-1.46794	-3.66516	-5.31852	-2.61867	
-13.9082	-2.15762	-4.08044	-5.05146	-2.61867	-2.15762	-4.08044	-5.05146	-2.61867	
-13.6877	-1.7832	-4.08044	-4.60517	-3.21888	-1.7832	-4.08044	-4.60517	-3.21888	
-13.3786	-2.0433	-3.66516	-5.05146	-2.61867	-2.0433	-3.66516	-5.05146	-2.61867	
-12.3558	-1.83258	-3.32146	-4.08044	-3.1213	-1.83258	-3.32146	-4.08044	-3.1213	
-13.3712	-1.9885	-3.79424	-4.81589	-2.77259	-1.9885	-3.79424	-4.81589	-2.77259	
-12.0968	-1.7832	-3.21888	-4.24053	-2.85423	-1.7832	-3.21888	-4.24053	-2.85423	
-13.738	-1.735	-3.79424	-4.41455	-3.79424	-1.735	-3.79424	-4.41455	-3.79424	
-13.0435	-1.7832	-4.24053	-4.08044	-2.93935	-1.7832	-4.24053	-4.08044	-2.93935	
-13.0435	-1.7832	-4.24053	-4.08044	-2.93935	-1.7832	-4.24053	-4.08044	-2.93935	
-13.0435	-1.7832	-4.24053	-4.08044	-2.93935	-1.7832	-4.24053	-4.08044	-2.93935	
-14.3941	-1.88322	-4.24053	-5.05146	-3.21888	-1.88322	-4.24053	-5.05146	-3.21888	
-13.103	-2.09964	-3.54391	-4.24053	-3.21888	-2.09964	-3.54391	-4.24053	-3.21888	
-12.9845	-1.9885	-4.08044	-3.79424	-3.1213	-1.9885	-4.08044	-3.79424	-3.1213	
-12.9845	-1.9885	-4.08044	-3.79424	-3.1213	-1.9885	-4.08044	-3.79424	-3.1213	
-14.3353	-2.15762	-3.93223	-5.62682	-2.61867	-2.15762	-3.93223	-5.62682	-2.61867	
-13.1362	-2.21733	-3.32146	-3.93223	-3.66516	-2.21733	-3.32146	-3.93223	-3.66516	
-13.1362	-2.21733	-3.32146	-3.93223	-3.66516	-2.21733	-3.32146	-3.93223	-3.66516	
-15.3626	-1.88322	-4.08044	-5.31852	-4.08044	-1.88322	-4.08044	-5.31852	-4.08044	
-14.0041	-2.09964	-4.08044	-4.60517	-3.21888	-2.09964	-4.08044	-4.60517	-3.21888	
-13.1362	-1.93517	-3.66516	-4.41455	-3.1213	-1.93517	-3.66516	-4.41455	-3.1213	
-12.6737	-1.68794	-3.93223	-3.93223	-3.1213	-1.68794	-3.93223	-3.93223	-3.1213	
-13.7993	-1.51005	-4.41455	-4.08044	-3.79424	-1.51005	-4.41455	-4.08044	-3.79424	
-12.5254	-1.93517	-4.24053	-3.32146	-3.02826	-1.93517	-4.24053	-3.32146	-3.02826	
-13.3643	-1.88322	-3.54391	-4.81589	-3.1213	-1.88322	-3.54391	-4.81589	-3.1213	
-13.3643	-1.88322	-3.54391	-4.81589	-3.1213	-1.88322	-3.54391	-4.81589	-3.1213	
-15.0978	-2.21733	-4.24053	-5.31852	-3.32146	-2.21733	-4.24053	-5.31852	-3.32146	
-12.3876	-1.88322	-3.93223	-3.54391	-3.02826	-1.88322	-3.93223	-3.54391	-3.02826	
-12.3876	-1.88322	-3.93223	-3.54391	-3.02826	-1.88322	-3.93223	-3.54391	-3.02826	
-12.3876	-1.88322	-3.93223	-3.54391	-3.02826	-1.88322	-3.93223	-3.54391	-3.02826	
-12.3876	-1.88322	-3.93223	-3.54391	-3.02826	-1.88322	-3.93223	-3.54391	-3.02826	
-12.3876	-1.88322	-3.93223	-3.54391	-3.02826	-1.88322	-3.93223	-3.54391	-3.02826	
-14.7343	-1.51005	-4.24053	-5.31852	-3.66516	-1.51005	-4.24053	-5.31852	-3.66516	
-14.4994	-1.9885	-4.24053	-5.05146	-3.21888	-1.9885	-4.24053	-5.05146	-3.21888	
-13.2871	-1.9885	-3.66516	-4.60517	-3.02826	-1.9885	-3.66516	-4.60517	-3.02826	
-13.2871	-1.9885	-3.66516	-4.60517	-3.02826	-1.9885	-3.66516	-4.60517	-3.02826	
-13.2871	-1.9885	-3.66516	-4.60517	-3.02826	-1.9885	-3.66516	-4.60517	-3.02826	
-13.5216	-1.88322	-3.79424	-4.81589	-3.02826	-1.88322	-3.79424	-4.81589	-3.02826	
-14.1757	-2.47575	-3.66516	-4.60517	-3.4296	-2.47575	-3.66516	-4.60517	-3.4296	
-14.1757	-2.47575	-3.66516	-4.60517	-3.4296	-2.47575	-3.66516	-4.60517	-3.4296	
-14.1757	-2.47575	-3.66516	-4.60517	-3.4296	-2.47575	-3.66516	-4.60517	-3.4296	
-13.3801	-1.9885	-3.79424	-3.93223	-3.66516	-1.9885	-3.79424	-3.93223	-3.66516	
-13.3801	-1.9885	-3.79424	-3.93223	-3.66516	-1.9885	-3.79424	-3.93223	-3.66516	
-13.3801	-1.9885	-3.79424	-3.93223	-3.66516	-1.9885	-3.79424	-3.93223	-3.66516	
-13.3801	-1.9885	-3.79424	-3.93223	-3.66516	-1.9885	-3.79424	-3.93223	-3.66516	
-13.3801	-1.9885	-3.79424	-3.93223	-3.66516	-1.9885	-3.79424	-3.93223	-3.66516	
-14.2668	-1.93517	-3.79424	-4.60517	-3.93223	-1.93517	-3.79424	-4.60517	-3.93223	
-14.3447	-1.7832	-4.08044	-4.24053	-4.24053	-1.7832	-4.08044	-4.24053	-4.24053	
-14.1528	-2.21733	-3.21888	-5.05146	-3.66516	-2.21733	-3.21888	-5.05146	-3.66516	
-13.6562	-2.09964	-3.54391	-3.93223	-4.08044	-2.09964	-3.54391	-3.93223	-4.08044	
-14.5311	-1.93517	-5.05146	-4.60517	-2.93935	-1.93517	-5.05146	-4.60517	-2.93935	
-14.5311	-1.93517	-5.05146	-4.60517	-2.93935	-1.93517	-5.05146	-4.60517	-2.93935	
-14.288	-1.51005	-3.79424	-5.05146	-3.93223	-1.51005	-3.79424	-5.05146	-3.93223	
-14.288	-1.51005	-3.79424	-5.05146	-3.93223	-1.51005	-3.79424	-5.05146	-3.93223	
-14.5952	-2.21733	-4.24053	-4.81589	-3.32146	-2.21733	-4.24053	-4.81589	-3.32146	
-14.2933	-2.09964	-3.79424	-4.60517	-3.79424	-2.09964	-3.79424	-4.60517	-3.79424	
-15.2365	-2.0433	-4.08044	-5.31852	-3.79424	-2.0433	-4.08044	-5.31852	-3.79424	
-14.3434	-2.40795	-3.66516	-5.05146	-3.21888	-2.40795	-3.66516	-5.05146	-3.21888	
-14.3434	-2.40795	-3.66516	-5.05146	-3.21888	-2.40795	-3.66516	-5.05146	-3.21888	
-14.3434	-2.40795	-3.66516	-5.05146	-3.21888	-2.40795	-3.66516	-5.05146	-3.21888	
-14.3434	-2.40795	-3.66516	-5.05146	-3.21888	-2.40795	-3.66516	-5.05146	-3.21888	
-14.3434	-2.40795	-3.66516	-5.05146	-3.21888	-2.40795	-3.66516	-5.05146	-3.21888	
-14.3434	-2.40795	-3.66516	-5.05146	-3.21888	-2.40795	-3.66516	-5.05146	-3.21888	
-14.3434	-2.40795	-3.66516	-5.05146	-3.21888	-2.40795	-3.66516	-5.05146	-3.21888	
-14.3434	-2.40795	-3.66516	-5.05146	-3.21888	-2.40795	-3.66516	-5.05146	-3.21888	
-13.9447	-2.34237	-3.93223	-4.24053	-3.4296	-2.34237	-3.93223	-4.24053	-3.4296	
-16.5608	-2.27887	-4.41455	-5.62682	-4.24053	-2.27887	-4.41455	-5.62682	-4.24053	
-16.5608	-2.27887	-4.41455	-4.81589	-5.05146	-2.27887	-4.41455	-4.81589	-5.05146	
-16.3867	-2.27887	-4.81589	-4.24053	-5.05146	-2.27887	-4.81589	-4.24053	-5.05146	
-16.3051	-2.27887	-4.60517	-4.81589	-4.60517	-2.27887	-4.60517	-4.81589	-4.60517	
-16.3051	-2.27887	-4.60517	-4.81589	-4.60517	-2.27887	-4.60517	-4.81589	-4.60517	
-16.3051	-2.27887	-4.60517	-4.81589	-4.60517	-2.27887	-4.60517	-4.81589	-4.60517	
-16.3051	-2.27887	-4.60517	-4.81589	-4.60517	-2.27887	-4.60517	-4.81589	-4.60517	
-16.3051	-2.27887	-4.60517	-4.81589	-4.60517	-2.27887	-4.60517	-4.81589	-4.60517	
-16.283	-2.69415	-4.60517	-3.93223	-5.05146	-2.69415	-4.60517	-3.93223	-5.05146	
-16.283	-2.69415	-4.60517	-3.93223	-5.05146	-2.69415	-4.60517	-3.93223	-5.05146	
-17.0324	-2.09964	-4.08044	-6.43775	-4.41455	-2.09964	-4.08044	-6.43775	-4.41455	
-16.0629	-1.68794	-3.93223	-4.81589	-5.62682	-1.68794	-3.93223	-4.81589	-5.62682	
-16.0629	-1.68794	-3.93223	-4.81589	-5.62682	-1.68794	-3.93223	-4.81589	-5.62682	
-15.0838	-2.15762	-4.08044	-5.05146	-3.79424	-2.15762	-4.08044	-5.05146	-3.79424	
-16.4431	-1.735	-5.05146	-5.05146	-4.60517	-1.735	-5.05146	-5.05146	-4.60517	
-16.4431	-1.735	-5.05146	-5.05146	-4.60517	-1.735	-5.05146	-5.05146	-4.60517	
-16.4431	-1.735	-5.05146	-5.05146	-4.60517	-1.735	-5.05146	-5.05146	-4.60517	
-16.2902	-2.34237	-4.08044	-5.05146	-4.81589	-2.34237	-4.08044	-5.05146	-4.81589	
-16.2902	-2.34237	-4.08044	-5.05146	-4.81589	-2.34237	-4.08044	-5.05146	-4.81589	
-16.2902	-2.34237	-4.08044	-5.05146	-4.81589	-2.34237	-4.08044	-5.05146	-4.81589	
-16.2902	-2.34237	-4.08044	-5.05146	-4.81589	-2.34237	-4.08044	-5.05146	-4.81589	
-16.2902	-2.34237	-4.08044	-5.05146	-4.81589	-2.34237	-4.08044	-5.05146	-4.81589	
-16.2288	-2.15762	-4.41455	-4.60517	-5.05146	-2.15762	-4.41455	-4.60517	-5.05146	
-16.2288	-2.15762	-4.41455	-4.60517	-5.05146	-2.15762	-4.41455	-4.60517	-5.05146	
-16.2288	-2.15762	-4.41455	-4.60517	-5.05146	-2.15762	-4.41455	-4.60517	-5.05146	
-15.9088	-1.93517	-4.41455	-4.24053	-5.31852	-1.93517	-4.41455	-4.24053	-5.31852	
-15.9088	-1.93517	-4.41455	-4.24053	-5.31852	-1.93517	-4.41455	-4.24053	-5.31852	
-15.9088	-1.93517	-4.41455	-4.24053	-5.31852	-1.93517	-4.41455	-4.24053	-5.31852	
-15.9088	-1.93517	-4.41455	-4.24053	-5.31852	-1.93517	-4.41455	-4.24053	-5.31852	
-16.4502	-2.34237	-4.24053	-5.05146	-4.81589	-2.34237	-4.24053	-5.05146	-4.81589	
-16.4502	-2.34237	-4.24053	-5.05146	-4.81589	-2.34237	-4.24053	-5.05146	-4.81589	
-16.7891	-1.93517	-3.54391	-5.31852	-5.99146	-1.93517	-3.54391	-5.31852	-5.99146	
-16.7891	-1.93517	-3.54391	-5.31852	-5.99146	-1.93517	-3.54391	-5.31852	-5.99146	
-16.7891	-1.93517	-3.54391	-5.31852	-5.99146	-1.93517	-3.54391	-5.31852	-5.99146	
-16.7891	-1.93517	-3.54391	-5.31852	-5.99146	-1.93517	-3.54391	-5.31852	-5.99146	
-16.7891	-1.93517	-3.54391	-5.31852	-5.99146	-1.93517	-3.54391	-5.31852	-5.99146	
-16.7891	-1.93517	-3.54391	-5.31852	-5.99146	-1.93517	-3.54391	-5.31852	-5.99146	
-16.7891	-1.93517	-3.54391	-5.31852	-5.99146	-1.93517	-3.54391	-5.31852	-5.99146	
-18.8545	-2.93935	-3.93223	-5.99146	-5.99146	-2.93935	-3.93223	-5.99146	-5.99146	
-17.1475	-2.09964	-4.60517	-4.81589	-5.62682	-2.09964	-4.60517	-4.81589	-5.62682	
-17.1011	-2.34237	-4.08044	-5.05146	-5.62682	-2.34237	-4.08044	-5.05146	-5.62682	
-16.1928	-2.15762	-3.66516	-3.93223	-6.43775	-2.15762	-3.66516	-3.93223	-6.43775	
-15.7498	-2.0433	-4.24053	-5.05146	-4.41455	-2.0433	-4.24053	-5.05146	-4.41455	
-17.3902	-2.34237	-4.60517	-4.81589	-5.62682	-2.34237	-4.60517	-4.81589	-5.62682	
-17.8045	-2.61867	-3.1213	-5.62682	-6.43775	-2.61867	-3.1213	-5.62682	-6.43775	
-16.9569	-2.09964	-4.41455	-4.81589	-5.62682	-2.09964	-4.41455	-4.81589	-5.62682	
-16.7153	-2.93935	-4.60517	-5.62682	-3.54391	-2.93935	-4.60517	-5.62682	-3.54391	
-16.7153	-2.93935	-4.60517	-5.62682	-3.54391	-2.93935	-4.60517	-5.62682	-3.54391	
-18.8274	-2.15762	-3.66516	-5.99146	-7.01312	-2.15762	-3.66516	-5.99146	-7.01312	
-17.1173	-1.7832	-4.08044	-5.62682	-5.62682	-1.7832	-4.08044	-5.62682	-5.62682	
-17.9419	-2.21733	-4.41455	-5.31852	-5.99146	-2.21733	-4.41455	-5.31852	-5.99146	
-17.4099	-1.9885	-3.93223	-5.05146	-6.43775	-1.9885	-3.93223	-5.05146	-6.43775	
-17.4099	-1.9885	-3.93223	-5.05146	-6.43775	-1.9885	-3.93223	-5.05146	-6.43775	
-19.791	-2.54593	-4.60517	-5.62682	-7.01312	-2.54593	-4.60517	-5.62682	-7.01312	
-19.791	-2.54593	-4.60517	-5.62682	-7.01312	-2.54593	-4.60517	-5.62682	-7.01312	
-20.7196	-2.27887	-4.41455	-4.81589	-9.21034	-2.27887	-4.41455	-4.81589	-9.21034	
-19.4027	-2.15762	-4.60517	-5.62682	-7.01312	-2.15762	-4.60517	-5.62682	-7.01312	
-19.4027	-2.15762	-4.60517	-5.62682	-7.01312	-2.15762	-4.60517	-5.62682	-7.01312	
-18.6964	-2.21733	-4.24053	-4.41455	-7.82405	-2.21733	-4.24053	-4.41455	-7.82405	
-18.6964	-2.21733	-4.24053	-4.41455	-7.82405	-2.21733	-4.24053	-4.41455	-7.82405	
-18.6964	-2.21733	-4.24053	-4.41455	-7.82405	-2.21733	-4.24053	-4.41455	-7.82405	
-18.869	-1.9885	-4.81589	-5.62682	-6.43775	-1.9885	-4.81589	-5.62682	-6.43775	
-18.869	-1.9885	-4.81589	-5.62682	-6.43775	-1.9885	-4.81589	-5.62682	-6.43775	
