thetaw	recombination	
8.98831642984423	7.36696032578337	
8.98831642984423	7.36696032578337	
8.98831642984423	7.36696032578337	
9.36635995715386	6.92328369640307	
9.36635995715386	6.92328369640307	
9.36635995715386	6.92328369640307	
9.36635995715386	6.92328369640307	
9.36635995715386	6.92328369640307	
9.10471658518087	7.10425887562863	
9.59427457889363	7.37082843135297	
9.59427457889363	7.37082843135297	
9.59427457889363	7.37082843135297	
10.0304083799208	7.22606006348354	
9.6069024396801	6.77900669009522	
9.6069024396801	6.77900669009522	
9.55449124833852	6.9255616080555	
9.86876531684723	6.97724726889788	
9.64730938075311	6.5147147625518	
9.52748852063903	6.48592917860395	
9.2373143848896	6.36558548331489	
8.96980861563564	6.38376731456844	
8.48980589418765	6.17413817365154	
8.46337609998163	5.72343170566875	
8.46337609998163	5.72343170566875	
8.46337609998163	5.72343170566875	
8.6778338259159	5.41419901097366	
8.96237144227916	5.78608032974807	
8.76424097013639	5.67633116173444	
8.85231894181243	5.6919112839277	
8.81011527600543	5.42328480886793	
8.81011527600543	5.42328480886793	
8.54665473002617	5.63587631495154	
8.46550893980527	5.94671963419596	
8.07705392777581	5.54688268896886	
8.07705392777581	5.54688268896886	
8.07705392777581	5.54688268896886	
8.07705392777581	5.54688268896886	
8.24831765131637	5.08972245257254	
8.24831765131637	5.08972245257254	
8.24831765131637	5.08972245257254	
8.24831765131637	5.08972245257254	
8.24831765131637	5.08972245257254	
8.24831765131637	5.08972245257254	
8.44518504726139	5.23330776932436	
8.65826110763181	5.48640208259943	
8.93051863343641	5.32957414061465	
9.36159314630113	5.28111932271671	
9.4007804152307	5.10969348995888	
9.4007804152307	5.10969348995888	
9.8211276180355	4.61248547661465	
10.1688895821417	4.53665834017669	
9.8900618710551	4.09183272874715	
10.3754689318991	3.90793054535782	
10.6075515160865	4.00136457882364	
10.6075515160865	4.00136457882364	
10.3647252442402	3.87284572647633	
10.8389150851348	3.44893745780921	
10.8288350350522	3.13772738966887	
10.8288350350522	3.13772738966887	
10.5292326866737	3.46477816423698	
10.0652231654022	3.03119506754329	
9.9639561029262	2.74234557396713	
10.2391434891387	2.25994191467235	
10.7350652594732	2.59400390922605	
11.1775935826686	2.51679097199727	
11.673460331617	2.88580441011212	
11.673460331617	2.88580441011212	
12.0948801458382	3.19315119901733	
11.7583088415832	3.18307858939508	
11.2607243435064	3.58984237275822	
11.2607243435064	3.58984237275822	
11.3958490180215	3.3020395075424	
11.7910683760387	2.8462407108245	
11.7910683760387	2.8462407108245	
11.8698253617143	2.44707120586358	
11.8698253617143	2.44707120586358	
11.4121176731785	2.94627903851256	
11.5614726755866	3.18902524810375	
11.2732073067937	3.47902141485725	
11.1807897636685	3.33160537514354	
11.1626519426711	3.61736331770391	
11.1626519426711	3.61736331770391	
10.6762530999792	3.80071157860569	
10.935486122907	4.03896391511896	
10.6304385416046	4.38659645544932	
10.4343186961607	4.3019654235265	
10.4343186961607	4.3019654235265	
10.0783020610317	4.67026011295994	
9.67374268051082	5.11479204118633	
9.31396342198308	5.00829823981235	
9.69233589112156	5.17311346466693	
9.65518964110569	5.14611079903003	
9.79438376999299	4.84973164562673	
9.79438376999299	4.84973164562673	
9.47486578410481	4.9261061444595	
9.10583240548367	4.82809662281793	
9.15115966833477	4.43917268122193	
9.15115966833477	4.43917268122193	
9.11907185853265	4.37162841638141	
9.11907185853265	4.37162841638141	
8.8306832060297	4.75667104154684	
8.8306832060297	4.75667104154684	
8.39010141776172	4.99950346470218	
8.39010141776172	4.99950346470218	
8.39010141776172	4.99950346470218	
8.70701881155244	5.05876595334661	
9.19907297194696	5.36652356121369	
9.66224294190045	4.98365505012393	
9.22902574130341	4.73743510799864	
9.22902574130341	4.73743510799864	
9.22902574130341	4.73743510799864	
9.45336290466817	4.99224007483767	
9.24531579929157	4.71137577761358	
9.24531579929157	4.71137577761358	
9.24531579929157	4.71137577761358	
9.59230419795986	4.44584236982516	
9.94453350224376	4.71628802208671	
9.77503593487228	4.27911205860772	
9.77503593487228	4.27911205860772	
9.77503593487228	4.27911205860772	
9.58239158860145	3.90689435754647	
9.65888128304946	4.05417203255504	
9.59792737261107	3.98476605666034	
9.59792737261107	3.98476605666034	
9.59792737261107	3.98476605666034	
9.59792737261107	3.98476605666034	
9.59792737261107	3.98476605666034	
9.94085777415104	4.03334146710768	
9.94085777415104	4.03334146710768	
10.3428538078804	3.5338249267678	
10.3980193066299	3.03726331115161	
10.8168112884335	3.42480052022304	
10.3657649164781	3.45786536040197	
10.4512608245466	3.70118245315529	
