D_Dmin[0]	D_Dmin[1]	D_Dmin[2]	D_Dmin[3]	
-0.271682	-0.539325	-0.538825	-0.0354304	
-0.517342	-0.802568	-0.662232	-0.360566	
-0.363263	-0.0523255	-0.5337	0.0241778	
-0.759909	-0.749919	-0.384245	-0.203417	
-0.532193	-0.44719	-0.686571	-0.122133	
-0.690604	-0.473514	-0.775817	-0.181742	
-0.500635	-0.289244	-0.632341	-0.718216	
-0.474027	-0.289244	-0.614833	-0.431012	
-0.47774	0.0398095	-0.0870433	-0.463526	
-0.233936	-0.578811	-0.750624	0.0295967	
-0.425761	-0.552487	-0.56658	-0.273863	
-0.688129	-0.104974	-0.707922	-0.95123	
-0.265494	-0.907865	-0.275784	-0.333472	
-0.42143	-0.0523255	-0.504663	-0.24135	
-0.571796	0.382025	-0.724149	-0.365985	
-0.563752	-0.157623	-0.386807	-0.376823	
-0.194952	0.184593	-0.605439	0.0187589	
-0.844064	-0.842054	-0.855669	-0.181742	
-0.338512	-0.315568	-0.682301	0.21384	
-0.48764	0.145107	-0.741229	-0.463526	
-0.00807682	-0.118136	-0.502528	0.0295967	
-0.598404	-0.276082	-0.581953	-0.149228	
-0.744439	-0.276082	-0.523879	-0.338891	
-0.646051	0.0924581	-0.494842	-0.468945	
-0.458557	0.131945	-0.520463	-0.127552	
-0.305716	0.184593	-0.61953	-0.360566	
-0.581697	-0.394541	-0.726284	-0.122133	
0.0575151	-0.144461	-0.560175	0.089205	
-0.0303533	-0.407703	-0.57811	-0.431012	
-0.238886	0.197755	-0.703652	-0.669445	
-0.520436	-0.499838	-0.634903	-0.642351	
-0.430712	0.421512	-0.75404	-0.723635	
-0.437518	-0.723595	-0.631914	-0.506877	
-0.366357	0.210917	-0.139566	-0.387661	
-0.627487	-0.605136	-0.636611	0.305962	
-0.156587	-0.63146	-0.543095	-0.631513	
-0.565608	0.000323099	-0.679312	-0.311796	
-0.566227	-0.591973	-0.118642	0.0404346	
-0.641101	-0.328731	-0.499966	-0.664026	
-0.618824	-0.118136	-0.511923	-0.0896197	
-0.365738	-0.210271	-0.3535	-0.609837	
-0.327373	-0.407703	-0.537116	-0.588161	
-0.457938	-0.44719	-0.507225	-0.501458	
-0.0612929	-1	-0.570424	-0.523134	
-0.607686	-0.684108	-0.256995	-0.181742	
-0.504967	0.47416	-0.405596	-0.149228	
-0.289008	-0.144461	-0.520463	-0.0516872	
-0.517342	-0.789406	-0.536689	-0.490621	
-0.164631	-0.315568	-0.341971	-0.355147	
-0.430712	-0.657784	-0.447016	-0.452688	
-0.396059	-0.552487	-0.61953	-0.44185	
-0.59036	-0.605136	-0.389369	-0.458107	
-0.160918	-0.394541	-0.247174	-0.533972	
-0.319329	-0.407703	-0.400899	-0.0408494	
-0.564989	-0.355055	-0.641735	-0.739891	
-0.101514	0.0924581	-0.255287	-0.284701	
-0.3447	-0.81573	-0.480751	-0.257607	
-0.467839	-0.355055	-0.665221	-0.425593	
-0.232079	-1	-0.238206	-0.59358	
-0.452988	0.158269	-0.378694	-0.804919	
-0.501254	-0.44719	-0.223261	-0.398499	
-0.685035	-0.842054	-0.292864	-0.561067	
-0.279108	-0.605136	-0.0571523	-0.642351	
-0.731444	-0.276082	-0.672907	0.501044	
-0.457938	0.0398095	-0.447016	-0.0137547	
-0.104608	-0.605136	-0.57384	-0.95123	
-0.751246	-0.249758	-0.52516	-0.39308	
-0.787754	-0.381379	-0.107113	-0.479783	
-0.397916	0.145107	-0.0161589	-0.263025	
-0.052011	0.355701	-0.677604	-0.512296	
-0.586028	0.118782	-0.609709	-0.252188	
-0.397297	-0.368217	-0.27493	-0.496039	
-0.857059	-1	-0.751478	-0.127552	
-0.469695	-0.657784	-0.468367	0.376408	
-0.302622	-0.223433	-0.663086	-0.772405	
-0.500635	-0.381379	-0.224115	-0.479783	
-0.781567	-0.907865	0.102551	-0.626094	
-0.522293	-0.499838	0.253714	-0.127552	
-0.0260218	0.0134852	-0.448297	-0.95123	
-0.259306	-0.81573	-0.308237	-0.620675	
-0.198046	-0.710433	-0.584942	-0.853689	
-0.686273	-0.802568	-0.528149	0.219259	
-0.0421104	-0.473514	-0.540533	-0.235931	
-0.660283	0.0529717	-0.342398	-0.533972	
-0.303859	-0.183947	-0.627216	-0.414756	
-0.306953	-0.578811	-0.654118	0.224678	
-0.468458	-0.789406	-0.653264	0.127137	
-0.538381	-0.618298	-0.637038	-0.252188	
-0.695554	-0.381379	-0.0558713	0.284286	
-0.438137	0.197755	-0.245893	-0.539391	
-0.0476795	-0.183947	-0.0422068	-0.604418	
-0.748771	-0.104974	-0.469221	-0.458107	
-0.715356	0.59262	-0.495696	-0.642351	
-0.600879	-0.513001	-0.534554	-0.100458	
-0.547663	0.382025	-0.46367	-0.376823	
-0.396678	-0.63146	-0.597752	-0.59358	
-0.267351	-0.657784	-0.135296	-0.176323	
-0.459795	-0.157623	-0.52943	-0.582742	
-0.432568	-0.591973	-0.674188	-0.403918	
-0.0606741	-0.289244	-0.0447689	-0.864527	
-0.685035	-0.44719	-0.328306	-0.496039	
-0.0569614	-1	-0.61526	-0.317215	
-0.595929	-0.539325	-0.564872	0.00792102	
-0.488878	-0.407703	-0.560175	-0.506877	
0.0760789	-0.355055	-0.74678	-0.501458	
-0.637388	-0.223433	-0.548219	-0.13839	
-0.340368	-0.907865	-0.394921	-0.512296	
-0.356457	-0.118136	-0.434633	-0.257607	
-0.885524	-0.723595	-0.353927	-0.59358	
-0.22651	0.000323099	-0.399618	-0.18716	
-0.368214	-0.684108	0.0662548	-0.729053	
-0.83602	-0.486676	-0.666075	-0.382242	
-0.207328	-0.315568	-0.72543	0.175908	
-0.633675	-0.657784	-0.32489	-0.479783	
-0.48269	-0.210271	-0.708776	0.0729482	
-0.653477	-0.460352	-0.531565	-0.642351	
-0.672659	-0.657784	-0.6238	-0.723635	
-0.855822	0.145107	-0.268097	0.403503	
-0.73887	-0.723595	-0.320193	-0.230512	
-0.438756	-0.644622	-0.401753	-0.0625251	
-0.627487	0.47416	-0.364603	-0.268444	
-0.434424	0.605782	-0.44787	-0.642351	
-0.475883	-0.44719	-0.764288	0.192165	
-0.29829	-0.802568	-0.467513	-0.468945	
-0.529718	0.184593	-0.460254	-0.328053	
-0.623775	0.197755	-0.537543	-0.718216	
-0.476502	0.355701	-0.596898	-0.756148	
-0.397297	-0.552487	-0.626362	-0.00833577	
-0.598404	-0.710433	-0.245466	-0.685702	
-0.509298	0.276728	-0.513631	-0.615256	
-0.570559	-0.63146	-0.291156	-0.344309	
-0.44185	-0.170785	-0.724149	-0.197998	
-0.0947077	-0.789406	-0.512777	-0.18716	
0.108256	-0.749919	-0.197213	-0.452688	
-0.47774	-0.565649	-0.0601414	0.501044	
-0.273538	0.158269	-0.345387	-0.214255	
-0.545807	0.237242	-0.70109	-0.864527	
-0.753721	-0.749919	-0.391932	0.311381	
-0.553232	0.579458	-0.0498931	-0.431012	
-0.218466	-0.657784	-0.636184	-0.235931	
-0.127504	-0.197109	-0.663513	-0.501458	
-0.171438	-0.355055	-0.274503	-0.284701	
-0.437518	-0.420866	-0.423531	-0.387661	
-0.303859	-0.723595	-0.577256	-0.712797	
-0.444325	-0.0260012	-0.517047	0.159651	
-0.37502	-0.605136	-0.295853	-0.111295	
-0.456082	-0.368217	-0.343252	-0.766986	
-0.791467	0.0924581	-0.790763	-0.192579	
0.240059	-1	-0.773255	-0.431012	
-0.624393	0.197755	-0.54096	-0.39308	
-0.0724312	-0.249758	-0.647713	-0.160066	
-0.261781	-0.0654876	-0.531565	-0.295539	
0.535222	-0.539325	-0.383818	-0.902459	
-0.0953265	0.382025	-0.344106	0.0946239	
-0.607067	-0.407703	-0.231801	-0.463526	
-0.75434	-0.618298	-0.568716	0.01334	
-0.684416	-0.210271	-0.692977	0.137975	
-0.539619	-0.131298	-0.166041	-0.197998	
-0.576746	0.0398095	-0.428655	0.349314	
-0.590979	-0.420866	-0.628498	-0.143809	
-0.473408	-0.802568	-0.512777	-0.598999	
-0.639244	-0.618298	-0.507652	-0.555648	
-0.550138	0.263566	-0.461535	0.181327	
-0.610161	0.539971	-0.505517	-0.273863	
-0.78466	-0.183947	-0.569143	-0.474364	
-0.608924	0.263566	-0.694258	-0.512296	
-0.520436	-0.249758	-0.710484	-0.235931	
-0.472789	-0.236596	-0.616541	-0.39308	
-0.417717	-0.381379	-0.265962	-0.691121	
-0.264257	-0.381379	-0.641735	-0.604418	
-0.245693	0.000323099	-0.728419	-0.506877	
-0.423905	0.250404	-0.372289	-0.620675	
-0.866341	-0.499838	-0.390651	-0.349728	
-0.552614	-0.394541	-0.567434	-0.658607	
-0.443706	-0.723595	-0.527295	-0.496039	
-0.264257	0.276728	-0.522598	-0.317215	
-0.446181	0.263566	-0.401326	-0.18716	
-0.312522	-0.289244	-0.430363	-0.00833577	
-0.52353	0.303052	-0.404315	-0.431012	
-0.329849	-0.355055	-0.503382	-0.582742	
-0.167106	-0.328731	-0.232228	-0.729053	
-0.535287	-0.697271	-0.450006	0.1163	
-0.516724	-0.249758	-0.363749	-0.425593	
-0.420811	-0.723595	-0.0900324	-0.273863	
-0.157824	-0.44719	-0.759591	0.0566914	
-0.355219	-0.197109	-0.780942	0.105462	
-0.909038	-0.44719	-0.343679	-0.322634	
0.0773164	-0.644622	-0.297134	0.305962	
0.0327634	-0.144461	-0.631914	-0.95123	
-0.547663	0.342539	-0.490145	-0.523134	
-0.589741	-0.657784	-0.179705	0.0350157	
-0.280964	-0.223433	-0.687853	-0.739891	
-0.729588	0.250404	-0.501674	-0.739891	
-0.464745	-0.381379	-0.641735	-0.533972	
-0.726494	-0.618298	-0.53797	-0.279282	
-0.556326	0.553133	-0.654972	-0.636932	
-0.516105	-0.44719	-0.249309	-0.317215	
-0.717831	-0.328731	-0.434633	-0.181742	
-0.324279	-0.657784	-0.316777	-0.734472	
-0.803224	-0.118136	-0.389369	-0.490621	
-0.229604	0.197755	-0.138285	-0.295539	
-0.624393	-1	-0.597752	-0.360566	
-0.638626	-0.236596	-0.174581	-0.512296	
-0.800749	-0.657784	-0.522171	-0.00291684	
-0.296434	0.145107	-0.755748	-0.658607	
-0.49321	0.553133	-0.395348	-0.349728	
-0.656571	0.158269	-0.667783	-0.219674	
-0.139879	-0.0654876	-0.353073	-0.192579	
-0.306334	-0.63146	-0.288167	-0.815756	
-0.77476	0.197755	-0.397483	-0.311796	
-0.245074	-0.289244	-0.14042	-0.111295	
-0.220941	-0.249758	-0.461108	-0.143809	
-0.407198	0.632106	-0.196359	0.00250209	
-0.639863	-0.907865	-0.828767	-0.0733629	
-0.760528	0.0266474	-0.519182	-0.268444	
-0.437518	-0.907865	-0.488437	-0.44185	
-0.474027	-0.63146	-0.568716	0.549814	
0.461586	0.210917	-0.478188	-0.349728	
-0.756196	-0.315568	-0.0417798	-0.674864	
-0.49321	0.22408	-0.338982	-0.317215	
0.333496	-0.355055	-0.564872	-0.18716	
-0.87191	0.47416	-0.334285	-0.506877	
-0.281583	0.210917	-0.338128	-0.712797	
-0.714118	-0.434028	-0.736105	-0.333472	
-0.733301	0.22408	-0.45086	-0.268444	
-0.471552	-0.44719	-0.458119	0.137975	
-0.819932	-0.012839	-0.674615	-0.355147	
-0.500635	0.10562	-0.378694	0.121719	
-0.183195	0.500485	-0.868053	-0.355147	
-0.661521	-0.710433	-0.14896	-0.485202	
-0.771047	-0.552487	-0.683155	0.457692	
-0.248787	0.145107	-0.0238452	-0.365985	
-0.789611	-0.289244	-0.729273	-0.192579	
-0.305097	0.869025	-0.163906	-0.00833577	
-0.442469	-0.44719	-0.281335	-0.550229	
-0.371926	-1	-0.157928	-0.263025	
-0.983293	0.421512	-0.187819	-0.317215	
-0.782185	-0.420866	-0.603731	-0.382242	
-0.375639	1.09278	-0.733543	-0.365985	
-0.388015	0.079296	-0.551208	-0.0896197	
-0.40101	-1	-0.4594	-0.317215	
-0.290865	0.487323	0.0154401	0.300543	
-0.184432	0.434674	-0.528149	0.284286	
-0.218466	-0.618298	-0.018294	-0.44185	
-0.540857	-0.223433	-0.273222	-0.268444	
-0.582934	-0.012839	-0.645151	-0.208836	
-0.306953	0.382025	-0.293718	-0.501458	
0.380524	-1	-0.808698	0.148813	
-0.379352	-0.0654876	0.00391073	-0.263025	
-0.719069	-0.591973	-0.707068	0.311381	
-0.586028	-0.249758	-0.108394	-0.561067	
-0.581078	-0.81573	-0.754467	-0.44185	
-0.163394	-0.420866	-0.375278	-0.718216	
-0.406579	-0.605136	-0.280908	0.587747	
-0.612018	-0.81573	-0.191662	-0.707378	
-0.499397	-0.0523255	-0.472637	-0.436431	
-0.272301	-0.368217	-0.711338	-0.59358	
-0.374402	0.079296	-0.182695	-0.295539	
0.61319	0.131945	-0.461108	-0.295539	
-0.547044	-0.749919	-0.330869	-0.225093	
-0.726494	0.171431	-0.514058	-0.246769	
-0.084807	-0.513001	0.157209	-0.496039	
-0.337893	-0.355055	-0.736532	-0.257607	
-0.524768	-0.499838	-0.504663	-0.360566	
-0.282202	0.184593	-0.230093	-0.452688	
-0.447419	-0.723595	-0.0118888	-0.523134	
-0.907181	-0.0260012	-0.717744	-0.701959	
-0.555089	-0.749919	-0.438903	-0.365985	
-0.628725	-1	-0.104978	-0.0571061	
-0.230842	-0.473514	-0.351365	-0.409337	
-0.616349	-1	-0.368446	0.00250209	
-0.183814	-0.44719	-0.207034	-0.284701	
-0.0445855	-0.131298	-0.312507	-0.214255	
-0.448657	-0.81573	-0.345387	-0.739891	
-0.0557238	-0.513001	-0.353073	-0.550229	
-0.773522	-0.012839	-0.836454	-0.447269	
-0.351506	-0.486676	-0.709203	-0.387661	
-0.576746	-0.81573	-0.320193	-0.550229	
-0.400391	-0.644622	-0.532419	-0.425593	
-0.595929	-0.710433	-0.506371	0.333057	
-0.751865	-0.355055	-0.449151	-0.95123	
0.0655594	0.079296	-0.489291	-0.322634	
-0.419573	-0.81573	-0.388515	-0.39308	
-0.199902	-0.539325	-0.447016	-0.132971	
-0.844683	0.382025	-0.53797	-0.18716	
-0.220322	-0.328731	-0.446162	-0.756148	
-0.673897	0.382025	-0.101135	-0.39308	
-0.637388	-0.749919	-0.767704	-0.853689	
-0.540857	-0.44719	-0.617822	0.21384	
-0.903468	-0.197109	-0.416698	-0.588161	
-0.480215	-0.183947	-0.317631	-0.263025	
-0.369451	-0.697271	-0.306956	0.01334	
-0.350887	-0.473514	-0.644724	-0.479783	
-0.255594	0.0266474	-0.335993	-0.403918	
-0.355838	0.460998	-0.0562983	-0.59358	
-0.644814	0.276728	-0.523452	-0.701959	
-0.658427	-0.210271	-0.273222	-0.279282	
-0.550138	0.263566	-0.360333	-0.0191736	
-0.352744	-0.276082	-0.60245	-0.615256	
0.116919	0.184593	-0.29201	-0.328053	
-0.38554	-0.539325	-0.354781	-0.246769	
-0.740726	-0.0918119	-0.75831	-0.306377	
-0.783423	-0.907865	-0.265535	-0.111295	
-0.514867	0.131945	-0.615687	-0.566486	
-0.343462	-0.118136	-0.400899	-0.317215	
-0.664615	-0.842054	-0.295853	-0.181742	
-0.456082	-0.328731	-0.65668	-0.815756	
-0.664615	-0.657784	-0.295426	-0.729053	
0.0401889	-0.539325	-0.435487	-0.506877	
-0.00560166	-0.355055	-0.501674	-0.409337	
-0.300147	-0.539325	-0.453422	0.170489	
-0.618205	-0.591973	-0.695539	0.0675293	
-0.452369	-0.802568	-0.172019	-0.609837	
-0.531575	-0.236596	-0.613125	-0.425593	
-0.761146	0.184593	-0.347949	-0.382242	
-0.267969	0.10562	-0.0874703	-0.295539	
-0.0198339	-0.591973	-0.584942	-0.669445	
-0.113271	0.0398095	-0.365884	-0.382242	
-0.797655	-0.907865	-0.285178	-0.523134	
-0.812506	0.0398095	-0.43933	-0.0625251	
-0.753721	0.22408	-0.171592	-0.691121	
-0.575509	1.10594	-0.422677	-0.826594	
-0.795799	-0.684108	-0.0725248	-0.111295	
0.339684	-0.157623	-0.691696	-0.170904	
-0.472171	0.487323	-0.793325	-0.485202	
-0.290865	0.974322	-0.254433	-0.208836	
-0.300147	-0.605136	-0.604585	-0.496039	
-0.365738	-0.657784	-0.779234	-0.468945	
0.0135809	-0.381379	-0.19764	-0.268444	
-0.449275	-0.513001	-0.577256	0.0241778	
-0.384921	0.421512	-0.445735	-0.246769	
-0.22156	-0.44719	-0.744218	-0.0516872	
0.418889	-0.486676	-0.490145	-0.528553	
-0.240124	-0.526163	-0.180559	-0.777824	
-0.564371	-0.81573	-0.821508	-0.225093	
-0.949878	-0.526163	-0.739521	-0.506877	
-0.527243	-0.697271	-0.337274	-0.431012	
-0.254356	-0.355055	-0.52516	-0.306377	
-0.836639	-0.486676	-0.526014	-0.821175	
-0.839114	-0.210271	-0.584942	-0.203417	
-0.462889	0.579458	-0.077649	-0.528553	
-0.146067	-0.684108	-0.449579	-0.0787819	
-0.683179	-0.012839	-0.21344	-0.739891	
-0.521674	-0.0523255	-0.596471	-0.284701	
-0.594691	-0.104974	-0.0204291	0.0241778	
-0.485784	-0.907865	-0.57384	-0.431012	
-0.461032	0.40835	-0.122059	0.224678	
-0.452988	-0.104974	-0.607147	-0.127552	
0.629897	-0.499838	-0.802719	-0.376823	
0.034001	0.368863	0.0090349	0.262611	
-0.756196	0.0266474	-0.105832	-0.344309	
-0.642338	0.65843	-0.5495	-0.550229	
-0.740107	-0.434028	-0.466659	-0.149228	
-0.69246	-0.539325	-0.152377	0.0404346	
-0.641101	-0.81573	-0.29201	-0.382242	
-0.741964	0.0134852	-0.499966	-0.0571061	
-0.407198	-0.315568	-0.587077	-0.284701	
-0.834164	-0.434028	-0.498685	-0.273863	
-0.649764	-0.591973	-0.826205	-0.365985	
-0.0792379	-0.552487	-0.774536	0.127137	
-0.112034	-0.63146	-0.470502	-0.550229	
-0.522293	0.145107	-0.211305	-0.203417	
-0.668946	0.382025	-0.600742	0.00250209	
-0.0903761	-0.0654876	-0.781796	-0.192579	
-0.749389	-0.539325	-0.754467	-0.273863	
-0.18072	-0.723595	-0.450433	-0.273863	
-0.620062	0.487323	-0.497404	-0.95123	
-0.340987	-0.0523255	-0.684436	-0.382242	
-0.212278	-0.723595	-0.52943	-0.263025	
-0.66214	-0.710433	-0.725003	-0.479783	
-0.408435	-0.499838	-0.558467	0.0295967	
-0.712262	-0.605136	-0.697674	-0.192579	
-0.391109	0.000323099	-0.698101	0.137975	
0.0172936	0.0398095	-0.504663	-0.24135	
-0.305097	-0.0786498	-0.218991	-0.398499	
-0.704836	-0.749919	-0.51235	-0.902459	
-0.504348	-0.539325	-0.340263	0.647355	
-0.685035	-0.012839	-0.41499	-0.864527	
-0.638626	0.0398095	-0.429082	-0.160066	
-0.63615	0.59262	-0.469221	-0.739891	
-0.404722	0.395187	-0.2792	-0.116714	
0.0055366	-0.513001	-0.628071	0.311381	
-0.15473	-0.44719	-0.324036	-0.420174	
-0.62625	-1	-0.69682	-0.0733629	
0.00120505	-0.605136	-0.769412	-0.501458	
-0.645432	-0.81573	0.0568605	-0.420174	
-0.814362	0.303052	-0.139566	-0.447269	
-0.659046	-0.104974	-0.645578	0.0675293	
-0.813125	-0.420866	-0.686571	-0.344309	
-0.10894	-0.749919	-0.562737	-0.766986	
-0.533431	0.632106	-0.770693	-0.59358	
-0.228985	-0.539325	-0.649421	-0.100458	
-0.379971	0.632106	-0.484167	-0.723635	
-0.305097	0.0398095	-0.555051	-0.685702	
-0.529099	-0.44719	-0.494842	-0.588161	
-0.399153	-0.486676	-0.453422	0.0350157	
-0.586647	-0.315568	-0.733116	-0.512296	
-0.0693372	0.184593	-0.323609	-0.322634	
-0.491972	0.118782	-0.504236	-0.425593	
-0.675134	0.10562	-0.33215	-0.295539	
-0.570559	-0.434028	-0.534127	-0.0137547	
-0.147305	-0.157623	-0.52516	-0.181742	
-0.246312	-0.289244	-0.455557	0.436017	
0.0977366	-0.0918119	-0.5495	-0.18716	
0.0760789	-0.460352	-0.603731	-0.539391	
-0.372545	0.10562	-0.684436	-0.111295	
-0.830451	-0.144461	-0.69255	-0.729053	
-0.4369	-0.591973	-0.912035	-0.631513	
-0.664615	-0.63146	-0.485021	-0.143809	
-0.595929	0.303052	-0.512777	-0.468945	
-0.637388	-0.0918119	-0.590493	-0.409337	
-0.0866634	-0.473514	-0.407731	0.327638	
-0.502491	-0.81573	-0.548219	-0.777824	
0.00677418	-0.197109	-0.681874	0.0621103	
-0.366976	-0.26292	-0.37784	-0.674864	
-0.412767	-1	-0.682301	-0.252188	
0.0401889	-0.368217	-0.698101	-0.279282	
-0.30324	0.0266474	-0.8198	-0.864527	
-0.655952	0.447836	-0.289448	-0.284701	
-0.355219	0.000323099	-0.366738	-0.0950387	
0.150334	-0.0654876	-0.222407	-0.192579	
-0.538381	-0.565649	-0.772828	-0.0787819	
-0.483309	0.184593	-0.449579	-0.501458	
-0.376877	0.355701	-0.279627	-0.0950387	
-0.251262	0.0266474	-0.613979	-0.284701	
-0.400391	-0.302406	-0.812968	-0.598999	
-0.563133	-0.723595	-0.250163	-0.555648	
-0.503729	-0.434028	-0.597752	0.0350157	
-0.803843	-0.499838	-0.43933	-0.701959	
-0.438756	-0.170785	-0.384672	-0.577323	
-0.199902	-0.302406	-0.470502	-0.615256	
-0.72835	-0.802568	-0.646432	-0.853689	
-0.212278	0.382025	0.041061	-0.143809	
-0.515486	-0.513001	-0.689561	0.376408	
-0.512392	-1	-0.423531	-0.739891	
-0.826738	0.145107	-0.451287	-0.214255	
-0.87191	-0.618298	-0.394494	-0.149228	
-0.443706	-0.394541	-0.418833	0.273449	
