Hw[0]	Hw[1]	Hw[2]	Hw[3]	
0.8	0.866667	0.985507	0.969697	
0.882759	0.777778	0.981884	0.924242	
0.864368	0.955556	0.985507	0.984848	
0.648276	0.866667	0.98913	0.984848	
0.947126	0.755556	0.985507	0.969697	
0.834483	0.933333	0.98913	0.984848	
0.889655	0.911111	0.971014	0.969697	
0.896552	0.955556	0.985507	0.848485	
0.94023	0.955556	0.971014	0.954545	
0.896552	0.866667	0.981884	0.924242	
0.928736	0.911111	0.985507	0.984848	
0.894253	0.777778	0.996377	0.984848	
0.83908	0.911111	0.974638	0.939394	
0.921839	0.933333	0.981884	0.969697	
0.857471	0.933333	0.98913	0.939394	
0.832184	0.822222	1	0.969697	
0.783908	0.711111	0.996377	0.954545	
0.928736	0.666667	0.992754	0.924242	
0.921839	0.955556	0.981884	0.939394	
0.903448	0.911111	0.971014	0.984848	
0.82069	0.8	0.992754	0.984848	
0.944828	0.911111	0.98913	0.984848	
0.852874	0.888889	0.981884	0.954545	
0.935632	0.955556	0.960145	1	
0.928736	0.888889	0.952899	0.969697	
0.928736	0.933333	0.981884	0.969697	
0.917241	0.933333	0.985507	0.984848	
0.901149	0.977778	0.981884	0.954545	
0.917241	0.933333	0.981884	0.984848	
0.825287	0.777778	0.978261	0.909091	
0.905747	0.844444	0.978261	0.893939	
0.834483	0.866667	0.981884	0.939394	
0.947126	0.977778	0.978261	0.924242	
0.933333	0.8	0.981884	0.969697	
0.921839	0.533333	0.98913	0.954545	
0.83908	0.888889	0.98913	0.984848	
0.949425	0.955556	0.98913	0.939394	
0.917241	0.933333	0.974638	0.939394	
0.917241	0.933333	0.996377	0.969697	
0.931034	0.866667	0.981884	0.969697	
0.896552	0.955556	0.98913	0.969697	
0.896552	0.955556	0.981884	0.984848	
0.926437	0.933333	0.956522	0.939394	
0.804598	0.777778	0.978261	0.954545	
0.924138	0.911111	0.960145	0.954545	
0.836782	0.822222	0.985507	0.939394	
0.937931	0.911111	0.992754	0.954545	
0.875862	0.866667	0.98913	0.984848	
0.724138	0.666667	0.981884	0.939394	
0.866667	0.955556	0.974638	0.969697	
0.933333	0.844444	0.992754	0.984848	
0.83908	0.866667	0.985507	0.984848	
0.963218	0.933333	0.974638	0.939394	
0.921839	0.977778	0.996377	0.939394	
0.873563	0.955556	0.996377	0.969697	
0.928736	0.933333	0.971014	0.954545	
0.917241	0.977778	0.967391	0.848485	
0.889655	0.844444	0.981884	0.939394	
0.813793	0.8	0.996377	0.939394	
0.781609	0.911111	0.98913	0.969697	
0.931034	0.888889	0.981884	0.954545	
0.958621	0.888889	0.992754	0.984848	
0.933333	0.955556	0.963768	0.954545	
0.954023	0.933333	0.98913	0.954545	
0.903448	0.888889	0.949275	0.969697	
0.96092	0.8	0.992754	0.924242	
0.832184	0.866667	0.98913	0.984848	
0.841379	0.933333	0.985507	0.954545	
0.924138	0.911111	0.985507	0.848485	
0.898851	0.844444	0.992754	0.984848	
0.855172	0.911111	0.981884	0.984848	
0.917241	0.888889	0.985507	0.924242	
0.910345	0.955556	0.981884	0.954545	
0.949425	0.866667	0.971014	0.984848	
0.850575	0.755556	0.992754	0.984848	
0.947126	0.933333	0.978261	1	
0.935632	0.977778	0.981884	1	
0.912644	0.911111	0.985507	0.954545	
0.954023	0.777778	0.981884	0.969697	
0.848276	0.911111	0.98913	0.954545	
0.898851	0.955556	0.992754	0.909091	
0.813793	0.911111	0.98913	0.984848	
0.885057	0.955556	0.98913	0.924242	
0.947126	0.977778	0.981884	0.954545	
0.954023	0.755556	0.981884	0.984848	
0.905747	0.911111	0.981884	0.984848	
0.931034	0.933333	0.981884	0.954545	
0.908046	0.888889	0.963768	0.909091	
0.714943	0.911111	0.978261	0.939394	
0.928736	0.977778	0.974638	0.969697	
0.903448	0.911111	0.992754	0.984848	
0.956322	0.866667	0.974638	0.984848	
0.910345	0.911111	0.98913	0.954545	
0.924138	0.911111	0.981884	0.984848	
0.758621	0.911111	0.974638	0.969697	
0.924138	0.822222	0.985507	0.954545	
0.857471	0.777778	0.974638	0.984848	
0.887356	0.933333	0.98913	0.954545	
0.878161	0.888889	0.974638	0.984848	
0.926437	0.888889	0.992754	0.969697	
0.857471	0.844444	0.974638	0.984848	
0.894253	0.911111	0.963768	0.984848	
0.942529	0.933333	0.985507	0.984848	
0.901149	0.777778	0.978261	0.848485	
0.786207	0.866667	0.98913	0.909091	
0.951724	0.933333	0.981884	0.954545	
0.896552	0.844444	0.981884	0.969697	
0.864368	0.666667	0.974638	0.954545	
0.891954	0.933333	0.996377	0.984848	
0.882759	0.844444	0.996377	0.939394	
0.887356	0.866667	0.981884	0.969697	
0.935632	0.977778	0.992754	0.954545	
0.804598	0.866667	0.992754	0.969697	
0.889655	0.955556	0.971014	0.969697	
0.896552	0.933333	0.985507	0.969697	
0.850575	0.933333	0.992754	0.969697	
0.887356	0.866667	0.981884	0.833333	
0.937931	0.955556	0.985507	0.939394	
0.829885	0.866667	0.916667	1	
0.947126	0.888889	0.981884	0.939394	
0.813793	0.866667	0.974638	0.954545	
0.887356	0.911111	0.985507	0.939394	
0.804598	0.911111	0.981884	0.893939	
0.935632	0.911111	0.974638	0.969697	
0.834483	0.844444	0.974638	0.969697	
0.882759	0.933333	0.967391	0.954545	
0.903448	0.888889	0.927536	1	
0.921839	0.888889	0.98913	0.969697	
0.889655	0.777778	0.981884	0.969697	
0.937931	0.933333	0.981884	0.954545	
0.862069	0.666667	0.974638	0.969697	
0.645977	0.8	0.974638	0.954545	
0.889655	0.977778	0.978261	0.984848	
0.898851	0.733333	0.981884	0.984848	
0.926437	0.888889	0.981884	0.924242	
0.889655	0.777778	0.98913	0.939394	
0.901149	0.911111	0.971014	0.909091	
0.910345	0.866667	0.985507	0.969697	
0.908046	0.8	0.992754	0.939394	
0.889655	0.955556	0.974638	0.969697	
0.91954	0.844444	0.985507	0.984848	
0.931034	0.755556	0.971014	0.954545	
0.822989	0.666667	0.992754	0.984848	
0.910345	0.911111	0.971014	0.984848	
0.862069	0.844444	0.985507	0.833333	
0.910345	0.911111	0.971014	1	
0.910345	1	0.996377	0.984848	
0.894253	0.955556	0.963768	0.984848	
0.887356	0.933333	0.992754	0.954545	
0.935632	0.755556	0.978261	0.939394	
0.937931	0.777778	0.992754	0.954545	
0.898851	0.844444	0.974638	0.954545	
0.891954	0.866667	0.952899	0.984848	
0.871264	0.755556	0.952899	1	
0.878161	0.977778	0.956522	0.954545	
0.935632	0.911111	0.981884	0.954545	
0.829885	0.977778	0.934783	0.984848	
0.885057	0.844444	0.985507	0.969697	
0.905747	0.866667	0.98913	0.909091	
0.912644	0.955556	0.981884	0.969697	
0.947126	0.533333	0.960145	0.969697	
0.742529	0.955556	0.985507	0.984848	
0.965517	0.911111	0.996377	0.939394	
0.910345	0.977778	0.952899	0.969697	
0.834483	0.911111	0.974638	0.969697	
0.924138	0.866667	0.992754	0.954545	
0.937931	0.866667	0.978261	0.939394	
0.878161	0.844444	0.978261	0.969697	
0.914943	0.955556	0.98913	0.954545	
0.836782	0.911111	0.971014	0.939394	
0.937931	0.933333	0.98913	0.984848	
0.898851	0.933333	0.992754	0.984848	
0.912644	0.955556	0.956522	0.969697	
0.875862	0.866667	0.981884	0.909091	
0.91954	0.866667	0.996377	0.939394	
0.885057	0.911111	0.985507	0.909091	
0.76092	0.866667	0.98913	0.969697	
0.928736	0.844444	0.978261	0.969697	
0.871264	0.933333	0.967391	0.909091	
0.862069	0.888889	0.978261	0.939394	
0.898851	0.755556	0.952899	0.893939	
0.958621	0.8	0.992754	0.969697	
0.928736	0.955556	0.981884	0.969697	
0.914943	0.911111	0.974638	0.939394	
0.685057	0.844444	0.996377	0.969697	
0.788506	0.933333	0.985507	1	
0.954023	0.933333	0.978261	0.984848	
0.924138	0.844444	0.98913	0.848485	
0.765517	0.866667	0.963768	0.984848	
0.935632	0.888889	0.963768	0.969697	
0.868966	0.911111	0.992754	0.909091	
0.901149	0.911111	0.985507	1	
0.910345	0.933333	0.98913	0.939394	
0.963218	0.8	0.98913	0.969697	
0.811494	0.911111	0.978261	0.954545	
0.85977	1	0.98913	0.954545	
0.894253	0.866667	0.985507	0.984848	
0.83908	0.777778	0.981884	0.924242	
0.937931	0.955556	0.985507	0.984848	
0.926437	0.911111	0.98913	0.969697	
0.898851	0.844444	0.971014	0.969697	
0.878161	0.888889	0.981884	0.969697	
0.949425	0.933333	0.985507	1	
0.924138	0.977778	0.98913	1	
0.928736	0.911111	0.985507	0.909091	
0.910345	0.844444	0.98913	0.984848	
0.94023	0.911111	0.978261	0.954545	
0.935632	0.933333	0.981884	0.969697	
0.829885	0.911111	0.985507	0.984848	
0.855172	0.888889	0.952899	0.954545	
0.813793	0.822222	0.952899	0.969697	
0.875862	0.955556	0.992754	0.954545	
0.873563	0.777778	0.978261	0.969697	
0.83908	0.866667	0.956522	0.984848	
0.88046	0.933333	0.981884	0.984848	
0.905747	0.933333	0.956522	0.954545	
0.896552	0.644444	0.981884	0.969697	
0.921839	0.977778	0.978261	0.954545	
0.928736	0.911111	0.992754	0.984848	
0.944828	0.844444	0.942029	0.969697	
0.926437	0.777778	0.960145	0.954545	
0.933333	0.866667	0.978261	0.969697	
0.91954	0.911111	0.992754	0.954545	
0.94023	0.866667	0.960145	0.954545	
0.829885	0.933333	0.974638	0.984848	
0.91954	0.822222	0.98913	0.909091	
0.889655	0.755556	0.981884	0.772727	
0.816092	1	0.981884	0.969697	
0.850575	0.977778	0.98913	0.969697	
0.951724	0.911111	0.963768	0.939394	
0.758621	0.977778	0.98913	1	
0.96092	0.911111	0.960145	0.909091	
0.901149	0.666667	0.98913	0.909091	
0.783908	0.911111	0.992754	0.893939	
0.809195	0.911111	0.98913	0.984848	
0.928736	0.8	0.981884	0.969697	
0.864368	0.866667	0.974638	0.954545	
0.852874	0.866667	0.985507	0.969697	
0.926437	0.888889	0.985507	0.984848	
0.931034	0.911111	0.938406	0.984848	
0.94023	0.533333	0.996377	0.969697	
0.931034	0.933333	0.985507	0.893939	
0.871264	0.888889	0.992754	0.939394	
0.834483	0.911111	0.996377	0.969697	
0.873563	0.888889	0.981884	0.924242	
0.878161	0.933333	0.974638	0.893939	
0.903448	0.8	0.992754	0.954545	
0.898851	0.933333	0.992754	0.939394	
0.894253	0.977778	0.985507	0.984848	
0.891954	0.977778	0.996377	0.969697	
0.809195	0.955556	0.985507	0.848485	
0.951724	0.933333	0.98913	0.984848	
0.834483	0.933333	0.960145	0.969697	
0.898851	0.977778	0.996377	0.969697	
0.914943	1	0.992754	0.939394	
0.88046	0.844444	0.98913	0.909091	
0.898851	0.755556	0.971014	0.984848	
0.866667	0.844444	0.978261	0.924242	
0.845977	0.8	0.985507	0.969697	
0.868966	0.933333	0.996377	0.969697	
0.843678	0.844444	0.98913	0.984848	
0.864368	0.888889	0.981884	0.848485	
0.894253	0.933333	0.98913	0.984848	
0.924138	0.977778	0.981884	0.939394	
0.931034	0.955556	0.981884	0.909091	
0.908046	0.955556	0.992754	0.984848	
0.887356	0.955556	0.981884	0.909091	
0.887356	0.911111	0.985507	0.893939	
0.866667	0.8	0.996377	0.984848	
0.917241	0.911111	0.956522	0.984848	
0.937931	0.866667	0.978261	0.954545	
0.910345	0.911111	0.971014	0.893939	
0.754023	0.866667	0.978261	0.772727	
0.836782	0.911111	0.974638	0.969697	
0.868966	0.844444	0.978261	0.893939	
0.912644	0.844444	0.985507	0.924242	
0.912644	0.911111	0.98913	0.969697	
0.885057	0.844444	0.981884	1	
0.871264	0.666667	0.992754	0.893939	
0.85977	0.844444	0.985507	0.969697	
0.878161	0.911111	0.960145	0.984848	
0.926437	0.755556	0.963768	0.969697	
0.673563	0.866667	0.981884	0.954545	
0.754023	0.933333	0.992754	0.984848	
0.912644	0.911111	0.942029	0.954545	
0.91954	0.8	0.981884	0.969697	
0.898851	0.933333	0.981884	0.969697	
0.917241	0.733333	0.985507	1	
0.894253	0.911111	0.952899	0.984848	
0.912644	0.888889	0.98913	1	
0.933333	0.933333	0.981884	0.969697	
0.887356	0.755556	0.960145	0.984848	
0.898851	0.911111	0.974638	0.939394	
0.928736	0.911111	0.974638	0.984848	
0.944828	0.755556	0.974638	0.969697	
0.864368	1	0.98913	0.909091	
0.94023	0.822222	0.974638	0.984848	
0.868966	0.666667	0.981884	0.924242	
0.777011	0.933333	0.971014	0.954545	
0.687356	0.866667	0.974638	0.984848	
0.926437	0.866667	0.949275	0.969697	
0.882759	0.955556	0.98913	0.909091	
0.926437	0.955556	0.894928	0.909091	
0.914943	0.977778	0.974638	0.909091	
0.921839	0.755556	0.985507	1	
0.901149	0.755556	0.992754	0.984848	
0.914943	0.733333	0.98913	0.939394	
0.914943	0.977778	0.985507	0.893939	
0.935632	0.733333	0.992754	0.984848	
0.914943	0.844444	0.985507	0.984848	
0.896552	0.666667	0.985507	0.984848	
0.834483	0.777778	0.985507	0.969697	
0.951724	0.777778	1	0.909091	
0.887356	0.866667	0.981884	0.939394	
0.933333	0.911111	0.981884	0.969697	
0.908046	0.888889	0.981884	0.954545	
0.947126	0.911111	0.98913	0.939394	
0.935632	0.866667	0.981884	0.954545	
0.912644	0.888889	0.971014	0.984848	
0.905747	0.955556	0.992754	0.969697	
0.878161	0.933333	0.98913	0.984848	
0.947126	0.977778	0.963768	0.954545	
0.901149	0.866667	0.992754	0.909091	
0.91954	0.888889	0.98913	0.954545	
0.956322	0.844444	0.960145	0.969697	
0.88046	0.911111	0.98913	0.984848	
0.887356	0.733333	0.996377	1	
0.873563	0.8	0.971014	0.954545	
0.91954	0.933333	0.960145	0.984848	
0.954023	0.866667	0.981884	0.969697	
0.901149	0.844444	0.985507	0.969697	
0.749425	0.911111	0.992754	0.954545	
0.947126	0.755556	0.996377	0.954545	
