FF[0]	FF[1]	FF[2]	FF[3]	
-2.24284	-2.43108	-2.70894	-0.916617	
-2.36465	-0.451128	-2.8303	-0.624779	
-3.35412	-2.39766	-2.12732	-0.797416	
-2.25856	-0.701754	-3.13682	-0.73576	
-3.28077	-1.0944	-4.17196	-1.05226	
-1.94031	-0.225564	-2.54166	-2.27305	
-2.48186	-1.35338	-1.85463	-2.0552	
-2.20093	-0.0167084	-1.25705	-2.07986	
-1.37321	-2.28905	-3.34279	-0.0780974	
-2.43078	-1.52047	-1.53312	-1.39342	
-2.70844	-0.484544	-3.56132	-3.53494	
-1.97632	-2.12197	-1.20387	-1.98121	
-1.57163	-0.827067	-1.99678	-0.826188	
-2.58533	0.200501	-3.17937	-1.19201	
-3.14653	-0.142022	-2.66398	-1.20023	
-0.76224	-0.300752	-3.1784	-0.62889	
-4.01289	-2.83208	-3.72861	-0.780974	
-1.76874	-0.994152	-3.39887	0.0616559	
-2.21141	0.0501253	-3.59903	-1.80857	
0.00523876	-0.868838	-1.59404	-0.0780974	
-3.1832	-1.34503	-3.15181	-0.756312	
-3.33774	-0.969089	-3.08606	-0.900175	
-1.80934	0.392648	-2.7863	-1.5414	
-1.61092	0.0417711	-2.54843	-0.468584	
-1.44917	-0.300752	-1.99339	-1.45919	
-2.88066	-1.79616	-3.58211	-0.73576	
-0.495063	-0.509607	-2.45995	-0.304169	
-0.588051	-1.80451	-2.88058	-1.51262	
-1.09359	-0.292398	-3.55649	-1.15091	
-2.53098	-1.48705	-3.07832	-2.2155	
-1.58145	0.977443	-3.4801	-2.54844	
-1.87351	-1.62907	-2.54118	-2.38403	
-2.08306	0.843776	-1.31652	-2.02231	
-1.78969	-2.30576	-3.2137	0.674104	
-1.86107	-1.57059	-2.44061	-2.20728	
-3.43335	0.334169	-2.86172	-1.4222	
-2.29458	-0.417711	-1.42627	-0.612448	
-2.37381	-1.00251	-2.1249	-2.77451	
-2.35024	-0.492899	-2.80564	-0.711098	
-1.22783	-1.30326	-2.35939	-2.19084	
-1.18723	-1.05263	-2.83417	-2.1744	
-1.89512	-0.701754	-2.53344	-1.83734	
-0.905651	-2.93233	-2.20467	-1.31121	
-2.62331	-0.85213	-0.915713	-0.509688	
-2.22975	0.63492	-1.88461	-1.0276	
-2.00121	-0.509607	-1.74778	-0.411039	
-2.5277	-2.79866	-2.29992	-1.82912	
-1.29987	-1.37009	-1.41225	-1.45508	
-2.15117	-1.21136	-2.06495	-1.52907	
-2.11449	-1.14453	-2.79404	-2.06342	
-2.32012	-2.30576	-2.26656	-1.53318	
-0.726223	-1.79616	-1.30492	-1.31944	
-2.31815	-1.05263	-2.01273	-0.131532	
-1.43869	-1.01921	-3.08606	-2.28949	
-1.23307	0.0167084	-1.44754	-0.587786	
-1.20557	-2.06349	-2.50346	-1.10981	
-2.47531	-1.39515	-3.11265	-1.23723	
-1.6561	-2.55639	-1.29476	-1.90722	
-0.180737	-0.31746	-1.98759	-2.6101	
-1.6561	-0.701754	-2.21193	-0.674104	
-3.27488	-2.83208	-2.29073	-0.52613	
0.288132	-2.30576	-0.822885	-2.2155	
-3.32399	-1.34503	-3.12135	1.09336	
-1.61026	-0.0167084	-2.73215	-0.382266	
-0.95149	-1.92982	-2.34198	-3.26365	
-2.77523	-0.200501	-2.55375	-1.48385	
-2.52901	-1.41186	0.188074	-1.54962	
-2.11646	0.0501253	-0.64303	-0.571344	
-0.895828	0.935672	-3.52699	-2.11685	
-3.1701	0.0334169	-2.91636	-1.10569	
-1.26123	-1.02757	-1.06946	-1.29066	
-3.74178	-2.93233	-3.34375	-0.73987	
-2.47728	-1.96324	-1.42192	0.998825	
-2.01561	-0.559732	-2.70991	-2.31415	
-2.22516	-0.659983	-1.41225	-2.09219	
-3.66189	-2.49791	-0.375181	-1.93188	
-2.8178	-1.48705	-0.604351	-1.01116	
-0.868324	1.47034	-1.26575	-3.53494	
-1.1152	-2.43943	-1.64093	-1.65649	
-1.62009	-2.3726	-1.82079	-2.91838	
-2.42162	-2.80702	-2.29025	0.608338	
-1.17021	-1.84628	-1.37019	-0.822078	
-3.24869	1.11946	-1.41273	-1.86201	
-2.01692	-0.53467	-3.46994	-1.77158	
-1.45048	-1.91312	-2.8332	0.0698766	
-2.19111	-1.67084	-3.76632	-0.00411039	
-2.54997	-1.93818	-2.14666	-1.10569	
-2.7163	-1.7878	-1.75552	0.657662	
-2.44388	0.0835421	-1.03658	-1.59483	
-1.74582	-0.53467	-1.07284	-2.18673	
-3.05747	0.643275	-1.95665	-2.07575	
-3.30697	1.08605	-1.98662	-1.67293	
-2.33125	-1.87134	-2.69782	-0.719318	
-3.1295	0.200501	-1.81692	-1.47152	
-2.11515	-1.57059	-3.03626	-2.17851	
-1.97829	-1.5873	-0.911362	-1.04815	
-1.89709	0.233918	-2.02482	-1.899	
-2.15313	-1.92147	-3.38969	-1.22079	
-1.18985	-1.35338	-0.942304	-3.19788	
-2.42031	-0.701754	-2.4643	-1.29066	
-0.616209	-1.80451	-2.65576	-0.883734	
-2.04115	-1.88805	-2.73215	-0.365825	
-2.21272	-1.42857	-2.99371	-1.84145	
-0.475417	-0.267335	-2.67123	-2.10863	
-2.9396	-0.183793	-3.24706	-0.748091	
-1.7707	-2.87385	-2.1394	-1.57428	
-0.648297	-0.492899	-1.51716	-1.10981	
-2.91733	-2.00501	-2.22643	-1.90722	
-1.65021	-0.417711	-2.14472	-0.242513	
-0.945596	-2.35589	-0.149396	-2.82384	
-4.00438	-1.85464	-3.64738	-1.20434	
-1.91477	-1.37009	-3.31426	-0.238403	
-1.79624	-1.96324	-1.79323	-1.54962	
-3.06075	-0.927318	-3.82917	-0.3165	
-3.24148	-1.46199	-2.29412	-1.94421	
-3.26178	-1.96324	-2.26511	-2.54844	
-3.74047	-0.325814	-1.06172	0.476805	
-2.76214	-2.00501	-1.78791	-1.36054	
-1.87482	-2.33083	-2.41402	-0.41926	
-2.35941	1.01086	-1.70475	-0.304169	
-2.43995	0.718462	-2.86656	-2.2155	
-1.62925	-0.701754	-2.8245	-0.226071	
-1.72617	-2.43108	-2.2216	-1.5414	
-1.68623	0.0751879	-2.34682	-1.43453	
-2.92519	0.0835421	-3.10153	-2.27305	
-2.48448	0.183793	-2.50153	-2.5731	
-2.40066	-1.89641	-2.00113	-0.10687	
-2.61349	-1.62072	-0.368896	-2.51967	
-1.37976	0.509607	-3.07446	-2.73752	
-2.86888	-1.57059	-0.68751	-1.71814	
-1.59324	-0.150376	-3.17937	-1.33588	
-0.941012	-2.79866	-2.94005	-0.513799	
-0.156508	-2.39766	-1.38179	-1.52907	
-1.63122	-1.52882	-0.95971	0.822078	
-1.69998	0.434419	-1.28268	-1.34821	
-1.41839	-0.267335	-3.01982	-3.19788	
-3.63243	-2.39766	-0.53473	0.678214	
-2.56568	0.701754	-0.948106	-1.78391	
-1.6417	-1.21136	-2.54601	-0.822078	
-0.406004	-0.918964	-3.3776	-1.83734	
-0.737355	-1.39515	-1.86962	-0.859072	
-1.58865	-1.43692	-2.1718	-1.20845	
-2.30178	-2.00501	-3.14649	-2.81151	
-1.59586	-0.0584795	-3.21176	-0.250734	
-2.66194	-1.55388	-1.76035	-0.727539	
-1.89316	-1.02757	-1.68058	-2.58133	
-3.95723	0.0167084	-2.85447	-0.517909	
-0.017026	-2.55639	-3.36841	-1.51262	
-2.35613	-0.292398	-0.836906	-2.02642	
-0.0628651	-0.576441	-2.15874	-0.764533	
-1.11782	-0.835421	-2.561	-0.596007	
1.14991	-1.13617	-1.72651	-3.22666	
-0.65681	0.200501	-1.54811	0.242513	
-3.19237	-1.05263	-1.82127	-1.53729	
-3.91794	-1.93818	-2.7365	-0.633	
-2.13479	-1.30326	-3.81128	0.275396	
-2.55128	0.250626	-1.34649	-1.33588	
-2.87542	-0.392648	-2.04416	0.706987	
-3.17534	-1.06099	-3.33795	-0.752201	
-1.91149	-2.80702	-2.94005	-2.18262	
-2.94156	-1.93818	-2.26704	-1.33588	
-1.13812	-0.250626	-1.94794	0.579565	
-3.4805	0.676691	-3.06527	-0.579565	
-3.38031	-0.15873	-2.33666	-1.54551	
-2.90948	0.501253	-3.67929	-2.11685	
-1.10669	-0.200501	-4.09798	-1.36465	
-2.48055	-0.568087	-2.65721	-2.02642	
-2.13741	-0.659983	-1.32619	-2.79507	
-1.69015	-0.659983	-2.15197	-1.91544	
-0.531079	-0.79365	-3.58453	-1.84145	
-1.00453	-0.258981	-1.98034	-2.19906	
-2.89703	-1.48705	-2.00113	-1.17968	
-2.56503	-1.42022	-2.46817	-1.68526	
-1.88006	-2.00501	-2.82305	-1.56195	
-1.69015	0.509607	-2.55085	-0.612448	
-2.16754	0.501253	-2.68042	0.300058	
-0.88666	-1.35338	-2.31297	-0.378156	
-1.96453	1.27819	-2.15004	-1.24134	
-1.47471	-0.267335	-2.66253	-1.62771	
-1.01763	-1.00251	-1.68832	-2.28127	
-1.97698	-2.36424	-2.46865	0.258955	
-2.8119	-0.576441	-1.97067	-1.50851	
-2.14069	-2.00501	-0.860113	-0.0369935	
-2.14724	-0.701754	-3.35294	-0.328831	
-2.07127	-0.543024	-3.51056	0.52202	
-4.93622	-1.07769	-1.94794	-1.15913	
-0.18925	-1.57895	-1.62836	0.674104	
-0.521257	-0.885547	-2.40774	-3.53494	
-2.27493	0.551378	-2.5141	-2.12507	
-3.17403	-1.96324	-1.76229	-0.616559	
-1.13812	-1.31161	-3.27172	-2.56077	
-3.89174	0.868838	-1.85995	-2.0182	
-0.762894	-1.7878	-2.95262	-1.04815	
-2.74904	-1.93818	-2.03449	-1.39753	
-2.2841	0.685046	-2.83417	-2.21139	
-2.52639	-1.82957	-1.70765	-1.15502	
-3.02473	-1.00251	-2.18437	-1.05226	
-1.18396	-1.5873	-1.38372	-2.82795	
-3.68481	-0.492899	-2.53344	-1.82912	
-1.08377	0.459482	-1.58195	-1.40986	
-2.35613	-3.30827	-3.57002	-1.1879	
-2.08634	-0.568087	-1.4896	-0.760422	
-3.11248	-0.459482	-0.949073	-0.645331	
-1.43935	-0.325814	-2.94827	-2.22783	
-2.21731	0.685046	-1.87301	-1.17968	
-2.67504	0.0584795	-2.98211	-1.35232	
-0.988816	-0.459482	-2.3589	-1.33177	
-1.73468	-1.94653	-1.48477	-2.8896	
-2.80012	-0.292398	-1.60854	-1.4222	
-1.95471	-0.225564	-1.58437	0.0863182	
-0.504885	-1.32832	-1.81402	-0.20963	
-2.12628	1.11111	-0.580177	-0.0986494	
-2.08765	-2.12197	-3.83159	-0.698766	
-2.78506	-0.776942	-2.54698	-1.11803	
-1.3038	-2.12197	-1.84496	-2.06342	
-1.05757	-2.32247	-2.46962	1.13036	
0.217409	0.467836	-2.36712	-1.99354	
-3.63504	-1.37009	-0.405157	-2.24016	
-2.50216	0.100251	-1.40886	-0.612448	
0.366713	-1.39515	-1.93151	0.300058	
-4.61207	0.258981	-1.40355	-1.84145	
-0.853918	0.467836	-2.60886	-2.26894	
-3.0208	-1.44528	-3.05947	-1.43864	
-3.0411	0.100251	-2.0693	-0.575455	
-2.47924	-1.07769	-3.0116	-0.538461	
-2.84792	-0.802005	-2.45608	-0.641221	
-2.79488	0.0250626	-2.12103	-0.279507	
-1.31951	0.651629	-3.47574	-0.912507	
-3.25	-2.3726	-0.793392	-1.82501	
-3.3659	-1.89641	-3.53328	1.06048	
-1.10407	0.0501253	-0.518292	-1.73458	
-3.38555	-0.225564	-3.18517	-0.517909	
-0.878802	1.63743	-0.943755	-0.378156	
-2.16361	-1.45363	-1.07671	-1.33177	
-1.51924	-2.93233	-1.60419	-1.3852	
-4.72995	0.225564	-2.03836	-1.15502	
-3.66255	-1.43692	-3.30991	-1.47563	
-1.80803	1.77945	-3.32345	-1.4633	
-1.25141	0.00835421	-2.18292	-0.711098	
-1.55002	-1.80451	-2.34585	-1.15502	
-2.00317	0.643275	-0.473811	0.398708	
-1.03596	0.233918	-2.15681	0.928948	
-1.07198	-1.56224	-1.17921	-1.79213	
-1.98287	-0.935672	-1.86817	-1.38931	
-2.88197	-0.426065	-3.08993	-0.801526	
-2.0202	0.200501	-2.15826	-1.83734	
0.131624	-1.80451	-3.2751	0.283617	
-1.81196	0.292398	-0.753747	-1.3852	
-2.74118	-1.54553	-3.29347	0.135643	
-2.60039	-0.576441	-1.68155	-2.42513	
-2.88001	-2.43943	-3.74746	-1.24956	
-1.29856	-1.43692	-2.78437	-2.54433	
-2.69534	-2.30576	-1.87687	0.887844	
-2.62789	-0.935672	-0.7083	-2.8074	
-2.79357	-0.451128	-2.36084	-1.78802	
-0.559238	-1.02757	-3.56519	-1.90722	
-1.80672	1.51211	-1.36535	-1.40986	
0.662703	0.79365	-2.21434	-1.40986	
-1.70456	-2.39766	-0.999355	-0.542572	
-3.60361	0.0668337	-2.54118	-1.37287	
-0.930535	-1.87134	0.220467	-1.83323	
-2.62265	-0.267335	-3.32683	-0.83852	
-2.53556	-1.86299	-2.53054	-1.45919	
-1.42429	0.0751879	-1.95278	-1.52907	
-2.16885	-2.00501	-0.638195	-2.12507	
-3.50997	-0.434419	-3.97276	-2.532	
-1.99793	-1.26984	-2.72296	-1.19201	
-2.36072	-3.30827	-0.610153	-0.415149	
-1.65479	-1.0944	-1.82321	-0.682325	
-3.20219	-2.93233	-1.30878	-0.369935	
-0.750452	-0.701754	-1.79323	-0.859072	
-0.0333971	-0.877193	-1.11201	-0.805637	
-2.45501	-1.31161	-1.683	-2.56077	
-1.75433	-1.87134	-1.0245	-1.87434	
-3.93824	-0.0501253	-3.57341	-1.25367	
-1.78249	-1.10276	-3.29589	-1.20845	
-2.87542	-2.43943	-1.25415	-1.87434	
-2.40394	-2.33083	-2.29508	-1.50851	
-1.18658	-1.99666	-2.9328	0.42337	
-3.3456	-1.01921	-1.66704	-3.53494	
-1.05626	0.00835421	-2.11281	-1.43042	
-1.28481	-2.43943	-2.66591	-1.48385	
-1.05234	-1.13617	-2.19839	-1.01527	
-4.2984	1.32832	-2.30137	-0.513799	
-1.3588	-1.37845	-2.19742	-2.30182	
-2.69338	0.200501	-0.739242	-1.21257	
-2.65474	-1.26984	-3.22869	-2.64709	
-2.55259	-0.701754	-2.25834	0.332942	
-4.07576	-0.543024	-2.03062	-1.63182	
-2.20355	-0.53467	-1.25125	-1.3852	
-2.08634	-2.36424	-1.3726	-0.0904286	
-1.49698	-1.84628	-2.55568	-0.73576	
-1.96584	0.726817	-2.33956	-1.49207	
-1.78707	0.626566	-0.955358	-1.63594	
-2.37774	0.885547	-2.01805	-2.26071	
-2.67701	-1.30326	-1.73473	-1.66882	
-2.56241	0.501253	-2.23368	-0.386377	
-1.21408	-1.34503	-1.97405	-2.19495	
-0.432198	0.0751879	-1.88944	-1.43453	
-2.10336	-1.88805	-1.56019	-1.10158	
-3.61867	-0.85213	-3.61837	-1.1468	
-3.379	-2.12197	-1.72603	0.0863182	
-1.10079	0.0417711	-2.5228	-1.88667	
-1.48912	-0.492899	-1.87929	-1.42631	
-2.96841	-2.45614	-1.76035	-1.32355	
-1.32344	-0.626566	-2.70266	-2.8896	
-3.25327	-1.96324	-1.35955	-2.55255	
0.0563167	-1.13617	-1.91845	-2.11274	
-0.846715	-1.39515	-2.6606	-0.682325	
-1.72814	-1.13617	-1.67188	-0.242513	
-3.20416	-2.29741	-2.47977	-0.32061	
-1.60437	-2.80702	-1.21982	-2.19084	
-2.82762	-0.568087	-3.18711	-1.7798	
-3.92514	0.451128	-1.95278	-1.20434	
-2.54866	-0.350877	-0.190008	-1.13858	
-0.576918	-1.92147	-3.28864	-1.96477	
-1.81523	-0.0167084	-1.83965	-1.74692	
-3.1092	-1.74603	-0.814182	-1.85379	
-3.69464	-0.0167084	-1.52248	-0.41926	
-2.77785	0.47619	-1.21934	-2.52378	
-3.44383	1.7878	-1.90395	-3.16911	
-3.67695	-1.97995	-1.24061	-0.727539	
0.0884041	-1.26984	-3.80983	-1.31532	
-0.770753	0.643275	-2.59049	-1.82501	
-0.578883	1.70426	-2.5141	-0.801526	
-0.588706	-2.30576	-2.64367	-1.83323	
-1.51269	-0.835421	-4.04238	-1.5414	
0.313016	-0.659983	-1.24883	-1.38931	
-0.746523	-1.87134	-3.14649	-0.353494	
-1.53299	1.35338	-2.7307	-1.10158	
-1.36011	-0.701754	-3.8693	-0.682325	
0.741939	-1.85464	-1.98034	-1.31532	
-1.94947	-1.50376	-1.22949	-3.13212	
-2.86233	-2.06349	-4.22369	-0.271286	
-4.40973	-1.8797	-3.06334	-1.57017	
-2.25332	-1.61236	-1.54037	-2.0552	
-1.39482	-0.267335	-3.08751	-0.332942	
-2.8656	-1.85464	-2.42127	-1.53729	
-3.15308	-0.927318	-2.48799	-0.797416	
-1.90036	0.701754	-0.979532	-1.31532	
-1.28022	-2.35589	-2.33473	-0.160305	
-3.55777	-0.802005	-1.13328	-1.74692	
-3.102	-0.451128	-1.96728	-0.3165	
-2.60956	-0.484544	-0.380983	-0.624779	
-2.20945	-2.49791	-1.94166	-1.78391	
-1.61354	0.969089	-1.2967	0.341162	
-1.03531	-0.484544	-2.91346	-0.73987	
0.395526	-1.48705	-3.80209	-1.20023	
-0.519947	0.944026	-0.214182	0.369935	
-3.06533	0.726817	-1.14488	-1.71814	
-3.51455	0.751879	-3.38195	-1.87434	
-3.90288	-1.06934	-2.62095	-0.21374	
-2.99788	-1.88805	-1.19758	-0.341162	
-3.22839	-2.43943	-1.62256	-1.20434	
-3.61998	-0.409357	-1.99146	-0.686435	
-2.12628	-1.37009	-3.4245	-1.40164	
-2.86298	-1.06934	-2.92409	-1.39342	
-3.23755	-1.92147	-4.22901	-0.920727	
-0.639784	-1.89641	-3.77018	-0.00411039	
-1.24421	-1.57059	-2.75874	-2.14562	
-2.53294	-0.325814	-0.997421	-1.33999	
-3.25785	0.200501	-2.37244	-0.369935	
-1.50614	0.668337	-3.7784	-0.789195	
-3.34298	-1.13617	-3.48058	-1.12214	
-1.88661	-2.00501	-2.46914	-1.39342	
-2.92126	1.01921	-1.72168	-3.26365	
-0.0622103	-0.451128	-2.86753	-1.20434	
-1.63515	-2.00501	-2.15826	-1.11392	
-2.68094	-2.3726	-2.91346	-1.54962	
-2.12759	-1.86299	-2.85834	-0.891955	
-3.01884	-1.92982	-3.28284	-1.33177	
-2.67897	-0.79365	-3.81708	0.00411039	
-1.3922	-0.392648	-2.79742	-1.36876	
-0.309087	-0.0918964	-1.00612	-0.402818	
-3.01098	-2.39766	-2.13892	-3.22666	
-2.22909	-1.13617	-1.6772	1.20434	
-2.99002	-0.802005	-1.89525	-1.84145	
-2.65605	-0.392648	-2.04464	-0.764533	
-2.65343	0.710108	-2.09009	-2.56077	
-2.97823	0.584795	-1.34118	-0.460364	
0.0196453	-1.87134	-2.80371	0.406929	
-1.28939	-0.701754	-1.65882	-1.77569	
-2.3581	-2.93233	-2.88155	-1.24134	
0.299919	-0.802005	-3.4975	-1.56606	
-2.66325	-2.43943	-0.293473	-2.04697	
-3.98146	0.526316	-1.31652	-1.25367	
-0.398801	-0.860484	-2.82353	-0.0493247	
-3.12558	-0.685046	-3.67059	-1.44686	
-0.671216	-2.39766	-1.92909	-2.58133	
-3.11444	1.11111	-3.49895	-1.90722	
-1.36797	-1.13617	-3.09476	-0.448033	
-2.09747	0.735171	-1.57325	-2.54844	
-2.30309	-0.392648	-2.18727	-1.9771	
-2.825	-0.701754	-1.98566	-1.90311	
-1.83291	-1.85464	-2.20564	-0.345273	
-2.8859	-0.618212	-1.98856	-1.84557	
-0.914164	0.0751879	-2.32554	-1.15913	
-2.50085	0.0334169	-1.59597	-2.05108	
-3.2644	0.0250626	-2.60209	-0.596007	
-1.44459	-1.44528	-2.43046	-0.653552	
-0.426959	-0.893901	-2.82063	-1.05226	
-1.95602	-1.35338	-2.07462	0.230182	
0.117217	-0.100251	-2.71475	0.0287727	
-0.475417	-1.46199	-2.77615	-2.1374	
-1.5199	0.0250626	-2.73409	-0.727539	
-4.28334	-0.509607	-2.60983	-2.28127	
-2.44257	-2.29741	-3.52554	-1.93599	
-2.68355	-1.57059	-2.90862	-0.752201	
-2.32601	0.526316	-1.87252	-1.5414	
-3.79417	-0.100251	-3.02804	-1.49618	
-0.647642	0.0334169	-2.02047	0.41926	
-3.0817	-1.68755	-2.17953	-2.86083	
-0.833618	-0.918964	-3.13151	-0.0534351	
-0.944286	0.167084	-1.45286	-2.51145	
-2.41703	-2.93233	-3.39887	-0.291838	
-1.08311	-1.77945	-3.5502	-0.854961	
-0.59198	-0.776942	-3.95487	-3.19788	
-2.67439	0.994152	-2.68719	-0.587786	
-2.07127	-0.79365	-1.97405	-0.443922	
0.457737	0.292398	-0.74311	-0.517909	
-2.26511	-1.52882	-3.63481	-0.974163	
-2.77654	-0.300752	-2.33473	-2.10863	
-2.37905	0.935672	-1.87542	0.0986494	
-1.10669	-0.401002	-2.38743	-1.13036	
-2.11908	-1.36174	-3.68026	-2.4539	
-2.57616	-1.62907	-1.04142	-2.14973	
-2.5133	-1.44528	-1.83529	-0.345273	
-3.40061	-1.48705	-2.59001	-1.98943	
-2.15968	-0.902255	-2.1278	-1.6236	
-1.62205	-1.36174	-2.49186	-2.19495	
-3.03586	-1.6792	-3.09138	-2.91838	
-2.20486	0.576441	-0.578243	-0.752201	
-1.95602	-1.87134	-3.40709	0.998825	
-1.95275	-3.30827	-1.63803	-2.56077	
-3.7097	0.0501253	-2.4701	-1.07692	
-3.7575	-1.93818	-2.53924	0.328831	
-0.455772	-1.79616	-2.43336	0.378156	
