H_norm[0]	H_norm[1]	H_norm[2]	H_norm[3]	
0.626666	0.64984	-0.339576	-0.0370662	
0.361321	-0.420485	0.571013	0.806189	
0.807327	-0.305807	0.816599	0.259463	
0.623844	-0.267581	0.640747	0.602325	
-0.454474	-0.0764518	0.793354	0.00926654	
0.731111	-0.0764518	-0.580109	0.157531	
0.652072	-0.726292	0.53463	0.843256	
0.471411	0.267581	0.416385	0.732057	
0.584324	0.229355	-0.755961	0.259463	
0.53069	0.0764518	-0.28298	1.00079	
0.652072	-0.573388	0.374948	1.02859	
0.609729	0.152904	-0.158671	-0.713524	
0.20042	-0.64984	0.856014	0.454061	
0.491171	0.114678	0.307235	0.0370662	
0.383904	0.229355	0.373938	0.555993	
0.541982	-2.17888	-0.414363	0.815456	
0.877897	-0.229355	0.64479	-0.342862	
0.488348	0.879195	-0.301171	0.426261	
0.666186	0.840969	0.645801	-0.185331	
0.505285	0.840969	0.264788	-1.07492	
0.64078	0.64984	-0.23649	0.361395	
0.395195	0.496936	0.605375	0.787656	
0.197597	-0.0764518	0.359789	0.213131	
0.316156	-1.52904	0.531598	0.491127	
0.304865	0.917421	0.764046	0.176064	
-0.223003	0.688066	0.453778	0.704257	
0.448829	0.573388	0.646811	-0.259463	
0.386727	0.688066	0.364842	-0.48186	
0.629489	-1.68194	0.858035	0.935921	
0.621021	0.382259	0.892397	0.176064	
0.564564	0.496936	0.667024	0.546726	
0.431892	0.0764518	0.665003	0.908121	
0.649249	0.993873	0.468938	0.871055	
0.457297	0.191129	0.823674	0.639392	
0.759339	-0.611614	0.242554	0.889588	
-0.11009	0.955647	0.178884	0.694991	
0.547627	0.726292	0.577077	0.518926	
0.584324	0.496936	0.415374	0.259463	
0.852492	-2.2171	0.706439	-0.26873	
0.745225	0.840969	0.26782	0.0648658	
0.671831	0.840969	0.388087	0.24093	
0.753693	0.535162	-1.18144	0.639392	
-0.64078	0.535162	0.658939	0.648658	
0.46012	0.305807	0.427502	0.287263	
-1.77838	0.688066	0.709471	0.667191	
-2.28649	0.955647	0.500268	0.982254	
0.211712	0.382259	0.816599	0.0648658	
-0.175015	0.535162	0.888355	0.806189	
0.536336	0.917421	0.646811	0.954454	
0.276636	0.688066	0.300161	0.407728	
0.256877	0.955647	0.423459	0.676458	
0.431892	0.64984	0.375959	-0.0463327	
0.55045	0.955647	-0.0656918	0.50966	
0.654895	0	-0.283991	0.426261	
0.533513	0.688066	0.375959	0.463327	
0.609729	-0.191129	0.107128	0.880322	
0.553273	0.688066	0.605375	0.667191	
-1.16865	-0.458711	0.48713	-0.796923	
0.541982	0.305807	0.617503	0.954454	
-0.166546	-0.64984	0.196065	-0.176064	
0.217357	0.0764518	0.619524	0.694991	
0.324624	0.64984	0.576066	0.935921	
-0.270991	0.764518	0.599311	0.935921	
-0.400841	0.420485	-0.232448	-0.296529	
-0.0931531	0.917421	-1.09048	-0.463327	
-0.14961	-0.840969	0.441651	0.769123	
0.688768	0.688066	0.413353	0.72279	
0.443183	0.420485	-0.0667024	0.741324	
-0.575856	-0.152904	-0.218299	0.824722	
0.702882	0.764518	0.342608	0.620858	
0.573033	0.917421	0.665003	1.00079	
-1.25051	0.611614	0.395161	0.518926	
0.57021	0.802743	0.447715	0.741324	
0.203243	0.535162	0.515428	0.852522	
0.491171	0.917421	0.689258	0.250197	
0.609729	0.0764518	0.225373	0.815456	
0.632312	-0.955647	0.402236	0.815456	
-0.875075	0.764518	-0.0262767	0.972987	
-0.14961	0.917421	0.348672	-0.101932	
0.386727	0.726292	0.371916	-0.111199	
0.606907	0.382259	0.687237	0.889588	
0.35003	0.344033	0.356757	0.546726	
0.592792	-0.496936	0.540694	0.861789	
0.132673	0.993873	-0.0929791	0.129732	
0.510931	0.229355	0.278937	0.444794	
-0.121381	-0.688066	0.138458	0.0370662	
0.172192	0.573388	-0.985376	0.713524	
-0.516576	1.07032	0.799418	0.389195	
0.66054	0.573388	0.467927	0.435528	
0.361321	-1.26145	-0.370906	0.843256	
-0.58997	0.0764518	0.923727	0.657925	
0.465766	0.64984	0.304203	0.871055	
0.468588	0.917421	0.70745	0.352129	
-0.23994	0.0764518	0.571013	0.620858	
0.132673	1.14678	0.532609	0.713524	
0.64078	0.726292	0.311278	-0.185331	
0.079039	-0.229355	0.735748	0.583792	
0.474234	0.840969	0.366863	0.917388	
0.434714	0.917421	0.33048	-0.231664	
0.00282282	0.382259	0.17282	-0.416994	
0.31051	0.688066	0.517449	0.583792	
-0.0451651	1.07032	0.573034	0.407728	
-0.152432	0.191129	0.337555	0.620858	
0.705705	-0.840969	0.517449	0.370662	
0.666186	0.802743	0.254682	0.713524	
0.135495	-0.64984	0.756971	0.704257	
0.0621021	-0.0764518	-0.0353725	0.741324	
0.781921	0.191129	-0.0586173	0.463327	
-1.14889	0.458711	0.420427	0.213131	
0.53069	0.229355	0.558885	1.01005	
0.208889	0.764518	0.504311	0.53746	
0.711351	0.955647	0.672077	0.926654	
0.189129	0.688066	0.501279	0.843256	
0.663363	0.764518	0.448725	0.287263	
0.248408	0.917421	0.5983	0.426261	
0.254054	0.917421	0.405268	0.593059	
-0.12985	-1.185	0.0252661	0.222397	
0.431892	0.955647	0.485108	0.361395	
-0.217357	0.802743	0.576066	0.250197	
0.714174	-0.267581	0.610428	0.213131	
0.615375	0.382259	0.809525	-0.305796	
0.22018	-0.64984	0.655907	0.871055	
0.764985	0.955647	0.508353	0.342862	
0.454474	-0.64984	0.742822	0.555993	
0.290751	-0.64984	0.113192	0.852522	
0.654895	0.64984	0.145533	0.815456	
0.22018	0.688066	0.72362	0.935921	
0.58997	0.573388	0.378991	0.72279	
-0.293573	0.726292	-0.290054	0.342862	
0.313333	0.64984	-0.480055	-1.10272	
-0.437537	0.688066	0.449736	0.138998	
0.637958	0.917421	-0.626598	0.185331	
0.285105	0.0382259	-0.515428	0.463327	
0.101622	0.879195	0.444683	0.732057	
0.0649249	3.81953e-16	0.588194	0.129732	
0.581501	-0.191129	0.891387	0.0741324	
0.547627	0.688066	0.355746	0.880322	
-0.324624	0	0.367874	0.213131	
0.341561	0.840969	0.177873	0.435528	
0.457297	0.611614	0.318352	0.620858	
0.553273	-2.10242	-0.795376	0.157531	
0.539159	0.688066	-0.390108	0.315063	
-0.925885	0.420485	-0.458832	1.01005	
0.691591	0.993873	-0.885323	0.454061	
-0.649249	0.955647	0.429523	0.77839	
0.347207	-0.344033	0.558885	-0.342862	
0.612552	0.573388	0.25165	0.574526	
0.592792	-0.0382259	0.568992	0.0833989	
0.245585	0.496936	0.307235	0.361395	
0.477057	0.535162	0.109149	0.77839	
0.0733934	-0.64984	-0.186969	0.315063	
0.115736	0.611614	0.291065	0.759857	
-0.544805	-0.64984	0.776173	0.796923	
0.705705	0.802743	0.70745	0.435528	
0.256877	0.305807	0.703407	0.676458	
0.612552	0.879195	-0.131384	0.898855	
-0.0366967	0.802743	-0.301171	0.620858	
0.663363	0.917421	-0.847929	-0.0463327	
0.454474	0.305807	0.11016	0.685724	
-0.358498	0.879195	0.452768	-0.222397	
0.623844	0.611614	-0.537662	0.648658	
-0.118558	0.802743	0.646811	-0.352129	
0.584324	-0.840969	0.277927	0.398461	
0.573033	0.64984	0.699365	0.166798	
0.708528	0.344033	0.490162	0.0926654	
0.987987	0.152904	-1.614	-0.166798	
0.341561	0.879195	0.815588	0.945188	
0.578678	0.917421	-0.339576	0.111199	
0.923063	-0.458711	0.00808514	0.815456	
0.578678	1.10855	0.400214	0.111199	
-0.158078	0.305807	0.113192	-0.24093	
0.756516	0.496936	0.453778	-1.27878	
-0.395195	0.0764518	0.321384	0.602325	
-0.180661	0.420485	0.468938	0.843256	
-0.0818618	0.917421	0.624577	0.287263	
0.781921	0.152904	-0.0464896	-0.185331	
-0.0931531	0.688066	0.639737	-0.101932	
0.787567	-2.2171	-0.00404257	0.0648658	
0.446006	0.420485	0.464896	0.231664	
0.138318	0.535162	0.767078	0.148265	
0.716997	-0.993873	0.203139	0.129732	
0.12985	0.917421	0.606385	0.759857	
0.541982	0.267581	0.12633	0.583792	
0.663363	-0.114678	0.58213	0.75059	
0.0931531	-2.2171	0.479045	0.528193	
0.35003	0.382259	0.255693	0.491127	
0.358498	0.191129	0.185958	0.472594	
0.725465	0.305807	0.268831	0.48186	
0.567387	0.917421	0.716546	0.796923	
0.398018	0.535162	0.255693	0.824722	
0.245585	0.64984	0.515428	0.111199	
0.708528	-2.71404	0.20516	0.843256	
0.118558	-0.0764518	0.607396	0.0833989	
0.446006	0.420485	0.442661	0.315063	
0.615375	1.26145	-1.04703	0.546726	
0.242763	-0.191129	-0.590215	0.880322	
0.412132	0.917421	0.457821	-0.0555993	
0.510931	0.726292	0.836812	0.463327	
-1.30697	0.496936	-0.921706	0.593059	
0.0846846	-0.0382259	0.29814	0.77839	
0.632312	0.802743	0.373938	0.769123	
0.296396	0.64984	0.599311	0.333596	
0.533513	-0.764518	0.15766	0.935921	
-1.2985	0.344033	0.48814	0.908121	
0.669009	-1.37613	0.602343	0.704257	
-1.63724	0.840969	0.446704	-0.0463327	
0.138318	1.0321	0.142501	0.407728	
0.211712	0.0764518	0.296118	0.444794	
0.669009	-1.22323	0.241544	0.898855	
0.626666	0.764518	0.489151	0.741324	
0.657717	-1.37613	0.617503	0.898855	
0.304865	0.879195	0.647822	0.166798	
0.0225826	0.458711	-0.132394	-0.491127	
0.858138	-0.802743	0.605375	0.77839	
0.64078	0.917421	0.956068	0.945188	
0.429069	0.688066	0.344629	0.657925	
0.702882	-0.458711	0.297129	0.843256	
0.601261	-0.611614	0.747875	0.815456	
-0.180661	-0.267581	0.337555	0.444794	
0.279459	0.344033	0.745854	0.26873	
0.716997	0.458711	0.498247	0.26873	
0.516576	-0.305807	0.489151	0.398461	
0.437537	0.764518	0.184948	0.0370662	
0.44036	0.0764518	0.516438	-0.176064	
0.629489	-1.37613	0.551811	0.315063	
0.764985	-0.0764518	0.797397	0.639392	
0.488348	0.955647	0.727663	-0.287263	
0.437537	1.07032	0.525534	0.602325	
-0.00846846	0.802743	0.465906	0.24093	
0.838378	0.0764518	-0.0545747	-2.4371	
-0.299219	0.420485	0.25165	0.250197	
0.403663	0.573388	0.295108	-0.24093	
0.697237	-0.0764518	0.135426	-0.203864	
0.0733934	0.840969	0.26681	0.741324	
-0.547627	0.382259	0.642769	0.0741324	
0.812973	0.267581	-0.184948	0.500393	
-1.52432	0.267581	0.586173	0.602325	
0.251231	0.840969	0.595268	-0.0926654	
-0.0508108	0.726292	-0.177873	0.972987	
0.169369	-1.22323	0.673088	-0.138998	
0.0197597	0.573388	-0.0586173	0.75059	
0.685946	0.305807	0.243565	0.732057	
0.482702	0.114678	0.61346	0.796923	
-0.841201	0.191129	0.64479	0.880322	
0.652072	0.955647	0.578088	0.583792	
0.502462	0.458711	0.586173	0.796923	
0.779099	0.726292	0.199097	-0.815456	
0.488348	0.458711	0.592236	0.454061	
0.567387	0.764518	-0.647822	0.555993	
0.225826	0.64984	-0.160692	0.787656	
0.383904	0.802743	-0.173831	0.769123	
0.431892	-0.114678	0.174841	-0.157531	
0.392372	0.726292	-1.19761	0.880322	
0.937177	0.955647	0.693301	0.963721	
0.491171	0.344033	0.20516	0.954454	
0.581501	-1.41436	0.844897	0.935921	
0.547627	-0.420485	0.0555853	0.889588	
0.237117	0.802743	0.604364	0.593059	
0.431892	0.0764518	0.422449	0.861789	
0.564564	0.152904	0.111171	-0.472594	
0.465766	0.535162	0.416385	0.370662	
0.180661	0.611614	-1.69182	0.389195	
-0.654895	0.64984	0.602343	0.583792	
0.954114	0.458711	0.185958	0.593059	
-0.338739	-1.33791	0.536651	0.361395	
0.886366	-0.64984	0.0212235	0.759857	
-0.465766	0.879195	0.177873	-0.296529	
0.739579	0.420485	0.683194	-0.203864	
0.0959759	-0.64984	0.158671	0.352129	
0.265345	0.535162	0.602343	0.203864	
0.180661	-0.191129	-0.180905	0.77839	
0.584324	0.152904	0.667024	0.833989	
0.446006	0.573388	0.594258	0.574526	
0.372612	-0.726292	-0.466917	0.0370662	
0.635135	-2.33178	0.422449	0.528193	
0.00564564	0.726292	0.347661	-2.5205	
-0.635135	0.64984	0.208192	0.871055	
-0.0733934	0.458711	0.48713	0.871055	
0.733934	0.535162	-0.0656918	1.13978	
-0.11009	0.840969	0.0444683	-1.43631	
0.448829	0.879195	-0.340587	-0.546726	
0.493994	0.802743	0.331491	0.926654	
0.70006	0.114678	0.0161703	0.593059	
-1.19123	0.305807	0.382023	-0.454061	
-0.389549	0.611614	0.810535	0.222397	
0.344384	0.611614	0.687237	0.796923	
0.742402	0.344033	0.752929	0.222397	
0.189129	0.611614	0.614471	0.518926	
0.448829	0.382259	0.643779	0.0555993	
0.564564	0.229355	0.500268	0.185331	
-0.0677477	0.458711	0.419417	0.454061	
0.578678	0.917421	0.70745	0.287263	
0.36979	0.879195	0.178884	0.176064	
0.307688	0.688066	0.166756	0.676458	
-1.89411	0.993873	0.557875	0.917388	
0.304865	0.573388	0.231437	0.370662	
0.462943	0.535162	0.681173	0.935921	
-0.522222	-0.152904	0.285001	0.72279	
-0.716997	0.305807	0.328459	0.0926654	
-0.945645	-0.114678	-0.617503	0.555993	
0.31051	-1.72016	0.336544	0.77839	
-0.155255	-0.688066	0.207182	0.583792	
0.400841	-0.191129	-0.0192022	0.917388	
-0.135495	0.611614	-0.227395	0.259463	
-1.21381	-0.0764518	0.736758	-0.379928	
0.646426	-0.191129	-0.412342	0.824722	
-0.0621021	0.879195	-0.632662	0.454061	
0.304865	0.802743	0.537662	0.435528	
0.437537	0.840969	-0.131384	0.667191	
0.556096	0.191129	0.728673	0.843256	
0.344384	0.152904	0.373938	0.305796	
0.815795	-0.496936	-0.102075	-0.463327	
0.623844	0.344033	0.0646811	0.843256	
0.276636	0.458711	0.435587	0.491127	
-0.177838	0.64984	0.416385	-2.26104	
-0.643603	0.344033	0.637715	0.611592	
-0.764985	0.191129	0.397182	0.231664	
0.313333	0.573388	0.398193	-0.53746	
0.719819	0.879195	0.191011	0.694991	
0.206066	0.496936	0.740801	0.833989	
0.654895	0.0764518	0.54979	0.426261	
0.519399	-1.45258	-1.17437	0.972987	
-0.341561	0.917421	0.526545	0.389195	
0.522222	0.152904	-0.132394	0.954454	
-2.02396	0.802743	0.671067	-0.555993	
-0.364144	-0.611614	0.671067	0.852522	
0.395195	0.917421	-0.515428	0.908121	
0.57021	0.344033	-0.583141	0.982254	
0.248408	0.458711	-0.00505321	0.435528	
0.793213	0.152904	-0.0626598	0.871055	
0.477057	0.726292	0.230426	-0.231664	
0.347207	1.07032	0.433566	0.935921	
0.812973	0.726292	0.737769	0.945188	
0.194775	0.305807	-2.07081	0.50966	
-0.276636	0.64984	0.462874	0.77839	
0.643603	0.840969	-0.146543	0.657925	
-0.112913	-0.420485	0.369895	1.10272	
-0.14961	0.993873	0.0737769	0.138998	
0.392372	0.535162	0.762024	0.463327	
0.251231	0.535162	0.914631	0.518926	
-0.0649249	1.10855	0.789312	0.0648658	
0.33027	0.191129	0.697343	0.630125	
0.64078	0.344033	-1.44623	-0.0277996	
0.443183	0.840969	0.268831	0.0277996	
0.324624	0.764518	-1.48767	-0.138998	
0.694414	0.420485	0.347661	-0.194597	
0.152432	-0.802743	0.269842	0.472594	
0.417778	0.726292	0.522502	0.407728	
0.488348	-1.64371	0.275905	0.333596	
0.429069	-1.185	0.537662	0.222397	
0.468588	0	0.451757	1.04712	
0.335916	-0.573388	0.419417	0.898855	
0.400841	0.0764518	0.753939	-0.491127	
0.46012	0.611614	0.583141	0.852522	
-0.0903303	0.611614	0.137447	0.852522	
-0.852492	0.267581	0.422449	-1.32512	
0.553273	0.573388	0.106117	1.05639	
-0.643603	-0.573388	-0.643779	1.00079	
0.685946	0.420485	0.685216	0.694991	
0.282282	0.64984	0.395161	0.75059	
0.270991	0.420485	0.0697343	-0.945188	
0.578678	-0.152904	0.212235	0.342862	
0.725465	0.611614	0.274895	0.0277996	
-0.471411	0.191129	0.369895	-0.00926654	
0.595615	-0.152904	0.347661	0.72279	
0.567387	0.993873	0.710482	-0.203864	
0.341561	0.0382259	0.767078	0.954454	
0.716997	0.611614	-0.00606385	0.389195	
0.612552	-1.45258	0.547768	0.871055	
0.392372	-0.688066	0.113192	0.361395	
0.547627	0.879195	0.360799	1.02859	
0.321802	0.840969	0.929791	0.898855	
0.536336	0.305807	0.48814	0.852522	
-1.28156	0.917421	0.416385	0.185331	
-0.135495	0.382259	0.540694	-0.203864	
