FFn[0]	FFn[1]	FFn[2]	FFn[3]	
-2.04204	-0.224391	-2.29921	-0.37375	
-2.92255	-1.75595	-1.7128	-0.519098	
-1.9544	-0.438096	-2.55848	-0.467188	
-2.856	-0.740846	-3.41665	-0.714625	
-1.67427	-0.0641116	-2.06494	-1.68534	
-2.14839	-0.929619	-1.60722	-1.50192	
-1.90212	0.113976	-0.982284	-1.52269	
-1.16836	-1.66334	-2.73111	0.0484491	
-2.10205	-1.36059	-1.22968	-0.982825	
-2.35396	-0.252885	-2.90978	-2.67162	
-1.69833	-2.12993	-0.946049	-1.43963	
-1.34839	-0.512893	-1.60993	-0.543322	
-2.24226	0.299188	-2.59513	-0.832287	
-2.7342	0.00712352	-2.15594	-0.839208	
-0.631267	-0.0961675	-2.58951	-0.377211	
-3.50301	-2.09431	-3.49453	-0.505255	
-1.51861	-0.655363	-2.77463	0.166111	
-1.91163	0.170964	-2.94227	-1.31332	
0.0478278	-0.548511	-1.27736	0.0484491	
-2.76748	-0.922495	-2.5666	-0.484491	
-2.90769	-0.633993	-2.50996	-0.605614	
-1.81389	0.430973	-2.26131	-1.10741	
-1.38404	0.163841	-2.06598	-0.261279	
-1.23728	-0.0961675	-1.6118	-1.0382	
-2.5016	-1.27511	-3.03785	-0.467188	
-0.388861	-0.274255	-1.99455	-0.122853	
-0.473228	-1.28223	-2.34253	-1.08318	
-0.923284	-0.0890439	-2.90562	-1.65419	
-2.19295	-1.0436	-2.50808	-1.63689	
-1.3573	0.897563	-2.8446	-1.89817	
-1.61367	-1.4532	-2.06452	-1.75974	
-1.79518	0.783587	-1.03351	-1.47424	
-1.54623	-1.67759	-2.61991	0.643681	
-1.59376	-1.11483	-2.19822	-1.62997	
-2.98582	0.381108	-2.33108	-1.00705	
-1.98708	-1.38196	-1.12326	-0.363368	
-2.05897	-0.662487	-1.71551	-2.06947	
-2.28742	-0.260008	-2.27797	-0.446424	
-1.04508	-0.886878	-1.90314	-1.82549	
-1.00825	-0.705228	-2.30255	-1.60228	
-1.63327	-0.438096	-2.05307	-1.75628	
-0.752768	-2.4683	-1.78423	-0.932646	
-2.27672	-1.72033	-0.707402	-0.295886	
-1.92826	0.637555	-1.5133	-0.693861	
-1.72091	-0.274255	-1.40502	-0.21283	
-2.18998	-2.06582	-2.52245	-1.33062	
-1.10182	-0.943866	-1.12077	-1.03473	
-1.85697	-1.41758	-1.66386	-1.09703	
-1.82369	-1.36059	-2.27277	-1.50884	
-2.01025	-1.67759	-1.82796	-1.10049	
-0.59859	-1.27511	-1.02831	-0.939567	
-1.99986	-0.705228	-1.61888	0.00346065	
-1.23639	-0.676734	-2.51475	-1.90855	
-1.04122	0.14247	-1.14638	-0.361638	
-1.02488	-1.79156	-2.02725	-0.763074	
-2.14245	-0.965236	-2.53765	-0.870354	
-1.41642	-2.4683	-1.01956	-1.39637	
-0.379355	-0.110414	-1.59723	-1.95008	
-1.42503	-0.438096	-1.77611	-0.434312	
-2.85065	-2.09431	-1.84399	-0.747501	
0.287264	-1.67759	-0.622647	-1.63689	
-2.89521	-0.922495	-2.54515	0.977634	
-1.38344	0.113976	-2.21467	-0.188606	
-0.794357	-1.67759	-1.89772	-2.67162	
-2.41456	-0.0427411	-2.07056	-1.05896	
-2.19978	-1.26799	0.209909	-1.11433	
-1.82548	0.170964	-0.802986	-0.557165	
-0.743856	0.861945	-2.88021	-1.55383	
-2.75559	0.156717	-2.37335	-0.759613	
-1.07538	-0.683857	-0.835056	-0.915342	
-3.26566	-2.4683	-2.95226	-0.470649	
-2.14423	-1.41758	-1.13388	0.898039	
-1.73398	-0.605499	-2.20509	-2.13868	
-1.9241	-0.979483	-1.11598	-1.53307	
-3.19317	-2.12993	-0.24656	-1.41714	
-2.44456	-1.0436	-0.429606	-0.680018	
-0.718902	1.25374	-1.44479	-2.67162	
-0.942891	-1.79156	-1.30818	-1.20431	
-1.38374	-1.73458	-1.46791	-2.19059	
-2.10234	-2.07294	-1.85316	0.588311	
-0.984183	-1.31785	-1.09411	-0.749231	
-2.82689	0.986607	-1.12118	-1.56768	
-1.73517	-0.295626	-2.83107	-1.28217	
-1.23847	-1.66334	-2.3065	0.173033	
-1.89321	-2.06582	-3.07679	0.110741	
-2.21018	-1.39621	-1.73904	-0.759613	
-2.36109	-1.26799	-1.39252	0.629839	
-2.11393	0.199458	-0.806734	-1.1524	
-1.4892	-0.295626	-0.828392	-2.0314	
-2.66202	0.612622	-1.57536	-1.51923	
-2.87977	0.990169	-1.60118	-1.42752	
-2.02035	-1.33922	-2.18989	-0.453345	
-2.71876	0.299188	-1.45979	-1.04858	
-1.82429	-1.11483	-2.47185	-1.60574	
-1.70011	-1.41758	-0.698864	-0.711164	
-1.63506	0.295626	-1.63408	-1.38945	
-1.85875	-1.38196	-2.76672	-0.856511	
-1.00201	-0.929619	-0.72073	-2.40688	
-2.10115	-0.438096	-1.98872	-0.915342	
-0.498775	-2.4683	-2.15844	-0.591771	
-1.76577	-1.35347	-2.32962	-0.174763	
-1.91281	-0.99373	-2.4352	-1.55037	
-0.371037	-0.0997292	-2.83752	-1.54691	
-2.55507	-0.0284941	-2.64386	-0.47757	
-1.52039	-2.12993	-1.72321	-1.34446	
-0.536503	-0.260008	-1.21114	-0.763074	
-3.29299	-1.4532	-1.79339	-1.39637	
-1.41107	-0.195897	-1.72779	-0.0899769	
-0.797625	-1.72033	-0.06164	-2.111	
-3.49529	-1.32497	-2.97913	-0.842669	
-1.64248	-0.943866	-2.70654	-0.0674827	
-1.55218	-1.41758	-1.43459	-1.11433	
-2.65637	-0.598375	-3.13094	-0.133235	
-2.82035	-1.02222	-2.18697	-1.42752	
-2.83877	-1.41758	-1.83629	-1.89817	
-3.26447	-0.117538	-0.828392	0.496604	
-2.40268	-1.4532	-1.43001	-0.95514	
-1.61486	-1.69896	-1.9502	-0.219751	
-2.0459	0.926057	-1.36316	-0.351256	
-2.11036	0.70879	-2.32566	-1.63689	
-1.40067	-0.438096	-2.52412	-0.0571008	
-1.47999	-2.07294	-1.79402	-1.10741	
-1.45236	0.192335	-1.8971	-1.01743	
-2.542	0.199458	-2.52328	-1.68534	
-2.15077	0.284941	-2.03037	-2.33767	
-2.07472	-1.36059	-1.61847	0.0242246	
-2.26781	-1.73458	-0.255514	-1.87394	
-1.18292	0.530702	-2.49996	-2.03832	
-2.49091	-1.11483	-0.5204	-1.23718	
-1.36799	0	-2.59513	-0.934376	
-0.784851	-2.06582	-2.38897	-0.299346	
-0.0903084	-1.75595	-1.08974	-1.09703	
-2.15195	-1.07921	-0.735723	0.768265	
-1.45622	0.46659	-1.01394	-0.944758	
-1.21797	-0.0676734	-2.46248	-2.40688	
-3.16644	-1.75595	-0.398369	0.647142	
-2.22444	0.694543	-0.725728	-1.29255	
-1.40334	-1.41758	-2.06869	-0.539862	
-0.316673	-0.591252	-2.86647	-1.33754	
-0.60869	-0.965236	-1.4956	-0.780377	
-1.36383	-1.00085	-1.75112	-0.846129	
-1.985	-1.4532	-2.56202	-2.10062	
-1.37037	0.0783587	-2.61345	-0.0778647	
-2.30316	-1.38909	-1.40627	-0.460267	
-1.63149	-0.683857	-1.34234	-1.92585	
-3.45251	0.14247	-2.32962	-0.302807	
0.0362422	-2.4683	-2.75318	-1.08318	
-2.04293	-0.0890439	-0.653884	-1.4777	
-0.0139621	-0.331243	-1.74945	-0.491413	
-0.945267	-0.520017	-2.07681	-0.368559	
1.06914	-0.776463	-1.3819	-2.43111	
-0.535612	0.299188	-1.23301	0.299346	
-2.77579	-0.705228	-1.45395	-1.10395	
-3.41686	-1.39621	-2.22321	-0.380672	
-1.85073	-0.886878	-3.11553	0.327032	
-2.21137	0.309873	-1.05933	-0.934376	
-2.49685	-0.174526	-1.64595	0.671366	
-2.76035	-1.00085	-2.72216	-0.481031	
-1.64813	-2.07294	-2.38897	-1.6092	
-2.55686	-1.39621	-1.83317	-1.16278	
-0.9723	-0.0534264	-1.56786	0.564086	
-3.0286	0.673172	-2.49205	-0.354717	
-3.19614	-0.00712352	-1.89314	-1.32024	
-2.52774	0.523578	-3.11678	-1.55383	
-0.943782	-0.0427411	-3.35292	-0.958601	
-2.1472	-0.32412	-2.15969	-1.4777	
-1.84449	-0.402479	-1.04663	-2.08677	
-1.44731	-0.402479	-1.74362	-1.40329	
-0.430153	-0.484399	-2.92977	-1.341	
-0.851097	-0.0605499	-1.59098	-1.83242	
-2.52507	-1.0436	-1.60889	-0.821905	
-2.22384	-0.986607	-2.00163	-1.22853	
-1.61961	-1.4532	-2.29297	-1.12471	
-1.44731	0.530702	-2.06806	-0.382402	
-1.87182	0.523578	-2.1701	0.328762	
-0.744153	-0.929619	-1.86794	-0.185145	
-1.69625	1.12195	-1.84254	-0.873815	
-1.26046	-0.0997292	-2.15948	-1.18008	
-0.854365	-0.662487	-1.34421	-1.90163	
-1.70754	-1.72745	-1.99726	0.313189	
-2.43922	-0.331243	-1.58265	-1.28909	
-1.84746	-1.4532	-0.654717	0.0640221	
-1.84479	-0.438096	-2.73986	-0.143617	
-1.78448	-0.302749	-2.87084	0.515637	
-4.3149	-1.3036	-1.56307	-0.804602	
-0.120015	-1.69896	-1.29736	0.643681	
-0.412626	-0.562758	-1.95436	-2.67162	
-1.96926	0.566319	-2.03641	-1.56075	
-2.75916	-1.41758	-1.40314	-0.366829	
-0.963685	-0.894001	-2.89021	-2.11792	
-3.3931	0.804957	-1.49685	-2.11792	
-0.640476	-1.26799	-2.40459	-0.939567	
-2.3908	-1.39621	-1.9729	-0.986286	
-1.97758	0.680296	-2.52766	-1.63343	
-2.18879	-1.3036	-1.36087	-0.801141	
-2.63231	-0.950989	-1.76195	-0.714625	
-1.00527	-1.41758	-1.09619	-2.32383	
-3.21397	-0.260008	-2.04828	-1.33062	
-0.914372	0.487961	-1.25258	-0.996668	
-2.04293	-2.4683	-2.91249	-0.828826	
-1.80676	-0.32412	-1.17782	-0.506985	
-2.71192	-1.41758	-0.745719	-0.391054	
-1.22837	-0.117538	-2.73611	-1.85664	
-2.16681	0.680296	-1.50331	-0.821905	
-2.32366	0.178088	-2.76047	-0.948219	
-0.828223	-0.231514	-1.90272	-0.930915	
-1.48771	-1.69183	-1.17845	-2.16637	
-2.43714	-0.0890439	-1.28507	-1.00705	
-1.67873	-0.0641116	-1.25467	0.167842	
-0.406388	-0.908248	-1.45729	-0.0622917	
-1.83439	1.01154	-0.42794	0.0311459	
-1.80795	-2.12993	-3.13781	-0.645412	
-2.42347	-0.470152	-2.06473	-0.769995	
-1.114	-2.12993	-1.48394	-1.50884	
-0.899222	-1.69183	-2.00288	1.00878	
0.248942	0.495084	-1.91459	-1.45001	
-3.16881	-0.943866	-0.277172	-1.65765	
-2.16681	0.213705	-1.11785	-0.382402	
0.37579	-0.965236	-1.55849	0.328762	
-4.02942	0.349052	-1.11327	-1.341	
-0.714446	0.495084	-2.10846	-2.10062	
-2.62875	-1.00798	-2.71695	-1.02089	
-2.64716	0.213705	-1.66761	-0.560626	
-2.14601	-1.3036	-2.55598	-0.301077	
-2.48051	-0.491523	-1.99601	-0.406627	
-2.42377	0.149594	-1.70739	-0.102089	
-1.11965	0.651802	-3.17613	-0.825365	
-2.82808	-1.73458	-0.602031	-1.32716	
-2.93324	-1.36059	-3.21611	0.949949	
-0.93279	0.170964	-0.36984	-1.25103	
-2.95106	-0.0641116	-2.71029	-0.302807	
-0.737023	1.42826	-0.726769	-0.185145	
-1.86825	-1.0151	-0.841303	-1.57806	
-1.30086	-2.4683	-1.27174	-0.975904	
-4.38619	0.320558	-1.63138	-0.801141	
-3.19377	-1.00085	-2.698	-1.05204	
-1.55425	1.54936	-2.71445	-1.04166	
-1.06647	0.135347	-1.76549	-0.655794	
-1.32878	-2.4683	-1.89626	-1.01051	
-1.72269	0.644678	-0.331523	0.430851	
-0.871	0.327682	-1.743	0.839208	
-0.903678	-1.39621	-0.915229	-1.29947	
-1.96272	-0.605499	-1.49435	-0.979364	
-2.50279	-0.20302	-2.51808	-0.522558	
-1.73814	0.299188	-1.73467	-1.33754	
0.171111	-2.4683	-2.67759	0.333953	
-1.55782	0.345491	-0.56309	-0.975904	
-2.38367	-1.38196	-2.90895	0.228403	
-2.25593	-0.331243	-1.33359	-1.79435	
-2.50101	-1.79156	-3.06534	-0.880736	
-1.10063	-1.00085	-2.25486	-1.89471	
-2.33346	-1.67759	-1.50185	0.823635	
-2.28088	-1.79156	-0.533519	-2.09716	
-2.42258	-0.224391	-1.90917	-1.50538	
-0.455701	-0.683857	-2.91312	-1.39637	
-1.55307	1.28936	-1.07558	-0.996668	
0.644338	0.740846	-1.78777	-0.996668	
-1.469	-1.75595	-0.779455	-0.323571	
-3.1403	0.185211	-2.05973	-0.965522	
-0.775345	-1.33922	0.247393	-1.33408	
-2.26751	-0.0997292	-2.71737	-0.553704	
-2.19711	-1.3321	-2.05057	-1.0382	
-1.21471	0.192335	-1.56245	-1.09703	
-1.87301	-1.4532	-0.468339	-1.56075	
-3.81345	-0.210144	-3.24984	-1.88432	
-1.72655	-1.75595	-2.20675	-0.832287	
-2.54676	-2.4683	-0.448973	-0.216291	
-1.41523	-0.740846	-1.46041	-0.441233	
-2.78471	-2.4683	-1.03643	-0.178224	
-0.620573	-0.438096	-1.4298	-0.571008	
0.0127739	-0.555634	-0.871706	-0.526019	
-2.12403	-1.79156	-1.34442	-1.90855	
-1.49692	-1.33922	-0.801112	-1.57806	
-3.43528	0.0854822	-3.25547	-0.884197	
-1.53108	-1.32497	-2.69071	-0.846129	
-2.49685	-1.79156	-0.989364	-1.36869	
-2.07769	-1.69896	-1.85732	-1.07972	
-1.01627	-1.73458	-2.49288	0.451615	
-2.91482	-0.676734	-1.33546	-2.67162	
-0.880804	0.135347	-1.7051	-1.01397	
-1.09677	-1.79156	-2.15761	-1.05896	
-0.885854	-0.776463	-1.77402	-0.892848	
-3.75344	1.16469	-1.86274	-0.299346	
-1.15529	-0.950989	-1.88335	-1.70956	
-2.34029	0.299188	-0.555385	-0.84959	
-2.30524	-1.75595	-2.63761	-2.19059	
-2.21256	-0.438096	-1.83046	0.375481	
-3.56005	-0.302749	-1.63429	-1.60228	
-1.9045	-0.295626	-0.986865	-0.975904	
-1.79815	-1.72745	-1.08661	-0.171302	
-1.28066	-1.31785	-2.07702	-1.3237	
-1.68883	0.683857	-1.88606	-1.27525	
-1.53524	0.630431	-0.731975	-1.60574	
-2.06254	0.819204	-1.84858	-1.88432	
-2.57527	-0.886878	-1.38419	-1.19566	
-2.22147	0.523578	-1.79964	-0.192066	
-1.0326	-0.922495	-1.59514	-1.61959	
-0.331824	0.192335	-1.51268	-1.01743	
-1.81359	-1.35347	-1.24342	-0.756152	
-3.40379	-0.534264	-3.17925	-0.79422	
-2.94512	-2.12993	-1.3767	0.167842	
-0.938435	0.163841	-2.0487	-1.37907	
-1.27353	-0.260008	-1.72904	-1.01051	
-2.58122	-2.09431	-1.40627	-0.923994	
-1.13183	-0.662487	-2.19884	-2.16637	
-2.83105	-1.41758	-1.07537	-1.90163	
0.0941702	-0.776463	-1.54246	-1.55037	
-0.699296	-0.965236	-2.15782	-0.441233	
-1.48177	-0.776463	-1.33963	-0.0709434	
-2.78649	-1.67046	-2.56722	-0.136696	
-1.37809	-2.07294	-0.955004	-1.61612	
-2.45348	-0.32412	-2.92748	-1.28909	
-3.4234	0.480837	-1.56724	-0.842669	
-2.20038	-0.138909	-0.101414	-0.787298	
-0.463127	-1.38196	-2.67967	-1.44482	
-1.55218	0.113976	-1.47457	-1.26141	
-2.70895	-2.12993	-0.62473	-1.35138	
-3.22288	0.113976	-1.21572	-0.219751	
-2.41694	0.502208	-0.954587	-1.8774	
-2.99533	1.55649	-1.52996	-2.38266	
-3.20684	-1.72033	-0.968123	-0.460267	
0.131898	-0.858384	-3.11428	-0.917073	
-0.647606	0.644678	-2.55244	-1.32716	
-0.473525	1.48525	-2.02683	-0.522558	
-0.482437	-1.67759	-2.14803	-1.33408	
-1.29492	-1.41758	-3.30982	-1.31678	
0.318456	-0.402479	-0.979993	-0.979364	
-0.625623	-1.33922	-2.56202	-0.164381	
-1.31333	1.18607	-2.21342	-0.965522	
-1.15648	-0.438096	-3.27567	-0.4222	
0.707614	-1.32497	-1.59577	-1.14548	
-1.67397	-1.05784	-0.963333	-2.35151	
-2.48497	-1.79156	-3.46121	-0.114202	
-3.85444	-1.34634	-2.49996	-1.13163	
-1.94965	-1.72745	-1.22634	-1.50192	
-1.18797	-0.0997292	-2.51121	-0.166111	
-2.49655	-1.32497	-1.96124	-2.3792	
-3.24843	-0.598375	-2.01871	-0.519098	
-1.63803	0.694543	-0.752799	-0.936106	
-1.084	-1.72033	-1.88668	-0.0207639	
-3.09871	-0.491523	-0.885242	-1.90855	
-2.6938	-0.224391	-1.58931	-0.152269	
-2.26424	-0.252885	-0.256347	-0.37375	
-1.90984	-2.12993	-1.56724	-1.29255	
-1.38641	0.890439	-1.01644	0.173033	
-1.12885	-0.252885	-2.37085	-0.470649	
0.410547	-1.0436	-3.1124	-0.839208	
-0.411438	0.869069	-0.117449	0.406627	
-2.66915	0.683857	-0.890448	-1.23718	
-3.05949	0.737284	-2.75527	-1.36869	
-3.4032	-0.719475	-2.12366	-0.0657524	
-2.60795	-1.35347	-0.935845	-0.153999	
-2.80847	-1.79156	-1.29236	-1.05204	
-3.15515	-0.188773	-1.60535	-0.42566	
-1.83439	-0.943866	-2.90208	-0.989746	
-3.49351	-0.719475	-2.37522	-0.982825	
-2.81679	-1.38196	-3.46579	-0.832287	
-0.520164	-1.36059	-3.08492	0.110741	
-1.05132	-1.11483	-2.23757	-1.57806	
-2.6944	-0.117538	-0.772999	-0.937837	
-3.08504	0.299188	-2.3646	-0.178224	
-1.28036	0.633993	-3.20216	-0.512176	
-2.91244	-0.776463	-2.84502	-0.773456	
-1.61694	-1.4532	-1.99768	-0.982825	
-2.53844	0.933181	-1.38253	-2.67162	
-0.021983	-0.224391	-2.33607	-1.26141	
-1.3974	-1.4532	-1.74425	-0.766534	
-2.32901	-1.73458	-2.92644	-1.11433	
-1.83558	-1.3321	-2.32337	-0.579659	
-2.62696	-1.38909	-3.00995	-0.930915	
-2.31861	-0.484399	-3.12053	0.117662	
-1.17698	-0.174526	-2.27089	-0.962061	
-0.237357	0.0498646	-0.780496	-0.224942	
-2.61983	-1.75595	-1.72759	-2.43111	
-1.92767	-0.776463	-1.33942	1.07107	
-2.60082	-0.491523	-1.52247	-2.40688	
-2.30643	-0.174526	-1.64637	-0.491413	
-2.30405	0.701666	-1.68552	-1.90855	
-2.58151	0.594814	-1.05954	-0.254358	
0.0608987	-1.33922	-2.2811	0.437772	
-1.09232	-0.438096	-1.32359	-1.28563	
-2.04471	-2.4683	-2.34815	-0.854781	
0.306573	-1.38909	-3.19008	-1.12817	
-2.31296	-1.79156	-0.180963	-1.495	
-3.4745	0.544949	-1.03351	-0.884197	
-0.327368	-0.541387	-2.29817	-0.136696	
-2.72381	-1.00085	-2.99912	-1.02781	
-0.548683	-1.75595	-1.55641	-1.92585	
-2.70509	1.01154	-3.30149	-1.39637	
-1.16361	-0.776463	-2.52224	-0.243976	
-1.80825	0.723037	-1.25946	-1.89817	
-1.98619	-0.174526	-1.76923	-1.87394	
-2.4511	-0.438096	-1.60035	-1.39291	
-1.57683	-1.32497	-1.78027	-0.15746	
-2.50635	-0.366861	-1.72259	-1.34446	
-0.760492	0.192335	-1.87398	-0.804602	
-2.16562	0.156717	-1.27903	-1.49846	
-2.84115	0.149594	-2.10263	-0.368559	
-1.24174	-1.00798	-1.96915	-0.397975	
-0.335686	-0.569881	-2.29088	-0.714625	
-1.67991	-0.929619	-1.67219	0.307998	
0.149425	0.0427411	-2.20446	-0.0899769	
-0.371037	-1.02222	-2.25736	-1.57114	
-1.30145	0.149594	-2.55639	-0.460267	
-3.73978	-0.274255	-2.12366	-1.90163	
-2.11274	-1.67046	-3.65967	-1.4206	
-2.33138	-1.11483	-2.3619	-0.481031	
-2.0156	0.256447	-1.50768	-1.10741	
-3.30457	0.0427411	-2.46477	-1.06934	
-0.527294	-0.740846	-1.62555	0.448154	
-2.67539	-1.79156	-1.76257	-2.35151	
-0.687413	-0.879754	-2.66406	0.069213	
-0.796437	0.238638	-1.15575	-1.86702	
-2.08957	-2.4683	-2.77463	-0.340874	
-0.905163	-1.26086	-2.9002	-0.567547	
-0.735241	-0.470152	-3.45955	-2.40688	
-2.32306	0.91181	-2.17114	-0.571008	
-1.78448	-0.484399	-1.58556	-0.240515	
0.449759	0.345491	-0.563506	-0.302807	
-1.96035	-1.07921	-2.97309	-0.648872	
-2.40713	-0.0961675	-1.88668	-1.54691	
-2.05511	0.861945	-1.72092	-0.0311459	
-0.935167	-0.18165	-1.93687	-0.989746	
-1.82785	-0.936742	-3.01224	-1.81857	
-2.48378	-1.4532	-0.810899	-1.79089	
-2.17691	-1.00798	-1.4804	-0.15746	
-2.96473	-1.0436	-2.09701	-1.88432	
-1.86469	-0.577005	-1.71322	-1.17662	
-1.38552	-0.936742	-2.01725	-1.61959	
-2.64241	-2.07294	-2.51933	-2.19059	
-1.89707	0.58769	-0.416695	-0.481031	
-1.68853	-1.33922	-2.78171	0.898039	
-1.68556	-2.4683	-1.31047	-1.90855	
-3.23654	0.170964	-1.99851	-0.735389	
-4.02942	-1.39621	-2.16344	0.352986	
-0.370443	-1.27511	-1.96686	0.204178	
