mlcoalsim version 09v3beta (20060206)
OUTPUT FILE: date 02/12/06 17:34:46 

Input data from the file: l2f1r12.txt

Finite island model. Population parameters in function of 4Ne
except the parameters that indicate the size of the populations, as Ne).

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          10000
Seed1:                 4638

N_loci:                1
N_sites:               3927
N_samples:             11
Mutations:             96
Sfix_allthetas:        1
Range_thetant:         1
Thetant_min:           0.000500
Thetant_max:           0.060000
Recombination:         12
Nintn:                 5
Nrec:                  1 1 0.01 0.01 1
Npast:                 1 0.01 0.01 1 1
Tpast:                 0.045 1E-006 0.005 1E-006 4

REJECTION ALGORITHM OF TAVARE et al. 1997. Fix S and screening all probable thetas.  Rejection algorithm n. 2.

Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW*)	value(D/Dmin)	value(H/Hmin)	value(maxhap)	value(maxhap1)
-0.68193	0.054606	0.37067	0.11336	0.30288	0.0059409	-19.182	0.35789	0.375	0.43265	na	0.90909	0.98182	0.12212	96	0	0	32.776	28.109	47.291	-0.3046	-0.12211	0.18182	0.18182	
-1.3355	-0.27653	-0.87202	-1.1259	-0.33129	-0.78222	-25.327	0.45263	0.48958	0.47953	na	0.90909	0.98182	0.10877	96	0	0	32.776	23.636	48.964	-0.59653	-0.16123	0.18182	0.18182	
-0.76695	-1.5995	-0.64189	-0.76559	-1.0923	-1.2238	8.0545	0.14737	0.1875	0.20477	na	1	1	0.10048	96	0	0	32.776	27.527	19.473	-0.34258	0.051273	0.090909	0.090909	
-2.1963	-2.547	-2.667	-2.8915	-2.2338	-2.7368	-30.909	0.44211	0.46875	0.4482	na	1	1	0.14805	96	0	0	32.776	17.745	48.655	-0.98101	-0.19676	0.090909	0.090909	
-1.7499	-2.1786	-2.1607	-2.334	-3.1851	-3.3873	17	0.084211	0.125	0.10381	na	1	1	0.05743	96	0	0	32.776	20.8	3.8	-0.78165	0.10822	0.090909	0.18182	
-0.21435	-1.3591	-0.31971	-0.33232	-0.20445	-0.25546	-10.182	0.35789	0.40625	0.50842	na	1	1	0.15554	96	0	0	32.776	31.309	41.491	-0.095745	-0.064815	0.090909	0.18182	
0.84302	-0.99895	0.14055	0.36493	-0.014202	0.30199	5.8909	0.44211	0.47917	0.50821	na	1	1	0.1709	96	0	0	32.776	38.545	32.655	0.37656	0.0375	0.090909	0.18182	
-1.1601	-1.8026	-0.91804	-1.1134	-1.4728	-1.6971	19.273	0.11579	0.17708	0.16223	na	1	1	0.087349	96	0	0	32.776	24.836	5.5636	-0.51821	0.12269	0.090909	0.18182	
-0.92635	-1.6781	-0.043556	-0.30748	0.049215	-0.30298	-24.527	0.37895	0.40625	0.42057	na	1	1	0.10608	96	0	0	32.776	26.436	50.964	-0.41378	-0.15613	0.090909	0.18182	
-1.8137	-2.226	-2.0687	-2.275	-3.0582	-3.3021	16.927	0.063158	0.10417	0.098404	na	1	1	0.044184	96	0	0	32.776	20.364	3.4364	-0.81013	0.10775	0.090909	0.090909	
-0.74569	2.8167	0.2326	-0.021741	0.68339	0.30893	-38.655	0.6	0.61458	0.65858	na	0.72727	0.92727	0.13165	96	0	0	32.776	27.673	66.327	-0.33308	-0.24606	0.27273	0.45455	
0.70487	2.0582	0.96901	1.0234	1.1273	1.2308	-5.4	0.55789	0.59375	0.64886	na	0.81818	0.96364	0.1824	96	0	0	32.776	37.6	43	0.31485	-0.034375	0.18182	0.27273	
-0.78289	-1.6072	-0.96407	-1.042	-1.2825	-1.3931	1.6364	0.27368	0.35417	0.30607	na	1	1	0.096062	96	0	0	32.776	27.418	25.782	-0.3497	0.010417	0.090909	0.090909	
-0.60223	2.9141	0.78491	0.48606	1.0005	0.63468	-31.291	0.69474	0.70833	0.74309	na	0.72727	0.92727	0.13386	96	0	0	32.776	28.655	59.945	-0.269	-0.19919	0.27273	0.36364	
-0.66599	0.061873	0.0024693	-0.19256	0.3663	0.06634	-26.964	0.38947	0.41667	0.41664	na	0.90909	0.98182	0.11835	96	0	0	32.776	28.218	55.182	-0.29748	-0.17164	0.18182	0.18182	
-0.46408	0.15115	-0.91804	-0.91001	-1.4728	-1.4377	12.4	0.12632	0.17708	0.20411	na	0.90909	0.98182	0.11297	96	0	0	32.776	29.6	17.2	-0.20729	0.078935	0.18182	0.18182	
0.42326	0.49337	0.18657	0.28108	0.049215	0.20001	-1.2545	0.44211	0.48958	0.51417	na	0.90909	0.98182	0.15785	96	0	0	32.776	35.673	36.927	0.18906	-0.0079861	0.18182	0.27273	
-0.81477	-0.0072895	0.32465	0.035717	0.23947	-0.098025	-27.2	0.51579	0.55208	0.57166	na	0.90909	0.98182	0.11594	96	0	0	32.776	27.2	54.4	-0.36394	-0.17315	0.18182	0.18182	
-1.7287	-2.1632	-1.6545	-1.9008	-1.9167	-2.2902	1.6909	0.14737	0.17708	0.17109	na	1	1	0.079355	96	0	0	32.776	20.945	19.255	-0.77216	0.010764	0.090909	0.18182	
-1.1442	-1.7937	-1.1482	-1.3029	-1.7899	-1.9635	5.8909	0.11579	0.19792	0.17898	na	1	1	0.078115	96	0	0	32.776	24.945	19.055	-0.51109	0.0375	0.090909	0.18182	
-1.9678	-2.3472	-2.3448	-2.553	-3.4387	-3.6863	16.618	0.15789	0.23958	0.16953	na	1	1	0.04076	96	0	0	32.776	19.309	2.6909	-0.87896	0.10579	0.090909	0.090909	
-1.7287	-2.1632	-1.6545	-1.9008	-2.4875	-2.7803	17.891	0.063158	0.10417	0.092797	na	1	1	0.051835	96	0	0	32.776	20.945	3.0545	-0.77216	0.11389	0.090909	0.090909	
-0.93166	-1.6808	-0.41176	-0.61961	-0.39471	-0.68617	-26.6	0.43158	0.47917	0.47688	na	1	1	0.10405	96	0	0	32.776	26.4	53	-0.41615	-0.16933	0.090909	0.090909	
-1.9253	-2.3127	-2.1147	-2.3465	-3.1216	-3.3982	17	0.073684	0.11458	0.089123	na	1	1	0.051535	96	0	0	32.776	19.6	2.6	-0.85997	0.10822	0.090909	0.090909	
-1.9146	-2.3043	-2.1147	-2.3433	-3.1216	-3.3942	16.945	0.094737	0.14583	0.10828	na	1	1	0.052096	96	0	0	32.776	19.673	2.7273	-0.85522	0.10787	0.090909	0.18182	
-0.55441	0.11183	-0.59586	-0.66465	-0.96546	-1.0357	0.36364	0.28421	0.33333	0.33	na	0.90909	0.98182	0.11353	96	0	0	32.776	28.982	28.618	-0.24764	0.0023148	0.18182	0.18182	
-1.0061	-1.7193	-0.089582	-0.36959	-0.14104	-0.49606	-23.618	0.38947	0.40625	0.4424	na	1	1	0.10281	96	0	0	32.776	25.891	49.509	-0.44938	-0.15035	0.090909	0.18182	
-0.68725	-1.5619	-0.64189	-0.74229	-1.0923	-1.1941	4.3455	0.34737	0.41667	0.37239	na	1	1	0.10537	96	0	0	32.776	28.073	23.727	-0.30698	0.027662	0.090909	0.18182	
0.50828	0.52265	-0.18163	-0.0046587	-0.45812	-0.20397	6.5091	0.28421	0.3125	0.34847	na	0.90909	0.98182	0.15246	96	0	0	32.776	36.255	29.745	0.22703	0.041435	0.18182	0.18182	
-1.819	-2.23	-2.2528	-2.4319	-3.3119	-3.522	16.655	0.073684	0.125	0.10302	na	1	1	0.064479	96	0	0	32.776	20.327	3.6727	-0.8125	0.10602	0.090909	0.090909	
1.0184	-0.94846	0.92298	1.0762	1.0639	1.2931	-3.5091	0.61053	0.625	0.65964	na	1	1	0.19239	96	0	0	32.776	39.745	43.255	0.45488	-0.022338	0.090909	0.18182	
0.26386	0.437	0.4167	0.4286	0.3663	0.41289	-11.836	0.45263	0.5	0.52945	na	0.90909	0.98182	0.15571	96	0	0	32.776	34.582	46.418	0.11786	-0.075347	0.18182	0.27273	
-1.7871	-2.2061	-1.9766	-2.1896	-2.9314	-3.1833	15.491	0.084211	0.13542	0.11133	na	1	1	0.047913	96	0	0	32.776	20.545	5.0545	-0.79826	0.098611	0.090909	0.090909	
0.3595	-1.1505	-0.043556	0.068328	-0.26787	-0.096044	5.8727	0.32632	0.35417	0.38101	na	1	1	0.1495	96	0	0	32.776	35.236	29.364	0.16058	0.037384	0.090909	0.090909	
-1.3833	-1.9332	-1.3783	-1.5669	-2.107	-2.3249	1.8182	0.26316	0.3125	0.29263	na	1	1	0.077679	96	0	0	32.776	23.309	21.491	-0.61789	0.011574	0.090909	0.18182	
-1.649	-2.1067	-1.5164	-1.761	-2.2972	-2.5873	5.9818	0.11579	0.14583	0.14964	na	1	1	0.054962	96	0	0	32.776	21.491	15.509	-0.73656	0.038079	0.090909	0.090909	
-1.0432	-1.7389	-1.5624	-1.6228	-2.3606	-2.416	13.673	0.094737	0.14583	0.14342	na	1	1	0.090419	96	0	0	32.776	25.636	11.964	-0.46599	0.087037	0.090909	0.18182	
-1.9412	-2.3256	-2.1147	-2.3511	-3.1216	-3.4041	16.982	0.12632	0.1875	0.14229	na	1	1	0.052785	96	0	0	32.776	19.491	2.5091	-0.86709	0.1081	0.090909	0.090909	
1.0715	-0.93358	0.46273	0.70347	0.42972	0.76835	-0.38182	0.4	0.42708	0.51067	na	1	1	0.18526	96	0	0	32.776	40.109	40.491	0.47861	-0.0024306	0.090909	0.18182	
-1.92	-0.6469	-2.1607	-2.3837	-3.1851	-3.4507	16.273	0.094737	0.14583	0.10779	na	0.90909	0.98182	0.047377	96	0	0	32.776	19.636	3.3636	-0.8576	0.10359	0.18182	0.18182	
-0.33125	0.20726	0.18657	0.060564	0.049215	-0.081192	-0.98182	0.17895	0.21875	0.28787	na	0.90909	0.98182	0.13129	96	0	0	32.776	30.509	31.491	-0.14796	-0.00625	0.18182	0.18182	
-0.6288	-1.535	0.55478	0.28418	0.55655	0.24358	-25.255	0.50526	0.52083	0.56148	na	1	1	0.12649	96	0	0	32.776	28.473	53.727	-0.28087	-0.16076	0.090909	0.18182	
-1.4205	-1.9562	-1.0561	-1.306	-1.5362	-1.8486	-7.4909	0.28421	0.33333	0.31395	na	1	1	0.06927	96	0	0	32.776	23.055	30.545	-0.6345	-0.047685	0.090909	0.090909	
-0.35781	-1.4173	-0.73394	-0.72366	-1.2191	-1.1803	10.655	0.14737	0.17708	0.22175	na	1	1	0.11255	96	0	0	32.776	30.327	19.673	-0.15983	0.067824	0.090909	0.18182	
0.067261	-1.2523	0.64683	0.56526	0.68339	0.61191	-19.127	0.53684	0.55208	0.59191	na	1	1	0.15273	96	0	0	32.776	33.236	52.364	0.030044	-0.12176	0.090909	0.18182	
-1.3195	-1.8946	-0.87202	-1.1212	-0.96546	-1.3209	-16.509	0.35789	0.38542	0.39644	na	1	1	0.081875	96	0	0	32.776	23.745	40.255	-0.58941	-0.10509	0.090909	0.090909	
-2.1591	-2.5126	-2.621	-2.8418	-1.2191	-1.8516	-57.8	0.57895	0.60417	0.58425	na	1	1	0.20007	96	0	0	32.776	18	75.8	-0.9644	-0.36794	0.090909	0.090909	
-0.1134	0.29522	-0.31971	-0.30282	-0.07762	-0.10892	-8.2	0.31579	0.375	0.42762	na	0.90909	0.98182	0.14815	96	0	0	32.776	32	40.2	-0.050651	-0.052199	0.18182	0.18182	
-1.6065	-2.0775	-1.5624	-1.7874	-0.96546	-1.4278	-33.236	0.56842	0.61458	0.58665	na	1	1	0.12229	96	0	0	32.776	21.782	55.018	-0.71757	-0.21157	0.090909	0.090909	
-1.7712	-2.1943	-2.0687	-2.2626	-1.2191	-1.707	-36.291	0.42105	0.42708	0.44253	na	1	1	0.17388	96	0	0	32.776	20.655	56.945	-0.79114	-0.23102	0.090909	0.18182	
-1.6649	0.81699	-1.8386	-2.0374	-1.8533	-2.212	-7.8364	0.29474	0.34375	0.32643	na	0.81818	0.96364	0.091148	96	0	0	32.776	21.382	29.218	-0.74368	-0.049884	0.18182	0.18182	
-1.8243	-2.234	-1.9306	-2.1617	-2.868	-3.1427	17.382	0.10526	0.1875	0.11922	na	1	1	0.053627	96	0	0	32.776	20.291	2.9091	-0.81488	0.11065	0.090909	0.090909	
-1.8509	-2.2543	-2.2988	-2.48	-3.3753	-3.5883	14.818	0.084211	0.13542	0.10823	na	1	1	0.05167	96	0	0	32.776	20.109	5.2909	-0.82674	0.094329	0.090909	0.090909	
-0.13465	-1.3279	-0.54984	-0.50314	-0.14104	-0.1713	-22.691	0.61053	0.63542	0.63515	na	1	1	0.15133	96	0	0	32.776	31.855	54.545	-0.060144	-0.14444	0.090909	0.18182	
-1.6649	-0.4744	-1.8846	-2.0762	-2.8046	-3.0289	15.564	0.10526	0.1875	0.13191	na	0.90909	0.98182	0.065569	96	0	0	32.776	21.382	5.8182	-0.74368	0.099074	0.18182	0.18182	
-1.5586	-0.40779	-1.2862	-1.5405	-1.0289	-1.4644	-20.982	0.37895	0.42708	0.41945	na	0.90909	0.98182	0.12201	96	0	0	32.776	22.109	43.091	-0.69621	-0.13356	0.18182	0.18182	
-0.38438	-1.4283	-0.64189	-0.65378	-1.0923	-1.0812	5.2909	0.18947	0.27083	0.25411	na	1	1	0.11384	96	0	0	32.776	30.145	24.855	-0.17169	0.033681	0.090909	0.18182	
-1.5799	-0.42089	-1.3323	-1.5855	-2.0436	-2.3437	18.527	0.073684	0.11458	0.099844	na	0.90909	0.98182	0.07203	96	0	0	32.776	21.964	3.4364	-0.7057	0.11794	0.18182	0.18182	
-1.5746	-0.4176	-1.5624	-1.7781	-2.3606	-2.614	17.8	0.11579	0.17708	0.14177	na	0.90909	0.98182	0.0721	96	0	0	32.776	22	4.2	-0.70333	0.11331	0.18182	0.18182	
-1.8137	-0.5727	-1.8386	-2.0809	-2.2972	-2.6486	-2.0727	0.2	0.28125	0.21709	na	0.90909	0.98182	0.058651	96	0	0	32.776	20.364	22.436	-0.81013	-0.013194	0.18182	0.18182	
-0.16653	0.27421	-0.59586	-0.55128	-0.45812	-0.45547	-12.927	0.38947	0.44792	0.43099	na	0.90909	0.98182	0.1277	96	0	0	32.776	31.636	44.564	-0.074385	-0.082292	0.18182	0.18182	
0.34356	-1.1558	-0.043556	0.06367	-0.26787	-0.10199	4.4545	0.25263	0.29167	0.34238	na	1	1	0.14939	96	0	0	32.776	35.127	30.673	0.15346	0.028356	0.090909	0.090909	
-0.45877	-1.4599	-0.77997	-0.79199	-1.2825	-1.2723	5.6727	0.12632	0.1875	0.23903	na	1	1	0.11649	96	0	0	32.776	29.636	23.964	-0.20492	0.036111	0.090909	0.090909	
1.3212	-0.86607	0.92298	1.1647	1.0639	1.406	-4.1636	0.61053	0.625	0.66938	na	1	1	0.20296	96	0	0	32.776	41.818	45.982	0.59016	-0.026505	0.090909	0.18182	
0.9121	-0.9788	0.32465	0.54041	0.23947	0.54557	4.8364	0.52632	0.5625	0.57567	na	1	1	0.17667	96	0	0	32.776	39.018	34.182	0.40741	0.030787	0.090909	0.18182	
-2.1006	-2.4601	-2.5289	-2.7471	-1.0923	-1.7209	-57.6	0.61053	0.61458	0.61606	na	1	1	0.2202	96	0	0	32.776	18.4	76	-0.93829	-0.36667	0.090909	0.18182	
0.44983	-1.1207	0.4167	0.48296	0.3663	0.4822	-5.6909	0.48421	0.55208	0.55365	na	1	1	0.16199	96	0	0	32.776	35.855	41.545	0.20093	-0.036227	0.090909	0.18182	
-0.86259	-1.6461	-1.1942	-1.2594	-1.5996	-1.6951	5.1455	0.13684	0.17708	0.22704	na	1	1	0.11262	96	0	0	32.776	26.873	21.727	-0.3853	0.032755	0.090909	0.090909	
-1.8775	-2.2749	-2.2528	-2.4489	-3.3119	-3.5437	16.255	0.094737	0.16667	0.123	na	1	1	0.046922	96	0	0	32.776	19.927	3.6727	-0.83861	0.10347	0.090909	0.090909	
-1.9572	-2.3385	-2.2528	-2.4722	-3.3119	-3.5734	16.364	0.042105	0.072917	0.065482	na	1	1	0.031501	96	0	0	32.776	19.382	3.0182	-0.87421	0.10417	0.090909	0.090909	
-2.005	-2.378	-2.3909	-2.6027	-3.5021	-3.7546	16.509	0.073684	0.11458	0.099222	na	1	1	0.034642	96	0	0	32.776	19.055	2.5455	-0.89557	0.10509	0.090909	0.090909	
-0.023067	-1.2856	-0.18163	-0.15995	-0.45812	-0.402	1.4364	0.29474	0.3125	0.3531	na	1	1	0.13491	96	0	0	32.776	32.618	31.182	-0.010303	0.0091435	0.090909	0.090909	
-1.7446	-2.1748	-1.8846	-2.0995	-2.8046	-3.0586	17.473	0.042105	0.072917	0.078787	na	1	1	0.050303	96	0	0	32.776	20.836	3.3636	-0.77928	0.11123	0.090909	0.090909	
-2.0262	-2.3958	-2.4829	-2.6865	-1.7899	-2.2922	-36.382	0.42105	0.44792	0.43215	na	1	1	0.16912	96	0	0	32.776	18.909	55.291	-0.90507	-0.2316	0.090909	0.18182	
1.2415	-0.88719	0.69285	0.94728	0.7468	1.104	-3.2545	0.56842	0.625	0.62775	na	1	1	0.1957	96	0	0	32.776	41.273	44.527	0.55456	-0.020718	0.090909	0.18182	
-1.6915	0.79856	-1.6084	-1.8511	-2.4241	-2.712	18	0.063158	0.09375	0.089455	na	0.81818	0.96364	0.076402	96	0	0	32.776	21.2	3.2	-0.75554	0.11458	0.18182	0.18182	
1.199	2.2545	1.2452	1.4007	1.5078	1.7417	3.5636	0.33684	0.40625	0.46899	na	0.81818	0.96364	0.2053	96	0	0	32.776	40.982	37.418	0.53557	0.022685	0.18182	0.27273	
-1.8934	-2.2874	-2.0687	-2.2983	-3.0582	-3.3318	17.036	0.094737	0.15625	0.12202	na	1	1	0.045494	96	0	0	32.776	19.818	2.7818	-0.84573	0.10845	0.090909	0.090909	
-1.7021	-2.1441	-1.8386	-2.0483	-2.2338	-2.5526	3.2545	0.084211	0.125	0.10803	na	1	1	0.074312	96	0	0	32.776	21.127	17.873	-0.76029	0.020718	0.090909	0.18182	
-1.8562	-2.2584	-2.0227	-2.2486	-2.9948	-3.2635	17.145	0.042105	0.083333	0.065042	na	1	1	0.041926	96	0	0	32.776	20.073	2.9273	-0.82912	0.10914	0.090909	0.090909	
-1.5002	-0.37233	-1.3323	-1.5622	-1.2825	-1.6605	-12.582	0.30526	0.33333	0.34609	na	0.90909	0.98182	0.095843	96	0	0	32.776	22.509	35.091	-0.6701	-0.080093	0.18182	0.18182	
-2.09	-2.4508	-2.4369	-2.6664	-3.5656	-3.8408	16.345	0.073684	0.13542	0.089251	na	1	1	0.042758	96	0	0	32.776	18.473	2.1273	-0.93355	0.10405	0.090909	0.090909	
0.01944	0.34658	-0.22766	-0.18635	-0.52154	-0.44062	-4.9818	0.29474	0.35417	0.37858	na	0.90909	0.98182	0.13726	96	0	0	32.776	32.909	37.891	0.0086835	-0.031713	0.18182	0.18182	
-1.3142	-1.8914	-1.2402	-1.4302	-1.2825	-1.5912	-26.036	0.35789	0.40625	0.46815	na	1	1	0.12099	96	0	0	32.776	23.782	49.818	-0.58703	-0.16574	0.090909	0.090909	
-1.9359	-2.3213	-2.1607	-2.3884	-3.1216	-3.4021	14.455	0.063158	0.10417	0.08225	na	1	1	0.03883	96	0	0	32.776	19.527	5.0727	-0.86472	0.092014	0.090909	0.090909	
0.1629	-1.218	0.37067	0.36028	0.30288	0.32081	-11.818	0.51579	0.53125	0.55489	na	1	1	0.15061	96	0	0	32.776	33.891	45.709	0.072765	-0.075231	0.090909	0.090909	
-0.54378	-1.4969	-0.87202	-0.89448	-1.4094	-1.4129	10.709	0.084211	0.11458	0.16086	na	1	1	0.10295	96	0	0	32.776	29.055	18.345	-0.24289	0.068171	0.090909	0.090909	
0.24792	0.43126	0.094521	0.15219	-0.07762	0.025744	11.545	0.15789	0.20833	0.27855	na	0.90909	0.98182	0.1527	96	0	0	32.776	34.473	22.927	0.11074	0.073495	0.18182	0.18182	
-1.9678	-2.3472	-2.2068	-2.4365	-3.1851	-3.4685	15.018	0.042105	0.072917	0.079892	na	1	1	0.029688	96	0	0	32.776	19.309	4.2909	-0.87896	0.095602	0.090909	0.090909	
-1.0911	1.1818	-1.0561	-1.2097	-1.663	-1.8347	16.418	0.10526	0.16667	0.15639	na	0.81818	0.96364	0.088124	96	0	0	32.776	25.309	8.8909	-0.48735	0.10451	0.18182	0.18182	
-0.5119	1.4998	-0.68792	-0.72987	-0.33129	-0.47527	-13.855	0.38947	0.46875	0.47817	na	0.81818	0.96364	0.14055	96	0	0	32.776	29.273	43.127	-0.22865	-0.088194	0.18182	0.18182	
1.3478	0.78678	0.46273	0.78422	0.42972	0.87133	5.2	0.49474	0.51042	0.5488	na	0.90909	0.98182	0.19511	96	0	0	32.776	42	36.8	0.60203	0.033102	0.18182	0.18182	
-0.49065	1.5107	-0.36574	-0.4519	-0.45812	-0.57627	4.8364	0.18947	0.27083	0.26278	na	0.81818	0.96364	0.12553	96	0	0	32.776	29.418	24.582	-0.21916	0.030787	0.18182	0.18182	
-1.8137	-2.226	-2.0687	-2.275	-1.663	-2.1041	-23.473	0.46316	0.5	0.47858	na	1	1	0.16802	96	0	0	32.776	20.364	43.836	-0.81013	-0.14942	0.090909	0.18182	
-1.7606	-2.1864	-2.0687	-2.2595	-2.7411	-3.01	6.4545	0.063158	0.10417	0.093272	na	1	1	0.060213	96	0	0	32.776	20.727	14.273	-0.7864	0.041088	0.090909	0.090909	
0.61454	-1.0682	0.27862	0.41463	0.17605	0.38022	3.7636	0.41053	0.44792	0.462	na	1	1	0.16642	96	0	0	32.776	36.982	33.218	0.2745	0.023958	0.090909	0.18182	
0.78989	2.093	0.50875	0.65999	0.49313	0.71786	4.9636	0.45263	0.48958	0.53771	na	0.81818	0.94545	0.17654	96	0	0	32.776	38.182	33.218	0.35282	0.031597	0.27273	0.27273	
-1.904	-2.2958	-2.0687	-2.3014	-2.8046	-3.118	7.0909	0.052632	0.09375	0.084327	na	1	1	0.051011	96	0	0	32.776	19.745	12.655	-0.85048	0.045139	0.090909	0.090909	
-1.0751	-1.756	-0.68792	-0.89448	-1.1557	-1.3931	-5.1636	0.2	0.27083	0.27492	na	1	1	0.087231	96	0	0	32.776	25.418	30.582	-0.48023	-0.03287	0.090909	0.090909	
-0.01244	-1.2816	-0.41176	-0.35096	-0.77521	-0.67033	8.1818	0.28421	0.33333	0.34103	na	1	1	0.13014	96	0	0	32.776	32.691	24.509	-0.0055567	0.052083	0.090909	0.18182	
0.65705	0.57265	0.55478	0.65999	0.55655	0.72281	5.1455	0.31579	0.375	0.43091	na	0.90909	0.98182	0.173	96	0	0	32.776	37.273	32.127	0.29349	0.032755	0.18182	0.18182	
-1.3355	-1.9041	-1.0101	-1.2423	-1.5996	-1.8714	4.0727	0.16842	0.20833	0.20494	na	1	1	0.082108	96	0	0	32.776	23.636	19.564	-0.59653	0.025926	0.090909	0.090909	
-1.8987	-2.2916	-2.0227	-2.261	-2.6143	-2.9526	6.3636	0.094737	0.14583	0.11674	na	1	1	0.066742	96	0	0	32.776	19.782	13.418	-0.8481	0.040509	0.090909	0.18182	
-1.8934	-2.2874	-2.2528	-2.4536	-2.4241	-2.7873	-8.3636	0.26316	0.29167	0.29239	na	1	1	0.097644	96	0	0	32.776	19.818	28.182	-0.84573	-0.053241	0.090909	0.090909	
-1.8881	-2.2833	-2.1607	-2.3744	-3.1851	-3.4388	16.709	0.11579	0.16667	0.13981	na	1	1	0.050363	96	0	0	32.776	19.855	3.1455	-0.84336	0.10637	0.090909	0.090909	
-1.8615	-2.2625	-2.2528	-2.4443	-3.3119	-3.5378	15.473	0.021053	0.041667	0.046011	na	1	1	0.038198	96	0	0	32.776	20.036	4.5636	-0.83149	0.098495	0.090909	0.090909	
-1.8934	-2.2874	-2.1147	-2.3371	-1.4728	-1.9704	-33.764	0.37895	0.41667	0.41481	na	1	1	0.13321	96	0	0	32.776	19.818	53.582	-0.84573	-0.21493	0.090909	0.18182	
-1.6862	-2.1328	-1.7005	-1.9272	-2.5509	-2.8189	17.273	0.042105	0.072917	0.070596	na	1	1	0.065048	96	0	0	32.776	21.236	3.9636	-0.75317	0.10995	0.090909	0.18182	
-1.8775	-2.2749	-1.9766	-2.216	-2.9314	-3.217	17.255	0.084211	0.16667	0.11099	na	1	1	0.039072	96	0	0	32.776	19.927	2.6727	-0.83861	0.10984	0.090909	0.090909	
-2.005	-2.378	-2.2528	-2.4862	-1.8533	-2.3387	-24.691	0.33684	0.35417	0.35081	na	1	1	0.16094	96	0	0	32.776	19.055	43.745	-0.89557	-0.15718	0.090909	0.090909	
-1.8509	0.68461	-2.2988	-2.48	-1.0923	-1.6278	-48.982	0.67368	0.6875	0.68644	na	0.81818	0.94545	0.22927	96	0	0	32.776	20.109	69.091	-0.82674	-0.31181	0.27273	0.36364	
-1.7181	-2.1555	-1.9766	-2.1694	-2.868	-3.1031	14.836	0.052632	0.09375	0.085713	na	1	1	0.046945	96	0	0	32.776	21.018	6.1818	-0.76741	0.094444	0.090909	0.090909	
-0.17184	0.2721	0.094521	0.029505	0.3663	0.25051	-15.4	0.57895	0.625	0.62312	na	0.90909	0.98182	0.13981	96	0	0	32.776	31.6	47	-0.076758	-0.098032	0.18182	0.18182	
-1.5215	-2.0207	-1.5164	-1.7237	-1.7899	-2.1041	3.7273	0.18947	0.25	0.21537	na	1	1	0.096665	96	0	0	32.776	22.364	18.636	-0.67959	0.023727	0.090909	0.18182	
-0.27811	-1.3846	-0.59586	-0.5839	-1.0289	-0.98718	8.3455	0.21053	0.29167	0.28745	na	1	1	0.11882	96	0	0	32.776	30.873	22.527	-0.12423	0.053125	0.090909	0.090909	
0.26917	0.43891	0.18657	0.23604	0.049215	0.14258	-10.364	0.37895	0.40625	0.43338	na	0.90909	0.98182	0.1516	96	0	0	32.776	34.618	44.982	0.12023	-0.065972	0.18182	0.18182	
-1.0539	-1.7446	-1.3323	-1.4318	-2.0436	-2.1476	11.527	0.084211	0.13542	0.14003	na	1	1	0.07541	96	0	0	32.776	25.564	14.036	-0.47074	0.07338	0.090909	0.090909	
-2.1112	-2.4696	-2.4829	-2.7114	-3.629	-3.9032	16.255	0.084211	0.13542	0.099415	na	1	1	0.028826	96	0	0	32.776	18.327	2.0727	-0.94304	0.10347	0.090909	0.090909	
-0.42157	-1.444	-0.73394	-0.74229	-0.83863	-0.87727	-5.8182	0.32632	0.36458	0.40275	na	1	1	0.12167	96	0	0	32.776	29.891	35.709	-0.18831	-0.037037	0.090909	0.18182	
-2.0953	-0.77761	-2.4829	-2.7067	-1.7899	-2.3179	-35.927	0.58947	0.59375	0.59786	na	0.90909	0.98182	0.20202	96	0	0	32.776	18.436	54.364	-0.93592	-0.2287	0.18182	0.18182	
-2.0103	-2.3824	-2.4369	-2.6431	-3.5656	-3.8111	16.236	0.073684	0.11458	0.096061	na	1	1	0.034837	96	0	0	32.776	19.018	2.7818	-0.89794	0.10336	0.090909	0.090909	
0.71019	0.59015	0.96901	1.0249	1.1273	1.2327	-6.5273	0.63158	0.63542	0.67546	na	0.90909	0.98182	0.18237	96	0	0	32.776	37.636	44.164	0.31722	-0.041551	0.18182	0.18182	
-1.9784	-2.3559	-2.2988	-2.5173	-0.83863	-1.4575	-56.727	0.58947	0.61458	0.60244	na	1	1	0.19637	96	0	0	32.776	19.236	75.964	-0.8837	-0.36111	0.090909	0.18182	
-1.8881	-2.2833	-2.0687	-2.2968	-2.2972	-2.6764	-13.091	0.26316	0.28125	0.28484	na	1	1	0.091505	96	0	0	32.776	19.855	32.945	-0.84336	-0.083333	0.090909	0.090909	
-1.3992	-1.943	-1.3783	-1.5715	-2.107	-2.3308	-0.8	0.16842	0.21875	0.23565	na	1	1	0.063047	96	0	0	32.776	23.2	24	-0.62501	-0.0050926	0.090909	0.090909	
