FFn[0]	FFn[1]	FFn[2]	FFn[3]	
0.132473	-1.18187	-1.54681	-0.342505	
0.61386	0.12392	-1.08169	0.223238	
-0.908161	0.987941	-1.12695	0.387578	
0.593476	-1.44477	0.0626906	-0.0568866	
-0.645802	-0.183892	0.370338	-0.315452	
0.76935	-1.34668	0.728347	-0.489465	
0.86883	0.758266	-0.832225	-0.753208	
-0.0606129	0.262652	-1.31639	-0.30489	
1.00364	0.661519	0.471649	-0.375292	
0.770784	1.03395	0.528582	0.953976	
-0.0190882	1.58662	-1.2635	-0.108457	
0.632792	1.53798	0.565648	0.200982	
1.23565	0.279727	0.472711	0.943672	
-0.781591	-1.96047	-0.329384	0.525417	
0.191484	0.438096	-0.0778321	-0.0158253	
0.327434	0.474886	0.333205	0.00856241	
-1.77382	-0.807478	-0.0546152	-0.0337928	
0.184352	-0.247314	-0.362503	0.0311459	
-1.34245	0.916712	0.690415	0.363325	
-0.0894889	-0.929619	0.843465	-0.490661	
-0.240832	0.442299	-0.690671	-0.402002	
-0.199712	-0.309873	-0.246045	-1.01186	
0.0297772	-1.56219	0.505314	1.32795	
0.395007	0.793925	1.13565	-0.442612	
0.367003	-1.71902	0.0267546	-0.412168	
1.29321	0.843837	-0.128213	-0.804602	
0.0710749	-0.491809	1.03907	0.862252	
0.654506	-0.506968	0.162949	0.669837	
0.507664	1.31426	0.109545	0.0917743	
0.611702	-0.173309	-0.0308616	-0.513326	
0.642529	-0.143604	0.0524628	-0.78346	
0.272928	-0.671001	-0.168339	-0.0147868	
-1.16085	1.32375	0.11632	-0.192517	
-1.48914	-0.880987	-0.163819	0.266169	
0.582254	-1.57999	0.648516	-0.0755237	
0.135932	0.70441	-0.169928	0.57775	
-0.68388	0.514897	0.225354	0.154348	
0.187591	0.693827	0.390087	-0.0766392	
0.393288	-0.379052	0.416569	0.916739	
0.673274	-1.69925	0.621558	-0.0597879	
0.968155	-0.751088	0.0635102	0.128231	
-0.201401	0.243114	0.584149	0.686166	
0.245046	-0.501922	-0.234617	-0.992689	
0.371222	1.6594	0.832237	0.363983	
0.454474	-0.286332	0.106757	-0.782107	
0.631918	-0.819632	0.741729	0.516584	
0.74631	-0.127303	0.807928	0.889954	
0.601908	-0.630487	0.0486914	-0.372159	
0.149767	-2.31079	0.0573187	0.154439	
0.293962	-1.02673	0.0366688	0.237738	
-0.168779	-0.137036	-0.149985	-0.330071	
-0.204086	-1.08632	-0.380271	-0.23851	
0.362639	-0.223825	0.0704349	0.999257	
-0.595922	-0.555675	0.0398243	-0.548006	
0.187577	-0.0691753	0.0939558	-0.837858	
-0.270149	-1.83342	0.231006	0.185007	
0.412158	-0.979376	0.295929	-0.284961	
-0.330129	0.296804	0.750298	0.59268	
-0.611872	0.600851	0.903003	-0.296081	
-2.55155	0.0560579	-0.42235	1.15528	
0.286122	-0.981078	0.651152	0.456662	
-0.133439	-0.666219	0.289143	-0.974413	
0.0229128	-2.11949	-0.233914	0.221196	
-1.44012	0.432874	-0.588084	-0.482424	
1.06356	-0.282694	0.372455	-0.631132	
0.687667	0.828353	-1.07992	-0.697361	
0.264348	-0.905971	-0.305918	0.0253711	
-1.33394	1.17547	-0.455582	0.743791	
-0.0124923	-0.712587	-0.105126	-0.234899	
-0.119072	0.376552	-1.08148	0.690492	
0.265237	-1.75595	0.357707	-0.354606	
0.003094	0.404145	-0.314469	0.321234	
-1.40061	0.493996	0.266417	-0.761508	
0.582595	-1.21962	-0.426681	-1.05298	
0.914871	1.28848	-0.920251	0.141887	
0.499056	1.33551	-1.00524	0.182892	
-1.1748	0.0331528	0.113721	-0.220123	
0.899847	1.09413	-0.125378	0.604981	
0.682732	1.03291	0.242395	-1.10018	
-0.096221	0.614378	0.716531	0.587798	
1.43365	0.725627	0.749029	-0.722599	
-0.569516	0.902651	-0.177188	0.0761106	
0.892285	0.755093	0.57254	0.725705	
-0.587301	0.934136	0.125428	0.330071	
0.608184	0.989257	-0.896422	-0.643262	
0.434316	0.823226	0.450904	-0.639045	
-1.03502	-0.286503	-0.011913	0.793192	
0.56793	0.0102318	-0.131021	-0.502574	
0.00304926	0.165494	-0.499555	-0.221415	
-2.14634	0.346768	0.768823	-0.229503	
0.484986	-1.0737	0.336905	-0.398117	
0.182994	0.661944	-0.341606	-0.646919	
1.07224	0.134848	-1.13014	0.337286	
0.358903	1.48525	0.441505	-0.135157	
0.163506	-0.431692	-0.157767	0.146015	
0.732506	-0.782248	0.0513502	-0.514592	
-0.987623	-0.543576	-0.835301	0.405101	
-0.552905	1.26454	0.34794	0.791859	
0.0410338	-0.598324	-0.180144	-1.35258	
0.862434	-0.292499	0.33544	-0.935956	
0.504716	-0.767092	0.261786	0.81039	
-0.0262683	-2.32204	-0.732875	-0.626937	
-0.466446	-1.52186	-1.90781	0.352265	
-0.490153	0.248672	-0.122477	0.0619399	
1.444	0.428587	-1.55702	-0.24977	
0.260581	-0.542878	-0.363778	-0.459788	
-0.161903	-0.582075	0.0929999	0.614014	
1.01031	0.117332	0.800403	0.885547	
-0.0365479	0.00469415	0.613251	-0.0226511	
0.20739	0.216415	-0.279377	0.611343	
0.639896	0.551647	0.217285	-0.496237	
0.65736	-1.98747	-0.726343	0.180728	
-0.442617	-1.17392	-0.63795	0.0449885	
-0.754858	-1.06255	-0.540889	-0.818145	
0.9704	0.724364	-0.0653601	-0.907615	
0.323594	0.0830104	0.386817	-0.0180861	
0.75963	0.800262	0.00406209	-0.189622	
-0.889079	-0.987156	0.136361	0.379701	
-2.76428	-0.902589	1.02594	0.0570819	
0.636126	-1.43009	-0.239846	0.371884	
0.365202	-0.798436	-0.133686	-0.352716	
-0.124599	0.253517	0.118412	-0.106794	
0.118921	0.309814	0.440152	0.0208508	
0.395387	0.386824	0.693029	0.586733	
-0.158489	0.394367	-0.345651	-0.538628	
-0.023501	-1.68665	0.952081	0.345933	
-0.721803	0.15427	-0.338741	0.235615	
-0.274435	0.26285	-0.340432	0.0922799	
-0.0661115	-0.87645	0.409615	-0.646309	
0.0435072	-0.671402	0.465547	-0.482424	
0.808486	0.244017	0.581811	-0.130014	
-0.332062	-0.346091	0.314829	0.00346065	
0.776076	0.408893	-0.398581	0.145184	
-0.979918	-1.93501	-0.465079	-0.575364	
-1.22431	-0.413085	0.301041	-0.815292	
0.894604	-0.394309	1.21436	0.745525	
1.21429	0.656207	0.0377459	-0.982825	
-0.0935934	-1.75347	0.714707	-0.32052	
-0.677054	-0.428678	-0.149116	1.03126	
-0.434883	0.46414	0.0148119	-0.594833	
-1.08113	0.38492	-0.580913	-0.159369	
-0.743985	-0.102223	-0.751274	-0.398475	
0.220066	1.06837	-0.677283	-0.236529	
0.610531	-1.32478	0.284486	-0.400049	
-0.0381621	-0.830865	1.17225	0.0368649	
-0.174607	-0.201045	0.736529	-0.731983	
-0.773319	-1.8089	-0.244626	0.453918	
0.479569	0.947783	-0.141364	0.0109378	
0.655641	-1.5271	-0.344398	0.707259	
-0.504174	-0.914686	-0.857871	-0.181901	
-0.344397	-1.02539	-0.229432	-0.33399	
-0.0367605	0.74201	-0.42551	-0.583933	
-1.81199	0.0659505	-0.305448	-0.639676	
0.161594	0.224902	0.573956	-0.312639	
-1.12766	0.322526	0.349907	1.04583	
0.777524	-0.561229	-1.279	0.269003	
-0.612867	-1.59382	-1.35402	-0.659695	
0.00131052	1.04464	-0.587491	0.177598	
0.311488	-0.783923	0.251749	-0.350718	
0.217359	1.22467	0.0435237	0.2795	
-0.5919	-0.715317	-0.596686	-0.0669226	
-1.01593	0.590257	0.240752	-0.728092	
-0.868679	0.236482	-0.303723	0.454052	
0.137844	-1.24336	-0.203194	0.791007	
0.572696	-1.99398	0.672497	-0.44782	
0.344479	1.11031	-0.0847263	0.369282	
-0.127391	1.08372	-0.613493	-0.277589	
-0.794538	0.637637	-0.353102	0.716339	
0.703598	-0.260008	-0.148583	0.727865	
0.0186067	-0.464094	-0.606685	-0.193684	
0.568942	-1.61698	-0.0533931	-0.420616	
0.322062	0.106468	-0.683498	-0.896307	
1.01714	0.161899	-1.14829	0.698576	
-0.165353	-0.131351	-0.428177	0.697128	
0.423199	0.678328	0.0731566	0.0301671	
-0.00200661	-0.0041179	0.24813	0.746515	
0.767653	-2.14019	0.401082	-0.810186	
-0.0584116	0.580375	0.292572	0.0803454	
0.159614	0.596306	0.645811	-0.500377	
-1.4576	1.08457	0.357404	-0.249737	
-0.0731456	0.216415	-0.277505	0.895639	
-0.449976	0.781681	0.183269	-0.161467	
-0.244896	1.3579	-0.807683	-0.898953	
0.392471	1.35275	-1.53604	0.520947	
-0.530367	-0.967036	-0.166396	-0.184641	
0.732186	-1.73458	-0.00414291	0.93979	
-1.68637	0.898443	0.875521	0.0656266	
-0.497536	-2.40603	0.133884	-1.04176	
0.229818	-2.12993	0.451649	0.0415278	
1.15633	0.814808	0.816697	0.230017	
0.0856897	0.583662	-0.191106	-0.636445	
-0.0902666	1.14404	-0.014986	-0.478538	
-0.213612	-0.464094	-0.335184	0.0613639	
-0.644853	-0.0155198	-0.174899	0.274479	
0.35143	0.244615	-0.0363191	-0.157019	
-0.755386	-1.59382	-0.141338	0.24776	
1.23614	-1.29862	0.438141	-0.589653	
0.633382	0.302749	-0.121515	-0.561799	
-1.39006	0.0660576	0.456897	0.253711	
-0.00167238	0.61802	0.773543	-0.107386	
0.383465	-1.52186	-0.321082	-0.608422	
-0.63568	-1.40038	-0.334518	0.913431	
-1.16772	0.487334	0.562657	0.699046	
0.953863	-1.39583	0.563323	-0.354463	
0.287288	0.889434	-0.183449	0.234946	
-1.74204	-0.375503	0.122239	0.448761	
-0.101677	0.874148	0.0786787	-0.612397	
0.397647	0.112549	0.161594	0.361143	
0.145348	-0.215416	0.0734203	1.017	
0.0279644	0.722121	0.0311503	-0.611148	
0.449814	0.36673	-0.221067	0.612535	
-0.495563	1.00083	0.587169	-0.529987	
0.201873	1.14239	0.00649011	0.831509	
-2.10544	1.17823	-0.357658	0.399669	
0.0828708	-0.186177	0.454872	0.778082	
-0.589034	1.35925	-0.922496	-0.23751	
-0.502037	1.28053	0.763629	0.0386407	
0.190737	-0.099827	0.0636637	0.652764	
-1.08989	-0.349537	0.00427847	0.167443	
1.21141	-0.0548144	-0.210694	-0.714696	
0.794735	0.362609	-0.275208	-0.556245	
-0.71028	0.406614	-1.96848	0.189463	
-0.463584	-0.967503	-0.129844	-0.667884	
-2.8807	-1.12116	-1.48973	0.0219305	
-0.0622118	0.232492	0.224987	-0.810382	
-0.520426	-1.23987	-0.176078	0.695066	
0.71785	-0.683027	0.821338	-0.280045	
-0.116678	-0.905971	-0.595636	-0.00177054	
0.686712	0.781681	-1.02805	-0.566647	
0.336708	-1.83953	-0.955516	-0.665936	
-0.744373	0.123499	-0.502177	-0.181684	
-0.630856	0.926721	0.144521	0.334301	
-1.79005	1.11183	0.0129525	0.00782033	
0.487382	-0.0986898	0.156927	-0.101664	
-1.56647	0.0926057	-0.162701	0.00121451	
-0.0149095	1.51933	0.135517	-0.847754	
0.0272029	1.32977	-0.343424	0.347735	
0.311572	0.530947	-0.909951	0.924242	
-2.44593	-0.864692	-0.221365	-0.798506	
-1.00892	-0.0975702	-1.65429	0.872287	
0.0741067	-0.733094	0.160764	-0.180323	
-0.409272	-1.82797	-0.325673	-0.803926	
0.872088	-0.943524	0.594505	-0.501223	
1.19411	-1.16188	-0.0463858	-0.247247	
-2.48859	-1.12775	-0.616681	-0.0770617	
-2.25739	-0.654996	-0.298662	-0.265977	
-0.26012	-1.12224	0.335548	0.22834	
-0.0306481	0.112116	0.304741	0.0482674	
-0.480297	0.865557	-0.798638	0.726399	
0.662233	1.25374	-0.565818	-0.346423	
1.65483	-0.598962	0.285443	-0.396577	
0.632646	-1.38419	-0.0468837	0.581953	
0.60636	0.772587	0.685389	-0.21246	
0.853098	-0.0683027	-0.46619	0.234632	
0.958169	1.19288	-0.463338	-0.0706578	
0.170389	0.28667	-0.0203697	0.672785	
0.02579	-0.0412836	-2.12905	0.505255	
0.682374	-1.29372	-0.145632	0.373026	
0.237801	-0.362572	-0.182174	0.281982	
-0.00135523	0.57701	0.732492	-0.198241	
0.988841	0.54691	1.40094	0.330203	
0.896548	0.234142	-0.250018	0.00126146	
1.0069	1.17731	0.403852	0.989997	
0.470691	0.590535	-0.779253	0.468646	
0.643355	-1.64195	0.744796	0.96156	
0.358496	-0.267132	-0.695072	-0.129909	
-1.0705	-1.70391	-0.82964	0.35221	
0.0710676	-2.05117	0.596749	-0.480945	
-0.636617	-0.0287207	-0.643458	0.169275	
0.994046	1.05382	-0.963866	-0.220123	
-0.120107	-0.818059	-0.338604	0.650694	
1.03492	0.394309	-0.265572	-0.525496	
0.53337	0.131326	-0.530725	-1.16877	
-0.629892	0.0415052	0.513247	0.619477	
-1.37834	0.582075	0.0370905	0.683824	
0.751798	0.545378	0.766912	-0.143312	
-0.0912094	1.17032	-0.939779	0.142858	
0.10077	-0.445491	0.24401	0.782401	
-0.343095	0.237529	0.357764	0.0672296	
0.414812	-1.12224	-0.502651	-0.731126	
-0.0731456	0.326744	-0.340019	0.660229	
-0.329693	0.00379248	0.631399	0.226847	
-0.827175	0.883316	-0.371781	-0.446424	
-0.143683	0.0407089	-0.376475	-0.101489	
-0.278718	1.33072	-0.666847	0.100151	
-1.94891	0.374907	-0.636146	0.411718	
-0.648306	-1.00994	0.521343	-0.106877	
0.0460891	0.414359	-0.924484	0.53515	
-0.692553	-0.0521905	-0.891763	-0.589181	
-0.337291	0.678793	-0.412915	0.834564	
0.106714	1.41464	0.743381	-0.515939	
-1.40052	1.0666	0.482194	0.411823	
1.0157	1.67047	-0.205314	-0.421535	
0.0239566	0.892362	0.89078	0.0286727	
-1.1051	0.240822	0.638984	0.188421	
0.462051	-0.669152	-0.425542	0.415957	
0.723671	-1.29372	-0.309027	-0.107372	
0.0639041	-0.270163	-0.668651	0.833091	
0.252181	0.101311	0.0211228	0.652387	
0.0366427	0.354331	-0.352114	0.733524	
-0.72269	-1.46014	-0.829889	0.592185	
0.274619	1.32926	0.188154	-0.0730075	
0.564403	1.12826	0.238646	-0.0255856	
0.410436	0.376557	0.314685	0.0263878	
-0.170367	-0.840868	0.733388	-0.507681	
-0.283952	-1.78082	0.367128	-1.02522	
0.876993	0.594814	0.399999	0.599967	
0.0197873	1.62566	0.0980743	0.00437021	
-0.318217	0.368924	0.444512	0.196453	
-0.645398	-2.43968	-1.0794	-0.120618	
1.06523	-0.567955	-0.69908	0.323395	
0.0370723	-0.568096	-0.145531	0.728276	
-1.41623	0.319283	0.512658	-0.388851	
0.61914	-0.0683027	0.478359	0.289998	
-0.276612	0.941878	-1.03209	0.0133596	
-0.450481	0.117755	0.716345	0.10728	
0.664468	1.28357	-0.476523	0.241212	
0.167659	-0.38333	0.237157	0.301295	
-0.107486	0.573625	-0.328473	0.291176	
1.25329	-1.21369	0.00700952	0.161056	
0.497247	0.67895	0.151889	-0.00397158	
0.292847	-1.8664	-0.457428	-0.774203	
0.39116	0.0516357	-0.060361	-0.128231	
0.495417	-0.0152658	-1.11551	0.0622754	
-0.641079	0.707183	-0.89103	-0.614739	
0.452946	-0.74201	-0.301328	0.123871	
-1.20248	-0.669152	-0.522399	-0.582351	
-0.622743	-0.0464702	-0.0354527	-0.031029	
0.287565	-0.0214902	0.239951	-0.124119	
-0.135428	-0.798078	-0.0374169	-0.0328133	
-1.02932	-2.03307	0.407475	0.915823	
-0.0370653	0.577005	-0.338048	-0.636405	
0.0417041	-0.379052	-0.0326134	-1.8712	
0.17017	-2.49293	0.223352	-0.535035	
-0.242414	0.656207	0.916681	0.524015	
-0.841901	0.907574	1.134	0.242602	
-0.244943	-1.3036	0.300891	0.83167	
0.691319	-0.154901	0.0759783	0.880697	
0.368228	-1.70391	-0.717319	0.412033	
0.231216	0.0127303	0.37774	-0.547994	
-0.305823	-2.17902	-0.586468	-0.592758	
-0.443625	0.254019	0.469961	-0.523332	
-0.375082	-0.445206	0.373371	0.0046922	
-2.91481	0.718827	0.307469	-1.14819	
0.393773	-0.641636	-0.64408	0.159434	
0.598566	-1.07703	-0.144169	-0.987666	
-0.669302	0.61802	-0.149497	-0.067914	
0.352946	0.230827	-0.0490899	-0.103995	
1.43712	0.643017	0.941928	-0.40146	
-2.68369	0.393978	0.839133	-0.16399	
0.959237	-1.72639	0.0996674	0.834031	
-0.934649	0.375052	-0.0658936	-0.151269	
0.886315	0.823226	1.04758	0.0679545	
-0.0490707	-1.55734	0.34285	0.352743	
-0.600651	0.605242	-1.08342	0.968157	
0.388711	1.47337	0.698856	-0.47975	
-1.25133	-0.682587	0.101688	0.124747	
0.0454521	-0.725059	0.274263	0.257476	
-1.63537	1.02454	-0.348165	1.35682	
-1.7956	0.871316	0.857428	-0.211029	
-0.591248	-1.64591	0.37117	-0.38433	
0.00926632	-0.510896	-0.220925	0.205998	
-0.945693	-0.518013	0.0826497	0.184252	
-0.692327	-2.07294	0.586513	0.214908	
-0.586304	-0.0697053	-0.030582	0.514039	
0.0220921	0.131546	-0.0906706	0.193147	
1.3288	0.468148	0.453388	0.0624332	
-1.46916	-2.04053	0.157474	-0.127284	
-0.20426	-1.9128	-0.662873	0.968001	
-0.050844	-0.428494	0.118901	0.238787	
-2.36834	-1.23383	0.351083	0.994666	
-0.0411138	1.16242	-0.146788	-0.00867242	
1.02542	0.399906	0.523521	0.221555	
0.412996	0.233237	-0.166529	-0.967097	
-1.30146	0.942594	-0.0547389	0.143807	
-0.625837	-0.236432	-0.711566	-0.866489	
-0.480364	-0.0683027	-0.0199813	-0.142939	
0.445334	-0.0968455	0.272318	-0.0265087	
0.286225	-1.44761	0.600775	0.279705	
0.9662	0.8027	-0.250764	-0.698576	
-0.906737	-1.78082	0.355736	0.046666	
0.572935	0.290079	-0.779069	-0.0449368	
0.253831	-0.926126	0.645219	0.104701	
0.146211	-0.0683027	-0.00200776	-0.0920868	
0.478177	0.549535	0.750808	-1.45276	
0.600082	0.288583	0.291841	1.06116	
-0.138166	-0.648797	0.525975	0.395384	
-0.0440565	-1.42702	-0.515851	0.54054	
-0.384718	0.869326	-0.155003	-0.720203	
0.212437	0.610633	0.379079	0.864929	
0.311069	0.840882	-0.130376	0.730661	
-0.054871	0.164876	0.73135	0.909003	
-0.19029	0.685346	0.0754919	-1.51871	
-0.133245	0.945548	-0.0104281	0.15789	
-0.299193	0.755758	-0.441085	0.0575879	
0.447705	-0.740176	-0.41813	0.614541	
0.261072	-0.384243	0.315631	0.623163	
0.0358955	-1.5333	-0.737994	0.581016	
-0.140724	0.698771	0.832107	0.081563	
-0.0623432	0.342674	0.175555	-0.0021851	
-0.130532	0.146476	0.358212	0.828003	
-1.10481	-0.207526	-0.0515529	-0.540953	
0.410124	0.514897	0.58382	0.413339	
-0.0501151	1.22982	-0.0627112	0.577963	
