Pwh[0]	Pwh[1]	Pwh[2]	Pwh[3]	
0.112549	1.85567	0.129183	0.165414	
0.0767331	0.775862	0.0640446	0.186441	
0.140277	0.230769	0.048438	0.0712743	
0.06799	1.18421	0.0954027	0.179837	
0.222848	0.889328	0.0546102	0.10061	
1.10722	0.361446	0.0764649	0.236136	
0.109821	1.03448	0.0643957	0.204651	
0.0619305	0.608108	0.0344183	0.158654	
0.173722	1.07143	0.0703543	0.101227	
0.0941355	0.306122	0.0449438	0.141631	
0.0832536	0.441176	0.0916538	0.187767	
0.0839282	1.875	0.0476931	0.176471	
0.0768823	0.592105	0.0970891	0.150342	
0.235453	0.306122	0.0449511	0.113793	
0.0985277	0.391304	0.0877305	0.353571	
0.0915211	0.163636	0.0524366	0.0964912	
0.151832	0.233161	0.0549472	0.234043	
0.147059	0.592105	0.0794168	0.0884718	
0.260948	0.708661	0.0863129	0.117229	
0.0869826	0.463918	0.0396951	0.102644	
0.090249	1.45161	0.0421245	0.217463	
0.10147	0.310345	0.0558742	0.124528	
0.730479	0.42654	0.0969271	0.13822	
0.114836	0.459184	0.0397551	0.25239	
0.144183	0.362903	0.0527725	0.186441	
0.0783078	0.48913	0.032601	0.263473	
0.134508	1.17188	0.18134	0.253846	
0.0785199	0.271084	0.120461	0.12766	
0.0952694	0.490909	0.0529547	0.116402	
0.168866	0.424528	0.0574103	0.152778	
0.169856	0.721154	0.092	0.286127	
0.284562	0.180723	0.142842	0.236559	
0.102377	0.930233	0.0786549	0.0972018	
0.106331	0.381356	0.075852	0.0995475	
0.103203	0.669643	0.0458396	0.20625	
0.301142	0.181452	0.0305783	0.236136	
0.107727	0.410959	0.108933	0.139241	
0.329545	1.39952	0.0817536	0.163366	
0.0886489	0.494505	0.139206	0.104596	
0.153602	0.271084	0.0603279	0.142241	
0.0727668	0.219512	0.098907	0.104183	
0.0754946	1.19469	0.0697851	0.651316	
0.110941	0.400593	0.0658947	0.105939	
0.0609414	0.372671	0.0490013	0.176471	
0.094401	0.291262	0.33865	0.114385	
0.0786334	0.721925	0.0473292	0.0964912	
0.12813	0.321429	0.0319555	0.314286	
0.0864639	0.974026	0.119429	0.0934844	
0.125396	0.758427	0.0312642	0.156398	
0.0844168	1.5	0.0751293	0.0909091	
0.221939	1.09756	0.0891665	0.230769	
0.103227	0.319149	0.0592275	0.195556	
0.172141	0.394737	0.189577	0.130178	
0.16153	0.231959	0.0596177	0.118705	
0.22003	0.868726	0.124746	0.157518	
0.199954	1.17904	0.0802092	0.138655	
0.157011	1.62651	0.0432534	0.133874	
0.092122	0.760135	0.0560577	0.193265	
0.352893	0.316901	0.0404277	0.119782	
0.113934	0.157343	0.128719	0.157143	
0.110266	0.302013	0.189978	0.191582	
0.182735	0.340909	0.152045	0.561702	
0.109269	0.463918	0.0711462	0.30485	
0.0965808	0.505618	0.069095	0.234597	
0.10525	2.86704	0.158366	0.192982	
0.117504	0.865385	0.245159	0.20122	
0.137855	0.555556	0.11939	0.231579	
0.218996	0.261628	0.281561	0.130435	
0.0852607	0.164234	0.145034	0.234875	
0.104592	0.9	0.0627843	0.204969	
0.0733558	0.5	0.0336134	0.111298	
0.26761	0.368852	0.0704501	0.222222	
0.087402	0.306122	0.094965	0.182825	
0.270944	0.308219	0.0523968	0.232804	
0.346835	0.321429	0.0961003	0.157895	
0.424597	0.616438	0.12367	0.351064	
0.574257	0.616438	0.10814	0.118705	
0.106906	0.254958	0.0518699	0.323529	
0.220588	0.517241	0.0942623	0.110553	
0.152151	0.878906	0.200116	0.0895522	
0.402405	1.11878	0.0956341	0.114983	
0.487122	0.508475	0.0678299	0.116197	
0.0949989	1.33531	0.0513919	0.132265	
0.0996564	0.486486	0.0821918	0.201835	
0.127641	1.56977	0.0248425	0.168798	
0.117093	0.394737	0.0638642	0.195266	
0.235772	0.2	0.0570956	0.0941512	
0.146811	0.964286	0.0732873	0.122222	
0.150571	2.05394	0.0480752	0.18232	
0.137267	0.282132	0.0439141	0.340792	
0.0767466	0.661765	0.0347257	0.291391	
0.135093	0.389049	0.0468551	0.584071	
0.166955	0.309278	0.0884828	0.253846	
0.149819	0.226131	0.054594	0.217822	
0.0819827	1.5	0.0348837	0.181319	
0.0966237	0.200893	0.0932196	0.0816832	
0.299072	0.46875	0.115361	0.12406	
0.189708	0.381356	0.0238527	0.102964	
0.0839444	0.375	0.0462492	0.110368	
0.0883249	0.20362	0.101686	0.205607	
0.084237	0.882353	0.0432432	0.209524	
0.0790191	0.505618	0.047817	0.250474	
0.198178	0.507042	0.0558818	0.139831	
0.150571	0.368852	0.0516177	0.176	
0.211268	0.721925	0.0976991	0.321168	
0.0737788	0.705882	0.0801161	0.144105	
0.0600829	0.824176	0.124078	0.136788	
0.152364	0.789474	0.0730094	0.211878	
0.129657	0.432692	0.115029	0.177898	
0.301804	1.72524	0.121895	0.124764	
0.177045	0.54878	0.0794245	0.135246	
0.0801105	0.753138	0.0527221	0.176	
0.132662	0.209302	0.099711	0.0782918	
0.120532	0.573248	0.153555	0.125	
0.118335	0.34749	0.0638741	0.148984	
0.185264	0.261628	0.0974003	0.0974889	
0.0661195	1.21622	0.0795542	0.496241	
0.19533	1.27713	0.0449658	0.227586	
0.0805257	0.204545	0.147043	0.125475	
0.0810811	0.652174	0.032967	0.396396	
0.114836	0.351562	0.0329081	0.136646	
0.0751945	0.378151	0.0446241	0.154567	
0.648528	1.02662	0.173603	0.249057	
0.0851105	0.269461	0.111545	0.127168	
0.16171	1.06635	0.025513	0.445946	
0.25254	1.04113	0.106369	0.0831234	
0.102137	1.38889	0.0856522	0.0910345	
0.219033	0.286624	0.0739682	0.135246	
0.126343	0.71618	0.119308	0.202144	
1.24967	1.24424	0.0784871	0.168798	
0.104567	1.11455	0.0508896	0.143478	
2.22588	0.542169	0.0561775	0.111675	
0.102209	0.189076	0.220565	0.48105	
0.0992471	0.27439	0.0901274	0.0911602	
0.115049	0.146104	0.0395076	0.276151	
0.0840417	0.440098	0.0669091	0.196429	
0.33526	0.412844	0.166315	0.101538	
0.107567	0.384615	0.0829576	0.164179	
0.11511	1.02857	0.0498465	0.0837563	
0.0929289	2.53351	0.138109	0.190751	
0.135599	1.8	0.181579	0.102644	
0.101683	1.55172	0.187288	0.253846	
0.281553	0.849057	0.103332	0.14442	
0.183235	0.306122	0.0453873	0.221106	
0.141303	0.463918	0.0776517	0.121996	
0.125541	1.125	0.139183	0.090784	
0.0724517	0.163043	0.156315	0.263473	
0.0809754	0.555556	0.0742867	0.227194	
0.0982607	0.371901	0.0523173	0.119134	
0.207637	0.357143	0.105484	0.129921	
0.0685147	1.11111	0.0451202	0.182825	
0.349398	2.9717	0.0696384	0.176	
0.134425	1.15385	0.0390106	0.152425	
0.191546	0.642857	0.144457	0.112436	
0.157267	0.460751	0.0672351	0.130178	
0.13598	0.378151	0.0380008	0.148315	
0.113046	0.65625	0.0779734	0.110553	
0.234754	0.258621	0.0313815	0.143012	
0.221995	0.652174	0.10341	0.112628	
0.0470219	0.882353	0.0579832	0.185393	
0.106592	0.54878	0.0857542	0.245353	
0.0974026	0.21028	0.0633973	0.294643	
0.147942	0.576923	0.0496224	0.106796	
0.174104	0.865385	0.121186	0.188571	
0.133477	0.967742	0.119636	0.0815822	
0.186056	0.436893	0.0816971	0.219634	
0.0663009	0.555556	0.0652328	0.108553	
0.137267	0.391304	0.111662	0.352941	
0.221995	0.182927	0.0687337	0.106109	
0.202138	0.978261	0.0875264	0.125714	
0.222052	0.978261	0.0479291	0.226286	
0.114685	0.445545	0.0366826	0.13442	
0.0923567	0.144231	0.15737	0.149321	
0.206749	1.03926	0.0753789	0.157518	
0.0859514	1.10656	0.0452607	0.19469	
0.0903427	1.13445	0.0546643	0.171651	
0.122191	1.08434	0.0338318	0.0870712	
0.10875	0.361446	0.101294	0.180575	
0.293588	0.208333	0.220724	0.436123	
0.0813084	1.38462	0.0698911	0.235294	
0.112694	0.401786	0.0478751	0.194118	
0.198087	0.236842	0.0533643	0.107143	
0.0883787	0.576923	0.0980985	0.201835	
0.102959	1.55172	0.0908134	0.132797	
0.0848946	1.03448	0.164149	0.234875	
0.0644635	0.348837	0.100242	0.329451	
0.879676	0.292208	0.099711	0.357724	
0.15431	0.400593	0.0784314	0.167513	
0.0874724	0.661765	0.207026	0.114187	
0.0557692	0.463918	0.0635323	0.133603	
0.1122	0.424528	0.0396951	0.0910345	
0.168507	0.463918	0.0757409	0.11399	
0.11795	1.09091	0.0706063	0.0876494	
0.14225	0.200893	0.0479583	0.177898	
0.145729	0.429936	0.0441954	0.138947	
0.434855	0.902778	0.0646446	0.15493	
0.146194	0.342205	0.0987713	0.506394	
0.175758	0.514286	0.10517	0.121101	
0.139155	1.18033	0.146419	0.136082	
0.126859	1.32353	0.10777	0.118705	
0.0530941	0.704961	0.132777	0.113793	
1.63996	0.762712	0.0346516	0.280851	
0.223996	1.19681	0.131617	0.117647	
0.219033	0.138462	0.0550623	0.125	
0.0773333	0.364372	0.0694514	0.305556	
0.0853443	0.441176	0.0619876	0.323529	
0.0877901	0.882353	0.0421599	0.130178	
0.251736	0.294118	0.154506	0.28884	
0.190957	0.616438	0.0267649	0.23741	
0.224458	0.661765	0.0744203	0.264	
0.118239	0.251397	0.072498	0.0754286	
0.122157	0.39823	0.139511	0.154206	
0.0797434	0.511364	0.0771165	0.27907	
0.0669849	0.428571	0.0790227	0.209524	
0.0760622	0.238095	0.0827173	0.0982143	
0.103943	0.878906	0.0695448	0.316168	
0.125	0.391304	0.212822	0.114385	
0.205966	1.71429	0.0286545	0.104596	
0.061606	0.8867	0.0846431	0.175532	
0.112782	0.821168	0.282401	0.170103	
0.113607	1.04651	0.0860349	0.101695	
0.0681284	0.762712	0.110777	0.176707	
0.103547	1.20321	0.0709572	0.180328	
0.0760622	1.67442	0.0727081	0.1056	
0.0766925	0.397059	0.061699	0.121101	
0.0577306	1.49007	0.0896589	0.145535	
0.116093	0.913043	0.0639037	0.0916667	
0.128319	1.60714	0.0256315	0.170984	
0.0694777	0.272727	0.0613879	0.133333	
0.157723	0.432692	0.0647507	0.137214	
0.0496066	3.26087	0.02727	0.125	
0.412062	0.567227	0.0375408	0.270492	
0.0698683	1.23626	0.0324706	0.284483	
0.10185	0.405405	0.131585	0.143478	
0.200584	0.365854	0.0605662	0.087766	
0.126014	0.978261	0.0304703	0.350133	
0.11631	0.535714	0.198955	0.186704	
0.203176	0.314685	0.0318413	0.100763	
0.0971416	0.137195	0.101037	0.120879	
0.109987	1.27193	0.0821795	0.0887097	
0.139245	1.22568	0.109807	0.0871863	
0.0919662	0.152542	0.162401	0.0862745	
0.178352	0.661765	0.0869291	0.204969	
0.183235	0.28125	0.241564	0.152249	
0.459928	0.415385	0.0480836	0.150342	
0.185501	0.878049	0.0556508	0.371831	
0.230892	0.179283	0.0722229	0.118492	
0.0893407	1.16694	0.126393	0.0917942	
0.164898	0.401786	0.0865204	0.111298	
0.244863	0.362903	0.0587734	0.117647	
0.221543	0.514286	0.21971	0.134694	
0.104819	0.463918	0.128972	0.14966	
0.0988636	1.0396	0.107254	0.117857	
0.119211	0.352941	0.0596499	0.143167	
0.157381	0.760563	0.0258234	0.130823	
0.06681	0.670391	0.0253327	0.120879	
0.0783219	0.428571	0.066715	0.106624	
0.26369	0.259366	0.0934247	0.0946915	
0.115784	0.772532	0.034444	0.19242	
0.0666258	1.04651	0.06	0.137787	
0.0765576	0.452261	0.099227	0.196721	
0.120265	0.410959	0.0367314	0.0854922	
0.0841881	0.725806	0.0545886	0.226804	
0.218154	0.779221	0.0391489	0.0577933	
0.105174	1.23941	0.0630713	0.0960699	
0.0672958	0.644391	0.0599088	0.185393	
0.187783	0.95339	0.0766454	0.194118	
0.116	0.288462	0.137807	0.169231	
0.139155	0.288462	0.114276	0.450512	
0.225857	0.219512	0.0291231	0.216393	
0.0785766	1.31313	0.0467598	0.108731	
0.0980171	0.163636	0.0727464	0.0672098	
0.132743	2	0.060262	0.2	
0.057593	0.706806	0.125383	0.208861	
0.251736	0.494505	0.0505541	0.113793	
0.0921415	0.21028	0.0613742	0.357401	
0.0746269	0.391304	0.0363684	0.123596	
0.136706	0.583153	0.155515	0.12	
0.116062	0.201794	0.0694281	0.167513	
0.0665443	0.994475	0.0268196	0.337308	
0.116279	0.330882	0.0540911	0.19214	
0.186056	1.07143	0.134634	0.258824	
0.290193	0.517241	0.0472198	0.0875332	
0.112958	0.279503	0.040493	0.455801	
0.120766	2.58197	0.0669984	0.153132	
0.128889	0.354331	0.0858387	0.091922	
0.0565523	0.375	0.10525	0.115183	
0.090493	0.785714	0.0556732	0.251908	
0.103943	0.198238	0.0746551	0.141935	
0.21204	0.579399	0.0373984	0.101852	
0.175971	0.576923	0.214286	0.079614	
0.105276	0.226131	0.081338	0.23913	
0.282147	1.07143	0.0397008	0.279661	
0.109682	0.882353	0.0973888	0.109091	
0.106279	0.833333	0.108519	0.130693	
0.0718889	0.775862	0.0940802	0.147982	
0.182965	2.91667	0.146621	0.0979228	
0.223478	0.20362	0.0694514	0.215921	
0.16283	0.564854	0.13354	0.147321	
0.092711	1.2766	0.0698646	0.0804878	
0.147733	0.633803	0.0777538	0.0884718	
0.106565	0.432692	0.0644559	0.126923	
0.0795247	1.46341	0.0270456	0.319613	
0.091195	1	0.11074	0.108374	
0.105429	1.75487	0.144897	0.482633	
0.197189	0.447761	0.0806546	0.310588	
0.146071	1.17188	0.0480042	0.212219	
0.0815676	0.502793	0.0614631	0.206465	
0.11309	0.254237	0.0587422	0.127907	
0.122951	0.576923	0.0547782	0.229167	
0.0817516	0.685279	0.0634191	0.118068	
0.131242	0.205479	0.102583	0.160976	
1.20221	0.789474	0.177901	0.122222	
0.139767	1.125	0.065033	0.0842912	
0.176973	0.330882	0.0519041	0.153132	
0.774849	0.758427	0.0450759	0.15942	
0.119178	0.9	0.0495289	0.134146	
0.0986842	0.537313	0.0911192	0.13442	
0.175864	1.875	0.101527	0.195266	
0.211576	0.25	0.0730094	0.198795	
0.125036	0.483871	0.0607706	0.223729	
0.124038	0.326087	0.0767093	0.206897	
0.215667	2.35294	0.0738462	0.0974889	
0.140868	0.994475	0.0545185	0.23741	
0.102764	0.9	0.0386446	0.0840764	
0.154915	0.160714	0.143862	0.105431	
0.136065	1.97368	0.0432636	0.303448	
0.116435	0.294118	0.0530922	0.102644	
0.0925532	0.328467	0.0299284	0.156956	
0.182658	0.44335	0.111055	0.172775	
0.111969	0.813253	0.0566328	0.133065	
0.1731	0.588235	0.081681	0.0963504	
0.19424	0.818182	0.127512	0.148984	
0.238618	0.869565	0.140745	0.249057	
0.106748	0.841121	0.14247	0.0998487	
0.124464	1.35452	0.127817	0.113402	
0.119015	0.391304	0.0429974	0.315789	
0.106696	0.675	0.114475	0.243993	
0.290905	0.454545	0.0668686	0.138365	
0.16129	0.391304	0.0737771	0.173684	
0.124535	0.608108	0.214762	0.159036	
0.0761688	0.62069	0.064047	0.143167	
0.0659791	0.714286	0.113543	0.245353	
0.141648	0.288462	0.0751225	0.095791	
0.184348	0.711462	0.0659183	0.125475	
0.105301	0.403587	0.139648	0.112628	
0.0722471	0.391304	0.0847145	0.129921	
0.070491	0.21327	0.0427907	0.195266	
0.151992	0.215311	0.0541176	0.167089	
0.113399	0.189873	0.0235014	0.196721	
0.0710204	0.989011	0.054208	0.141328	
0.125614	1.06635	0.131329	0.134694	
0.193937	0.957447	0.0243666	0.144105	
0.07137	1.14286	0.167131	0.195556	
0.0977089	0.240642	0.0441954	0.200608	
0.0972937	0.584416	0.0495779	0.219269	
0.08069	1.09756	0.245671	0.147486	
0.25232	1.4876	0.0868289	0.208202	
0.114083	0.661765	0.086017	0.107143	
0.0620985	0.220588	0.0535818	0.540984	
0.183583	0.432692	0.0801859	0.106452	
0.167997	1.39952	0.0601897	0.338462	
0.120232	0.169173	0.173353	0.109272	
0.0663818	0.394737	0.100583	0.213592	
0.269851	0.681818	0.0616484	0.196429	
0.108479	0.346154	0.112439	0.11	
0.0891942	0.865385	0.0403922	0.130693	
