D_Dmin[0]	D_Dmin[1]	D_Dmin[2]	D_Dmin[3]	
-0.1326	-0.227821	-0.199933	-0.467741	
-0.117902	-0.237473	0.152621	-0.283497	
0.222694	0.236693	-0.0711444	-0.372207	
-0.0432104	0.203514	-0.213303	0.464419	
-0.493871	-0.420866	-0.243282	0.0681151	
0.0330728	-1	-0.107332	0.01334	
0.0894727	0.55208	0.00936861	0.175251	
0.0608681	-0.374798	-0.269251	-0.0672666	
0.046642	-0.224374	0.0072701	0.309446	
0.466668	0.212563	0.0110193	0.26241	
0.306776	-0.319517	-0.31734	-0.226177	
-0.120558	0.085877	-0.112024	0.197584	
0.241451	-0.503599	-0.13052	-0.188177	
-0.240807	-0.227821	0.0508011	0.183936	
-0.196574	-0.815276	0.0528813	0.227063	
-0.0488718	-0.554066	-0.12704	-0.176323	
-0.213009	-0.0878633	-0.069033	-0.0349143	
0.169317	0.230661	-0.0941267	0.112286	
-0.175087	0.747388	-0.0228064	-0.0787819	
-0.42567	0.584103	0.113039	0.309099	
0.178798	0.645961	-0.0699517	0.132331	
-0.228367	-0.536692	0.188841	0.452454	
-0.11986	0.375444	0.119786	-0.121004	
-0.269439	0.286965	0.21767	-0.0753699	
-0.0423008	-0.887391	-0.0327574	-0.0787819	
0.109111	-0.117287	0.0532467	-0.345277	
0.471511	0.515402	0.208236	-0.289346	
0.0127209	-0.720774	-0.0962805	-0.314204	
0.00244264	-0.710433	0.0450623	0.0462406	
0.19988	-0.565649	-0.024837	-0.101018	
-0.0470607	-1	0.155275	0.146104	
0.26283	-0.420866	-0.0295591	-0.127036	
0.461777	-0.485214	0.0122886	-0.141293	
-0.410534	0.637168	0.0659417	0.465938	
-0.333712	-0.761533	0.102398	0.240935	
-0.150322	-0.146539	-0.0307575	-0.789436	
-0.559533	-0.336408	0.0368387	0.0404346	
-0.174119	-0.688158	-0.0474713	-0.345935	
-0.0247842	-0.186984	-0.069092	0.37415	
-0.0163902	0.355701	-0.295198	-0.175091	
0.299862	0.671593	-0.118489	0.121719	
-0.200634	0.218595	0.052661	-0.233547	
-0.3727	-0.0186889	-0.308489	-0.0261408	
0.2183	-0.0887149	0.0627465	-0.185643	
-0.119132	-0.487689	0.164895	-0.118835	
-0.116012	-0.191625	-0.124892	0.61608	
-0.663377	-0.131298	-0.106259	-0.0557514	
0.0810023	0.254791	0.0381509	0.0164107	
0.206644	0.597446	0.0540694	0.0207097	
-0.414446	-0.69492	-0.111449	-0.196028	
0.109184	0.085877	-0.115443	0.105462	
0.188522	0.865154	-0.0388192	0.0774247	
-0.278666	0.0914456	-0.133745	0.268769	
0.00276832	0.489203	-0.129618	-0.054216	
-0.0324572	-0.404779	0.0575858	-0.00889635	
0.167298	-0.107168	-0.115811	-0.109489	
-0.423096	0.55485	-0.210244	0.335766	
0.308303	-0.67596	0.00161059	0.0478856	
-0.0568034	0.145107	0.196817	-0.0247794	
0.476	-0.694346	-0.12701	-0.16496	
-0.346373	-0.131298	0.147286	0.265674	
-0.210537	0.383488	-0.378735	0.0812192	
0.147577	-0.050863	-0.0689028	0.237637	
0.0960547	0.685695	0.125432	0.0538735	
-0.0161211	0.0496811	0.236283	-0.0937205	
0.00314983	-0.82626	-0.0608938	-0.144994	
-0.131924	0.054852	0.0703826	-0.117756	
0.0279444	-0.449822	-0.0315119	-0.257607	
0.447586	0.600663	-0.00589306	-0.11067	
0.394602	-0.121313	0.188153	-0.00571973	
0.537754	-0.109024	-0.0327782	-0.0681524	
0.472198	-0.284126	0.00862774	0.0278855	
0.0237406	-0.320631	0.103917	0.281331	
0.240209	0.209977	0.0279659	0.235968	
-0.15006	0.547375	0.252152	0.183936	
-0.495281	-0.632472	0.128985	0.298479	
0.104667	0.462314	-0.0647689	-0.312376	
0.246793	0.274096	0.437785	-0.0137547	
0.558158	-0.0716816	-0.212521	0.179159	
-0.0143531	-0.239886	-0.0326582	0.134553	
-0.0640775	0.126095	-0.153112	0.0561108	
-0.0128643	-0.646085	0.132145	-0.392834	
0.221186	0.438495	-0.156466	0.0648198	
-0.0161211	-0.758694	-0.0579541	0.29808	
-0.0901765	0.236229	0.0465554	0.0478856	
-0.374136	-0.577714	-0.0498895	0.233409	
-0.00655797	-0.461405	-0.0769155	-0.305352	
0.140743	-0.283321	0.0535608	-0.0198239	
-0.0997818	-0.29056	-0.137905	0.00412777	
0.321464	-0.44719	0.0530463	0.175474	
-0.0994421	0.118782	-0.00846539	-0.267874	
0.193237	0.804969	0.129541	-0.0110452	
0.111075	0.197755	0.0487063	-0.269849	
-0.546809	-0.379499	0.0799649	0.0995184	
0.126836	-0.611717	-0.123462	-0.186257	
-0.0547423	0.042442	-0.12188	0.0645187	
0.000792526	0.212563	-0.021355	-0.0677272	
0.331494	-0.314691	0.00586238	-0.387036	
0.233897	0.20653	0.167074	-0.071958	
-0.572621	0.458178	-0.214108	0.057915	
0.316479	-0.333995	0.0130851	0.397848	
0.174265	-0.243908	-0.0325681	0.212937	
-0.0166228	0.402591	-0.100771	-0.155111	
0.00329614	-0.37743	0.0901676	0.239457	
0.00218481	-0.580128	-0.451993	0.00182472	
0.317631	-0.533475	0.12581	-0.167065	
-0.101514	-0.638041	0.0240069	-0.0690848	
-0.0246441	-0.0867496	-0.0628151	0.133807	
0.279377	-0.292169	0.0167041	-0.0511453	
0.026163	0.399575	-0.0639909	-0.126685	
0.211012	0.375444	0.0164271	-0.259187	
-0.231538	-0.160255	-0.0193113	0.105462	
-0.239053	-0.652519	-0.0841128	0.243644	
-0.154953	0.232854	0.177424	0.325753	
-0.0855142	-0.012839	0.184573	0.301221	
0.00413025	-0.73939	-0.317465	-0.119315	
0.243771	-0.247125	-0.154776	0.151523	
0.0469956	-0.493257	0.0468602	0.171789	
-0.268765	-0.689749	0.30741	-0.124843	
0.0725724	-0.131298	0.18323	0.243644	
0.0163936	-0.324343	-0.299178	-0.263025	
-0.289132	0.110008	0.214802	0.352516	
-0.0327597	-0.261604	-0.211512	-0.121004	
0.176231	0.481248	0.0607036	0.306156	
-0.087382	-0.354042	0.0858925	0.31951	
0.110203	-0.738276	0.120907	0.089205	
-0.0514806	-0.662172	-0.083791	-0.246056	
-0.103147	-0.638041	0.061308	-0.236157	
0.325864	0.363768	-0.175008	0.0759828	
0.0929409	0.260824	-0.010837	0.197584	
-0.0395776	-0.618298	0.0244839	-0.451875	
-0.429165	0.0255505	-0.205318	-0.232318	
-0.0255375	-0.362952	0.123292	-0.0228508	
0.209872	0.621576	0.0214183	0.24122	
-0.480215	-0.927608	-0.39507	-0.0831686	
-0.253783	-0.276082	-0.0992204	0.0235757	
-0.11554	-0.581736	-0.125439	-0.045618	
0.340844	0.67949	-0.00700085	-0.382242	
-0.144692	-0.0709719	-0.0711828	0.435565	
0.0792879	-0.243908	0.205699	0.165448	
0.531449	-0.565649	-0.191297	0.17565	
0.0100369	-0.0589066	0.203601	0.230484	
-0.00391252	0.706378	0.00280948	0.354958	
0.133972	-0.665188	0.440929	-0.174447	
-0.23335	-0.0330523	-0.033911	0.162361	
0.00998888	0.221218	-0.0571523	0.117478	
-0.0630118	0.393542	0.0293921	0.240574	
-0.0400993	-0.198864	0.270468	0.0747545	
-0.143042	-0.338132	-0.0123611	-0.111295	
0.154741	-0.413626	0.173856	0.0735734	
0.394115	0.31803	0.33319	0.345636	
-0.327285	-0.609084	-0.0577189	-0.161207	
0.263142	-0.429915	-0.286702	0.394987	
-0.532947	-0.697271	0.20885	-0.440689	
0.176865	-0.131298	0.00162796	0.0363704	
0.640486	1.1462	-0.0395525	0.01334	
-0.103636	-0.0205815	0.376031	-0.0890176	
-0.122691	-0.157623	0.0689932	0.424598	
-0.272183	-0.873314	0.221267	0.197584	
0.320089	0.116902	-0.0389707	-0.216965	
-0.118222	0.107595	-0.0577358	0.373817	
0.59	-0.420866	0.190752	-0.0480746	
0.112556	0.054852	0.215553	-0.128386	
-0.599642	0.861504	-0.179314	-0.406736	
-0.625631	-0.662172	0.15824	0.170288	
-0.00787056	-0.565649	0.0427446	-0.105651	
0.108922	0.986753	-0.164623	-0.112281	
0.0333822	-0.116058	-0.00373024	-0.266096	
0.0382374	0.178012	0.215733	0.0719629	
-0.177184	-0.372604	-0.0195164	0.347888	
-0.216786	0.0134852	-0.0884415	0.0983755	
-0.0289729	0.127244	-0.0815153	0.0666736	
-0.243811	-0.0926894	0.0345704	0.239038	
-0.217847	-0.0227107	-0.135905	-0.123254	
-0.107036	0.303052	0.0967398	0.0576949	
0.0742225	0.135994	-0.0920219	-0.0536577	
-0.354291	0.385786	-0.201133	-0.226177	
0.270844	-0.646085	-0.272156	0.0163116	
-0.235448	0.0529717	-0.0867017	0.151523	
-0.167078	-0.176543	0.264853	-0.127552	
-0.333639	0.085877	0.0605514	0.325753	
0.0994346	0.0134852	0.12183	0.313479	
0.189205	-0.449822	0.197869	-0.0212057	
-0.366582	-0.449822	0.135888	-0.00371964	
0.0757809	-0.0733849	0.00150472	-0.102665	
0.189667	0.14379	0.22915	-0.00668653	
-0.215191	-0.239886	-0.0155943	-0.0139554	
-0.124573	0.612363	-0.101388	0.280008	
0.245117	0.110008	0.0977568	0.00442494	
0.0420453	-0.341893	-0.23013	0.503753	
-0.377083	-0.644074	-0.116913	0.111219	
-0.176319	0.0134852	-0.00964774	0.0747545	
0.10477	-0.251951	-0.18172	-0.197224	
-0.392424	-0.507736	0.11504	0.168796	
-0.504967	0.230661	-0.265731	0.113836	
-0.12441	0.303052	-0.0992189	-0.375299	
0.259635	0.303052	0.113169	0.116977	
-0.114176	-0.302406	0.0351999	0.0271582	
-0.118122	-0.429915	0.0888161	-0.302506	
-0.0152849	-0.156848	0.165409	-0.220255	
-0.116503	0.67406	-0.216494	-0.325668	
-0.0204979	-0.945706	-0.33918	-0.207752	
-0.269508	0.463923	-0.162775	0.127137	
0.231994	0.260469	-0.133079	0.137228	
-0.0945014	0.893324	-0.0843323	0.0870374	
0.184583	-0.198122	-0.249896	-0.192399	
0.291507	0.254791	0.100117	-0.150102	
-0.405685	-0.454277	0.228015	-0.016139	
0.145538	0.462314	0.164155	-0.154453	
-0.612001	-0.227821	-0.165842	-0.0583103	
-0.0320597	0.214574	0.0716326	-0.083388	
-0.0916713	0.898734	0.0799427	-0.216965	
-0.0559828	0.852024	-0.191797	0.136169	
0.0633074	0.0134852	0.147078	-0.205449	
0.287087	-0.20369	-0.25879	-0.222973	
0.164875	-0.538502	0.185185	0.317342	
-0.180605	0.158269	0.023069	0.201422	
0.265171	-0.189212	-0.19335	-0.164762	
0.176163	-0.493257	0.0646935	0.057915	
-0.469846	-0.746629	-0.12406	0.243644	
-0.136282	-0.549562	-0.0156221	-0.0871566	
-0.284762	0.364307	0.0148143	0.027734	
-0.00880812	-0.543932	0.00558237	-0.394628	
-0.197371	-0.623563	-0.469251	-0.0919421	
0.0419052	-0.17956	-0.33183	-0.230512	
0.244655	0.0496811	-0.146236	0.448536	
-0.431909	-0.746629	0.100149	0.219517	
0.0883455	0.00350017	0.216252	0.115332	
-0.307905	0.967354	0.15196	0.189907	
0.271568	-0.239886	0.0843571	0.127137	
0.577532	0.266857	-0.213196	0.136169	
0.00161758	-0.324343	0.0792917	0.231703	
0.229442	-0.0546482	0.0186517	0.435565	
-0.208423	0.286019	0.111091	0.149098	
0.0720034	1.28034	-0.0631624	0.0605819	
0.0052652	-0.662172	-0.0771776	-0.138003	
0.124099	-0.355713	-0.338363	-0.365777	
0.270485	-0.0498576	-0.0680825	-0.026713	
0.154761	-0.110615	-0.0565287	0.0201638	
0.0825216	-0.676366	-0.0685521	0.462434	
0.0849482	0.129312	0.152527	-0.189963	
0.314314	0.697186	-0.434518	0.100613	
0.187727	0.418879	0.0385534	-0.283962	
-0.0530718	-0.649471	0.0619574	0.0664872	
-0.280018	0.110008	0.0190131	-0.0571061	
-0.0559006	0.0266474	-0.0922285	-0.135961	
-0.281403	-0.391909	-0.0392095	0.137504	
0.136455	-0.391909	0.0573108	0.33428	
0.113508	0.737403	-0.180203	0.354733	
-0.0157086	-0.0733849	-0.0667676	0.0507644	
0.0743023	0.0390353	0.113812	0.105462	
0.145572	0.710256	0.0642439	-0.191375	
0.196965	0.556424	-0.0274117	0.0214683	
-0.0417568	-0.167494	-0.354429	-0.0753699	
-0.155649	-0.0523255	-0.0668998	0.029223	
0.0648844	0.954579	-0.220955	0.0468388	
0.348591	-0.0514178	-0.284333	-0.0610661	
0.00892522	-0.131298	0.184116	0.296978	
-0.314093	0.399575	-0.156308	-0.0187024	
-0.096564	0.0295723	0.0493517	-0.0364556	
-0.343446	-0.358815	-0.00815988	0.348927	
-0.328476	-0.131298	0.179617	-0.266202	
-0.00525045	-0.728531	-0.0547671	0.281695	
0.225502	-0.434028	0.116826	-0.23468	
-0.0707811	-0.485214	0.0738542	-0.30141	
0.0125683	-0.420866	-0.042513	0.168272	
0.0521752	0.396128	-0.0212946	0.098189	
0.25821	-0.831086	0.0533646	0.252174	
0.498576	-0.388691	0.0473808	0.275311	
0.141929	-0.348474	-0.0961858	0.0451061	
0.184926	0.360966	0.0572186	-0.1306	
0.00429901	-0.0444282	0.26596	-0.0351452	
-0.118316	-0.289244	-0.0527734	0.194792	
-0.257096	-0.0654876	0.0752992	0.146405	
0.172848	-0.628992	-0.0783296	-0.167361	
-0.279933	-1	0.0457924	-0.20236	
0.509852	-0.0830372	0.231765	0.331928	
-0.347948	0.00659079	-0.0842273	-0.157085	
0.00919309	-0.7783	-0.063574	-0.184064	
-0.0305596	-0.17956	0.133163	-0.277884	
0.43265	-1	-0.0809216	-0.0847252	
0.300523	0.815364	-0.120056	0.240101	
-0.0603205	-0.15869	0.0211273	-0.218967	
0.211515	-0.534624	0.0890923	0.22522	
0.0499919	-0.559617	-0.229492	-0.476581	
0.312354	-0.00719813	-0.0712471	-0.109489	
0.225208	0.327183	-0.0522994	0.0735734	
0.601916	0.282369	-0.000535247	-0.279047	
-0.215372	0.377779	0.0110358	0.00496524	
0.153622	-0.731116	0.36246	0.00310419	
0.126201	0.673055	-0.117318	-0.210957	
-0.144798	0.238704	0.078131	-0.199249	
0.136562	0.129312	0.0170246	0.420909	
-0.0319347	-0.0749936	0.0927212	-0.246769	
-0.0473082	0.525796	-0.107689	-0.195289	
-0.0867936	0.384493	0.0946906	0.140007	
0.0568312	-0.175847	0.250327	-0.0448422	
-0.40596	-0.0444282	0.231702	0.362768	
-0.0169704	0.303052	0.227089	0.0594009	
-0.0335848	-0.524282	-0.146337	-0.0296502	
0.241424	-0.32779	0.14881	0.118622	
0.35843	-1	-0.0758939	0.0167519	
-0.483515	-0.118136	0.21278	0.379036	
-0.0735803	0.375444	-0.113717	-0.32444	
-0.424762	-0.0589066	-0.00487501	0.365078	
-0.406667	-0.0733849	-0.333253	0.112042	
0.391304	-0.131298	-0.0384093	0.0478856	
0.0434109	-1	0.36002	-0.00713156	
-0.0438522	-0.831086	0.341929	-0.162893	
-0.264168	-0.0540804	-0.00426824	0.138961	
-0.42143	0.966644	0.24538	-0.037327	
0.156049	0.458973	-0.180194	0.275533	
0.615214	-0.400182	-0.0580452	-0.358437	
0.243533	-0.227821	-0.0361904	0.341774	
0.023069	0.617799	-0.19127	0.349314	
0.127851	0.463923	0.181991	0.137975	
-0.0937514	-0.0546482	0.127894	0.445912	
-0.156086	-0.652519	0.235276	-0.140196	
0.0588479	-1	-0.326106	0.308897	
-0.372133	0.102583	-0.399439	0.151523	
0.0848396	-0.662172	0.0737987	0.080564	
0.119355	-0.189212	0.113521	0.0528207	
0.0247879	-0.118136	-0.20349	0.262611	
0.129402	-0.534174	-0.210004	0.0355763	
-0.0594365	0.177154	-0.233936	-0.0603575	
-0.209227	-0.102342	-0.113735	-0.0941355	
0.512764	0.536934	0.023011	0.171263	
0.379453	0.189294	0.303366	-0.164762	
-0.552249	0.0272742	-0.301835	-0.173695	
0.499148	0.882187	-0.0756223	0.305962	
0.0944363	-0.330376	0.0272956	-0.0824667	
-0.226768	-0.817853	-0.141119	0.105462	
-0.129374	0.660185	-0.195824	-0.437399	
0.09258	0.656968	0.0389161	0.0594009	
-0.53411	-0.741907	0.0192195	0.0884022	
-0.00345062	-0.420866	0.00438444	0.578633	
0.116205	0.0279636	0.101047	-0.103584	
-0.0796879	-0.469127	0.00810126	-0.326056	
0.290895	-0.662172	-0.204251	-0.0529878	
0.118024	-0.842054	0.114507	-0.0593878	
0.0684471	-0.378282	-0.170995	0.276545	
-0.665079	1.00887	0.0784959	-0.0504367	
0.240495	0.311569	-0.0599584	-0.0545393	
-0.096122	-0.710433	0.142655	0.0217147	
0.126974	0.199636	-0.0702474	0.0901081	
0.186533	-0.435344	0.194591	-0.0162706	
0.0294968	-0.394541	0.245313	-0.0656216	
0.0127119	0.397162	-0.114989	0.10267	
0.121758	-0.307107	-0.0398206	-0.381468	
-0.0744375	-0.438964	0.04681	0.440009	
0.33295	-0.855216	0.3024	-0.0609518	
0.182532	0.650533	-0.11117	0.27947	
0.108521	-0.0991242	-0.276757	-0.277765	
-0.191884	0.360966	-0.0772381	-0.267213	
-0.228464	0.49851	0.136997	-0.036011	
0.0639873	-0.150183	0.199521	-0.121964	
-0.0537014	-0.243908	-0.107884	0.0097968	
0.335587	0.136819	-0.0180674	-0.0448422	
-0.0822545	-0.174733	0.1665	-0.403632	
0.0631242	-0.777998	0.133517	-0.0305276	
0.349778	0.429738	-0.132391	0.256207	
0.210511	0.303052	0.328198	-0.0302967	
0.158025	0.31914	-0.174176	0.251321	
-0.0706611	0.042442	0.0541037	-0.075097	
0.117299	-0.505323	-0.139993	0.176782	
0.0890735	0.31914	0.199713	0.223378	
-0.215795	-0.746629	0.119479	-0.061509	
-0.023647	-0.109024	-0.0673588	0.179159	
-0.00960752	-0.746629	-0.0908722	0.114377	
-0.378208	0.454131	-0.00692962	-0.355147	
0.235851	0.536934	0.0474956	-0.0590415	
0.22127	-0.449822	-0.0910046	-0.134055	
-0.0721142	-0.536692	-0.10053	0.116977	
0.596157	1.18784	0.0751838	0.257463	
-0.174865	-0.544966	0.0177063	0.179159	
-0.11794	0.174356	0.141577	0.310964	
0.142702	-0.493257	-0.102887	0.0997042	
0.0181388	0.525796	-0.0375097	-0.121553	
-0.0718124	-1	-0.202393	0.197584	
0.00908333	0.469554	0.201594	0.202432	
-0.0902322	-0.493257	-0.069429	0.349785	
-0.301241	-0.00719813	0.295358	0.124856	
0.255705	-0.746629	-0.0852352	0.157664	
0.191455	0.171431	-0.206847	0.0966883	
0.156109	0.254791	-0.00176003	0.118622	
-0.18893	0.054852	0.169368	0.339056	
0.127107	0.536315	0.151012	0.20548	
0.440709	-0.657784	-0.0692307	-0.0957517	
-0.188628	-0.195647	0.240087	-0.444779	
-0.0194126	-0.218169	-0.023238	0.0862697	
0.0548771	0.539971	-0.0422128	-0.260147	
-0.0226264	0.316215	0.198756	0.285518	
0.382156	0.0327897	-0.052315	-0.613088	
0.0824539	-0.842054	0.0890923	0.00381011	
0.204581	0.371997	0.0502871	-0.154882	
-0.257843	0.303052	0.0547961	0.13425	
-0.375522	-0.366572	0.113712	0.168492	
0.268159	0.613303	0.228422	-0.030162	
-0.115935	-0.532238	-0.145984	0.0389293	
0.128418	-0.0972316	0.100465	-0.0152496	
-0.232698	0.0587301	-0.0850559	0.0190976	
-0.106223	0.085877	-0.208664	-0.156164	
0.260055	-0.662172	-0.0203887	-0.152479	
-0.0407141	-0.287219	-0.115927	0.0709161	
0.0715078	-0.454277	-0.180768	0.0915039	
-0.0388101	-0.0444282	0.0129812	0.197584	
0.0392528	0.0315832	0.198202	-0.152479	
-0.551047	-0.596674	0.193601	0.423282	
-0.0867362	0.332009	0.160854	-0.0378388	
0.0541673	0.0893243	0.0185735	-0.259187	
0.234544	0.509886	-0.13544	0.250225	
-0.153988	0.107169	-0.0173017	-0.0985223	
0.178179	-0.034776	0.511016	0.0555624	
-0.0189771	0.134138	-0.114422	0.0824313	
-0.342147	-0.167494	0.102858	-0.116714	
0.0928814	0.0376158	0.119371	-0.621983	
-0.125529	-0.0669501	0.0565065	0.194294	
0.239282	-0.409728	0.0153641	0.149934	
0.231258	-0.728531	-0.223788	-0.135472	
0.244378	0.532293	-0.188267	-0.227931	
-0.527843	-0.296052	-0.0629375	0.00271051	
0.0141997	0.0651937	0.0308648	-0.311511	
0.319573	0.0134852	-0.124826	0.029223	
-0.06127	-0.034776	-0.104388	-0.0662198	
0.215247	-0.657784	0.0577222	-0.15651	
-0.492591	0.815364	-0.0572878	-0.427243	
-0.17985	-0.8522	-0.0239744	0.252019	
-0.300916	0.0134852	0.0570602	-0.143267	
0.00725546	-0.831086	-0.18578	-0.170904	
-0.139467	-0.52704	0.0605201	-0.0787819	
-0.349943	-0.0398561	0.238643	-0.0524613	
-0.221096	0.0979423	0.236946	0.194294	
-0.411559	-0.855216	-0.000535247	-0.201611	
-0.222337	-0.544966	0.0718674	-0.142867	
0.113544	-0.953932	0.123315	0.330009	
-0.452026	-0.243908	-0.175686	-0.0842008	
0.0238941	-0.0589066	-0.122928	0.0163116	
-0.0349795	-0.710433	-0.0523128	-0.39609	
0.245459	1.17614	0.0196812	0.484787	
-0.176319	0.0691712	0.0951874	-0.0685461	
0.0168254	-0.284599	0.0271802	0.0910677	
-0.268734	-0.148332	-0.0645007	-0.206951	
0.262623	-0.251951	-0.00542259	0.282029	
-0.520643	-0.155429	0.266873	0.345636	
0.0813386	-0.172665	0.0843065	-0.0419331	
-0.289077	0.00314356	-0.325846	0.00950154	
-0.230341	-0.724911	0.108609	-0.15555	
0.252919	-0.142436	-0.18947	0.257192	
-0.359947	0.826501	-0.0158209	0.121483	
-0.105961	-0.493257	0.0752221	-0.0883117	
0.192965	0.254791	-0.130619	-0.0193484	
-0.298811	0.371997	0.109889	-0.275041	
-0.100277	0.0973073	-0.0937283	0.134773	
-0.187003	0.38027	-0.103631	-0.220035	
0.290696	0.76636	0.0738987	0.289705	
0.33327	-0.0444282	-0.349811	-0.0649636	
0.131338	0.073102	0.159506	0.229472	
-0.0145741	-0.722015	0.0332039	0.315118	
-0.0545938	0.524486	0.0347862	0.126721	
-0.292644	0.416811	0.0344656	0.0487714	
-0.22413	-0.104974	0.120567	0.231703	
0.10475	0.120168	-0.0535668	0.0406353	
-0.0446807	0.39215	0.0539635	-0.200383	
-0.0741328	0.803214	-0.357872	-0.115146	
0.0788192	0.484032	0.165648	-0.292117	
-0.516135	-0.430518	-0.0891368	0.202701	
0.234308	0.665011	-0.0436382	0.0071985	
-0.0286642	0.804226	-0.25645	-0.199249	
0.126588	-0.237473	-0.0139152	-0.0603575	
-0.145294	-0.710433	0.0232455	0.15571	
-0.347275	-0.131298	0.200137	-0.338398	
-0.0461087	-0.195647	-0.204336	0.190497	
-0.0403102	-0.177019	-0.46191	-0.144583	
0.180848	-0.544966	-0.104779	0.220614	
-0.71966	-0.831086	-0.014655	-0.274541	
-0.0273263	0.413769	-0.111349	0.370773	
-0.320128	0.329377	0.215736	-0.0365594	
-0.479211	0.946535	-0.385515	0.299941	
0.438123	0.61675	-0.0254331	0.183038	
-0.119203	-0.155429	-0.195574	-0.209288	
-0.106465	-0.324343	0.0288881	0.102583	
0.207086	0.608707	0.0991349	0.109147	
-0.166343	0.184593	0.046299	0.277422	
0.0319542	-0.749042	-0.0917801	0.0824313	
0.184225	-0.111994	0.07133	0.441048	
0.1738	0.0357596	0.0674659	-0.0387289	
-0.658014	-0.167494	-0.123182	-0.472071	
-0.358004	-0.264017	-0.268203	0.123886	
0.119483	-0.744905	-0.154512	-0.462623	
0.273373	0.28989	-0.020889	-0.0620324	
0.0144434	0.22408	0.0647959	0.263385	
0.194606	-0.82115	-0.0757037	-0.141293	
-0.367842	-0.633783	-0.266347	0.0654088	
-0.238499	-0.493257	-0.221067	-0.216965	
-0.00626628	-1	0.403477	0.16249	
-0.209494	0.447836	0.0461949	0.365944	
0.198768	0.196038	-0.310052	0.0734194	
-0.108076	-0.449822	0.416407	-0.19093	
0.469714	-0.704641	-0.0588754	0.0824313	
-0.276612	0.447836	0.241973	0.185301	
0.0232861	-0.965052	0.111052	0.247832	
-0.326205	0.246173	-0.224611	-0.401208	
0.0597481	-0.0589066	0.151902	0.177843	
0.436092	-0.155429	0.170994	-0.0531925	
0.0831434	-0.239886	-0.322514	-0.23846	
0.477914	0.706378	-0.0530939	-0.216965	
0.0103182	0.48001	0.0457924	0.222996	
-0.106334	0.252935	0.0871785	0.171601	
-0.508576	0.930448	0.278669	0.017946	
0.271926	0.790745	-0.118391	-0.203417	
-0.58871	-0.694346	-0.082906	0.375247	
0.0238191	-0.638041	-0.220467	0.0464093	
-0.470089	-0.247125	-0.0837203	-0.174589	
-0.100331	-0.0637327	0.0955694	0.276058	
-0.158141	-0.692335	0.17516	-0.031015	
-0.33358	0.0713987	-0.0657649	0.0293611	
0.0769855	-0.264017	-0.199098	0.180524	
0.4525	-0.190915	0.0401962	0.149329	
0.00910655	0.944237	-0.0525875	-0.111024	
0.0406015	-0.233853	-0.104019	0.409864	
0.0387263	0.182399	0.0439216	0.308672	
