H_norm[0]	H_norm[1]	H_norm[2]	H_norm[3]	
0.56825	0.783013	0.0348328	0.138599	
-0.288288	-0.179666	-0.335266	0.208094	
0.333537	-0.795607	-0.134503	-1.47839	
0.621688	0.133214	0.646015	0.0782144	
0.252399	0.889787	-0.030742	-0.0145789	
-0.378748	-1.56483	0.265815	-0.208566	
0.227965	0.796814	0.308727	0.509328	
0.446323	0.52832	0.437108	0.237599	
-2.04454	-2.76148	-0.39607	0.487199	
-0.119159	0.295588	-0.540099	0.496453	
-0.841621	0.424324	0.311709	-1.06656	
0.518401	0.333034	-0.20927	-0.983757	
-0.00318157	0.545924	0.174745	-0.36098	
0.464963	0.853413	0.207525	-0.617639	
0.733363	0.490347	-0.166574	-0.169558	
-1.84525	0.549268	0.166529	0.53098	
0.652724	-0.705683	-0.103985	-0.337704	
0.241738	0.688066	0.188214	0.15008	
0.621688	-0.504799	-0.517551	0.640986	
0.427127	-0.333034	-0.219076	-0.0924352	
0.48966	0.718663	-0.210683	0.807789	
-0.613188	0.898329	-0.13451	0.071104	
0.170857	0.062593	0.381263	0.732596	
-1.01984	0.985294	0.652801	0.0969468	
0.31903	-1.61047	-0.25227	0.606813	
0.343785	0.438151	-0.427146	0.388658	
0.305829	-2.66077	-0.377333	0.555993	
0.228888	0.328119	0.194792	-0.286715	
0.00384384	-1.63465	0.540615	0.32325	
0.73534	1.03241	0.340239	0.172029	
0.466488	0.454319	0.613629	0.00900777	
0.492499	-0.865889	0.116027	0.236693	
0.573655	0.907599	-0.174268	1.05422	
0.457714	-0.139696	0.21818	-0.246332	
-0.524785	-0.333034	0.226812	0.223508	
0.0295998	0.536822	0.381947	-0.315829	
0.2867	0.840243	0.235714	0.472594	
-0.0842654	-0.106081	-0.666391	0.740154	
0.768157	0.39115	-0.974541	0.423365	
0.351706	0.656239	-0.620135	0.637617	
-1.21059	-1.16783	-0.436401	-0.02219	
0.722298	0.559351	-1.58644	-0.154723	
-0.0200595	-1.11056	0.311653	0.554026	
1.08971	-0.366338	-0.478712	-0.0616105	
0.638032	-0.0355915	-0.612899	-0.732038	
0.667751	-1.05736	-0.576901	-0.21236	
-0.157813	-1.2201	0.473345	0.600597	
-0.461263	0.082588	0.571643	0.53098	
-0.371774	-0.64984	0.450611	-0.118799	
-1.00345	0.64984	0.484614	0.807789	
0.275818	0.324734	0.568919	0.124777	
0.585086	-0.382259	0.0284173	-0.806738	
-0.982035	0.485157	-0.150105	-0.0814812	
0.187942	-0.296285	0.178327	0.958386	
0.331501	0.413298	-0.0253235	0.194034	
0.469489	0.8375	-0.828226	0.316798	
0.584754	-0.206649	-0.0298066	-0.401401	
0.92383	0.808496	-0.229828	-0.0061583	
-1.0654	0.500744	0.172907	-0.2879	
0.453574	0.743292	-0.352428	-0.497728	
0.342052	0.853413	-0.150004	-0.878731	
0.0309738	0.474968	0.745514	0.165227	
0.408784	-0.247764	0.0156213	0.415519	
0.181942	0.908468	-0.658524	0.590983	
0.602384	0.673747	0.42744	0.212214	
-0.080424	0.735521	0.487082	-0.412309	
0.218374	-0.0999102	0.508275	-0.191143	
0.0869433	0.673747	-0.201104	0.144813	
0.170506	0.832918	0.133445	-0.501597	
0.45614	0.61941	-0.444602	-0.198523	
0.102348	0.578116	0.414652	0.292402	
-0.00978119	0.0700203	-0.410074	0.121057	
-2.03941	1.15912	0.118012	0.654157	
-0.447977	0.64984	-0.104346	0.878555	
-1.30183	-0.265692	0.00938156	-0.0923995	
-0.308971	-0.140041	0.181006	-0.392023	
0.609547	-0.883398	0.224228	0.706196	
0.572883	0.764294	0.282795	-0.0844261	
-0.30576	0.419089	0.576568	0.36946	
-0.410527	-0.696677	0.340782	-1.07991	
-0.155557	0.497627	0.107112	-0.835823	
-0.944301	0.330352	0.316879	-0.0342281	
0.810148	1.00249	0.336644	0.160894	
0.0191512	0.499551	0.0794592	0.194652	
-0.0949277	-2.95278	0.393895	0.69875	
0.335081	0.858108	0.061478	-0.743141	
-0.0888549	-0.796814	0.154908	-0.321744	
0.536559	0.357363	-0.231255	0.534597	
-0.638282	-0.293774	0.728848	0.221699	
0.251217	-1.37613	0.691091	0.26549	
-0.861587	0.498281	-0.851585	-0.105837	
0.203969	0.383777	0.0431181	-0.220484	
0.0973185	0.660704	-0.230371	0.530111	
-1.30081	-2.22205	-1.07843	-1.69558	
-0.297038	0.583914	-0.0699752	0.189398	
0.102578	0.494081	-0.637113	0.118799	
-0.307045	0.483436	-0.0694823	0.176064	
-0.435413	0	0.282778	0.67087	
0.0014193	0.404248	0.352821	0.156562	
0.102907	0.62883	0.439507	0.192679	
0.34873	0.818604	0.171461	-1.58529	
-0.793907	0.250372	0.113078	0.486039	
0.413018	0.921997	0.47561	0.1338	
-0.16226	-0.732986	-0.151527	-0.933331	
0.815785	-0.956134	-0.108855	0.284416	
0.55243	0.591177	0.266397	-0.0559701	
0.0170763	0.708511	0.628979	0.665097	
0.0380986	-0.545924	0.63297	-0.472594	
-0.240057	-1.42729	-0.579502	0.273972	
0.593232	0.330232	0.0314715	0.589945	
-1.0452	0.867174	0.212373	0.891933	
0.429268	-1.78811	-0.533191	0.393066	
0.0999591	0.0423264	0.476501	0.488641	
0.219584	-0.2524	0.645898	0.0142048	
0.0718798	0.265202	-0.0750262	-0.117803	
0.674514	-0.689526	-0.0988945	-0.443398	
0.203099	0.152904	0.214475	-0.12514	
0.587166	0.0985294	0.189717	0.675793	
0.564271	-0.21837	-0.229905	0.434438	
-0.126847	-1.63447	-0.244767	-0.54039	
0.205981	-0.0999102	0.239832	-1.77396	
0.980095	0.477293	0.382639	-0.509715	
-0.787567	-0.600516	-0.664898	0.263999	
-0.635239	0.696677	0.0518351	-0.640464	
0.192566	0.737582	-0.18371	0.978923	
0.657457	-0.0757199	-1.28468	-0.369833	
0.476413	0.626049	-0.39851	-0.54291	
0.586542	0.338611	0.390879	-0.31066	
0.241846	0.147606	0.240661	0.917177	
0.917278	0.76358	-0.439514	-0.790059	
-0.432765	0.62593	-0.167764	0.833032	
-0.289074	1.09229	0.633174	-0.26549	
0.499175	0.783013	-0.0864702	0.213576	
0.594211	-1.87206	-0.251406	0.153958	
0.0411652	0.566158	-0.243541	0.26628	
-0.233685	0	0.333534	-1.19459	
0.58042	0.62883	-1.00168	0.613825	
0.87593	0.458711	0.687976	0.131099	
-0.435727	0	0.870979	0	
-0.115375	-1.10328	-0.119131	0.227533	
0.221412	-1.16032	0.503877	0.114074	
0.691135	0.840243	0.354404	0.800937	
-0.0291767	-1.96057	0.428058	-0.104691	
0.8239	-1.17406	0.290624	0.492664	
0.248519	1.11494	-0.0578384	0.277306	
1.01899	0.901489	-0.00842585	-0.0123166	
0.413604	0.190469	-0.148477	-0.109388	
0.194637	0.612934	0.516477	0.852837	
-0.450163	1.0321	0.314793	0.773617	
0.424119	-0.881322	-0.0333025	0.732129	
-0.325224	0.0545924	-0.370572	0.740858	
0.314448	0.306467	-0.0699752	0.643576	
-0.59176	-0.944681	0.287968	-0.179405	
0.223858	0.919401	0.23065	-1.21305	
-1.73742	0.640647	0.377768	-0.0685962	
-0.147745	1.23223	0.0683864	0.554495	
-0.689524	-0.535162	0.588856	-0.345941	
-0.327486	-0.530847	0.774863	-0.865013	
-1.38404	-1.56469	-0.135266	0.0655494	
0.775716	0.474968	-0.354139	0.0131999	
0.663011	-2.64119	-0.867821	0.450528	
-2.00523	0.718663	0.440874	-0.287263	
0.91659	0.585279	0.411735	0.132763	
0.286033	0.49213	0.133421	-0.277199	
0.494591	0.732675	-0.11375	0.0615671	
0.591832	0.605759	0.0280872	0.244444	
-0.723874	0.599461	0.268941	0.329998	
0.772265	0.536822	-0.0194757	-0.601863	
-1.17537	-0.808496	-0.293752	0.314074	
0.0796241	0.22716	0.547092	0.0402258	
-0.100771	-0.0416965	-0.0972288	0.117141	
-0.0766425	-0.11751	-0.53519	-0.0154143	
-0.0204572	0.582646	0.378223	-0.513421	
0.526654	-2.31544	-0.573522	-1.38653	
0.0192192	0.838179	0.464462	0.691883	
0.371858	0.928071	0.00774789	-0.116375	
0.22038	-1.85984	-0.767526	0.814783	
-0.787151	0.64462	0.544728	-0.353085	
-0.5722	0.737582	-0.446344	-0.50761	
-0.902678	-0.359332	0.0814955	-0.946773	
0.408784	1.03894	0.0639578	0.163576	
0.624325	-0.59854	0.12931	-0.214525	
-0.387971	-2.15505	-0.955293	0.0437321	
0.481123	0.640647	0.00671305	-0.565259	
0.847911	-0.738971	-0.442866	0.0750402	
-2.2292	0.147794	-0.123994	0.269751	
0.694354	-1.38698	0.761758	0.458846	
-1.35171	0.556729	-0.462936	-0.424428	
0.813516	0.8375	0.21495	0.349375	
-0.184227	0.498281	-0.422679	-0.0512987	
0.0602605	0.0612934	-0.0714049	-0.381815	
0.52655	-0.875168	-0.124277	-0.479193	
-0.425603	-0.742567	-0.695564	-0.185118	
-0.168426	0.163907	-0.0504967	0.48363	
-0.671758	-2.42549	0.339029	-0.0983973	
0.02102	-0.29927	-0.945515	-0.057343	
0.398993	0.894057	-0.315388	-0.483507	
0.403615	0.709701	0.452852	-0.76363	
0.607599	0.875168	-0.00908268	-0.225905	
0.80637	0.140041	0.30441	0.681134	
-0.555151	0.479559	-0.0734245	-0.673157	
0.921072	-0.041294	0.0974826	0.347643	
0.684372	-2.5042	0.528895	0.567058	
-0.480796	0.630999	-0.510903	0.287263	
-0.0130551	-0.152904	-0.0659606	-0.155853	
0.329401	-0.991056	0.324834	-0.490617	
0.835311	-0.140041	0.0171652	0.706171	
0.434907	0.582646	-0.367126	0.99152	
0.663354	-0.384233	-0.723182	0.712345	
0.421327	0.795607	-0.0269857	0.281073	
0.447932	0.111757	0.366299	0.705579	
-1.30628	-0.0558786	0.474107	0.903384	
0.35162	0.689706	-0.205699	-0.197066	
0.0708596	0.879195	0.695666	0.144308	
-0.0441703	0	-0.270638	-0.71008	
0.631564	1.20535	-1.19119	0.414144	
-0.00580227	0.64462	0.385149	0.481916	
0.123327	0.298576	-1.05892	-0.383962	
0.9012	0.504799	0.0294946	-0.323156	
-2.01145	-0.163777	0.329299	-0.207728	
0.724704	-0.492647	0.182971	-0.219348	
0.303217	-1.34109	-0.331036	-1.00257	
0.559919	-2.0642	0.331567	0.828288	
0.840069	-1.16783	0.487203	-0.479193	
0.689472	0.858108	-0.707596	0.258883	
-1.08893	-0.062593	-0.411725	0.490924	
0.849698	-0.122587	0.666175	-0.197066	
0.81912	0.988162	0.821609	0.427407	
0.375415	0.18388	-0.415073	0.207804	
-0.0714295	0.67899	-0.593165	-1.20069	
0.0197266	0.253229	-0.309613	-0.270233	
0.495841	-1.185	0.201046	0.210325	
0.845602	0.52908	-0.244167	0.33515	
-0.596795	-1.67636	0.363911	-0.159286	
0.49663	0.515696	0.518002	-0.847755	
0.836701	-0.245174	0.0738761	-0.130067	
-0.0241914	-1.43342	0.188476	0.104587	
0.179154	-1.56962	0.716586	-0.905774	
-0.723177	0.640647	0.251142	0.434566	
0.471435	-2.10061	0.191251	-0.0923454	
0.821589	0.364541	0.175303	0.305829	
0.413603	-0.607339	-0.0147871	0.0284416	
0.0744813	-1.00149	-0.0743051	0.0482709	
-0.138398	1.01842	-0.830155	-0.258883	
0.212693	-0.655109	0.348736	0.340916	
0.615083	0.429054	-1.22528	0.350429	
0.45684	-1.63777	0.433882	0.305747	
-1.14926	-0.357363	-0.0967697	0.458593	
0.676764	-1.73736	0.405053	-0.758497	
-1.04844	0.224582	0.271006	-0.298637	
-0.453546	1.078	0.773979	0.356801	
0.0468371	0.991056	0.297455	0.225714	
-0.633553	-0.605759	0.534329	-0.426261	
-0.127032	-0.427507	0.187631	-0.0948304	
0.720626	0.866118	0.386434	-0.0422131	
-0.276797	0.765978	0.506921	0.79096	
0.787334	0.743292	0.215507	0.715768	
0.641655	0.462689	0.541129	-0.0633196	
-0.242198	-1.06408	-0.810134	-0.145522	
-0.177008	0.563337	0.340081	0	
-0.283546	0.700203	-0.504882	-0.43724	
-2.04958	0.305807	0.327674	0.0564285	
-0.713887	-0.515696	0.188829	-0.14114	
-0.439869	-0.0279393	0.360959	-0.0615584	
0.624339	0.908468	-0.270064	-0.440969	
-0.187713	-0.224582	0.586054	-0.636642	
-0.258286	0.597152	0.33024	0.0705579	
0.0693811	-0.429054	-0.121669	-0.383962	
0.210972	-0.324734	0.0897651	-0.446298	
-0.39116	0.11751	-0.0964494	0.217219	
0.54772	0.299731	-0.0917419	0.0581654	
0.800428	-0.21837	0.704653	0.387337	
0.177136	-1.03484	-0.524221	-1.19455	
0.62584	-0.0610298	0.455747	0.370662	
0.228592	0.943246	0.14705	0.954454	
0.665505	1.11385	0.117649	0.0995456	
0.955159	0.770223	-0.33462	0.257463	
0.0546864	0.764294	-0.0787743	0.486039	
0.643082	1.09901	-1.36202	0.25146	
0.149534	0.858108	0.180331	0.586297	
-0.17379	-0.0700203	0.382591	0.810429	
1.04476	-0.507917	-0.0818017	0.444794	
-0.595391	-0.752701	0.253954	-0.813898	
0.758043	0.244119	0.248684	0.0923995	
0.573518	0.660704	0.00290628	-0.848856	
0.353993	0.166517	0.861232	0.61225	
0.188372	-0.062593	0.197564	0.212686	
-0.0295116	-0.68363	0.213973	-0.0359091	
0.505362	0.404248	-0.50424	0.319429	
-1.57612	0.949936	0.642683	-1.53119	
-0.156316	-2.19079	-0.596358	0.333706	
-0.268249	0.767554	-0.627757	-0.113222	
0.0166236	0.479559	0.261427	0.246442	
-2.30198	-1.24094	-0.569995	-0.566564	
0.703526	-0.716047	-1.08604	0.0961567	
0.29602	0.536822	0.392508	-1.19146	
0.575197	-1.48224	0.143623	1.00974	
0.0179384	0.858108	-0.540505	-0.369598	
-0.428018	-4.47243	0.554937	0.513282	
-0.510249	0.477364	-0.202947	0.601159	
-1.82198	0.197059	-0.157091	-0.675373	
-0.177968	0.424324	-0.581487	0.370236	
-0.00839516	-2.35972	-0.00835868	-0.31066	
0.448472	0.81371	-0.460566	-0.238133	
0.432469	-2.60152	0.639882	0.00595904	
0.208638	3.81953e-16	0.287081	0.369944	
0.257418	0.207187	-0.705508	0.256493	
0.198815	0.281669	0.219388	0.796978	
-1.14912	0.689706	0.0947724	-0.286092	
0.262412	0.147606	0.298954	-0.114074	
0.103721	0.383777	0.397035	0.141116	
0.0652756	-2.09492	0.0376492	0.692996	
-0.73044	0.67899	0.450481	0.11095	
0.577455	-0.437395	0.331127	-0.315829	
0.264092	-0.691671	0.211594	-0.427407	
0.403443	-0.943246	-0.292347	0.770945	
-0.49232	0.176167	0.0890881	-0.117803	
-1.21329	0.867174	0.162377	-1.04339	
-0.208748	-3.27686	-0.179751	0.0616574	
-0.0808061	-0.8375	-0.0108127	-0.429007	
0.984405	0.943246	0.595009	-0.531458	
0.771848	0.580519	0.476513	-0.56134	
0.451339	0.856118	0.408563	0.224399	
0.803711	-0.462689	-0.293402	0.450863	
0.196036	0.179666	0.361906	-0.547797	
0.817268	-0.462689	0.637504	0.158299	
0.539596	0.865889	-0.35183	-0.321806	
-0.0572683	0.737582	0.042875	-0.543208	
0.235253	0.183089	0.0944641	-0.231215	
0.0789327	0.832585	0.380403	-0.178771	
-0.265369	0.784586	0.729667	0.134328	
0.703058	0.560162	0.421873	-0.184832	
0.252935	0.0504799	0.269012	0.0601215	
-1.65248	0.818886	0.288231	-0.340352	
0.37155	0.10096	0.00067274	-0.254858	
0.572067	0.919401	0.0210706	-1.0445	
-0.243252	0.61972	0.442281	-0.327747	
0.849204	-2.98162	0.538267	0.333596	
0.112727	0.322291	0.0546836	0.159875	
0.0411598	3.06222e-16	-0.416333	-1.35098	
-0.661681	0.436739	0.04752	0.631085	
0.323214	0.147794	-0.131813	0.363806	
-0.141152	0.380937	-0.248635	0.146436	
0.208849	0.988162	0.342705	-0.138729	
0.716407	0.125186	0.27778	0.43501	
-0.275884	0.353359	0.0757452	0.218683	
0.829207	-1.72016	-0.720254	-0.571993	
0.0163157	-0.353359	-0.179754	-0.415486	
0.589317	0.701998	0.477491	-1.8004	
0.720626	0.114678	0.47445	-0.300768	
0.742449	0.296285	0.528692	0.82103	
-0.722469	-1.00372	-0.35493	-0.402985	
0.488241	0.114678	0.10488	-0.456014	
0.599551	-0.242578	-0.1364	-1.22299	
-1.5427	0.996562	-0.645166	0.580429	
-2.66538	0.0492647	0.414149	0.555355	
0.422678	0.436739	0.258682	-0.563458	
0.712209	0.0666068	0.324051	-0.32633	
-0.724309	0.318243	-0.158002	0.340567	
-0.435965	0.642604	-0.0140147	-0.361184	
-0.215071	0.0492647	-0.418276	-0.395998	
0.24339	0.943246	-0.784375	0.235075	
0.500144	1.09901	0.630957	0.472347	
0.256627	-1.39874	-0.311055	-0.256493	
-0.232091	-0.701998	0.333769	0.46243	
0.22988	-0.586725	0.399605	0.340352	
-3.17003	-2.97317	0.266135	-0.329851	
0.792521	1.15133	0.138009	-1.35824	
0.860496	0.132316	0.211913	-0.116375	
-0.553982	0.982663	0.181928	-0.136069	
-0.900838	1.03429	0.172113	0.393296	
-0.759251	-0.0898329	0.602182	-1.69087	
0.529031	-0.498281	-0.743072	0.273328	
0.115375	0.689706	0.136112	0.0199643	
0.2915	0.427098	0.079533	-0.242438	
-1.52621	0.538998	0.490833	0.458846	
0.445527	-0.666068	-0.257606	0.0865849	
0.321117	0.788235	-0.741818	0.853773	
-0.368044	0.541679	0.418638	0.40848	
0.593561	0.51186	-0.796875	0.758202	
0.590282	0.845006	-0.213921	0.0757302	
-0.0151743	0.391506	0.274111	-1.51812	
0.270798	1.04199	-0.410807	-0.06657	
0.2744	0.955647	0.219282	0.0158299	
-1.39943	0.499551	0.128493	0.17065	
0.048906	-1.98804	0.0432251	0.406817	
0.0296649	1.15797	-0.0905028	0.852786	
0.674701	0.391506	0.197461	-1.04339	
-0.576012	-0.67899	0.306516	-1.43887	
-0.435116	-2.26341	0.181985	0.346823	
0.727604	-0.284732	-0.0450736	0.601863	
-1.61738	0.818886	-0.505569	0.351023	
-1.40227	0.818886	0.40592	0.632825	
1.06286	-3.28029	0.268234	0.306045	
-0.879274	-0.581353	-0.541761	-1.03785	
0.604135	0.551641	-1.05239	0.41827	
-0.0594733	-0.295588	-0.197688	0.98781	
0.294545	0.0586896	0.72354	-0.454061	
0.84417	0.133214	0.346235	0.332548	
-0.0831401	0.556925	-0.503086	0.153022	
-1.28564	0.901688	0.30742	-0.334189	
0.251217	0.71183	0.673796	0.479193	
-2.52301	-0.796814	0.253845	-0.768716	
0.40212	1.03726	0.268374	0.323398	
0.708988	-0.0312965	0.0134416	-0.0479193	
0.581754	0.495528	0.303564	-0.710241	
0.683895	0.233124	-0.867046	0.64884	
-0.141345	-0.233124	0.005021	-0.689709	
-0.279978	1.06774	-0.271114	0.034634	
0.580637	0.731959	-0.202872	0.483455	
1.04992	1.08058	0.364635	0.526169	
0.68648	-1.56512	0.114702	0.02219	
-0.502276	0.265692	-0.55959	-0.69403	
0.293663	0.454234	0.547801	-0.410737	
0.531002	0.797075	-0.184318	-0.217219	
-0.057221	0.0530405	-0.112465	0.401401	
0.470802	-1.05736	0.275696	1.07942	
0.751885	-0.371283	0.19574	0.101943	
-0.602925	-0.204554	0.886684	0.267601	
0.520215	-1.22746	0.550464	-0.381815	
0.274198	0.698285	-0.988637	-0.504981	
-1.12564	0.532855	0.378348	0.316798	
0.63456	0.688066	0.382584	0.635048	
0.991396	0.344853	-0.669992	0.603521	
-0.44349	-1.41702	-0.173662	0.696759	
0.758469	0.551641	0.269395	0.484744	
-0.365165	0.0666068	-0.519727	0.203886	
-0.431724	0.206649	0.423633	-0.160903	
-0.820648	0.062593	0.317809	-1.13909	
-1.1644	-0.233063	0.425052	0.427192	
-0.0695115	0.359332	-1.56423	-0.0892002	
0.738332	0.890916	-1.09518	-0.262198	
-0.463056	0.818886	0.209827	0.287516	
-3.03554	-0.498281	0.237609	-0.636642	
0.860745	0.716047	0.375792	-0.600597	
0.193427	0.573388	0.318702	0.362818	
-1.18189	0.269499	-0.765827	0.587132	
0.370769	1.10328	-0.311972	0.732058	
0.787603	0.735521	-0.467407	-0.314898	
0.404117	-1.06008	0.716824	-0.522387	
-0.0755564	0.158551	0.601535	0	
-0.833668	0.402101	-0.135371	0.817164	
0.383434	-1.09229	-0.479205	0.50761	
0.775329	1.06277	-0.361414	0.994906	
0.51573	0.666068	-0.351861	-1.48607	
-0.4399	0.93603	-0.755456	-1.24243	
-0.55082	0.605055	-0.51658	-0.807491	
0.253852	-3.0212	0.0402435	0.870177	
-0.374946	0.802743	-0.462005	-0.0153896	
0.544701	0.611614	-0.342805	-0.432506	
-0.234587	0.450844	-0.419927	-0.649535	
-0.427201	-0.318243	-1.08152	0.661267	
-0.863448	0.919401	-0.492109	0.0357542	
-0.166948	-0.700203	0.102964	0.493259	
-1.06474	0.277639	0.119582	-0.559916	
0.596037	0.834074	-0.999595	0.334189	
0.167478	-0.276249	-0.403494	0.035552	
-0.104333	-0.509799	0.273792	0.0417133	
0.484526	0.122587	0.236939	0.845724	
0.652065	-1.99791	0.498654	0.26628	
0.0544266	0.49434	0.0258319	-0.852786	
0.685229	0.509208	0.149279	-0.229594	
0.517749	-1.36296	-0.154003	0.361609	
0.0371572	-0.470038	-0.000912439	-0.660447	
0.403904	-0.062593	0.63555	0	
0.222586	0.404248	0.0145766	0.392518	
-0.854252	-0.145816	-0.571882	-0.44406	
0.486229	0.122587	0.292642	-1.03782	
-0.564485	0.674207	0.123151	0.203864	
-0.688453	0.449165	0.337579	0.0357542	
0.0753493	0.735521	-0.228349	-0.281385	
-1.10426	-0.140041	-0.163787	0.244199	
0.692217	0.472341	0.155197	-0.782105	
-0.0533968	-0.866118	0.489806	-0.301757	
0.220776	0.908468	-0.0115994	-0.298637	
0.229927	0.605055	0.324828	0.153958	
0.100861	-0.0285502	-0.415279	0.608866	
0.634838	-0.491332	-0.239285	0.957373	
0.732171	0.372114	-0.153902	0.334189	
-0.0805831	-0.980695	0.295988	-0.064884	
0.548801	0.503885	0.631657	0.54497	
-0.00605335	0.908468	-0.195819	-0.205644	
-0.512222	0.0504799	0.69066	0.423092	
0.407172	0.371283	0.272236	-0.219348	
0.596351	0.956134	0.0939901	0.45225	
0.124679	-1.08532	-0.0543303	-2.15381	
0.1209	0.501862	0.837236	0.954454	
0.147977	0.640441	-1.71929	0.102684	
-0.14991	-0.432944	0.370197	-0.357182	
0.220765	-0.716047	0.490942	0.289625	
0.0374802	0.232795	0.368341	0.158299	
0.496235	0.454234	-0.178057	0.184917	
0.0845646	0.0220526	0.314446	-0.146436	
-0.265944	-0.399641	0.924951	0.046243	
0.921174	0.277639	-1.12526	0.847402	
0.265859	0.297209	-0.227169	-1.74735	
0.902985	0.551641	0.324093	-1.02	
0.0950044	0.670543	-0.370708	-0.0369498	
0.180531	0.788235	0.653304	-2.23267	
0.69885	-1.29894	0.131525	-0.04438	
0.672903	-1.19341	-0.883946	0.061583	
0.808369	0.578116	-0.816357	0.503731	
-1.56188	-0.507917	0.170217	-0.108315	
0.00266626	-1.94237	0.0482841	-0.00946988	
-0.252152	0.928071	-0.174557	0.564463	
0.553513	0.388431	0.196176	-0.13314	
0.016987	0.605759	-0.1417	0.945683	
-0.382948	0.858108	-0.105765	-0.747063	
0.227856	0.167636	0.289236	-0.89591	
0.308613	0.250372	0.0854132	0.613996	
