FDn[0]	FDn[1]	FDn[2]	FDn[3]	
0.339084	1.307	0.239555	-0.528078	
-0.780187	-1.07701	0.0695056	-0.40034	
0.0753526	1.24147	0.698267	-1.29899	
0.14482	-0.534832	0.511105	0.180181	
-1.5959	0.962078	0.348226	0.43583	
0.454728	-1.34803	0.563829	0.325599	
-1.1529	0.312521	0.448701	-0.453632	
0.0753526	0.0691608	-0.145787	-0.785913	
-0.497172	0.194399	-0.480522	-0.290249	
-0.024105	-1.66769	0.304173	-0.0610567	
0.357627	0.203685	0.00100224	0.624616	
-0.384288	0.540395	1.00759	-0.68829	
0.798572	1.15401	0.0409021	0.0180496	
0.0268816	0.962186	0.0369252	-0.355959	
-0.210067	0.136996	-0.0869732	0.118701	
0.109694	-0.0904862	0.0544393	0.194273	
0.0769384	0.367662	0.326602	1.09856	
0.209635	-0.0268151	-0.374501	-0.0849666	
0.391322	0.912108	-0.621176	0.0169902	
0.45168	-0.126019	-0.25917	0.662978	
0.788386	-0.790568	-0.27966	-0.139178	
-0.691862	-0.534832	-0.195363	-0.77635	
-0.780187	-0.226863	0.446007	-0.70554	
-0.0367306	-0.904279	-0.181932	0.354932	
-0.937731	-0.59482	-0.0691589	-0.70554	
1.08754	-0.685995	-0.0601125	0.325599	
-0.33324	0.303926	-1.28699	-0.334784	
0.735021	1.38219	0.63177	0.122576	
0.569686	-0.767765	-0.00759277	-0.885675	
-1.05439	0.488155	-0.239392	0.704435	
-1.48992	0.679382	-0.141305	0.0724267	
0.143546	-1.23663	-0.245575	0.376713	
0.322488	-0.367546	0.247975	-0.241422	
0.328605	-1.14357	0.487776	0.180181	
0.255889	0.238435	-0.167194	0.124662	
1.31727	0.638077	-0.430001	-0.057839	
1.02317	-0.858558	-0.840165	-0.057839	
-0.753563	1.00433	-0.281294	-0.219798	
-0.9263	0.774915	-0.0676997	-0.104813	
0.828008	0.0638193	0.558039	0.219992	
0.856035	0.34366	-0.0135933	0.354932	
0.705706	0.615142	-0.480522	-1.44901	
0.48642	-0.33833	-0.829065	0.84756	
0.121491	0.0328414	-0.326167	-0.422919	
-0.0778101	0.912108	-0.799437	-0.207045	
0.798572	1.54436	0.252831	0.0647821	
-0.245781	0.618439	-0.0734851	-0.0849666	
0.328605	0.774915	0.12174	0.283933	
0.287755	-0.33833	0.602579	-0.0599252	
-0.255735	-0.405927	-0.198103	-0.711337	
-1.72875	-0.685995	-0.295797	-0.528078	
-0.500498	1.307	-0.986485	0.308174	
-1.09957	0.34366	-0.399354	0.776395	
-1.80629	-0.0904862	-0.514196	0.124083	
0.0121839	0.109164	-0.169511	-1.6188	
0.197136	-0.226863	0.39013	-0.319316	
0.833971	0.618439	0.27351	0.781568	
0.639844	1.13136	0.66458	-0.403733	
-0.865467	1.20578	-0.440296	-0.453632	
0.776621	1.23589	-0.437272	0.719157	
-0.0735256	-0.188839	-1.03933	-0.503602	
-1.60559	1.17128	-0.651957	-0.967411	
-0.713812	-0.516089	-0.0489353	-0.549537	
-0.780187	0.512949	-0.308285	0.53275	
-0.719338	0.623123	0.0166128	-0.166397	
0.341279	-0.39729	-0.00548208	-0.320607	
-0.123846	1.26242	0.608453	0.332504	
-0.92031	0.879453	0.598079	-0.480587	
0.455912	0.84654	0.398939	0.661287	
-0.281018	0.764011	0.084329	-0.518824	
-0.0950674	-0.126019	0.452618	-0.885675	
-0.173676	0.411721	0.285985	-0.536146	
-0.668624	-0.961902	0.644819	-0.169322	
-0.403801	-0.721368	-0.341788	0.116545	
0.632659	0.799241	0.572699	1.02906	
-0.47852	0.746243	0.208899	0.298921	
-0.36869	-1.68598	0.0159834	0.0482692	
0.642079	-0.126019	1.13556	-0.960155	
0.524108	-0.38531	-0.343832	-0.114533	
0.557834	-0.126019	-0.20064	0.704435	
0.322488	-0.938776	-0.322938	-0.23186	
-0.191249	-0.137728	0.345984	-0.480587	
0.0753526	1.07318	-0.568428	-0.868327	
0.418772	-0.188839	-0.485014	0.0724267	
0.73818	-1.07701	0.442324	-0.403733	
-0.123846	0.539341	-0.147109	-0.207045	
0.542096	-0.331813	0.347009	0.53275	
-1.26762	-1.28357	0.234906	-1.11138	
-1.5959	-1.84694	-0.245991	-0.967411	
-0.471813	0.155854	-0.704619	-0.543244	
-0.62363	0.84654	-0.493505	-0.202751	
0.336528	-0.0549706	0.262222	0.0820019	
-0.55183	-0.421665	-0.664206	-0.0610567	
0.0762125	0.488155	-0.243693	0.624616	
0.287755	1.13136	0.324576	0.406909	
-1.02341	-0.802285	0.0151273	-0.555154	
0.803838	-1.35225	-0.109603	0.712912	
0.158556	0.799241	0.107325	0.121572	
-0.222035	-0.767765	0.00100224	0.204929	
-0.551827	1.43508	0.115356	-0.23186	
-0.484225	-0.834439	0.0336001	1.41402	
0.455912	-2.01044	-0.707455	-0.403733	
0.585274	0.203685	-0.58811	-0.518824	
-0.0950674	-0.262568	0.26931	-0.46252	
0.336528	0.709186	-0.477505	-0.169322	
0.174628	0.376717	-1.71251	0.124083	
1.10389	0.572779	0.798647	-0.381063	
1.28447	0.203685	-0.00837814	0.827544	
0.780725	0.927374	-0.195363	-0.102389	
0.944019	0.714135	-0.948756	-0.0306804	
-0.266347	-0.735154	0.0486691	-0.0306804	
-0.142999	1.52932	-0.0788061	-0.338443	
-0.0212846	0.194399	0.772442	-0.728036	
-0.166041	-2.35081	-0.742253	0.399121	
1.4659	1.48672	0.509493	0.00542973	
0.569686	-0.38531	0.142213	0.0724267	
-2.10989	-0.685995	0.265572	0.0724267	
0.48313	1.23589	-0.174151	-0.0454292	
-0.92031	-1.98313	0.0729716	0.120316	
0.45168	1.00433	-0.207998	-0.414813	
-0.134459	1.07677	-0.559244	0.477602	
0.371756	1.08461	0.110395	-0.59573	
-0.161477	-0.0743746	0.76402	0.354982	
-0.0492385	-0.834439	-0.288691	0.662978	
0.529588	0.488155	0.263852	-1.19049	
0.506139	-0.913028	0.207519	-0.810396	
-0.12486	-0.938776	1.03295	0.314178	
-0.73115	-0.660919	-0.0831789	-0.690741	
0.0769384	-0.39729	0.546024	-0.953708	
-0.0621449	-0.924364	0.584946	0.579707	
-0.300975	1.13519	-0.0289334	-0.549537	
0.756702	-1.87919	-0.0691589	-0.166397	
0.45168	-0.802285	0.348743	-0.768086	
0.672399	0.808093	0.257351	0.325599	
-2.41403	-1.14357	0.10208	-0.13053	
-1.80249	0.96117	0.763738	0.797702	
-0.551886	0.614419	0.161177	-0.290249	
0.912001	0.615142	-0.0492697	0.644179	
0.376734	-1.3836	-0.107009	0.39353	
-1.29219	-0.59482	0.132783	0.852011	
-0.324739	-2.18183	0.00384698	0.00542973	
1.14479	-1.66769	-0.0174403	0.681	
0.197136	0.303926	0.0140048	-0.70554	
0.488763	-1.25376	-0.248976	0.00542973	
-2.12627	-0.0268151	0.517571	-0.60786	
0.72957	-0.628755	0.424188	-0.508102	
-0.910472	-1.36261	-0.119537	-0.139178	
-0.097236	0.109164	-0.660091	-1.0247	
-0.419966	-0.417559	-0.336471	0.560872	
-1.62776	-0.262568	0.144819	0.121572	
0.328605	0.488155	0.0106936	0.484566	
0.0753526	0.32477	-0.100254	0.262936	
-0.980325	-2.25583	-0.288691	0.383019	
0.488763	0.312521	-0.881791	-1.54357	
0.115609	0.233676	0.259043	-0.944841	
-0.00537588	-0.572297	0.179082	-1.02506	
0.371756	0.0469692	0.0235538	0.325599	
0.803838	0.230067	0.731776	0.0180496	
0.23413	-0.0959087	-0.270631	0.376713	
0.642079	-0.0268151	-0.643509	0.283933	
0.48642	-1.01956	0.128907	0.167945	
-0.245781	0.34366	-0.0295488	-0.320607	
-0.0138597	-0.858558	-0.586892	-0.13053	
-0.284337	0.367662	-0.265796	-0.0400873	
0.48313	0.618439	-0.697252	-0.23186	
0.125398	0.555881	0.265572	0.417807	
-0.668624	0.804533	-0.486835	-0.77635	
-1.05296	0.109164	-0.301045	-0.318422	
-0.14922	-0.628755	0.469353	-0.743852	
-0.55183	0.109164	-0.896036	0.122576	
-1.26912	-0.39729	0.716122	0.879186	
0.279073	0.0691608	-0.0525182	-0.518824	
0.679069	-0.834439	0.02542	0.719157	
-0.093823	0.616311	0.252818	0.530882	
-0.358208	-2.09272	-1.01693	0.28524	
0.0753526	-1.28357	-0.198561	0.0724267	
0.197136	-0.640112	-0.141125	-0.43937	
0.336528	-1.34803	0.276744	-0.19975	
0.658582	-0.834439	-0.0414107	-0.528078	
0.733043	1.10746	0.013659	-0.610859	
0.882753	-0.804896	0.179082	0.0442434	
-0.154641	-0.834439	-0.100265	0.719157	
-0.0526883	1.52932	-0.589791	-0.610859	
-1.22974	-1.0008	-0.0417028	0.0283704	
-0.358208	0.174637	0.235976	-0.0610567	
0.92879	0.32477	0.653998	-0.43937	
-0.00537588	-1.9162	0.0775331	0.0661011	
0.569686	-0.938776	0.241635	0.0482692	
0.585274	-1.13824	-0.183032	-0.257437	
-0.161477	-0.767765	-0.53996	-0.213702	
-0.608907	0.0152291	0.478655	-0.414813	
-1.93146	0.109164	-1.32003	0.813402	
-1.05439	-0.188839	0.184311	0.418155	
-1.3341	0.0152291	-0.809947	-0.70554	
-0.668624	-1.13824	-0.302629	-0.610859	
0.285811	0.0638193	-0.427126	0.124083	
-0.396001	0.187892	-0.60821	-1.20897	
-1.40962	-1.13149	0.380643	-0.0454292	
0.524108	0.623123	0.0878915	0.0724267	
0.222815	0.714135	-0.0788061	0.484566	
0.658582	-0.59482	-0.592597	-0.44023	
-0.741966	0.879453	0.60185	0.121572	
0.158556	0.614419	0.608453	0.28524	
-0.910472	-1.9162	-0.228764	-0.477136	
-0.0778101	0.926382	-0.0712431	-0.139178	
1.51164	-1.13824	-1.09265	-0.453632	
0.0762125	0.618439	-0.289069	0.571572	
0.678608	-0.0268151	-0.0649243	0.666063	
-0.14922	-0.262568	0.207921	0.797702	
0.125398	-0.126019	0.395809	-0.508102	
-1.13065	1.43508	-1.85672	-0.365414	
0.382626	-0.544197	0.123154	-0.422919	
0.23413	0.912108	0.0544393	0.303069	
-0.605319	-0.174199	0.192528	-0.0106413	
0.23413	0.764011	0.345984	-0.23186	
-0.33324	-1.24341	0.615607	-0.13053	
-0.194304	1.37345	0.535821	-0.365414	
0.23413	-0.687177	0.337156	0.383019	
-0.969567	0.224955	-0.18588	0.610567	
-0.73115	0.230067	0.583833	0.180181	
-1.69695	-1.13824	-0.510903	-0.615829	
0.938228	-1.25376	-0.305584	-0.77635	
-1.24728	-0.572297	-0.480047	0.403082	
-1.31217	-0.640112	-0.505116	-0.23186	
1.04028	1.01499	-0.520055	0.419226	
-0.380481	0.376717	-0.906632	0.00542973	
-1.16396	0.203685	-0.0500643	0.118701	
0.121491	-1.65444	-0.744179	-0.290249	
-0.866214	0.425751	0.77995	0.712912	
-1.68976	1.07318	0.251706	-0.853405	
-0.0367306	-1.59449	-0.16764	-0.19975	
-0.668624	-0.961902	0.991446	0.776395	
0.405059	0.488155	0.366683	0.429896	
1.06208	-0.38531	-0.263499	0.298921	
0.0121839	0.449894	0.257351	-0.0599252	
0.14781	-1.12706	0.172048	-0.171359	
-0.55183	0.376717	-0.248876	-1.54357	
-1.80548	0.109164	-0.261906	-0.139178	
-0.0713542	0.155854	-0.0414107	0.303069	
1.09435	-0.0904862	0.255754	-0.60786	
0.835294	-1.63436	0.749894	-0.543244	
-0.782156	-1.64034	0.110395	-0.403733	
-0.988968	0.67057	-0.141369	-1.58125	
0.0769384	0.565837	-0.20064	0.0661011	
-0.318207	0.34366	0.129646	0.28524	
-0.429417	0.32477	-0.276804	0.675029	
-0.193182	-0.262568	0.156384	-1.23977	
-0.134459	-0.38531	0.207335	-0.60786	
-1.05583	-1.28357	0.0880792	-1.29899	
0.672399	-1.0008	-0.222931	0.484566	
-0.454102	-1.03681	-0.331517	0.22457	
0.357771	-0.262568	0.150734	-0.518824	
0.382626	0.452123	0.403441	-0.0306804	
0.548514	-0.231567	0.325321	-0.241422	
-1.10435	-0.188839	0.771966	-0.255634	
1.06774	0.452123	0.371981	-1.20301	
0.585274	-0.028688	0.381195	-0.604416	
0.0268816	-1.78443	0.0049103	0.209433	
-0.30266	0.169487	-0.421481	0.579707	
-0.300975	-1.03681	-0.988271	-0.057839	
0.339084	0.0638193	0.143116	0.447903	
-0.241395	1.02769	0.355066	-0.68829	
-0.169308	-1.13149	0.255754	0.579667	
-0.741966	-1.59449	-0.482855	0.418155	
-0.255735	-1.7327	-0.413338	0.961413	
-1.55252	0.224955	0.0879737	0.312988	
1.3925	-0.764596	0.239791	0.312988	
1.22768	0.701728	0.800023	-0.930493	
0.0322094	-0.146543	-0.726407	0.234591	
0.307572	-1.43724	0.48747	0.39353	
0.583051	-1.25376	0.60185	-0.344073	
-1.18265	1.43508	0.183376	0.0776363	
1.0401	1.08461	0.846516	-0.102389	
-0.337928	0.618439	-0.231346	-0.564388	
-1.13065	-0.640112	-0.0601125	0.993232	
0.569686	0.452123	0.563139	0.704435	
0.488763	-0.804896	-0.448376	0.736164	
-0.419966	-0.0239592	-0.59475	-0.381063	
-0.123846	-0.804896	-1.12685	-0.0599252	
1.37299	0.638077	0.414649	0.776395	
-1.31683	-0.556237	0.383082	-0.518824	
-0.00832501	-0.59482	0.251104	-0.840433	
-0.361553	0.555881	0.117968	-1.15545	
0.788386	0.613591	0.434048	0.167945	
-0.142999	-0.126019	0.157687	0.0482692	
-0.904156	-0.38531	-0.305584	1.09856	
-0.55183	-0.628755	-0.677356	0.00542973	
0.590052	0.623123	-1.09265	-0.403733	
-0.713812	0.203685	-0.306964	-0.213702	
0.697227	-2.27595	0.283681	-0.560199	
-0.0621449	1.25653	-0.177401	-0.414813	
0.569686	1.10746	0.772825	-0.270879	
-0.0327523	0.512949	-0.299382	0.180181	
0.118286	0.855836	0.0711501	0.740062	
-2.32171	0.224955	0.236008	0.376713	
-0.166041	-0.231567	0.363545	0.0724267	
0.0488343	1.13136	0.57981	-1.14891	
-0.489139	-0.137728	0.0603622	-0.0239806	
1.10233	0.174637	0.0811903	0.869132	
-0.937731	0.224955	0.178293	0.303069	
0.449686	0.109164	0.183376	0.180181	
0.0775593	-0.961902	0.40928	0.354932	
0.653504	-2.25115	-0.000906445	0.530882	
-0.121985	-0.33833	-0.213018	-0.693575	
0.431092	-0.572297	0.355066	-0.150013	
-1.05258	-0.111706	0.461886	-0.70554	
-1.56862	-0.0239592	0.260841	0.354982	
-0.193182	-1.28357	0.459701	-0.270879	
-1.05439	-0.174199	0.411623	0.0724267	
0.847537	-0.628755	0.241635	0.0661011	
0.99959	-0.833525	-0.670638	-0.102389	
0.496181	1.07677	-0.25121	-0.23186	
0.518118	0.804533	0.130259	0.376713	
-0.380481	-0.721368	-1.27321	0.610567	
-0.281018	0.555881	0.0417183	0.890462	
0.143546	1.23589	-0.652168	-0.290249	
-1.2581	1.0291	-0.468635	0.530882	
0.0322094	-0.421665	0.0544393	0.00542973	
-0.245781	0.962078	0.15196	-0.270879	
1.05868	-1.25376	-0.536889	-1.17873	
0.978216	0.224955	-0.423393	0.120316	
-1.91726	1.03347	0.354317	-0.19975	
-0.497172	-2.29857	0.678001	0.571572	
0.0753526	0.67057	0.0909688	0.248735	
-0.741966	0.233676	0.414649	-0.785913	
-0.275826	1.51062	0.546884	0.906934	
0.620861	1.34301	0.341483	0.419226	
0.357627	0.512949	-0.314118	-0.992576	
0.605649	0.233676	-0.190696	0.314178	
0.130267	-0.342115	0.194835	0.171274	
-1.17834	-2.13696	-0.711317	0.120316	
0.158556	-0.687177	0.385336	-0.590142	
0.303741	-0.126019	-0.136524	0.186331	
0.700648	0.488155	0.246696	0.477602	
-0.281018	0.855836	-0.251627	0.0661011	
1.33447	-0.425038	-0.228177	0.418155	
-1.05586	-0.304603	0.169454	-0.690741	
-0.408967	0.203685	0.169454	0.303069	
0.423663	-0.0239592	-0.281294	-0.403733	
-0.0367306	-0.0268151	0.208142	-0.693575	
-0.14922	0.35378	0.354643	0.662978	
-1.01376	-0.126019	0.243953	0.0661011	
0.0121839	1.5716	-0.373263	-0.114533	
-2.05246	-0.628755	0.242762	-0.13053	
-1.35712	0.411721	0.747196	-0.255634	
-0.500498	-0.628755	-0.906052	-0.139178	
1.02009	-0.721368	0.320942	0.283933	
0.45168	-0.58736	-0.505619	-0.754522	
-0.0212846	0.84654	-0.579796	-0.00207661	
-0.255735	0.0311011	-0.859143	0.283933	
-0.134459	-1.13824	-0.178695	0.124662	
0.418772	0.719558	-0.0486345	0.22457	
0.371756	-1.391	-0.213971	0.194273	
-0.661104	0.0311011	0.208377	-0.290249	
-0.454102	-0.804896	0.0049639	-0.477136	
1.36065	-1.51001	-0.665669	0.571572	
-1.70942	1.00433	0.322294	0.86029	
-0.627599	1.04968	0.451954	0.180181	
1.26231	0.136996	0.2329	0.123398	
0.0780967	-2.18183	0.489102	0.124662	
-0.346471	0.488155	-0.195669	-0.480587	
1.14198	-0.0268151	0.11972	-0.700815	
-0.0621449	1.31316	0.472524	-0.257437	
-0.396001	0.35378	-0.284016	-0.0400873	
-0.503463	-0.367546	-0.234137	-0.139178	
-1.3476	-1.63436	-0.631365	0.122576	
-0.918426	0.638077	-0.298434	1.24553	
-0.372505	-1.63436	-0.0333338	-0.255634	
0.453336	0.647693	-0.492856	0.740062	
-0.463813	1.23914	-0.85276	-0.690741	
-1.05583	0.84654	-0.589791	-0.114533	
-2.10989	-0.685995	-0.50178	-0.414813	
-0.634782	0.411721	0.266975	-0.604416	
-0.0569144	-0.188839	-0.559685	-0.422919	
0.328605	1.20578	0.395809	-0.768086	
-0.14922	0.855836	0.151867	-0.102389	
0.503375	1.16036	0.70289	0.489731	
-0.617896	0.638077	0.285484	-1.45031	
-0.451194	-1.68598	-0.980706	0.00542973	
1.03977	-1.25376	-0.480313	0.0582567	
-0.0367306	-0.821387	0.599569	0.123398	
-0.318207	0.565837	0.195505	0.180181	
-0.890641	0.565837	-0.315123	-0.257437	
0.846848	-1.43724	0.279661	-1.01607	
-1.50026	-2.29857	-0.145167	0.00542973	
1.06774	0.714135	0.0317632	-0.925313	
0.357627	-0.405927	0.547282	-0.930493	
0.447255	-0.0904862	-0.109603	0.203576	
0.548514	-2.02458	-0.817274	-0.718618	
0.987482	1.00433	0.546884	0.247043	
1.59202	-1.12706	-0.421481	-0.0599252	
0.815787	1.09126	-0.593266	0.736164	
0.524108	0.679382	0.395497	0.354932	
-0.484225	-1.0008	-0.0363821	-0.381063	
1.3963	-0.405927	-0.0559737	-0.768086	
0.705706	0.565837	-0.351207	-0.495532	
0.531813	1.10746	-0.0418577	0.0776363	
-0.551917	-0.628755	-0.418458	-0.371632	
0.658582	0.879453	-0.240968	0.644179	
-0.0138597	-1.59449	0.610305	-1.23973	
-0.346471	0.203685	0.74149	0.355022	
0.213108	1.0291	0.384609	0.262936	
-0.630526	-0.572297	0.303886	-0.270879	
-0.0818352	0.988222	0.68066	0.295203	
-0.266347	1.28596	0.175541	0.813402	
-0.358964	0.855836	0.702936	-0.19975	
-0.551813	0.452123	0.926956	-0.255634	
-0.451194	-0.421665	-0.39581	-0.613495	
-0.0384176	0.714135	-0.0320701	-0.145365	
0.444281	0.774915	0.182868	-0.0106413	
0.488763	-0.412453	0.606174	0.180181	
