ZengE[0]	ZengE[1]	ZengE[2]	ZengE[3]	
0.726089	1.31305	0.494922	0.379405	
0.214125	-1.54418	-0.307485	-0.697131	
-1.30173	1.35086	0.610762	1.06088	
-0.720905	-0.491671	-0.045816	0.835333	
-1.0842	-0.536742	-0.0812002	-0.438684	
-0.382284	-0.642652	0.0136212	0.169352	
-1.21297	-0.283886	1.44486	-0.800463	
-0.238608	-0.429395	1.00401	-0.494856	
0.90403	0.393336	0.209336	0.459106	
-1.15346	0.887855	-0.00359557	-0.427922	
0.285233	-0.159145	0.8018	1.66989	
0.489974	0.164812	0.377901	-0.541836	
0.0224567	2.71193	0.220621	-0.304723	
-0.378138	1.36595	0.0749023	-0.900744	
-0.552397	0.601083	0.602462	-0.140049	
0.731764	-0.919752	-0.0971058	0.355273	
0.768968	0.266965	0.198623	0.418714	
1.30868	-0.599679	0.185009	-0.555031	
0.933206	-0.0304785	-0.275377	-0.0659416	
0.201305	-0.827812	-0.680234	0.0264297	
1.50546	0.622555	-1.05619	-0.152188	
-0.953555	0.827166	-0.151996	-1.04269	
1.26283	-1.2594	0.255671	0.146039	
-0.964497	-1.37521	-0.663268	-0.12835	
-0.666065	-0.514782	0.116038	-0.690896	
-0.537895	-1.30062	0.123551	0.652275	
-0.646298	0.226029	-1.29927	0.400516	
0.584883	-0.0355973	0.443993	-0.603342	
-0.0113691	-1.83747	-0.173128	-1.56027	
1.45086	-0.437348	0.228969	-0.0864508	
-1.55761	0.611556	0.00847102	0.0876276	
0.665136	0.520518	0.14928	0.4579	
-0.475227	-0.744114	-0.413116	0.718369	
0.413765	-0.711878	-0.0164577	-0.756839	
-0.323788	-0.018589	-0.45176	-0.158011	
1.40978	-0.313665	-0.220273	-0.495411	
0.259845	-0.548564	-0.823202	0.461846	
-1.33243	0.709428	-0.122962	-0.633723	
-1.10781	-1.0366	-1.1119	-0.490079	
1.31331	-1.13969	-0.200532	0.115342	
1.7563	0.0192147	0.06151	0.332542	
-0.0111652	0.657046	-0.316417	-1.09724	
0.540505	-1.08278	-0.668924	-0.278208	
0.121184	0.112627	-0.427581	-0.408197	
-0.00744733	-0.626703	-1.06248	-0.843545	
-0.540879	1.30992	0.0118278	1.39809	
-0.392028	1.16197	-0.408432	-0.603323	
0.927118	-0.305388	0.173375	-0.966023	
0.366641	-1.2719	0.736219	0.285074	
0.561277	-1.28127	-0.0942143	-0.966023	
-1.65246	1.16677	0.599071	-0.681962	
0.0260872	0.202454	-0.852476	-0.366963	
-0.165719	-1.01227	-0.307203	0.17974	
-0.556323	-0.919752	-0.544495	0.955603	
0.768795	0.0967861	-0.744074	-1.20494	
-0.762168	-0.648853	-0.130128	-0.977044	
0.526399	0.395396	-0.403573	-0.166857	
1.05669	0.963605	0.556504	-0.238877	
-0.617422	1.84337	0.49774	-0.228456	
-0.498217	1.48731	0.574799	0.615613	
-0.497898	-0.292527	-0.588229	-0.541171	
0.34834	-0.28709	-0.0474705	-0.88482	
-0.570806	-0.445659	0.182813	0.922418	
-1.34777	0.669155	0.225331	0.289809	
-1.26801	0.707623	0.841117	-0.143152	
-0.525556	0.328661	-0.366255	0.28236	
-0.186097	1.47395	0.0426103	-0.228456	
-0.550766	0.0964386	0.252964	-0.586279	
0.555519	0.549516	0.21339	0.269622	
0.374276	0.144856	-0.952249	0.709635	
-0.377165	1.02069	0.20989	-1.1565	
-0.571032	0.0371241	0.0665092	-1.02319	
-1.16879	-0.0434415	0.593736	0.500139	
-0.174802	-1.64279	-0.500622	-0.60589	
1.3361	-0.720415	0.398795	0.545051	
-0.351033	0.556525	-0.564898	0.00497858	
0.168185	-0.214021	0.185264	2.0162	
-0.417506	-0.0355973	0.0335596	0.289809	
-0.526807	-0.416152	-0.441707	0.0378518	
1.11207	-0.827812	-1.04523	0.667736	
0.636732	1.59576	0.35696	-0.171563	
0.45596	-0.526835	0.521276	-0.53397	
-1.19175	1.50481	-0.689947	-0.212149	
-0.109411	-0.737037	0.229602	0.309791	
-0.290424	-1.4778	0.336597	-0.378415	
-0.26989	0.24382	0.0501419	0.0867138	
0.106325	0.128647	0.533859	0.974809	
-0.859422	1.87505	0.0369236	-0.796492	
-0.786956	1.53771	0.539012	-0.92815	
-0.991378	-0.561083	-1.04684	-1.08212	
-0.429194	1.24364	0.195397	0.929743	
-0.0876344	-0.530111	0.132211	-0.173174	
0.54314	-1.07956	-1.20617	0.117157	
0.459566	-0.284445	0.015173	1.04181	
-0.183441	0.674665	-0.476695	-0.444294	
-0.996596	2.62072	-0.238868	0.363201	
-0.193631	0.164812	0.455884	1.03361	
-0.742525	0.734682	-0.155697	-0.624844	
-0.601665	-1.73432	0.379905	-0.854382	
-1.48322	-0.292527	-0.081076	-0.504809	
-0.639266	-1.26028	-0.162797	0.417556	
0.501472	0.450129	0.379277	-0.657493	
0.817763	-0.45163	-0.795995	-0.589242	
0.749633	-0.541528	0.983846	0.0614761	
0.725926	0.711958	0.730669	-0.379746	
0.921006	-0.167633	-0.371949	0.358277	
1.19589	0.666137	0.942468	0.308806	
1.08929	-0.305388	0.271731	1.06088	
-0.397562	0.289629	0.0856297	-0.272005	
1.5693	-0.599679	-0.704971	0.093731	
-0.667232	-1.36396	-0.412777	-0.53397	
-0.153808	1.6805	0.119562	-0.904867	
0.052489	0.258327	0.534106	0.115342	
-0.478286	-0.666704	0.748818	0.12221	
1.63258	0.526333	0.055057	0.961031	
-0.447675	-0.174973	0.400095	-0.20859	
-1.32374	-1.30062	0.0667921	-0.134536	
0.0562248	0.439952	-0.617357	-0.362483	
-0.950231	0.707094	-0.0153679	-0.361862	
0.5679	-0.666704	0.646723	-1.33415	
-0.449181	-0.144608	-0.166935	-0.19337	
0.963903	1.15385	0.0890618	1.16251	
-0.876056	-0.838733	0.704287	-0.685927	
-0.558267	-1.62205	-0.458614	0.391462	
1.63693	-0.666704	0.43395	-0.471441	
-0.157081	-0.481093	-0.430025	-1.29816	
0.502078	-0.890357	0.47503	0.317845	
-0.795071	-0.938679	0.34192	-0.642652	
-0.308847	-1.52802	0.24587	-1.30096	
0.670201	0.123318	0.365432	0.17974	
0.897835	0.607627	-0.0564848	-0.239048	
-0.184864	-2.14691	-0.151334	-0.595111	
-1.20397	-1.96638	-0.296817	-1.37247	
0.0376377	0.0633229	0.580824	1.32837	
-0.471123	-1.39328	0.0201154	-0.663001	
0.235833	-0.204573	0.0461048	0.623755	
-1.20436	0.889543	0.29297	-0.216985	
0.66377	-0.634596	-0.863878	0.355273	
0.348412	1.11779	-0.536781	-0.172679	
-0.901195	-1.4038	0.240725	-0.024714	
-0.018862	0.789745	-0.207116	0.961031	
0.376396	-1.46203	0.175071	0.531955	
0.0548049	0.162429	-0.410088	-0.429353	
0.300211	-1.63685	-0.865461	-0.547343	
-0.651247	0.225513	-0.429813	-0.231442	
0.430696	-1.09188	0.742058	0.0548123	
-1.13332	0.704277	-0.925391	0.0766147	
-1.19307	-0.288467	0.756123	-0.863554	
0.168286	-0.938679	-0.812324	0.328451	
-0.410171	-1.05258	-0.204584	0.0250978	
0.913955	-0.207993	0.406355	1.02167	
-0.214168	-0.286003	-0.254446	-0.39424	
-0.14139	1.73586	-0.822707	0.551843	
0.276341	-0.429395	-0.0342624	-0.662132	
-0.5375	-0.94681	0.420406	-1.61056	
-0.560763	-1.15529	-0.376221	-0.896416	
0.104124	-1.6914	0.255114	0.603982	
0.823556	-0.5138	1.10591	0.000347122	
-0.339642	-0.281945	0.218443	0.902227	
-0.173805	-0.187083	0.310517	0.118559	
0.647424	-0.526744	-0.156195	0.263757	
-0.368158	-0.599679	-0.206023	-0.196268	
0.0447107	-0.0175689	0.0259597	-0.393821	
0.00243484	0.266965	-0.568709	0.693884	
-0.519224	1.24715	0.494158	-0.3567	
0.57172	-0.0656212	-0.323474	0.595559	
-0.0967866	0.715757	-0.177646	-0.272005	
-0.679004	-0.577406	-0.489093	0.187246	
0.387653	-1.35596	0.232425	-0.958667	
-0.267788	-0.0958404	-0.141737	0.929743	
-0.491816	-0.393381	0.0772106	-0.12835	
-0.486044	0.00713363	-0.621112	-1.55292	
0.190845	1.87505	0.0665092	-0.204726	
-0.138079	1.31305	-0.676149	0.265937	
0.338729	0.862332	0.337652	-0.249553	
0.641219	-1.13969	-0.0669132	-0.171563	
1.79349	-1.27868	0.152391	-1.32663	
0.47411	-1.13613	1.1468	0.730371	
0.338729	-0.295562	-0.270686	0.0649256	
1.03224	1.30992	-0.17411	-0.114054	
0.13802	0.552395	0.505925	-0.0834139	
-0.166711	-1.38087	-0.335141	0.0476863	
0.492951	1.24397	0.405425	2.13584	
-1.75268	-1.18155	0.161406	0.212848	
-0.878093	-0.122386	0.325779	-0.0531802	
0.667815	-0.115653	0.504925	-0.0691927	
-0.667682	2.7013	-0.145702	0.417556	
0.720085	0.718308	-0.119442	-0.293805	
0.524211	-0.805977	-0.227693	-0.242142	
-0.815602	-1.83747	-0.826979	0.00439286	
-1.1358	-0.880435	0.391761	-1.26778	
-1.24478	0.385726	-1.36606	0.413719	
0.566408	-0.62591	0.476606	0.205975	
-0.211059	-0.482189	-0.37551	-0.743204	
0.427812	-0.909125	2.11515	-0.952998	
-0.372641	-0.295562	-0.381379	1.12153	
-0.785375	-0.0352854	-0.35548	-0.623523	
-1.01231	0.624582	0.257001	-0.236277	
-0.24688	0.596495	-0.226235	-0.689945	
0.253171	0.844406	-0.512249	-0.234879	
0.120081	-0.848165	-0.211846	-0.48016	
-0.109103	0.36051	0.255183	-0.624844	
1.4707	0.278373	-0.495759	0.929743	
-0.106917	0.96599	0.0795074	0.321562	
-0.0995876	0.95314	0.532122	0.53422	
0.772621	-1.52802	-0.507128	-0.0377867	
0.225281	0.395396	-0.31457	0.255307	
-0.165149	-1.32172	-0.420417	1.02167	
-0.332929	-0.115653	0.896548	1.71885	
-0.599777	0.0964386	-0.325459	-0.259231	
-0.428212	1.04101	0.230689	1.5587	
-0.0511693	-0.743155	-0.0221046	0.111757	
0.163338	0.310221	-0.366015	-0.278208	
-0.908805	-0.429395	-0.285218	0.291908	
-0.688649	1.06067	0.369078	-1.20833	
0.508429	-0.906881	0.461392	-0.438684	
-0.984328	2.13381	0.741024	-0.564032	
-0.0624898	-0.365704	0.656721	1.43559	
0.158814	-0.648611	-0.397524	0.418714	
-0.386844	-1.12541	-0.512694	0.542038	
-1.60885	0.122364	-0.525216	0.219359	
-0.770895	-0.866346	-0.0690362	-0.35313	
-0.0499352	-0.481093	0.0641819	-0.555942	
-0.258449	0.447052	-0.552182	-0.0975087	
0.626954	1.15496	0.0408123	0.616815	
-0.365186	-0.563741	-0.102281	-0.0445515	
0.908905	-0.0129031	-0.411501	-0.0308736	
-0.308482	0.24311	0.35719	-0.7482	
-0.852887	0.187358	0.803962	0.241959	
-0.297737	1.07945	0.611788	-1.19299	
-0.194101	-2.11842	-0.229091	0.287494	
-0.119595	0.439952	-0.219374	0.551843	
-0.721965	-0.743155	0.0250117	1.16948	
1.14109	-1.38087	0.656983	0.296104	
-1.11599	0.385726	-0.342326	-0.538185	
0.22912	0.619264	0.0104203	0.0980223	
-0.267788	-0.563741	-0.321048	0.177849	
-1.30745	-0.962659	0.346337	-0.724195	
0.317014	-0.075196	-0.297851	0.0250978	
0.557376	0.255192	-0.0978272	0.255307	
0.439647	-0.138376	-0.0611883	-0.31214	
-0.232297	0.268618	-0.0971058	-0.238877	
0.209055	0.513426	-0.117203	-1.39022	
-0.822093	0.266965	0.0307477	-0.718191	
-0.416107	0.638108	-0.570125	-0.0923139	
-0.368158	0.480571	0.115054	-0.247315	
-0.573462	-0.626703	0.463173	-0.647927	
0.199347	-0.898511	0.642564	-0.474817	
-1.5867	-1.26028	0.471863	1.33382	
0.479239	-1.07042	-0.478521	-0.104891	
-0.300482	-1.01013	-0.340741	-0.393727	
0.230658	1.58784	-0.573327	0.374441	
0.462025	0.0488055	0.60509	-0.429353	
-0.555205	-1.05897	0.307186	-0.538185	
-1.13818	0.151984	-0.26968	0.930666	
1.41803	0.5798	-0.385069	-0.00993024	
-0.209671	-0.46569	0.425102	-1.18813	
-1.00407	0.327468	-0.25761	0.142341	
-0.358753	-0.404635	-0.692608	-0.28539	
-0.874038	-0.648611	-0.670448	0.222532	
-0.406393	-0.0543829	-0.260274	-0.0923139	
-0.234137	1.26566	0.148616	-0.393727	
-0.0582427	-1.62003	-0.236931	1.03838	
-0.613146	2.69724	-0.470114	-0.26182	
0.164182	0.0662068	-0.759439	0.610488	
-1.86932	0.164812	-0.516725	0.464003	
1.59436	0.0867535	-0.102253	-0.529643	
0.848876	1.13594	0.447399	-0.0108858	
-0.381895	-1.35531	-0.0944705	0.417556	
-0.271514	-1.3081	0.481717	-0.205864	
1.16038	-1.44423	-0.0247933	0.164945	
-0.239662	1.93003	0.884592	-0.32572	
0.774888	0.947555	0.600551	0.376994	
-0.725797	-0.541528	-0.0056204	0.170123	
-0.528361	-0.216692	-0.340134	-0.0167827	
-1.25612	0.513426	0.286093	-0.337846	
-0.0220381	-0.797168	-0.144728	1.28007	
-0.357847	0.179814	-0.706089	0.559894	
-0.0604093	0.102541	-0.682499	0.58838	
0.425683	-0.642652	0.299799	0.691382	
-0.186546	-1.05258	0.602707	-0.756839	
1.39167	0.707623	0.11321	-0.949136	
-1.25274	-0.720415	-0.224833	-0.638587	
1.01409	0.686179	0.570223	0.651923	
-0.906493	0.0964386	0.696218	0.911417	
1.17733	-0.898511	-0.263863	1.32284	
-0.349907	-1.62003	-0.181911	-0.798738	
1.61983	-0.514782	-0.588903	-0.564467	
1.20494	-0.45163	-0.241776	-0.73769	
-0.487312	0.000472852	0.505618	0.0669527	
-0.92911	1.25194	-0.16526	0.291908	
-0.742823	1.11079	-0.275464	0.214744	
-0.442023	0.0662068	-0.420278	0.877232	
-0.853084	0.0744316	-0.295754	0.620368	
-1.14696	-0.37747	-0.8205	-0.20859	
0.911275	-1.2516	0.00463255	0.8652	
-0.76579	0.578352	0.330337	-0.754832	
-1.14287	-0.526835	0.0401962	0.205975	
-0.197719	-0.347314	0.225494	-0.324736	
0.773571	-0.106329	0.130305	0.111757	
1.00028	0.482039	0.415478	1.29622	
-0.611913	-1.33249	-0.4467	0.542038	
0.514406	2.8623	0.279507	0.0244758	
-0.215822	-0.893667	-0.659184	0.41634	
-0.316652	-1.15529	0.665341	0.134697	
-1.17832	0.289629	0.558052	-1.16167	
-0.906283	0.673294	0.519535	-0.412988	
-0.130244	-1.86323	0.748818	0.336431	
-0.973195	0.516418	0.552745	0.0506004	
1.45764	-1.22392	-0.697071	0.0930569	
0.651824	-1.09676	-0.331455	0.174182	
-0.78888	0.757753	0.0591912	-0.171563	
0.547084	1.18545	0.620185	0.235737	
-1.24478	-1.01013	-0.925659	0.182855	
0.953444	0.0798885	0.177117	0.878932	
-0.0538325	1.48731	-0.196381	0.169352	
-1.16363	0.0408565	-0.00843813	0.217645	
0.279556	-0.880435	0.456226	-0.212149	
0.491174	0.548565	-0.25867	0.579806	
0.377782	-0.962659	0.048029	-1.35023	
1.37447	-0.0159487	0.29863	0.072768	
-1.16372	1.65342	0.651301	-0.666394	
-0.785293	-1.64279	0.36917	0.336431	
0.55568	-0.0839432	-0.382301	-0.158011	
-0.697153	-0.0175689	0.167469	-1.18813	
-0.539331	-1.09079	-0.14398	-0.39424	
-0.470913	1.43442	-0.545143	0.093731	
0.107175	-0.295562	-0.196979	-0.912108	
0.635867	0.0488055	-1.03816	-0.102145	
-1.35453	-0.663811	0.213656	0.667837	
-0.70589	3.2653	-0.743325	-0.651615	
-0.346924	-1.41306	0.158567	-0.412988	
-0.165122	-0.695777	0.288873	0.226253	
-0.246516	-0.207993	-0.729509	-0.293805	
-0.849872	0.255192	-0.272371	-0.515379	
0.697113	0.20591	0.580007	-0.0818986	
-0.174111	0.271866	-0.0787158	0.340095	
-0.498586	2.18073	0.496769	0.761698	
0.378329	-1.13613	0.254544	-0.704006	
0.233897	-0.290232	0.836969	-1.00823	
0.131007	0.263333	0.39602	0.922418	
0.014296	-1.22392	0.778829	0.376994	
0.285915	2.00855	0.228969	-0.872127	
-0.133775	-0.959848	0.117452	-0.752728	
0.417266	0.198255	-0.097656	-0.638587	
-0.255706	-0.959848	-0.0301196	-0.686061	
1.03586	-1.64279	-0.245469	0.118559	
0.628999	-0.873456	-0.677144	-0.666394	
-0.165101	0.480103	-0.306137	0.458346	
-0.52347	0.395396	-0.093007	-0.22394	
-0.192472	-1.42487	0.331881	1.41251	
-0.0870982	1.18002	-0.332765	0.4579	
-0.357847	-0.429395	0.549898	-0.324736	
-0.624914	0.395396	0.497238	-0.941369	
-0.892896	0.102541	0.152546	-0.496057	
0.377782	-0.45163	0.0946567	1.79668	
-1.51733	0.78588	0.0769482	0.205975	
0.0732037	-0.17297	1.34815	0.542038	
0.854658	-0.768532	-0.31303	-0.00993024	
-0.979583	-0.174973	0.626183	-0.49675	
-0.175194	-1.04896	-0.450549	-0.586279	
-1.07559	-0.393381	0.103574	1.03861	
-1.04846	-0.506724	0.876963	0.072851	
-0.830715	0.754174	0.39048	-0.0923139	
-0.99217	-1.47533	0.80652	0.305418	
-0.88137	2.4808	0.462667	-0.0923139	
-0.192126	1.49576	-0.923445	1.71555	
0.81451	-1.15694	0.276136	-0.22012	
1.14512	-0.0192935	0.128836	0.701493	
-0.680934	0.430147	-0.393711	-0.878511	
-1.98856	-0.630495	0.146943	-0.592133	
-1.35006	-0.642652	-0.955976	-0.305418	
-0.0672652	-0.365704	0.18866	0.0684272	
-0.351016	-0.514782	0.476306	-1.01481	
-0.5208	-0.882228	-0.283618	-0.609794	
-0.629059	0.616714	-0.269509	-0.799316	
0.795636	2.89231	-0.550833	0.877424	
-0.0370341	-0.149172	0.101902	-1.12382	
-0.402026	1.52129	-0.54106	0.039247	
-0.0846174	-1.34791	0.0251871	0.907216	
-0.650632	-1.44256	-0.263932	0.457864	
-0.347682	-0.893072	0.115888	1.08673	
0.703349	-0.770963	0.151944	0.702836	
-1.54943	-1.81915	0.715217	-1.07506	
-0.797221	-0.196709	0.715304	0.667736	
0.904428	0.0192147	0.253253	-0.952998	
0.651824	-1.55241	0.40824	0.512199	
0.059064	-0.28709	-0.126773	-0.0122308	
-0.165139	-0.456353	-0.524994	-0.668754	
1.15509	2.69717	0.194875	1.04181	
-0.330789	-1.08278	-0.227841	0.718369	
0.592648	-0.902731	0.20764	-0.216985	
0.312974	-0.154087	0.941071	0.332542	
-0.244379	-0.0702712	0.373923	-0.846199	
0.198923	-1.01013	-0.576507	-0.991132	
0.0196295	-0.832017	-1.02696	0.845444	
1.45363	1.17717	-0.140804	-0.530125	
-0.0734245	-1.62003	-0.992254	-0.281189	
-0.32672	-0.431705	-0.134617	1.08759	
0.81451	-1.2516	0.543565	-0.996852	
0.468906	-0.45163	0.922136	0.696304	
0.0827839	0.929878	0.272322	-0.344023	
-0.483104	-0.866346	0.174515	-0.109755	
0.946265	0.434941	0.359619	-0.294926	
0.760789	1.09846	0.845539	-0.214368	
-0.265471	0.707094	0.334104	0.219359	
1.28707	0.447052	0.793598	2.13376	
0.209975	-1.21231	0.332533	-0.477725	
-0.748845	0.225513	0.176628	-0.305418	
0.712356	-0.0129031	0.325443	-0.73682	
0.96858	-0.768532	-0.0238392	0.877232	
