TD[0]	TD[1]	TD[2]	TD[3]	
-1.50463	-0.431671	-0.354551	0.643771	
-0.602434	0.50103	-0.308938	-0.951969	
-0.411205	0.837742	-0.0743091	-0.445271	
-1.32152	0.0188908	0.0023026	0.460762	
1.7793	-0.153613	-0.384901	0.00849916	
-0.462328	-1.32132	0.193279	0.521511	
-0.341723	-1.26854	0.0152156	-0.403378	
-0.369696	-0.864136	-0.620871	-0.144754	
-0.267758	0.557352	0.932558	0.269268	
-0.286419	-1.24381	0.585007	-0.319155	
-0.430552	0.137413	-0.134125	0.976155	
-1.2201	-1.67724	-0.192318	0.42949	
-0.171297	2.10787	0.580189	-0.501138	
-0.86558	-0.787926	-0.404004	-0.442334	
-0.329492	1.29705	0.965821	-1.24531	
0.0822303	-0.712174	0.394326	0.592162	
-0.712613	-0.212061	0.0360202	0.329227	
0.318279	-1.38818	0.255036	0.355692	
-1.12592	0.409066	0.886518	-0.168096	
0.456523	0.0816714	0.646045	-0.478972	
-0.0606413	0.142404	-0.802188	-0.7006	
-0.369428	-1.44062	0.246599	0.158945	
0.113186	0.0242237	0.556509	0.320408	
0.00908871	0.499693	0.755798	-0.289114	
0.118727	1.10103	-0.245714	0.249481	
-0.213953	0.973196	0.182827	-0.335378	
0.333444	0.643797	-0.207399	0.328037	
-0.100503	-0.0682021	0.384726	0.13439	
-0.395767	1.0323	0.593821	0.689336	
0.489486	0.0259535	-0.225602	0.250062	
0.274172	1.01688	-0.355714	0.474471	
0.771299	-0.583828	-0.22315	0.374546	
0.0262956	-0.634291	-0.172461	-0.0289035	
-0.736075	-0.351071	-0.368782	-0.606916	
0.303505	-0.341878	0.114489	-0.561203	
-0.0834525	-0.664062	-0.0999732	-0.00309703	
-0.950602	-0.341395	0.227259	-0.371496	
0.12556	-0.783184	0.500423	0.106023	
-0.311343	0.244477	-0.949797	-0.428971	
-0.178216	1.01382	0.548157	-0.357068	
0.242885	-1.14437	0.0534767	-0.667347	
-1.24783	0.567485	-0.238721	0.233376	
-1.09804	0.115917	-0.394996	0.00141313	
0.0515193	-0.980915	-0.487985	0.128962	
0.190061	-0.14916	0.134469	-0.173919	
0.535705	-1.35968	-0.219913	-0.109102	
0.298772	0.625104	-0.141817	0.0992338	
1.77833	0.325978	-0.0259192	-0.34181	
0.889683	-1.22817	-0.877083	0.0779967	
-0.686237	0.162099	0.0171971	-0.140686	
-0.421851	-0.0624684	-0.398631	-0.12467	
0.940723	-0.245965	0.518954	0.162243	
1.30238	0.806168	0.150103	0.233376	
0.783142	1.07208	0.106686	-1.23156	
0.693867	-0.520586	-0.50854	0.309081	
-0.568216	0.662273	-0.211664	-0.241709	
-0.474428	0.686801	-0.625606	0.0292908	
-0.249122	1.54372	0.0548381	0.0989159	
-0.55829	0.268702	-0.417442	-0.0668252	
1.72357	-0.279198	-0.0885555	-0.0763615	
1.03056	-0.82229	0.163122	-0.173919	
0.411365	-0.967369	0.14124	-0.66032	
-1.29452	-1.03527	0.0654577	-0.569382	
-0.0128454	1.11053	-0.324182	0.20319	
-1.39165	0.137413	-0.63557	0.801608	
-1.2766	-0.0682021	-0.287947	0.211642	
-0.154318	0.0774013	-0.479623	-1.25127	
-0.0403534	-0.223669	-0.581363	-0.182289	
0.101484	1.21493	-0.170218	0.60103	
0.27136	1.68964	0.0925761	-0.0534575	
-0.807211	0.0926602	0.0669938	-0.351244	
0.240259	1.85719	0.0600852	0.876968	
-0.547105	-0.830773	-0.731891	-0.484395	
-0.433032	0.996601	-0.279684	-0.673867	
-0.287276	0.170253	0.0153364	-0.358523	
-0.582115	0.669427	-0.114735	0.928047	
-0.72753	0.667949	0.732667	-0.533648	
-0.118998	-0.1691	-0.164763	0.337289	
-0.351349	1.89947	0.531321	0.32274	
-0.729539	0.975784	0.73035	-0.645517	
0.0127031	1.36847	0.31608	0.353347	
0.946386	1.12096	-0.47566	-0.215107	
0.202028	-0.203435	0.522963	-0.781997	
-0.368022	0.911154	0.147608	-0.508781	
-0.47693	-1.16601	0.859359	0.135525	
-0.0437259	-0.778071	-0.242741	0.355869	
0.767085	0.518198	0.164503	0.876818	
0.108509	1.16591	-0.284303	0.407518	
-0.634245	-1.39999	0.198589	0.039153	
0.452458	-0.203435	0.272029	-0.823828	
-0.478321	0.160876	-0.294666	-0.182963	
-0.600607	-0.0512776	-0.867517	0.461694	
-0.231247	-0.409236	0.285154	0.178564	
-0.0957528	-0.0554465	-0.119375	-0.150171	
-1.08033	1.70538	-0.498451	-0.72067	
0.431819	-0.586084	-0.357418	0.284854	
0.819906	-0.999895	0.568155	-0.0810402	
-0.589491	-0.0721591	0.254647	-0.191371	
0.469381	-0.155881	0.2444	0.834613	
-1.21617	-1.22916	0.23676	-0.796627	
-0.824203	-1.68024	-0.320723	-0.563709	
-1.09107	0.302353	-0.506292	-0.355877	
-0.62771	1.47164	-0.0752546	-0.349485	
0.384722	0.434931	0.535081	0.030018	
-0.0217045	-0.7064	-0.835402	-0.524999	
-0.14266	-0.513545	0.373055	0.514432	
0.420862	0.998679	-0.0505796	0.254708	
-0.864877	-0.861019	-0.0608344	-0.260196	
-0.324347	-1.34597	-0.255298	0.606163	
-0.390639	-0.0638375	-0.135392	0.139607	
-0.762988	-1.00504	0.163377	-0.094865	
-0.9254	1.0044	0.0108545	0.213994	
-0.343894	-0.686709	-0.448638	1.01184	
0.279211	-1.64218	-0.667487	-0.228148	
-0.0863299	0.544376	-0.364928	-0.337421	
0.555102	0.224692	-0.228852	-0.0763615	
0.652592	1.17274	-0.280503	-0.149873	
0.564685	-0.165396	-1.55214	0.199111	
1.0432	0.587773	1.04774	-0.101535	
1.67266	0.674414	0.513482	1.25875	
-0.305115	1.25217	0.337916	-0.0647109	
1.1555	-0.141235	-0.483279	0.0606151	
-0.294456	-0.763216	-0.217701	-0.613899	
-0.130807	0.0271056	0.301809	-0.460476	
0.223808	0.630906	-0.175287	-0.434103	
0.268908	-1.99996	-0.78126	0.168114	
1.32478	1.73013	-0.153239	-0.0520225	
-0.231731	-0.245965	-0.0708864	-0.026931	
-1.6171	-0.783184	0.454825	-0.253684	
0.517528	1.38417	-0.233446	-0.0647457	
-0.466278	-1.67724	0.0600746	0.288473	
-0.469289	0.702614	-0.370497	-0.65927	
0.241073	1.33407	0.188615	0.441118	
0.0983515	-0.1691	0.507084	-0.533648	
-0.258901	-0.0759452	0.757263	0.372357	
0.09922	-0.991839	-0.495421	0.581309	
0.531341	-0.417024	0.0130373	-1.20274	
0.21003	-1.09979	0.0812026	-1.24714	
0.444664	-0.452582	0.777394	0.561899	
-0.0972483	-0.118403	0.176805	-0.546634	
0.4819	-0.670667	0.093925	-0.653004	
0.709531	-0.709875	0.253613	0.268341	
-0.303569	-0.0655826	-0.544047	-0.552755	
0.425578	-1.72953	0.0737891	-0.342714	
-0.372079	-1.09267	-0.0210037	-0.71754	
0.463186	0.996745	0.347923	0.528539	
-1.74318	-1.0076	-0.0123832	-0.296939	
-1.72655	-0.0965784	0.665004	0.65023	
-0.472493	0.734177	0.376306	-0.354905	
0.4227	0.281668	-0.29781	0.324097	
0.255921	-1.37053	-0.168845	0.362015	
-0.947427	-0.586084	-0.60958	0.490234	
-0.200642	-1.87333	0.174836	0.274147	
0.793664	-1.62991	0.451495	0.398231	
0.346628	0.849093	-0.360535	-0.297721	
0.977533	-0.94624	-0.239003	-0.231416	
-1.33003	0.750438	-0.188318	-0.874089	
0.394845	-0.431671	0.443296	0.126385	
-1.08557	-1.20616	-0.111837	-0.0875109	
-0.580929	0.333312	-1.0275	-0.994864	
0.571014	-0.445798	-0.542491	0.91902	
-1.12782	-0.171402	0.240866	0.53787	
0.262588	0.895655	-0.047661	0.580239	
0.206554	0.290707	0.206343	0.159743	
-0.97067	-1.90249	-0.133206	0.176399	
0.0336606	-0.100215	-0.574349	-1.35346	
-0.0713756	0.011031	0.369242	-0.936953	
-0.0502288	-0.460011	-0.111961	-1.02605	
0.0680777	-0.536972	0.393464	0.0580093	
0.994847	-0.0309423	-0.194122	0.102963	
0.315565	0.0651464	0.485429	0.270682	
0.248214	0.360331	-0.733236	-0.274907	
0.724304	-1.08068	-0.141758	-0.0309126	
-0.621455	0.137413	-0.0659974	-0.724576	
-0.704501	-0.380295	-0.0211071	0.144023	
-0.128873	0.441256	-0.254178	0.150969	
0.115285	0.55477	-0.22114	-0.126135	
-0.536683	0.718273	-0.0194758	0.411789	
-0.269085	0.832133	0.0271022	-0.834799	
-0.425525	-0.2041	-0.442877	-0.0878384	
-1.26915	-0.659907	0.07974	-0.442679	
0.351591	-0.485602	-0.0209684	-0.59213	
-1.10582	-0.80999	0.224584	0.290455	
-0.0230284	0.518198	-0.0916002	-0.573894	
-0.260252	-0.822322	-0.163342	0.746668	
-0.22249	-0.368266	-0.0726773	0.374897	
0.059624	-1.6911	-0.836964	-0.0158492	
0.80648	-1.39868	0.247068	0.277768	
0.56597	-0.690095	0.382828	-0.379032	
0.227745	-0.934433	0.120945	-0.602427	
-0.534683	-1.16136	-0.462191	-0.394981	
1.35503	1.96766	0.0652136	-0.299962	
0.46248	-1.03446	0.387816	0.0862424	
-0.879114	-0.856226	-0.230222	0.545295	
0.763423	1.40944	-0.467258	-0.512414	
-1.23345	-1.25898	-0.00322095	0.023204	
-0.184593	0.699617	0.526493	0.152493	
1.17393	0.378728	-0.100704	0.0374436	
-1.12833	-1.64072	0.0193199	0.0688757	
0.443083	-0.582621	0.34768	0.280332	
1.24015	-0.977179	-0.388908	-0.0100487	
-0.293971	-1.14437	-0.30203	-0.344982	
-0.814422	-0.200937	-0.0169524	-0.43371	
-0.839172	0.665995	-0.69125	0.955394	
-1.30601	0.17857	0.699884	0.681638	
-0.102256	-0.0704952	-0.294312	-0.0869349	
0.144888	-1.1165	0.636534	-0.871384	
-0.162161	0.126972	-0.723438	0.418405	
-0.09758	0.350868	-0.327623	-1.03405	
-1.25909	-0.926182	-0.0608979	0.148473	
0.315507	0.515018	0.149883	-0.0907053	
0.0702114	0.917627	0.10258	0.0294493	
-0.205062	-0.249636	-0.196307	-0.0370363	
-0.207174	1.35618	0.396537	0.139607	
0.089139	0.925716	0.256125	0.24196	
-0.0435637	-1.69231	0.260118	-0.537904	
0.472447	1.63316	-0.038234	-0.453807	
1.52135	-0.949314	-0.761918	-0.270659	
0.290925	1.12691	-0.0607175	0.838963	
-0.0583708	-0.503478	0.009327	0.292134	
0.344002	0.158676	-0.549558	0.957242	
-0.720435	0.443234	-0.222108	0.0117347	
-0.162625	1.98315	-1.27578	-0.379816	
0.338992	-0.281896	0.248792	-0.309498	
0.51256	0.884848	0.0258717	0.258239	
-0.800216	-0.0274602	-0.462792	0.29936	
-0.513811	-0.164564	0.549365	-0.218254	
-0.183189	-1.11173	-0.365063	-0.28812	
-0.495758	2.48438	0.316691	-0.273659	
0.365388	-0.960349	0.407767	0.645306	
-1.17964	0.239408	0.129742	-0.00826652	
-0.995806	-0.262592	0.154762	0.584008	
-1.17148	-1.1165	0.0575876	-0.273359	
0.264596	-0.997423	-0.442732	-0.26902	
-0.363099	0.0774013	0.078656	0.13174	
-1.07372	-0.494432	-0.310155	-0.345802	
0.57804	0.855384	-0.262898	0.524344	
-0.0545545	-0.127356	-1.18299	0.0295199	
-0.945404	0.587722	-0.0758029	0.416676	
-0.0376261	-1.37053	-0.957891	-0.210865	
-0.296119	0.818018	0.646677	0.537549	
-1.40375	-0.244881	0.158115	-1.01676	
-0.528802	-1.58602	-0.0717898	-0.053981	
0.254823	-0.960349	0.46226	0.783219	
-0.63301	0.181403	0.187385	-0.018734	
-0.012761	-0.652805	0.0841102	0.364893	
-0.510888	1.07545	-0.307307	-0.351867	
0.274887	-0.701608	0.360041	-0.162311	
0.175291	-0.50775	0.0912286	-1.30026	
-1.10381	0.0518103	0.0194492	-0.138792	
0.150505	0.629065	0.0908764	0.181976	
1.21083	0.334057	-0.0321822	-0.795508	
0.570394	-1.33704	0.142307	-0.6352	
-1.3165	-1.35498	0.455949	-0.0534575	
-0.179985	0.761073	-0.362462	-1.4298	
-0.563635	0.529913	-0.0429261	0.0688757	
-0.616066	-0.308424	0.0490555	0.0751425	
-0.276752	0.972869	-0.263741	0.270956	
-0.23542	0.202686	0.453326	-0.944643	
0.668836	-0.381578	0.674036	-0.575483	
-1.10737	-0.957936	0.391731	-1.27855	
0.296249	-0.494325	-0.224405	0.461607	
0.264476	-0.943707	-0.185837	-0.0907053	
0.463728	-0.105387	-0.0141149	-0.524968	
0.667938	0.87521	0.414209	-0.445271	
0.130833	-0.178509	0.207313	-0.301024	
-0.331487	0.147984	0.436723	-0.129092	
0.61748	-0.266158	-0.108719	-1.03371	
-0.785786	0.263943	0.391062	-0.970446	
-0.654992	-1.56222	0.137435	0.669673	
0.234147	0.456032	-0.437064	0.341895	
-0.165623	-0.991032	-0.630233	0.226164	
0.213661	0.669427	0.15916	0.196465	
0.0842346	-0.162317	0.16457	-0.487523	
-0.0430201	-1.11638	-0.631147	0.214917	
0.0558349	-1.33011	-0.0693891	0.125867	
0.829732	-1.46649	-0.311542	1.01138	
-1.43751	-0.162851	0.151429	0.307145	
0.599098	-0.295715	0.0917893	-0.013563	
1.46624	0.675484	0.644833	-0.613899	
-0.0895818	-0.16264	-0.378214	-0.088285	
-0.127974	-1.29367	0.480095	-0.0201835	
1.7946	-0.997423	0.445304	0.0539826	
-0.0816221	2.22784	0.730267	-0.00236253	
0.33749	0.666844	0.753795	-0.0961431	
-0.199732	0.268702	-0.00630901	-0.164381	
-0.246271	-0.592263	0.21414	0.942305	
-0.326459	1.1524	0.425673	0.200759	
0.263763	-0.4313	-0.0564104	0.826221	
0.204798	0.376394	-0.590886	-0.433156	
-0.432819	-1.03446	-0.679101	-0.368814	
0.755564	0.426811	0.667737	0.976299	
-0.156757	-0.87557	0.335515	-0.500505	
0.981377	-0.739015	-0.0796291	-0.70719	
-0.723329	0.336312	-0.269435	-1.18302	
0.182796	-0.339124	0.605208	0.0908737	
-0.565393	-0.0132383	0.457128	0.119546	
-0.781164	-0.313772	-0.156178	0.742415	
0.127767	-1.0403	-0.281086	0.192605	
0.0535858	0.759707	-0.741852	-0.706249	
-0.335625	0.457684	-0.327627	-0.0763615	
-0.183768	-1.94429	0.338894	-0.289997	
-0.566411	1.88554	-0.449856	-0.0264491	
0.196986	0.190389	0.0504121	0.0138694	
0.517311	0.70333	-0.0660297	0.111062	
-0.250653	1.04393	0.23268	0.956834	
-1.21446	0.121096	-0.279938	0.0864455	
-0.908779	-0.280873	-0.0965161	-0.019845	
0.168475	0.563631	0.602169	-1.00434	
-0.360043	0.314741	-0.0799671	-0.0456677	
0.424332	0.473434	0.344825	0.777287	
-0.405957	0.618005	-0.101665	0.334502	
0.748208	0.0774013	0.475256	0.469849	
-0.0222521	-1.16601	-0.0344636	0.0784453	
-0.444918	-1.9331	0.431272	0.634168	
-0.084383	-0.339564	-0.31341	-0.45158	
0.62358	-0.664739	0.745194	-0.238085	
-0.788119	0.0739441	-0.61613	-0.529585	
-1.08889	0.225145	0.035078	-0.0375992	
0.424637	-1.39868	0.888905	-0.104001	
-0.698852	-0.482176	-0.219841	-0.204082	
0.147244	-0.697946	-0.125021	-0.0254207	
0.22834	-0.834052	0.00286659	0.163172	
-0.0817949	1.17932	0.170087	0.0651874	
-0.309047	0.747446	-0.72724	0.242338	
-0.857329	-0.281163	-0.692542	0.416361	
-0.0778051	1.04567	0.00770661	0.951031	
-0.792645	1.69266	-0.437995	-0.739011	
-1.45788	-0.188464	-0.153042	0.691784	
-0.44687	-0.592263	0.0655922	0.208913	
0.159992	0.70333	0.0486056	-0.402607	
0.620332	-1.02301	-0.150224	-1.03192	
0.286977	0.547018	-0.613538	0.0292013	
-1.37772	1.09862	0.640933	-0.221741	
-0.510783	-1.96119	0.725133	0.776099	
0.911097	0.87521	0.275564	0.272185	
-0.0680563	0.304526	0.23391	-0.902656	
-0.228684	0.294175	-0.0812223	0.240136	
-0.654606	2.18235	0.0132232	0.376794	
0.377179	0.262586	-0.642879	-0.657588	
0.644361	0.777378	-0.125784	0.202769	
-0.767677	-0.140658	-0.041913	0.0564568	
-1.2437	-1.83913	-1.05577	0.0772146	
-0.694204	-0.65186	0.42894	-0.658073	
0.0184312	-0.0893169	0.0797704	0.203982	
0.552079	0.548181	-0.0679962	0.260234	
-0.287664	1.09125	-0.106431	-0.237588	
0.586146	-0.37143	-0.23846	0.105283	
-0.219825	-0.660588	-0.0607175	-0.175085	
-0.862882	-0.582621	0.500589	0.12266	
0.795323	-0.430269	-0.682706	-0.255731	
0.936684	0.0538183	0.324264	-0.66359	
-0.0800483	0.908668	0.78244	0.631434	
-1.04619	-0.393632	0.969994	-0.0647109	
0.801775	2.1005	0.0604377	-0.129759	
-1.00458	-0.317553	-0.0703861	-0.085277	
-0.279212	1.03455	0.418776	-0.466349	
0.155242	-0.317553	-0.385566	-0.204725	
1.31051	-0.920045	0.215418	0.472559	
0.705566	-0.122005	-0.223223	-0.776639	
0.291247	-0.333876	-0.584459	-0.103428	
-0.0725291	-0.633512	-0.0748724	0.192259	
-1.30156	-0.754261	-0.192126	0.151119	
0.619678	1.68625	-0.254069	0.469091	
-0.254192	-0.900514	0.212113	0.250322	
-0.620515	-0.633512	0.260842	-0.268481	
-0.784953	-1.03446	-0.0721773	-0.241098	
1.3626	-1.27616	-0.559074	0.587506	
-1.38214	-0.243287	0.275983	0.558134	
0.0519438	0.753212	0.558374	-0.312958	
1.59073	-0.117144	0.36996	0.132728	
-1.06463	-1.87333	0.395963	-0.0679519	
-0.368529	-0.204679	-0.386159	-0.0763956	
-0.191487	-0.196965	-0.118199	-0.815832	
-0.270436	0.932322	0.619714	-0.229517	
-0.524262	0.27389	0.1748	0.363283	
-0.579856	-0.886043	0.165932	-0.277985	
-1.35327	-1.48255	-0.539432	-0.36465	
-0.716863	0.0738955	-0.207814	1.29473	
-0.718582	-1.37342	0.126972	0.250322	
0.582652	0.662036	-0.600435	0.878254	
-0.424347	1.77236	-0.630986	-0.440477	
-1.66604	0.697846	0.160366	-0.26277	
-0.886113	-0.783184	-0.658694	-0.26454	
-0.766733	0.602665	0.42929	-0.639972	
0.0858531	-0.524912	-0.572489	-0.258656	
-0.280635	-0.127392	-0.110454	-0.702888	
-0.460003	-0.186514	-0.603583	-0.30831	
0.605484	-0.10546	0.136563	0.901488	
0.0299912	-0.329436	-0.20489	-1.06268	
-0.118264	-1.21084	-0.429694	0.0621369	
0.277555	-1.02301	0.0619432	0.0117347	
-0.261154	-0.622624	-0.0100321	0.208203	
0.191267	0.278719	-0.103244	-0.337421	
-0.141064	0.0718535	-0.383942	-0.322625	
-0.630816	-1.16164	-0.233958	-0.675539	
-0.775661	-1.96119	0.050594	0.29861	
1.3217	0.973357	-0.0914204	-0.929991	
0.145304	-0.65976	0.0676702	-0.824685	
0.842251	0.144759	-0.378266	0.0191722	
0.196754	-1.82179	-0.376666	-0.364457	
-0.199702	-0.146767	0.646643	0.1793	
-0.0481073	-0.761949	-0.140966	0.0294493	
-0.303865	0.141701	-0.284133	0.586155	
0.0409237	0.66199	-0.235835	0.380152	
-0.524634	-0.830773	0.166582	-0.433156	
0.929995	-0.470461	-0.0994117	-0.966621	
0.204419	0.0275251	-0.417045	-0.431726	
1.61914	1.1524	-0.0633912	0.217016	
-1.32676	-1.0403	-0.404278	0.156884	
0.343367	-0.241474	-0.136395	1.14616	
0.325188	-1.45806	0.15364	-1.06625	
0.15224	0.110916	0.483786	0.694486	
0.522106	0.0562255	0.513767	-0.171879	
0.0871208	-0.332055	-0.0907011	-0.221872	
0.879	0.884739	0.1615	-0.0279862	
0.519039	1.59133	0.276717	0.867201	
-0.0685245	1.58816	0.554933	-0.324978	
-0.527602	0.516494	0.675909	0.00791866	
0.228619	-0.67379	-0.639799	-0.409321	
-0.676939	0.973357	-0.225776	0.0111443	
1.29568	1.10787	0.616568	-0.233212	
-0.372403	-0.199408	-0.309337	0.388306	
