FD[0]	FD[1]	FD[2]	FD[3]	
-0.998892	-1.6059	0.130605	-0.700084	
0.0194028	1.43929	0.837915	-0.612395	
0.103683	-0.89438	0.549149	0.28976	
-1.94683	1.00159	0.343293	0.39382	
0.47178	-1.72288	0.615715	0.25136	
-1.25025	0.206397	0.726626	-0.764927	
0.0194028	-0.108342	0.0055929	-0.716902	
-0.273243	0.0471069	-0.45154	-0.0121408	
-0.0976037	-0.701392	0.286844	-0.0735307	
0.355041	0.081969	-0.0205835	0.881159	
-0.329289	0.495406	1.17646	-0.874585	
0.874536	1.34592	0.00597537	0.0557881	
-0.0376994	1.05914	-0.0514279	-0.645618	
-0.32711	-0.0180098	0.478638	0.28841	
0.0580795	-0.302459	-0.0282772	0.370579	
0.0199894	0.278391	0.315236	1.25863	
0.178823	-0.214561	-0.429085	-0.275641	
0.395474	0.970196	-0.833154	-0.134498	
0.464861	-0.318315	-0.425045	0.696197	
0.867554	-0.293086	-0.445588	-0.149391	
-0.903787	0.00276859	-0.116297	-0.961502	
-0.184003	-0.502353	0.465906	-0.490135	
-0.110766	-1.36729	-0.325837	0.28976	
-1.17799	-0.910647	-0.0635241	-1.06394	
1.23726	-0.951177	0.0418933	0.25136	
-0.468644	0.194812	-1.6102	-0.165459	
0.797629	1.49855	0.698439	0.199312	
0.603362	-1.13712	0.0134355	-1.31187	
-0.528763	0.432619	-0.118592	0.743049	
-1.77243	0.699331	-0.213037	-0.0789582	
0.0990433	-0.721526	-0.32282	0.716669	
0.312962	-0.59594	0.215701	-0.0123663	
0.318552	-0.898933	0.518865	0.0631163	
0.405054	0.107366	-0.308359	-0.0129455	
1.66949	0.592226	-0.359124	-0.232432	
1.15685	-1.32103	-0.885656	-0.232432	
-0.93033	1.09702	-0.310367	-0.470293	
-1.17691	0.759878	-0.181503	-0.165459	
1.13305	-0.0943101	0.606424	0.119545	
0.944486	0.246719	-0.114728	0.516404	
0.770958	0.604549	-0.656439	-1.86912	
0.508363	-0.527135	-0.825125	0.927014	
0.0738985	-0.167392	-0.510142	-0.716902	
-0.160526	0.970196	-0.983614	-0.434208	
1.10259	1.81257	0.295779	0.522304	
-0.361395	0.59637	-0.18694	-0.275641	
0.318552	0.759878	0.324656	0.198229	
0.272361	-0.527135	0.717082	0.222479	
-0.201493	-0.701392	-0.293503	-1.06163	
-2.13439	0.592226	-0.244734	-0.860003	
-0.67046	1.49802	-1.25993	0.229603	
-1.07814	0.246719	-0.508993	0.831753	
-1.98516	-0.302459	-0.746126	0.341681	
-0.0521455	-0.0477638	-0.312115	-2.05651	
0.163546	-0.242105	0.394404	-0.580859	
0.900506	0.59637	0.247944	0.828158	
0.68759	1.23556	0.902034	-0.434208	
-0.871513	1.34402	-0.0871338	-0.559748	
0.841113	1.38902	-0.288365	0.771646	
-0.148494	-0.409914	-1.2763	-0.53321	
-1.50711	1.29327	-0.693035	-1.18659	
-0.899285	-0.891788	-0.159119	-0.190092	
-0.998892	0.453642	-0.238855	0.513193	
-0.92771	0.591552	-0.0120628	-0.378317	
0.337953	-0.675841	0.00229846	-0.232432	
-0.027948	1.42922	0.672201	0.260967	
-1.1474	0.89293	0.659292	-0.490135	
0.639632	0.899917	0.40759	0.699108	
-0.400064	0.798888	0.00934315	-0.163528	
-0.184003	0.89293	0.474678	-1.31187	
-0.283553	0.333748	0.263703	-0.874585	
-0.865028	-0.369768	0.71817	-0.163528	
-0.556151	-1.10032	-0.469445	-0.0114944	
0.685151	0.835873	0.782513	1.16186	
-0.629084	0.764818	0.166378	0.217216	
-0.516306	-1.79153	-0.077732	0.445775	
0.69899	-0.318315	1.333	-0.746665	
0.551555	-0.642262	-0.533374	-0.13772	
0.59208	-0.318315	-0.347919	0.969693	
0.312962	0.081969	-0.226047	-0.277865	
0.0866556	-0.369768	0.340302	-0.777039	
0.0194028	1.22939	-0.500084	-0.84346	
0.427163	-0.409914	-0.650526	0.119949	
0.794994	-1.6059	0.461031	-0.434208	
0.355041	0.508797	-0.210468	-0.434208	
0.566935	-0.143902	0.340489	0.828158	
-1.30546	-0.0943101	0.199206	-1.32964	
-1.94683	-0.642869	-0.337703	-1.18659	
-0.616905	0.00276859	-0.978798	-0.887539	
-0.800932	0.899917	-0.537726	0.199312	
0.330493	-0.289888	0.233943	-0.0689499	
-0.167753	-0.46641	-0.814753	-0.0735307	
0.019719	0.432619	-0.159049	0.637489	
0.272361	1.23556	0.313182	0.360077	
-0.918722	0.100419	0.0222051	-0.741427	
0.890786	-0.701392	-0.101928	0.952344	
0.11756	0.835873	0.038461	-0.0123663	
-0.331259	-1.13712	0.12885	0.0987753	
-0.725216	1.59302	0.0480788	-0.476772	
-0.639603	-1.19021	0.150312	1.66652	
0.474498	-1.54335	-0.68993	-0.434208	
0.618215	0.081969	-0.674833	-0.84346	
-0.184003	-0.525108	0.305249	-0.746665	
0.330493	0.740242	-0.177783	-0.163528	
0.136457	0.287307	-1.94349	0.341681	
1.24205	0.551339	0.910657	-0.378317	
1.47953	0.081969	-0.0343985	0.888947	
0.86248	1.0108	-0.267011	-0.304496	
1.06359	0.707999	-1.29077	0.0836747	
-0.387725	-1.16517	0.135319	-0.20323	
-0.0323949	1.78009	-0.0651753	-0.620169	
-0.0992625	0.0471069	1.08066	-1.05704	
-0.265758	-2.22498	-0.367409	0.350815	
1.6935	1.6922	0.70307	0.28976	
0.603362	-0.642262	0.245149	0.119949	
-2.07684	-0.951177	0.238107	0.318855	
0.507465	1.38902	-0.316617	-0.0689499	
-1.1474	-1.10032	-0.00562177	-0.0121408	
0.68759	1.09702	-0.359124	-0.721865	
-0.226705	1.19897	-0.687719	0.445775	
0.369706	1.16928	0.0422452	-0.10362	
-0.255602	-0.296281	0.867787	0.28841	
-0.129815	-1.19021	-0.303817	0.696197	
1.00084	0.432619	0.23597	-1.19378	
0.536676	-0.903311	0.164672	-1.20241	
-0.225864	-1.27385	1.21	0.424645	
-0.938011	-1.05256	0.0420451	-0.64814	
0.0199894	-0.675841	0.650297	-1.4309	
-0.143748	-0.703341	0.717856	0.57856	
0.464861	1.2828	0.0359682	-0.721865	
0.833115	-2.52096	-0.0635241	-0.378317	
0.464861	-1.22838	0.342218	-0.970106	
0.726839	0.866695	0.227624	0.77836	
-2.4189	-1.64659	0.231944	-0.0935196	
-1.00054	1.03726	0.932105	0.873455	
-0.721876	0.607522	0.222	-0.275641	
0.994466	0.604549	-0.159198	0.657484	
0.69899	-0.253945	-0.231548	0.341681	
-1.26547	-0.910647	0.530655	0.903936	
-0.447593	-1.19021	-0.0913598	0.28976	
1.31463	-1.89819	-0.120276	0.716669	
0.163546	0.194812	-0.0792787	-1.06394	
0.509192	-1.75886	-0.409132	-0.163528	
-1.80999	-0.214561	0.617036	-0.7425	
0.808338	-0.923937	0.438266	-0.580859	
-0.938011	-0.994661	-0.247751	0.0557881	
-0.181141	-0.0477638	-0.347919	-1.23238	
-0.564914	-0.737818	-0.520591	0.56235	
-1.15081	-0.525108	0.14888	-0.0123663	
0.318552	0.432619	0.143193	0.692169	
0.242132	0.222544	-0.221392	0.171077	
-0.796689	-0.891788	-0.464018	0.831753	
0.509192	0.206397	-0.878669	-1.63736	
0.0660851	0.103336	0.294527	-1.39951	
-0.0778415	-0.903311	0.12885	-1.20241	
0.369706	-0.143902	0.0762199	0.25136	
0.890786	0.100419	0.901342	0.0557881	
0.207732	-0.336608	-0.373646	0.517762	
0.69899	-0.214561	-0.73555	0.513193	
0.508363	-0.762601	0.0649703	0.389783	
-0.143748	0.246719	-0.135584	-0.232432	
-0.0868302	-0.751283	-0.617275	-0.337189	
-0.410937	0.278391	-0.375738	0.199312	
0.507465	0.59637	-0.593709	-0.277865	
0.0790129	0.521135	0.238107	0.666467	
-0.65687	0.854033	-0.606783	-0.961502	
-1.30546	-0.0477638	-0.476521	-0.279448	
-0.250891	-0.923937	0.49175	-0.996323	
-0.730979	-0.0477638	-1.0185	0.199312	
-1.3636	-0.214561	0.810414	0.969693	
0.258584	-0.108342	-0.118572	-0.84346	
0.74979	0.453642	-0.0651753	0.771646	
-0.186038	0.600868	0.222	0.77836	
-0.328001	-1.22838	-0.569811	0.411175	
0.242132	-1.73817	-0.167645	0.119949	
0.929523	-1.03616	-0.179758	-0.7425	
0.330493	-1.72288	0.428493	0.473108	
0.716674	-1.19021	-0.0746576	-0.64814	
0.800238	1.24283	0.103245	-0.764927	
0.977145	0.0657083	0.12885	-0.119567	
-0.240988	-1.19021	0.100107	0.771646	
-0.127236	1.78009	-0.464843	0.466146	
-1.54679	-1.41138	-0.0305512	-0.13772	
-0.502114	0.0657083	0.200801	-0.255743	
1.03981	0.222544	0.783283	-0.523498	
-0.0778415	0.00276859	0.132152	0.35251	
0.603362	-0.59594	0.207845	-0.10362	
0.618215	-1.13712	-0.328278	-0.325174	
-0.255602	-1.13712	-0.716649	-0.116736	
-0.79517	-0.181537	0.506251	-0.721865	
-2.30991	-0.0477638	-1.75448	0.881159	
-1.12718	-0.409914	0.306978	0.373315	
-1.6265	-0.181537	-0.767322	-1.06394	
-0.448711	-1.13712	0.673834	-0.764927	
0.269133	-0.0943101	-0.636123	0.518939	
-0.52978	0.0394255	-0.789043	-1.37659	
-1.73319	-0.923937	0.383936	-0.237069	
0.551555	0.591552	0.0737956	0.119949	
0.194336	0.707999	-0.196727	0.457324	
0.716674	-0.910647	-0.693035	-0.710013	
-0.963042	0.89293	0.663485	-0.0123663	
0.312962	0.607522	0.672201	0.623039	
-1.15081	-0.89438	-0.316617	-0.255743	
-0.160526	1.03741	0.072036	0.260967	
1.73645	-1.5984	-1.42568	-0.559748	
0.019719	0.59637	-0.462391	0.571512	
0.929523	-0.214561	-0.0411543	0.927014	
-0.250891	-0.525108	0.298719	1.22797	
0.0790129	-0.318315	0.402501	-0.824528	
-1.40605	1.59302	-1.30039	-0.0125507	
0.59208	-0.896179	0.179584	-0.716902	
0.207732	0.970196	-0.0282772	0.457324	
-0.602431	-0.42308	0.14583	-0.0128341	
0.207732	0.798888	0.340302	-0.476772	
-0.468644	-1.35239	0.680274	-0.0935196	
-0.296406	1.64156	0.578637	-0.64814	
0.207732	-1.07328	0.439007	0.57856	
-1.20964	0.0964736	-0.287312	0.623039	
-0.938011	0.100419	0.700118	0.0631163	
-2.06225	-0.675841	-0.742378	-0.620169	
1.03717	-1.33108	-0.288732	-0.961502	
-1.36841	-0.903311	-0.569349	0.35251	
-1.13405	-0.46641	-0.733501	-0.277865	
1.15112	1.16259	-0.204011	0.370579	
-0.507523	0.287307	-0.823567	0.0631163	
-0.796689	0.081969	-0.00604565	-0.0118585	
0.0738985	-1.34585	-0.490888	-0.275641	
-1.10646	0.355065	0.947821	0.759335	
-1.5134	1.22939	0.547118	-1.07187	
-0.110766	-2.18663	-0.254528	-0.0735307	
-0.865028	-0.721526	1.15471	0.831753	
0.407552	0.432619	0.499042	0.734916	
1.18994	-0.642262	-0.359124	0.56235	
-0.0521455	0.38001	0.227624	-0.247211	
0.10434	-0.527135	0.178964	-0.205714	
-0.730979	0.287307	-0.411029	-1.4499	
-1.96684	-0.0477638	-0.113637	-0.35457	
-0.160772	0.00276859	-0.000570299	0.222479	
1.23901	-0.302459	0.225645	-0.0854937	
0.933095	-1.68203	0.851318	-0.887539	
-0.953115	-1.1345	0.0422452	-0.687401	
-0.664046	0.673081	-0.275421	-2.10115	
0.207732	0.53864	-0.347919	-0.0854937	
-0.240553	0.246719	0.0663762	0.199312	
-0.579042	0.222544	-0.29692	0.715267	
-0.299625	-0.525108	0.100107	-1.17528	
-0.226705	-0.642262	0.348044	-0.7425	
-1.25531	-1.73817	0.0143609	-0.312127	
0.726839	-1.41138	-0.277305	0.457324	
-0.585659	-1.10032	-0.308698	0.318855	
0.351763	0.222544	0.0928184	-0.163528	
0.383922	0.388209	0.561918	-0.20323	
0.583216	-0.475537	0.459918	-0.482057	
-1.4097	-0.409914	0.933028	-0.20323	
1.18503	0.388209	0.37204	-0.784743	
0.618215	-0.242105	0.64552	-0.951747	
-0.0376994	-1.02115	-0.0908671	0.0991692	
-0.418338	0.0181433	-0.624479	0.57856	
-0.426055	-1.49926	-1.33699	-0.232432	
0.32835	-0.0943101	0.0833668	0.411175	
-0.225864	1.19595	0.351837	-0.675679	
-0.273243	-1.52956	0.348044	0.59095	
-0.963042	0.38001	-0.459994	0.373315	
-0.378822	-1.19021	-0.544415	1.28686	
-1.87385	0.0964736	0.0138448	0.234952	
1.57851	-0.558595	0.205227	0.234952	
1.4141	0.721337	0.911663	-0.777039	
-0.0323949	-0.415928	-0.696144	0.571512	
0.841113	-1.64659	0.572243	0.518939	
0.628933	-1.75886	0.663485	-0.616816	
-1.5002	1.59302	0.315236	-0.0735307	
1.17794	1.16928	0.970141	-0.304496	
-0.448311	0.59637	-0.330295	-0.429035	
-1.40605	-0.46641	-0.174332	1.0924	
0.603362	0.388209	0.609775	0.743049	
0.509192	-1.02115	-0.571415	1.04186	
-0.564914	-0.179476	-0.848387	0.171077	
-0.219442	-1.02115	-1.44825	-0.0123663	
1.5718	0.592226	0.425798	1.08494	
-1.44565	-0.525108	0.385298	-0.616816	
0.196999	-0.409914	0.219564	-1.2724	
-0.480872	0.521135	0.145388	-1.35085	
0.867554	0.611942	0.450104	0.0446491	
-0.240553	-0.318315	0.227624	0.171077	
-0.431558	-0.642262	-0.288732	1.25863	
-0.730979	-0.923937	-0.441932	-0.163528	
0.834608	0.591552	-1.42568	-0.434208	
-0.899285	0.081969	-0.358362	-0.431701	
0.74607	-1.75886	0.260489	-0.599211	
-0.143748	1.48329	-0.208	-0.544608	
0.603362	1.24283	0.875319	-0.0854937	
-0.0950212	0.453642	-0.474098	0.516404	
0.0696589	0.894339	-0.00811733	0.790514	
-2.83239	0.0964736	0.200567	0.318855	
-0.265758	-0.475537	0.361915	0.318855	
-0.01557	1.23556	0.634026	-1.42144	
-0.648784	-0.369768	0.12885	0.180306	
1.25581	0.0657083	0.132858	0.944389	
-0.265758	0.0964736	0.205227	0.222479	
0.460384	-0.0477638	0.254876	0.516404	
0.0202235	-1.07328	0.4188	0.28976	
0.694068	-0.415928	-0.0966545	0.51486	
-0.207126	-0.527135	-0.317955	-0.390172	
0.445502	-0.903311	0.402183	-0.37715	
-1.29164	-0.349181	0.573328	-1.06394	
-1.90067	-0.179476	0.365493	0.28841	
-0.299625	-1.73817	0.665801	-0.304496	
-1.32666	0.521135	0.422692	0.119949	
0.944445	-0.923937	0.207845	-0.0854937	
1.12102	-1.31966	-0.694819	-0.0854937	
0.512614	1.19897	-0.357738	-0.277865	
0.546535	0.854033	0.226412	0.318855	
-0.507523	-1.10032	-1.6988	0.623039	
-0.400064	0.521135	0.129334	0.999603	
0.0990433	1.38902	-0.923759	-0.275641	
-1.46444	1.09228	-0.331913	0.51486	
-0.0323949	-0.751283	-0.0282772	0.0631163	
-0.361395	1.00159	0.0946414	-0.0854937	
1.19445	-1.33108	-0.637513	-1.49559	
1.09457	0.0964736	-0.103448	-0.0121408	
-2.04631	1.17278	0.429965	-0.437956	
-0.664046	-2.69606	0.759661	0.571512	
0.0194028	0.673081	0.0172568	0.150951	
-0.963042	0.388209	0.772844	-0.951747	
-0.383337	1.74078	0.663381	0.995169	
0.66808	1.5548	0.333979	0.657484	
0.355041	0.453642	-0.158931	-1.47131	
0.646477	0.103336	-0.336196	0.23719	
0.0853114	-0.430895	0.475092	0.23719	
-1.45537	0.287307	-0.991903	-0.0121408	
0.11756	-1.07328	0.389775	-0.612395	
0.291112	-0.318315	-0.0305512	0.325368	
0.756227	0.432619	0.214379	0.445775	
-0.400064	0.894339	-0.282227	0.133508	
1.52193	0.0181433	-0.111705	0.373315	
-1.34198	-0.595331	0.116602	-0.860003	
-0.548669	0.081969	0.116602	0.692169	
0.434357	-0.179476	-0.380889	-0.687401	
-0.110766	-0.214561	0.165443	-1.0701	
-0.0702233	0.260444	0.350271	0.696197	
-1.03222	-0.318315	0.210722	0.133508	
-0.0521455	1.87357	-0.570474	-0.325174	
-1.58275	-0.923937	0.269193	-0.337189	
-0.973561	0.333748	0.846338	-0.20323	
-0.67046	-0.923937	-0.807828	-0.35457	
1.14644	-1.10032	0.308443	0.198229	
0.464861	-0.994661	-0.567791	-1.16681	
-0.0992625	0.899917	-0.728263	-0.0560637	
-0.201493	-0.151282	-0.802199	0.198229	
0.264761	-1.5984	0.0811301	0.478743	
0.427163	0.738805	-0.159049	0.119949	
0.369706	-1.36729	-0.0616478	0.0836747	
-0.859447	-0.151282	0.307919	-0.539142	
-0.585659	-1.02115	-0.0924899	-0.802382	
1.55579	-1.27385	-0.523214	1.44752	
-2.09023	1.09702	0.438266	0.952344	
-0.561158	1.18223	0.474344	0.516404	
1.45123	-0.0180098	0.196724	0.180306	
0.0204282	-1.73817	0.521727	0.150951	
-0.486323	0.432619	-0.256506	-0.777039	
1.25933	-0.214561	0.273793	-0.539142	
-0.143748	1.548	0.499042	-0.325174	
-0.52978	0.260444	-0.344533	-0.224414	
-0.502114	-0.59594	-0.276483	-0.149391	
-1.23198	-0.108342	-0.61534	-0.0125507	
-1.01171	0.592226	-0.475683	1.44752	
-0.299625	-1.99677	-0.0671239	-0.490135	
0.468607	0.655974	-0.269393	1.22852	
-0.602633	1.27179	-0.809634	-0.860003	
-1.25531	0.899917	-0.7796	-0.325174	
-2.55591	-0.951177	-0.535285	-0.544608	
-0.840218	0.333748	0.239513	-0.716902	
-0.141917	-0.409914	-0.413542	-0.716902	
0.318552	1.34402	0.402501	-1.17528	
-0.250891	0.894339	0.194239	-0.0854937	
0.534439	1.31938	0.789909	0.671324	
-0.798569	0.592226	0.377069	-1.61851	
-0.612226	-0.595331	-1.32916	0.0631163	
1.1709	-1.75886	-0.473686	-0.0935196	
-0.110766	-1.2831	0.657063	0.373315	
-0.448711	0.53864	0.266203	0.0631163	
-0.879142	0.53864	-0.0409397	0.23719	
0.92587	-2.02041	0.396899	-1.28373	
-1.59776	-1.89819	0.0739924	0.516404	
1.18503	0.707999	0.0606779	-1.17528	
0.355041	-0.701392	0.669303	-0.490135	
0.454968	-0.302459	-0.168702	0.0910284	
0.583216	-2.02041	-1.12036	-1.05927	
1.11247	1.09702	0.592289	0.39382	
1.84558	-1.42659	-0.538844	-0.0123663	
0.909069	1.25531	-0.312115	0.77836	
0.551555	0.699331	0.640575	0.516404	
-0.639603	-0.910647	-0.144724	-0.378317	
1.60214	-0.701392	-0.168146	-1.17528	
0.770958	0.53864	-0.533948	-0.0121408	
0.55809	1.24283	-0.0989159	-0.0735307	
-0.567745	-0.923937	-0.621805	-0.504634	
0.716674	0.89293	-0.401891	0.657484	
-0.0868302	-1.75886	0.726626	-1.47711	
-0.486323	0.081969	0.935083	0.290895	
0.182774	1.09228	0.388321	0.445775	
-0.803959	-0.903311	0.286746	-0.304496	
-0.172587	1.10877	0.92439	0.212485	
-0.387725	1.46535	0.176306	0.881159	
-0.493817	0.894339	0.849787	-0.437956	
-0.129815	0.388209	1.07472	0.370579	
-0.612226	-0.751283	-0.152279	-0.784743	
0.0660851	0.707999	-0.0554672	-0.190092	
0.448353	0.759878	0.133525	-0.190092	
0.509192	-0.721526	0.794187	0.28976	
