FF[0]	FF[1]	FF[2]	FF[3]	
-0.127629	1.70499	1.08853	-0.967318	
0.116496	-1.02369	0.60722	0.462628	
-1.83659	0.815952	0.285959	0.456543	
0.508032	-1.94483	0.597792	0.343142	
-1.46984	0.318491	0.965708	-0.71688	
0.213116	-0.067373	0.290926	-0.788041	
-0.240002	0.0908489	-0.711835	-0.260788	
-0.2361	-1.0898	0.335124	-0.00472826	
0.326848	0.0799344	0.228937	0.87187	
-0.253377	0.599388	1.2613	-0.854895	
0.737327	1.5605	-0.104494	0.138579	
-0.122134	1.25864	0.040742	-0.675859	
-0.10569	0.198755	0.284778	0.364213	
0.000267189	-0.288018	0.147475	0.366511	
-0.158291	0.596464	0.511322	1.32953	
0.358702	-0.180345	-0.437876	-0.147551	
0.429069	1.18806	-0.813527	0.0483164	
0.698748	-0.463426	-0.433584	0.733476	
0.689529	-0.474288	-0.42771	-0.138579	
-1.02931	-0.116328	-0.254182	-1.0446	
-0.0113527	-0.556026	0.417695	-0.620824	
-0.122894	-1.42096	-0.301064	0.247521	
-1.33525	-0.911312	0.0506384	-1.04717	
1.01677	-1.07877	0.255211	0.253925	
-0.502461	0.25369	-1.68854	-0.300152	
0.54975	1.63982	0.792448	0.0412898	
0.578444	-1.37062	0.0342718	-1.36646	
-0.959033	0.569218	-0.199264	0.721936	
-1.86369	0.649957	-0.342635	-0.0671519	
0.099877	-0.959505	-0.469291	0.661188	
0.327723	-0.572863	0.22942	-0.0733062	
0.480977	-1.23908	0.311285	0.0147334	
0.447505	0.309997	-0.305685	0.0254952	
2.08816	0.622954	-0.294582	-0.320061	
1.29445	-1.57277	-1.08553	-0.173006	
-1.0239	1.01554	-0.237128	-0.454177	
-1.10393	0.652798	-0.318673	-0.187595	
1.29596	-0.161043	0.707154	0.159135	
1.30556	0.477914	-0.0239109	0.527455	
0.945702	0.896104	-0.468912	-2.05072	
0.70106	-0.621196	-0.875047	0.907164	
-0.188916	0.0841883	-0.495497	-0.702518	
-0.330455	1.07873	-1.05172	-0.362528	
0.757065	2.10995	0.257482	0.482893	
-0.525593	0.61225	-0.330314	-0.260788	
0.992664	0.586186	0.216117	0.143864	
0.668269	-0.709938	0.636585	0.128286	
0.0244604	-0.934111	-0.168293	-1.1468	
-2.23432	0.212716	-0.164228	-0.944159	
-0.52859	1.68675	-1.13481	0.271584	
-1.44212	0.2615	-0.680793	1.0019	
-2.10949	-0.288018	-0.71527	0.370187	
-0.106592	-0.0167084	-0.458315	-2.21729	
0.10998	-0.288123	0.055191	-0.564338	
0.756333	0.925664	0.120158	0.924838	
0.656607	1.63743	0.752875	-0.39219	
-1.03307	1.20992	-0.0389888	-0.607616	
0.765551	1.83677	-0.200464	0.983087	
-0.345693	-0.62714	-1.32931	-0.634983	
-1.36444	1.46344	-0.669941	-1.26148	
-0.831722	-0.719835	-0.118591	-0.29431	
-1.03529	0.611964	-0.238931	0.768643	
-1.04325	0.734929	0.314584	-0.515367	
0.208782	-0.649241	-0.0713751	-0.0821778	
-0.175969	1.88877	0.764839	0.341118	
-1.21533	1.09321	0.843073	-0.650743	
0.503249	1.25052	0.46117	0.728614	
0.0934272	1.08172	-0.202623	-0.218054	
-0.0556649	0.724846	0.605542	-1.40767	
-0.384172	0.596264	0.273059	-0.934961	
-0.884716	-0.712775	0.946542	-0.091347	
-0.452677	-1.22213	-0.477223	0.114102	
0.872316	0.906473	0.690006	1.3134	
-0.44889	1.06082	0.00608405	0.335692	
-0.682812	-2.04155	0.0269143	0.397262	
0.744379	-0.344599	1.17137	-0.933059	
0.223654	-0.515338	-0.550563	-0.184889	
0.201429	-0.297068	-0.655779	0.998923	
0.143159	-0.0532896	-0.0507263	-0.173045	
0.0240824	-0.34268	0.21457	-0.721801	
-0.453123	1.66936	-0.614906	-0.98419	
0.522591	-0.548747	-0.670626	0.206621	
0.97521	-1.74445	0.614477	-0.402077	
0.0185592	0.418564	-0.0536527	-0.441625	
0.646742	-0.179221	0.376321	1.00705	
-1.54837	-0.472393	0.261604	-1.42747	
-1.88455	-1.13829	-0.407823	-1.22177	
-0.949587	0.104695	-0.995308	-0.890387	
-0.899184	1.28542	-0.457877	0.0440424	
0.427263	-0.0997023	0.421576	-0.0479555	
-0.140441	-0.647937	-1.01166	-0.255326	
-0.0468757	0.206989	0.0399219	0.732371	
0.398316	1.41186	0.22381	0.401997	
-1.09692	-0.20052	-0.00899443	-0.730231	
0.550588	-1.05866	-0.193152	1.03728	
-0.079299	0.710479	-0.0293569	0.0397075	
-0.589406	-1.32553	0.173625	0.0519018	
-0.970445	1.72463	0.0426635	-0.330594	
-0.65053	-1.26687	-0.0812068	1.79604	
0.492913	-1.91071	-0.839474	-0.454808	
0.450332	0.239803	-0.69315	-0.845696	
0.0985122	-0.386301	0.139141	-0.669994	
0.545436	1.05684	-0.264119	-0.194481	
0.357358	0.202006	-2.21788	0.365588	
1.42678	0.684577	1.18076	-0.361473	
1.89598	0.27977	0.199252	1.21013	
0.537494	1.31073	-0.0618221	-0.284633	
1.34057	0.577103	-1.23118	0.0934976	
-0.431769	-1.27902	0.00995498	-0.39269	
-0.0823688	1.56795	0.0820679	-0.699783	
0.0222543	0.261645	0.774357	-1.06261	
-0.0921144	-2.6197	-0.635407	0.362239	
1.90538	2.05504	0.487571	0.229841	
0.373543	-0.644173	0.16143	0.0929795	
-2.32789	-1.07877	0.389072	0.180794	
0.624298	1.67913	-0.352675	-0.0828322	
-1.10276	-1.51793	0.0222299	0.0926484	
0.335528	1.19665	-0.446669	-0.859937	
-0.0746004	1.50063	-0.457847	0.54042	
0.332647	0.973862	0.257074	-0.279157	
-0.311689	-0.285003	1.01876	0.379878	
-0.058058	-1.3635	-0.459125	0.809353	
1.01386	0.239331	0.191542	-1.4567	
0.510249	-1.15288	0.165658	-1.4781	
0.023868	-1.26563	1.29735	0.569264	
-0.776662	-0.961597	0.111417	-0.754226	
0.227332	-0.811552	0.553562	-1.46465	
0.195579	-0.861248	0.678139	0.593228	
0.232782	1.09932	-0.213045	-0.820849	
0.837006	-2.77731	-0.0173419	-0.447367	
0.203083	-1.44245	0.260837	-1.09264	
0.770557	1.10247	0.333292	0.857855	
-2.65381	-1.77844	0.177326	-0.187056	
-1.52032	0.877262	1.02852	0.986399	
-0.770636	0.784712	0.341639	-0.363731	
0.964686	0.624851	-0.257019	0.680662	
0.657074	-0.701307	-0.257066	0.42537	
-1.40409	-0.989705	0.150371	0.949677	
-0.438265	-1.64264	0.0047712	0.347708	
1.37443	-2.20295	0.105875	0.759333	
0.279763	0.459813	-0.221636	-1.02099	
0.823469	-1.85464	-0.428045	-0.223947	
-1.99408	0.0541034	0.402479	-0.953522	
0.803376	-0.950618	0.541386	-0.453372	
-1.20674	-1.28688	-0.244689	0.0159899	
-0.390481	0.0668337	-0.726049	-1.42177	
-0.19689	-0.796226	-0.649789	0.819087	
-1.39171	-0.517497	0.223869	0.183265	
0.363328	0.679181	0.0927614	0.803314	
0.279339	0.291548	-0.0844076	0.204	
-1.0457	-1.4352	-0.424265	0.777788	
0.413498	0.146996	-0.946314	-1.89755	
0.0201399	0.0941448	0.395365	-1.53987	
-0.0828078	-0.944026	0.0523224	-1.39937	
0.319578	-0.310003	0.233655	0.236768	
1.13329	0.0776207	0.625845	0.0852795	
0.300752	-0.271248	-0.0797764	0.542381	
0.65365	-0.0721379	-0.902792	0.345273	
0.714393	-1.03623	-0.0119929	0.322264	
-0.382535	0.2615	-0.135998	-0.454141	
-0.374544	-0.786386	-0.496152	-0.237783	
-0.37737	0.394273	-0.408511	0.225717	
0.445803	0.707003	-0.565817	-0.284104	
-0.16912	0.698229	0.178845	0.722339	
-0.631244	1.03173	-0.465421	-1.12715	
-1.20941	-0.108605	-0.571191	-0.271452	
-0.754763	-1.02191	0.423873	-1.01556	
-0.415934	-0.200501	-0.810705	-0.0440424	
-1.54873	-0.450862	0.737142	0.937043	
0.195371	0.0796226	-0.134012	-0.93115	
0.462349	0.139571	-0.123571	0.935132	
-0.243355	0.401331	0.142543	0.802952	
-0.229152	-1.64297	-0.819325	0.346834	
0.539413	-1.97546	-0.0225609	0.204038	
0.974014	-1.14081	0.0290061	-0.774203	
0.358012	-1.80809	0.39098	0.184402	
0.32206	-1.41718	-0.262564	-0.699173	
1.21681	1.75552	0.110194	-0.76485	
0.966232	-0.23653	0.272504	-0.0704532	
-0.556032	-1.32055	-0.0229411	0.861019	
0.222099	2.03344	-0.572974	0.213199	
-1.74966	-1.64624	-0.0254847	-0.109474	
-0.472645	0.258032	0.392094	-0.163125	
1.32817	0.320703	0.571492	-0.435489	
-0.555093	-0.552558	0.112679	0.327328	
0.664873	-0.706087	0.317786	0.0107368	
1.01602	-1.31652	-0.430622	-0.282199	
-0.326602	-1.37062	-0.698206	-0.221961	
-0.977431	-0.227055	0.391747	-0.777163	
-2.18065	0.175439	-1.68893	1.10014	
-1.45217	-0.303771	0.552094	0.568748	
-1.32629	-0.182752	-0.734614	-0.946196	
-0.287916	-1.3616	0.81231	-0.972719	
0.139411	-0.0429449	-0.821039	0.597817	
-0.459331	0.15635	-0.766774	-1.54962	
-1.90397	-1.10509	0.27511	-0.148226	
0.569093	0.685934	0.124515	0.0697346	
0.182386	0.919758	-0.109674	0.403184	
0.467657	-0.881915	-0.633208	-0.62528	
-0.841445	1.21204	0.698167	0.0397075	
0.283512	0.851143	0.642735	0.622099	
-0.919893	-1.35522	-0.134737	-0.416087	
0.0774234	1.47994	0.0396759	0.0586296	
2.02403	-1.71328	-1.46022	-0.578301	
0.142458	0.89651	-0.391165	0.794127	
0.700094	-0.351672	-0.0283242	0.901055	
-0.0440359	-0.408167	-0.00743626	1.40257	
-0.248274	-0.142593	0.218801	-0.703837	
-1.17323	2.0382	-1.58976	-0.148643	
0.611027	-0.879701	0.251631	-0.726953	
0.387307	1.14433	-0.0108793	0.485653	
-0.821417	-0.379739	-0.0875133	0.0988698	
-0.063653	0.641957	0.511966	-0.488143	
-0.44632	-1.50062	0.374253	-0.183885	
-0.445714	2.30565	0.595988	-0.655131	
0.322643	-1.26106	0.526509	0.728352	
-1.45782	0.163469	-0.168114	0.531262	
-1.16767	0	0.619863	0.265201	
-2.12456	-0.955827	-0.559468	-0.631223	
0.928649	-1.4954	-0.423301	-0.922212	
-1.22766	-0.768588	-0.413952	0.350099	
-1.35782	-0.575944	-0.715213	-0.36417	
1.15358	1.31506	-0.276679	0.504887	
-0.42444	0.213889	-1.17153	0.0648269	
-1.03473	0.253126	-0.0381408	0.137069	
0.0415458	-1.65283	-0.808955	-0.312259	
-0.993526	0.590944	1.03291	0.846859	
-1.79119	0.985197	0.500531	-1.28824	
-0.313332	-2.43943	-0.232184	-0.0827446	
-0.565724	-0.952651	1.11423	0.995305	
0.0501894	0.439851	0.476111	0.622148	
0.92602	-0.773007	-0.246018	0.615434	
-0.257767	0.685046	0.043301	-0.339041	
0.202916	-0.674441	0.300493	-0.235517	
-0.493395	0.0950618	-0.283679	-1.71752	
-2.02034	-0.0250626	-0.0807608	-0.354443	
-0.0574912	0.215207	0.0395964	0.256572	
1.49993	-0.155685	0.163458	-0.361484	
0.978756	-1.92319	0.733197	-0.992562	
-1.29852	-1.46529	0.234509	-0.609707	
-0.59755	0.847303	-0.377206	-2.30563	
-0.0855443	0.652067	-0.293579	-0.0483877	
-0.456772	0.117224	0.0739926	0.198191	
-0.573802	0.517497	-0.350438	0.711828	
-0.337013	-0.39359	0.279364	-1.35115	
0.109236	-0.687118	0.572627	-0.845361	
-1.45223	-1.83589	0.183825	-0.720593	
0.698047	-1.40126	-0.31789	0.55896	
-0.355785	-1.27662	-0.325441	0.240197	
0.474948	0.160351	0.0667995	-0.330028	
0.591558	0.636862	0.625761	-0.332851	
0.512592	-0.47619	0.454144	-0.522307	
-1.24157	-0.31357	0.928109	-0.220654	
1.19704	0.249207	0.24528	-1.0498	
0.152041	-0.121315	0.681624	-1.16679	
-0.312942	-1.35467	-0.0109287	0.331329	
-0.231617	0.171863	-0.685034	0.619594	
-0.405764	-1.64248	-1.33254	-0.121104	
0.349687	0.128835	0.136067	0.423908	
-0.137429	0.979326	0.349914	-0.75675	
-0.232283	-1.69923	-0.00541367	0.58481	
-0.72513	-0.100251	-0.393651	0.365803	
0.0708399	-1.51381	-0.566734	1.47107	
-2.08826	0.031137	0.0778183	0.309225	
1.49703	-0.589856	0.202349	0.198097	
1.75379	0.862908	1.0034	-0.886357	
-0.0643974	-0.419488	-0.715743	0.45826	
0.608961	-1.87319	0.663532	0.436867	
1.28799	-1.87134	0.719786	-0.509775	
-1.20139	2.1166	0.571771	-0.0638316	
1.06564	1.24438	1.09759	-0.296019	
-0.439301	0.61225	-0.262886	-0.427171	
-1.20941	-0.609172	-0.0420728	1.27159	
0.332647	0.731006	0.668318	0.710149	
0.513443	-1.03213	-0.474403	1.1907	
-0.354993	-0.045582	-0.929796	-0.00715788	
-0.361217	-1.20415	-1.44156	-0.143558	
1.55816	0.653342	0.630471	1.28203	
-1.19791	-0.750736	0.451674	-0.710149	
0.591926	-0.597742	0.138023	-1.3482	
-0.682895	0.569608	-0.00292655	-1.58198	
0.75798	0.413621	0.621927	0.0716142	
-0.434683	-0.285185	0.381623	0.189684	
-0.680614	-0.665645	-0.29657	1.3488	
-0.514276	-1.14074	-0.472526	-0.0707202	
0.676035	0.764326	-1.45131	-0.626185	
-0.85222	0.213158	-0.427287	-0.398708	
0.511885	-2.18045	0.354777	-0.619573	
-0.358626	1.95659	-0.363275	-0.475955	
0.558629	1.15189	0.713037	-0.068312	
0.131201	0.6227	-0.402973	0.483255	
-0.055191	1.12872	0.0970032	1.02468	
-2.74516	0.124548	0.0345744	0.304766	
-0.601622	-0.509607	0.242266	0.266025	
0.0631885	1.26984	0.765685	-1.58219	
-0.664634	-0.219315	0.0664175	0.137802	
1.16414	0.193524	0.257227	1.08831	
-0.384084	0.288018	0.117208	0.311551	
0.682942	-0.0167084	0.411262	0.612909	
0.00592365	-1.3296	0.315087	0.276988	
0.361621	-1.04413	0.112638	0.669127	
-0.199383	-0.56795	-0.389458	-0.497988	
0.623651	-1.01086	0.647751	-0.410514	
-1.35374	-0.280116	0.183284	-1.10327	
-1.9621	-0.091164	0.303552	0.234976	
-0.049786	-1.97546	0.91808	-0.298865	
-1.3425	0.293991	0.235503	0.0284104	
0.800239	-1.0338	0.108204	-0.0825437	
0.975389	-1.44071	-0.546038	-0.0142317	
0.369996	1.44828	-0.206207	-0.214369	
0.291105	1.00267	-0.141091	0.361587	
-0.762571	-1.05866	-1.64529	0.68541	
-0.347757	0.808476	0.105073	1.20599	
-0.275503	1.78194	-0.921422	-0.500987	
-1.78847	0.901513	-0.329243	0.689716	
-0.220149	-0.858379	0.00664846	0.129654	
-0.213608	1.10583	0.0960717	-0.219168	
1.20451	-1.50376	-0.568876	-1.6571	
0.980712	0.264665	-0.354427	0	
-2.20002	1.40634	0.62114	-0.456277	
-0.742464	-3.01251	0.919517	0.771356	
0.410179	0.886068	0.135745	0.229457	
-0.77992	0.443034	0.712551	-1.14235	
-0.399517	1.62431	0.487264	0.941261	
0.235816	2.10351	0.268901	0.699362	
0.442671	0.48313	-0.410373	-1.50059	
0.785851	0.354427	-0.320663	0.277334	
-0.26016	-0.424747	0.355825	0.223813	
-1.67851	-0.320834	-1.24762	0.0171571	
-0.212283	-1.15826	0.497113	-0.759756	
0.235074	-0.308951	0.0112885	0.352641	
0.831706	0.56275	0.138396	0.475999	
-0.438156	1.14429	-0.269456	0.0284633	
1.44516	-0.111205	-0.19377	0.358286	
-1.14147	-0.744499	0.0650105	-0.801021	
-0.801556	-0.106579	0.313299	0.638375	
0.688718	-0.288686	-0.601585	-0.682212	
0.313332	-0.171328	0.273604	-1.15804	
-0.0900146	0.540994	0.621778	0.827747	
-1.26187	-0.404013	0.595486	0.0910827	
0.298764	2.3607	-0.422208	-0.325989	
-1.67526	-0.91497	0.180787	-0.320214	
-0.882014	0.637386	0.852041	-0.340331	
-0.454633	-0.91497	-0.806897	-0.378428	
1.47042	-1.26883	0.338383	0.337052	
0.670253	-0.910036	-0.546377	-1.28372	
0.0522121	0.674702	-0.832661	-0.0864344	
-0.189012	-0.342569	-0.665091	0.238403	
-0.351244	-1.65015	-0.0209437	0.465288	
0.604623	1.22088	-0.237773	0.273773	
0.180448	-1.50058	0.0447612	0.160816	
-0.943167	-0.342569	0.357882	-0.559322	
-0.790912	-1.20415	-0.104858	-0.775435	
1.81324	-1.51875	-0.659324	1.45448	
-2.23748	0.879701	0.467377	1.01974	
-0.411569	1.29213	0.621229	0.330028	
1.83685	-0.0548289	0.318663	0.202945	
-0.456541	-2.12577	0.586432	0.104106	
-0.541466	0.310483	-0.372064	-0.695622	
0.916869	-0.252483	0.162993	-0.754913	
-0.23007	1.67525	0.667166	-0.36248	
-0.640776	0.321914	-0.193626	-0.0605583	
-0.647237	-0.799344	-0.144125	-0.229189	
-1.55287	-0.594107	-0.723257	-0.143138	
-1.10484	0.546984	-0.466623	1.71065	
-0.547263	-2.21106	0.00307172	-0.332851	
0.621078	0.803507	-0.477845	1.37193	
-0.65531	1.65061	-0.916766	-0.897364	
-1.67775	1.02369	-0.543149	-0.374644	
-2.38931	-1.07877	-0.711307	-0.563328	
-0.994212	0.49346	0.378138	-0.846076	
-0.0722688	-0.529149	-0.578299	-0.708626	
0.129327	1.13704	0.268208	-1.2632	
-0.398266	0.723936	-0.109735	-0.185012	
0.685541	1.11711	0.682835	0.903429	
-0.613859	0.425432	0.205911	-1.77327	
-0.529402	-0.930623	-1.23808	0.0766136	
1.03539	-1.8797	-0.345442	-0.0760905	
-0.198881	-1.33446	0.514375	0.395869	
-0.267699	0.566136	0.163804	-0.0677736	
-0.75131	0.495369	-0.201407	0.0851463	
0.45921	-2.15745	0.207825	-1.34605	
-1.58913	-2.31192	0.0806964	0.551029	
1.49818	0.937793	0.00725503	-1.34582	
0.340939	-0.832916	0.557953	-0.714322	
0.715475	-0.217959	-0.30012	0.084934	
0.541556	-2.37611	-1.05032	-1.04061	
0.777392	0.912043	0.752324	0.402645	
1.4118	-1.49087	-0.487489	0	
0.570944	1.14325	-0.37168	0.878444	
0.449606	0.841523	0.399879	0.580495	
-0.728386	-1.0681	-0.0396871	-0.479578	
1.65871	-0.770642	-0.176453	-1.35914	
0.691427	0.480204	-0.604511	-0.164708	
1.13583	1.47863	-0.105989	0.0165489	
-1.02931	-1.14074	-0.668582	-0.37393	
0.709903	0.712964	-0.376952	0.972375	
0.0735301	-2.02172	0.639863	-1.64989	
-0.312333	0.106579	0.950574	0.50356	
0.373824	0.979906	0.533232	0.322105	
-0.597031	-0.902255	0.185379	-0.34156	
0.257187	1.27507	0.799055	0.170843	
-0.0765392	1.81907	0.261683	1.06844	
-0.416982	1.30776	0.915071	-0.494104	
-0.332221	0.515027	1.14579	0.321632	
-0.376572	-0.886068	-0.404846	-0.821804	
-0.246301	0.937793	-0.14302	-0.158652	
0.893555	1.0125	0.378146	-0.248324	
0.237124	-0.699068	0.488708	0.388961	
