D_Dmin[0]	D_Dmin[1]	D_Dmin[2]	D_Dmin[3]	
-0.0265632	0.423705	0.322102	-0.102665	
0.224434	0.560446	0.322308	-0.139447	
-0.139261	-0.429915	-0.106727	0.0354492	
-0.0601645	0.118051	0.0193079	-0.0894113	
0.270017	-0.510494	-0.0409171	-0.179891	
-0.154465	0.00443627	0.00580941	0.1031	
-0.309349	0.158269	-0.117038	-0.209986	
0.0336513	0.790052	0.154437	-0.174998	
0.0287097	0.100355	0.225977	0.327825	
0.216957	-0.050863	-0.114971	0.145995	
-0.544868	-0.234715	-0.128935	0.294092	
-0.22715	0.278922	-0.112292	-0.427529	
-0.152423	0.418879	-0.0271427	-0.204843	
-0.495785	0.0134852	0.000834688	0.214856	
0.651367	-0.0746439	-0.140268	0.00381011	
-0.169444	-0.649471	0.0708418	0.239038	
-0.126667	-0.689749	0.00552327	-0.18716	
-0.137036	-0.429915	-0.225901	-0.0651342	
-0.0982517	0.303052	0.340566	0.123009	
-0.106756	-0.61137	0.212823	-0.143608	
-0.159078	0.0713987	-0.0487753	0.484185	
-0.448268	-0.855216	-0.0702474	0.197584	
-0.0656245	1.044	0.210608	-0.225494	
-0.319329	-0.388691	-0.147277	-0.197649	
-0.122347	0.628816	0.350137	-0.575216	
0.0319089	-0.352732	0.143126	0.267596	
-0.266732	-0.1132	0.0130479	0.14952	
0.116516	-0.797303	0.0926065	0.16249	
-0.41421	0.203514	0.321415	-0.0754918	
0.169516	0.0406322	0.234662	-0.216965	
-0.022309	0.0684032	-0.29084	-0.320053	
-0.137695	-0.734563	0.0896658	0.0709161	
0.0415848	0.0134852	0.203157	0.145515	
0.00334819	0.254791	0.274683	-0.129608	
0.0441669	0.52425	-0.0891174	0.112042	
-0.0795915	0.476793	0.0663337	-0.149228	
0.121026	0.323736	-0.0753251	0.151523	
-0.0364218	-0.034776	0.140273	0.0618251	
-0.145224	0.50575	0.215867	0.310177	
0.176063	0.0134852	-0.0822421	0.114235	
0.100606	0.514659	-0.129013	0.223904	
0.286399	-0.317449	-0.08116	0.166876	
0.00968703	-0.308987	-0.0632634	-0.0129806	
-0.268341	-0.173882	-0.134652	-0.273655	
0.111969	-0.167494	0.0416562	-0.258177	
-0.0313846	-0.330376	-0.0364758	-0.00139954	
-0.353628	-0.17956	0.0826237	-0.170904	
0.0455371	-0.449822	0.181582	0.048434	
-0.114538	0.120168	-0.348823	-0.1898	
-0.066562	0.551253	0.200185	-0.160668	
0.0905295	-0.594606	0.0194399	-0.303078	
-0.459689	0.283748	-0.0866822	0.105462	
-0.428236	0.0555192	-0.143698	0.000633494	
0.0187146	-0.493257	-0.178509	0.0578126	
0.0699204	-0.0830372	0.0489814	-0.0787819	
0.200081	-0.688158	-0.0799725	-0.0493029	
0.109026	0.303052	-0.0516278	0.0440472	
0.645986	0.187226	-0.00944872	-0.159388	
0.323738	-0.605867	-0.319534	0.0363704	
-0.26629	0.0810509	0.00627016	-0.0622472	
-0.154989	-0.034776	-0.145636	-0.0551609	
0.34931	-0.131298	0.189213	0.0771166	
0.482759	0.418879	0.0545926	0.105462	
0.287368	0.523675	0.03868	-0.552097	
0.255263	-0.312278	-0.185055	0.140007	
-0.210622	0.319758	-0.0769353	-0.109489	
-0.177194	0.347601	-0.227534	0.01334	
-0.0926745	0.761534	0.0200153	0.0434205	
-0.206943	0.135994	-0.15331	-0.0305276	
0.643736	-0.155429	-0.0321298	-0.0354304	
0.375698	-0.493257	0.0591466	-0.0787819	
0.150426	-0.493257	0.05127	-0.306377	
-0.47561	-0.594606	0.0238958	-0.256202	
-0.00470784	0.550036	-0.117354	0.0897337	
-0.526182	0.0713987	-0.232891	0.365078	
-0.474027	-0.034776	-0.104856	0.0942955	
-0.0585198	0.0398095	-0.174312	-0.564193	
-0.014826	-0.109581	-0.212311	-0.0827872	
0.0390321	0.614894	-0.061985	0.278868	
0.100762	0.869025	0.0338651	-0.0243462	
-0.299734	0.0468968	0.0243721	-0.157743	
0.0908415	0.933895	0.0218423	0.389723	
-0.211322	-0.436953	-0.266518	-0.21454	
-0.157715	0.508163	-0.1021	-0.305248	
-0.10894	0.0827296	0.00558237	-0.159737	
-0.214753	0.357346	-0.0417292	0.430598	
-0.268015	0.351314	0.266649	-0.244601	
-0.0430031	-0.0878633	-0.0597797	0.15728	
-0.129087	0.949753	0.192929	0.144943	
-0.274364	0.53057	0.26509	-0.296965	
0.00462661	0.677786	0.114522	0.155909	
0.353466	0.549185	-0.173371	-0.0972062	
0.0745319	-0.110615	0.190041	-0.355147	
-0.133471	0.458178	0.0537436	-0.228083	
-0.176214	-0.586333	0.312077	0.0612433	
-0.0159895	-0.396735	-0.0882414	0.166876	
0.280504	0.257808	0.060137	0.397181	
0.0408077	0.582967	-0.103826	0.181327	
-0.231	-0.693399	0.0721176	0.017946	
0.164496	-0.110615	0.0992874	-0.382242	
-0.177007	0.085877	-0.106974	-0.0817535	
-0.221909	-0.0278815	-0.317418	0.208638	
-0.0850722	-0.227821	0.103263	0.0800489	
-0.0344974	-0.0278815	-0.0432731	-0.0690848	
-0.401147	0.816801	-0.180815	-0.325668	
0.159306	-0.308256	-0.129929	0.127698	
0.310922	-0.493257	0.206864	-0.0369083	
-0.216581	-0.034776	0.092877	-0.0871566	
0.177472	-0.0761427	0.0890947	0.387246	
-0.456262	-0.656139	0.0862551	-0.363921	
-0.3085	-0.820744	-0.116899	-0.255349	
-0.413752	0.149752	-0.185569	-0.159017	
-0.235493	0.728887	-0.0275827	-0.157256	
0.140683	0.208038	0.194274	0.01334	
-0.00796431	-0.348474	-0.303761	-0.234237	
-0.0526298	-0.256777	0.135663	0.233631	
0.153428	0.513647	-0.0183319	0.112931	
-0.31736	-0.430518	-0.0223635	-0.115631	
-0.11848	-0.686302	-0.0929805	0.271281	
-0.14371	-0.0317596	-0.0493986	0.0632393	
-0.284386	-0.522214	0.0596419	-0.0442362	
-0.342452	0.528271	0.00394312	0.0959319	
-0.128441	-0.366572	-0.162672	0.456233	
0.101692	-0.804542	-0.241983	-0.103906	
-0.0325511	0.303052	-0.133435	-0.152479	
0.204788	0.11372	-0.0832448	-0.0354304	
0.238637	0.560948	-0.102116	-0.0677272	
0.204956	-0.0899316	-0.564737	0.0887123	
0.384856	0.284955	0.381534	-0.0465392	
0.604068	0.375444	0.187347	0.581424	
-0.111573	0.61548	0.123382	-0.0291778	
0.419396	-0.0733849	-0.176424	0.0278855	
-0.10863	-0.375144	-0.0790666	-0.28242	
-0.04833	0.0134852	0.109888	-0.205449	
0.0813678	0.303052	-0.0638596	-0.206335	
0.100035	-1	-0.284039	0.0740566	
0.480459	0.882187	-0.0560191	-0.0235088	
-0.0863722	-0.131298	-0.0257241	-0.012073	
-0.603973	-0.449822	0.16528	-0.113725	
0.188318	0.696037	-0.0850741	-0.0287729	
-0.175357	-0.855216	0.0218138	0.131782	
-0.174257	0.351314	-0.135063	-0.293733	
0.0902337	0.660753	0.0685332	0.20219	
0.0366582	-0.0878633	0.184885	-0.244601	
-0.09789	-0.0376149	0.275454	0.171994	
0.0365516	-0.529453	-0.179732	0.258998	
0.192275	-0.208516	0.00473551	-0.547766	
0.0760575	-0.565649	0.0295412	-0.571634	
0.160691	-0.251951	0.282165	0.251074	
-0.0359876	-0.0589066	0.0642881	-0.245966	
0.176829	-0.348474	0.0341125	-0.290941	
0.263004	-0.340985	0.0926931	0.122211	
-0.112721	-0.0322359	-0.197571	-0.246276	
0.155795	-0.898651	0.0268272	-0.157085	
-0.138161	-0.546345	-0.00767506	-0.322247	
0.171691	0.481248	0.126573	0.241451	
-0.638141	-0.509963	-0.00451	-0.134856	
-0.656809	-0.0485649	0.242091	0.289705	
-0.175769	0.355175	0.1367	-0.16213	
0.161348	0.137585	-0.108513	0.149098	
0.0930431	-0.657345	-0.0615933	0.161293	
-0.346451	-0.308256	-0.22266	0.233015	
-0.0756531	-1	0.0639145	0.123886	
0.285473	-0.831086	0.163828	0.178524	
0.127352	0.417355	-0.131431	-0.136964	
0.362345	-0.486676	-0.0873718	-0.104576	
-0.498978	0.389923	-0.0684575	-0.394122	
0.142506	-0.234715	0.161334	0.0573982	
-0.401726	-0.582355	-0.0407564	-0.0393011	
-0.219042	0.171431	-0.375953	-0.440183	
0.212832	-0.221788	-0.197896	0.408922	
-0.417359	-0.0867496	0.0876379	0.243644	
0.0980741	0.447836	-0.0175942	0.262837	
0.0766976	0.147132	0.0755907	0.0732191	
-0.359801	-0.924461	-0.0483256	0.0803376	
0.0124771	-0.0498576	-0.209149	-0.604768	
-0.0261593	0.00544171	0.134402	-0.422467	
-0.0184784	-0.236596	-0.0408719	-0.4703	
0.0253743	-0.262293	0.143508	0.0265002	
0.363404	-0.0154715	-0.0709205	0.0462406	
0.115794	0.0315832	0.176718	0.121345	
0.090241	0.187226	-0.268411	-0.127552	
0.26646	-0.529453	-0.0513617	-0.0137547	
-0.230357	0.0713987	-0.0239499	-0.337874	
-0.260707	-0.187603	-0.00770107	0.0654088	
-0.0473485	0.216182	-0.0923454	0.0679307	
0.0419501	0.280778	-0.0807596	-0.0565456	
-0.200446	0.357346	-0.00707738	0.181855	
-0.09942	0.406469	0.00983418	-0.376406	
-0.159641	-0.104974	-0.161422	-0.0389454	
-0.464611	-0.358815	0.0293233	-0.196493	
0.129014	-0.249758	-0.00760778	-0.266437	
-0.409217	-0.420866	0.0813284	0.131256	
-0.00885704	0.257808	-0.0331687	-0.259341	
-0.0934701	-0.438964	-0.0594723	0.331818	
-0.0810336	-0.182398	-0.0264014	0.171263	
0.0217799	-0.845564	-0.304445	-0.00713156	
0.299463	-0.746629	0.0898143	0.124521	
0.207939	-0.34043	0.138707	-0.170904	
0.0832805	-0.536692	0.0439456	-0.268783	
-0.195313	-0.619943	-0.168695	-0.177728	
0.500649	0.970666	0.0237123	-0.134713	
0.171145	-0.662172	0.141575	0.0382377	
-0.341134	-0.457061	-0.0837993	0.242328	
0.290419	0.701207	-0.169987	-0.230125	
-0.450564	-0.662172	-0.00117075	0.0103683	
-0.0674293	0.447836	0.190836	0.0680373	
0.429277	0.19168	-0.0365275	0.0168831	
-0.415094	-0.812633	0.00703432	0.0310557	
0.165148	-0.324343	0.126316	0.128492	
0.467603	-0.507736	-0.1416	-0.00449008	
-0.11115	-0.594606	-0.109877	-0.160066	
-0.300456	-0.0991242	-0.00618301	-0.193236	
-0.320319	0.342539	-0.252809	0.433896	
-0.48112	0.0939206	0.254191	0.305059	
-0.0386628	-0.034776	-0.106951	-0.0399937	
0.0535326	-0.580128	0.231898	-0.391338	
-0.0597384	0.0677791	-0.263479	0.186417	
-0.0368948	0.169406	-0.119557	-0.479783	
-0.469295	-0.503599	-0.0221037	0.065981	
0.116756	0.270878	0.0544858	-0.0406625	
0.0256473	0.476793	0.037349	0.01334	
-0.0749063	-0.131298	-0.0716631	-0.0173673	
-0.0756009	0.737403	0.144082	0.0632393	
0.0327929	0.447836	0.093002	0.108874	
-0.0161211	-0.838183	0.0947942	-0.239995	
0.176454	0.777621	-0.0138657	-0.203804	
0.556934	-0.493257	-0.276604	-0.121553	
0.107328	0.570345	-0.0220977	0.378284	
-0.0214456	-0.261604	0.00339901	0.132331	
0.125932	0.0803084	-0.200151	0.426492	
-0.269076	0.241002	-0.0808128	0.00532936	
-0.0604973	1.04306	-0.463016	-0.170904	
0.125249	-0.140951	0.0904523	-0.140196	
0.18808	0.447836	0.00943296	0.116977	
-0.294002	-0.0136617	-0.169671	0.133377	
-0.188539	-0.0806241	0.199143	-0.0978415	
-0.0673924	-1	-0.132791	-0.130851	
-0.185989	1.18416	0.115411	-0.123137	
0.134077	-0.482916	0.148004	0.293893	
-0.44154	0.122073	0.0469867	-0.00371964	
-0.368507	-0.131298	0.0562457	0.263911	
-0.439494	-0.580128	0.0209615	-0.121964	
0.0988241	-0.513001	-0.161152	-0.1213	
-0.133404	0.0398095	0.0286468	0.0594009	
-0.391816	-0.243908	-0.113084	-0.155021	
0.217953	0.40546	-0.096067	0.24122	
-0.0208239	-0.0692482	-0.431181	0.01334	
-0.350436	0.327183	-0.0276883	0.192466	
-0.013947	-0.657345	-0.349956	-0.0963289	
-0.108659	0.399575	0.234998	0.240574	
-0.529292	-0.117287	0.05725	-0.457505	
-0.198871	-0.81573	-0.0260623	-0.0240845	
0.0941507	-0.482916	0.168213	0.356703	
-0.238061	0.0907032	0.0682464	-0.00833577	
-0.00472232	-0.348474	0.0306619	0.162361	
-0.193737	0.553133	-0.111797	-0.159388	
0.100212	-0.420866	0.130836	-0.0726404	
0.0643218	-0.276082	0.0332358	-0.580994	
-0.41142	0.0266474	0.00705462	-0.0623315	
0.0544631	0.311569	0.0331688	0.0824313	
0.4423	0.170334	-0.0117018	-0.35869	
0.206865	-0.665188	0.051668	-0.283827	
-0.519405	-0.646558	0.166241	-0.0243462	
-0.0662138	0.375444	-0.13205	-0.68525	
-0.206821	0.259617	-0.0157063	0.0310557	
-0.227621	-0.160255	0.017861	0.0338115	
-0.102585	0.492385	-0.0962623	0.120007	
-0.0871193	0.102583	0.165008	-0.424239	
0.250346	-0.20369	0.245087	-0.259482	
-0.443087	-0.511355	0.143059	-0.59057	
0.109811	-0.259995	-0.0813743	0.209099	
0.102628	-0.481192	-0.0674007	-0.0406625	
0.174851	-0.053338	-0.00512582	-0.237231	
0.246786	0.431749	0.151238	-0.204843	
0.0480082	-0.0918119	0.0756529	-0.136358	
-0.119872	0.0778335	0.158423	-0.0593878	
0.232221	-0.131298	-0.03962	-0.462623	
-0.296284	0.129312	0.141821	-0.439592	
-0.24366	-1	0.0500773	0.297602	
0.0890735	0.223421	-0.160072	0.15571	
-0.0614992	-0.505323	-0.230597	0.105462	
0.0818542	0.357346	0.0579414	0.0884022	
0.0304404	-0.0759399	0.0596513	-0.218553	
-0.0158265	-0.607016	-0.229492	0.0947499	
0.020375	-0.684108	-0.0253774	0.0563301	
0.303412	-0.782825	-0.113668	0.454209	
-0.546854	-0.0830372	0.0551593	0.144943	
0.222457	-0.143364	0.0335343	-0.00640044	
0.527954	0.328232	0.235032	-0.28242	
-0.0330982	-0.0775216	-0.137224	-0.0398072	
-0.0483867	-0.654747	0.17414	-0.00899261	
0.650848	-0.513001	0.161802	0.0243946	
-0.0296019	1.17175	0.265468	-0.00105408	
0.122698	0.346488	0.274792	-0.0433504	
-0.078326	0.135994	-0.00229318	-0.0787819	
-0.0916137	-0.292169	0.0777021	0.439403	
-0.12168	0.568489	0.156238	0.0907223	
0.09777	-0.276082	-0.0204339	0.37744	
0.0763337	0.216182	-0.215049	-0.19854	
-0.159019	-0.662172	-0.247522	-0.167065	
0.276291	0.245139	0.24338	0.444638	
-0.0576686	-0.44314	0.122654	-0.226177	
0.354647	-0.388691	-0.029043	-0.317028	
-0.279389	0.167318	-0.098893	-0.544239	
0.0673403	-0.16201	0.220699	0.0404346	
-0.208899	-0.00719813	0.166301	0.0547948	
-0.285968	-0.167494	-0.0568478	0.33406	
0.0468831	-0.565649	-0.102285	0.0870374	
0.0197688	0.399575	-0.269319	-0.321648	
-0.127274	0.254791	-0.119205	-0.0354304	
-0.0699084	-1	0.123739	-0.128577	
-0.209953	0.898734	-0.163383	-0.0117842	
0.0734217	0.0939206	0.0184251	0.00625366	
0.208707	0.375444	-0.0240788	0.0501887	
-0.0923381	0.532293	0.0843976	0.431431	
-0.448038	0.0617464	-0.10205	0.0387529	
-0.33807	-0.144461	-0.0350899	-0.00889635	
0.0609657	0.28989	0.219482	-0.454946	
-0.133692	0.158269	-0.0291925	-0.020438	
0.153775	0.303052	0.125479	0.357585	
-0.151018	0.315118	-0.0371425	0.151523	
0.280699	0.0398095	0.172766	0.212323	
-0.00812839	-0.586333	-0.012572	0.0354492	
-0.169829	-0.921403	0.158072	0.289705	
-0.0322097	-0.20369	-0.11361	-0.204068	
0.226333	-0.341893	0.270108	-0.105449	
-0.299813	0.0363458	-0.22595	-0.243631	
-0.411706	0.129312	0.0127755	-0.0173673	
0.157141	-0.746629	0.323175	-0.0468935	
-0.25745	-0.239886	-0.0799264	-0.0914883	
0.0536786	-0.379499	-0.0454213	-0.0114621	
0.0838929	-0.403492	0.00104272	0.0735734	
-0.031018	0.584103	0.0617874	0.029223	
-0.113545	0.365103	-0.265856	0.108638	
-0.32725	-0.143364	-0.252865	0.187348	
-0.0290595	0.520228	0.00278816	0.421664	
-0.287931	0.851162	-0.159008	-0.3376	
-0.525851	-0.0991242	-0.0558092	0.316026	
-0.165107	-0.292169	0.0239153	0.0944071	
0.0593046	0.375444	0.0177248	-0.181533	
0.227091	-0.526163	-0.0547372	-0.464329	
0.105575	0.278922	-0.222263	0.01334	
-0.519476	0.527717	0.234406	-0.0989335	
-0.187909	-1	0.263538	0.349939	
0.338309	0.431749	0.100126	0.120815	
-0.0248347	0.150225	0.085257	-0.408885	
-0.0879548	0.147927	-0.029619	0.110068	
-0.24115	1.07269	0.00480871	0.173341	
0.138577	0.140171	-0.233412	-0.294792	
0.239705	0.383488	-0.0459542	0.0906034	
-0.289456	-0.068349	-0.0152582	0.0252266	
-0.465519	-1	-0.385415	0.0352737	
-0.255387	-0.32779	0.155753	-0.303969	
0.00674728	-0.0485649	0.0289948	0.0928997	
0.206644	0.274096	-0.0246527	0.11928	
-0.10744	0.556424	-0.0387568	-0.107127	
0.215082	-0.181973	-0.0865521	0.0471179	
-0.0800629	-0.327182	-0.0220977	-0.0787819	
-0.32372	-0.324343	0.182186	0.0555624	
0.291487	-0.247125	-0.248918	-0.116468	
0.352266	0.0279636	0.118171	-0.299874	
-0.0293041	0.441541	0.28501	0.281331	
-0.389944	-0.214032	0.352744	-0.0291778	
0.304046	1.02068	0.0219456	-0.0579802	
-0.38216	-0.172665	-0.0255838	-0.0387289	
-0.102214	0.520228	0.152369	-0.21454	
0.0568963	-0.172665	-0.139932	-0.0919421	
0.480881	-0.469127	0.0781365	0.219259	
0.261991	-0.0589066	-0.081657	-0.346511	
0.105886	-0.165365	-0.211976	-0.0454612	
-0.0265221	-0.320631	-0.0272419	0.089205	
-0.487176	-0.391909	-0.0699834	0.0670777	
0.228611	0.828846	-0.0923936	0.21029	
-0.0947441	-0.448013	0.077463	0.115159	
-0.228278	-0.320631	0.0951203	-0.122649	
-0.304596	-0.662172	-0.026132	-0.10757	
0.498821	-0.710433	-0.203742	0.264903	
-0.51416	-0.121646	0.100442	0.249786	
0.0187473	0.366002	0.202609	-0.141425	
0.575238	-0.0589066	0.134626	0.0594009	
-0.387396	-1	0.14356	-0.030162	
-0.135067	-0.102342	-0.141393	-0.0351452	
-0.0733594	-0.102342	-0.0429018	-0.372694	
-0.100243	0.447836	0.225702	-0.102555	
-0.198223	0.133089	0.0634721	0.163464	
-0.211814	-0.493257	0.0602915	-0.124843	
-0.501622	-0.73758	-0.196615	-0.16408	
-0.26109	0.042442	-0.0754678	0.583787	
-0.265918	-0.683286	0.0463103	0.115159	
0.214643	0.317531	-0.218524	0.396	
-0.162568	1.06317	-0.230179	-0.198199	
-0.666626	0.345636	0.0583406	-0.117414	
-0.330955	-0.449822	-0.241838	-0.117864	
-0.277859	0.303052	0.156657	-0.289894	
0.0312403	-0.276082	-0.209153	-0.117166	
-0.104815	-0.0644752	-0.0401882	-0.315667	
-0.168398	-0.0951025	-0.221959	-0.139015	
0.218529	-0.0516674	0.0497223	0.404858	
0.0111785	-0.189212	-0.074406	-0.479157	
-0.0432941	-0.599716	-0.157049	0.0280794	
0.101724	-0.526163	0.022502	0.00532936	
-0.0982142	-0.305039	-0.00366984	0.0931789	
0.0706684	0.136551	-0.0375097	-0.152479	
-0.0526861	0.0352028	-0.140187	-0.144159	
-0.237236	-0.587924	-0.0847172	-0.303969	
-0.289702	-1	0.0183418	0.134941	
0.497064	0.50575	-0.0332215	-0.417659	
0.053385	-0.336408	0.0247227	-0.37939	
0.320406	0.0738117	-0.137766	0.00849143	
0.0721973	-0.92204	-0.138022	-0.170904	
-0.0728024	-0.0733849	0.235809	0.08143	
-0.0174471	-0.457061	-0.0516278	0.01334	
-0.11029	0.0677791	-0.103264	0.267772	
0.0151442	0.317064	-0.0857108	0.171789	
-0.195946	-0.436953	0.060361	-0.19854	
0.339368	-0.239886	-0.0361704	-0.434109	
0.07501	0.0134852	-0.153261	-0.197224	
0.604733	0.568489	-0.0229912	0.0968253	
-0.48368	-0.565649	-0.147855	0.0696366	
0.125427	-0.131298	-0.0496202	0.527283	
0.120339	-0.749919	0.0557037	-0.488724	
0.0557962	0.0617464	0.175143	0.309857	
0.189984	0.0295723	0.186956	-0.0787819	
0.0329402	-0.170785	-0.0329179	-0.100041	
0.319039	0.426387	0.0585902	-0.0122494	
0.191484	0.791697	0.100353	0.393843	
-0.0254914	0.809795	0.201612	-0.144994	
-0.194363	0.254791	0.245592	0.00364292	
0.0836927	-0.332387	-0.231546	-0.183187	
-0.248099	0.50575	-0.0825722	0.00496524	
0.50278	0.61675	0.224247	-0.103906	
-0.13804	-0.100273	-0.112536	0.175474	
