FFn[0]	FFn[1]	FFn[2]	FFn[3]	
-0.359007	0.518815	-0.323719	0.104176	
0.665829	-1.83541	-1.17165	0.485203	
0.660628	-1.52186	0.0339822	-1.77358	
-1.5196	1.31571	-1.39113	0.253554	
-0.476663	-0.115413	0.709482	0.0380672	
-0.18331	-0.268621	-0.395209	0.540255	
0.304952	-1.45268	0.127288	0.839558	
-0.939547	1.3819	0.410307	-1.49197	
-0.973354	1.16243	-0.211033	-1.10785	
0.146191	0.321419	0.145306	-0.103508	
-1.82699	-0.156497	-0.148745	-0.286727	
0.102953	0.747407	0.0156232	-0.414852	
-1.19105	-0.431663	-0.683144	0.145079	
-0.602749	-0.768732	-0.791292	0.650164	
1.07002	-2.18416	0.653353	-0.470324	
1.11321	-1.61123	0.237524	0.707826	
1.08092	-1.10419	0.345857	0.197072	
-0.489458	1.54492	0.292162	-0.959917	
-0.574843	-1.81012	0.164008	0.0601577	
0.307099	-0.177359	0.217588	-0.569084	
-0.938178	0.0716323	-0.857982	0.197072	
-0.164872	-0.534264	-0.557264	0.233186	
-1.05356	-0.130369	0.360771	-0.386735	
-0.580768	-1.50623	-0.139544	-0.937865	
-0.28457	-0.138351	0.114716	0.710955	
0.453732	1.59019	-0.00944015	-0.140824	
0.268257	0.178066	1.06681	-0.64242	
-0.372469	-0.346091	-0.343545	0.501109	
0.404326	-0.887195	0.456069	-1.14481	
-0.501515	-0.37607	-0.267988	-0.684973	
-0.284842	1.18668	0.237237	-1.0022	
0.228609	-1.62272	-0.0988456	0.31028	
0.285949	-0.495457	-0.557207	-0.156275	
-1.13813	-0.322501	0.0101869	0.491396	
0.524794	0.107448	-0.370556	-0.0100917	
-0.426218	0.497926	-1.57485	-1.3237	
0.811997	1.09374	-0.790395	-0.720669	
-0.171447	0.0433947	0.332089	0.572704	
-1.33012	-1.18051	-0.0476874	-0.220159	
-0.462432	-1.08632	-0.690837	-0.426219	
0.33629	0.976185	-0.00735457	-0.459639	
0.529558	-1.34668	-0.0695115	0.149062	
0.78864	0.911029	0.679381	0.178345	
0.325179	-1.81364	-0.266362	-0.0454962	
0.831643	0.519845	0.19785	-0.131583	
-0.206984	1.30196	-0.579077	0.557688	
-0.204534	0.375918	-1.32781	-0.773642	
-1.50439	0.70567	0.183429	-0.59345	
-0.197853	-0.389278	0.59301	-0.0584814	
-0.216921	1.06606	-0.691597	-0.127645	
0.678647	1.29711	-0.347536	0.654317	
-1.32316	0.999481	-0.471056	-0.676775	
0.633902	-1.55313	0.210695	0.74381	
-0.48135	0.147346	-0.485725	-0.382436	
-0.00562598	-2.09431	0.9407	-0.57844	
0.549425	-0.613802	-0.793729	-0.702969	
0.549036	-1.55737	-0.406074	0.384186	
-0.0435558	0.226836	-0.114231	-1.30438	
0.22333	0.501869	0.757841	0.298421	
-0.817742	0.326484	0.37543	0.0899053	
-1.02459	-1.59382	1.04227	0.989434	
-0.544909	0.25885	-0.601537	-0.346778	
-0.681963	0.403697	-0.370405	-0.17971	
0.0940527	-0.878621	0.0164521	-1.08946	
-0.910291	-1.12224	-1.22616	-1.40393	
-0.504858	0.815344	-0.750227	0.259635	
-0.938098	-0.963989	0.784224	-0.07722	
-0.680648	-0.0154901	0.0113565	-0.15516	
0.257101	0.288848	-0.10271	-0.176169	
0.753126	0.106267	1.30408	-0.472676	
-0.153755	-0.118816	-0.284178	-0.0797674	
0.759632	-2.15915	0.135635	-0.261339	
0.420426	-1.04861	0.232262	0.397689	
0.290887	-2.2679	0.54353	-0.961335	
0.704354	-0.766758	0.387365	1.22975	
-0.112481	-0.572864	0.77642	0.211324	
1.37748	-1.18722	-1.24105	-0.261118	
0.0111036	-0.815859	-0.941296	0.480412	
0.410408	-0.477238	1.58281	-1.0728	
-1.30741	0.367784	-0.23434	-0.453957	
0.529533	-1.45025	-1.07249	-0.377916	
1.25024	1.53735	0.316734	0.632474	
-0.477641	0.193367	-0.0090848	0.851177	
0.348127	-0.486712	0.100903	-0.145309	
0.110068	0.871888	0.0924	-0.0157465	
-0.110067	-1.07783	-0.956084	0.853438	
-0.737201	-1.02673	-0.457457	1.22081	
0.173309	-1.086	-0.804871	-0.522467	
0.476093	-0.0427411	0.180102	0.799823	
-0.0747021	-0.632272	-0.335255	0.386735	
-0.643162	-1.17292	-0.536613	0.0566572	
0.046617	0.72626	0.11623	0.175836	
0.113331	0.774971	-0.00522694	0.00655531	
-0.375084	1.46823	-0.130665	0.0860236	
-0.795904	0.586971	-0.0386167	-0.111004	
-0.134294	1.63749	-0.052054	0.762601	
-1.04973	0.709861	0.113288	0.0534384	
0.436152	1.06203	0.443104	-0.437728	
-0.427229	-0.0891889	0.321304	0.71636	
0.168993	-1.15064	0.174717	0.305524	
-0.281446	0.493449	0.290653	0.193147	
0.445576	1.3795	0.125664	0.852749	
-0.580206	0.728753	0.376258	-0.890902	
0.376732	-1.02673	0.986289	-0.74271	
-0.712812	-0.098241	0.219716	-0.346778	
0.484492	1.11456	1.22755	-0.0535143	
0.191054	0.990466	-0.580311	0.573589	
-0.69925	0.793925	0.759258	0.41598	
0.651355	1.15377	-0.0964532	0.0628922	
0.202375	-0.365874	0.102676	0.948455	
-0.277261	-1.6087	0.765203	0.141335	
-1.72334	-0.481995	-1.07767	1.155	
0.173182	1.70152	-0.887842	0.590494	
-0.845434	-2.07294	-0.547801	-0.085909	
0.483301	-1.71463	0.176033	1.27495	
0.941511	-0.402479	0.144825	0.703962	
-2.1892	0.211177	0.201141	-0.38476	
-1.25585	-0.319405	-0.179953	-0.13129	
-0.510475	-0.20302	-0.103721	-0.312813	
-0.136405	-0.623354	0.355925	-0.162699	
1.1587	0.76821	-0.361638	-0.487108	
-0.420067	0.205243	0.873647	-0.186373	
0.161208	0.376241	-0.141588	0.266608	
-1.00761	-0.304437	0.86495	-1.09919	
0.713327	0.0460504	-0.0703008	0.244725	
-0.423813	-0.134796	0.243617	0.456652	
-1.06926	1.33072	-0.635493	0.314104	
1.07328	1.36415	-0.0175846	-0.127284	
-0.722956	-1.11483	0.527881	-0.105247	
-0.509344	0.430832	0.262085	0.356994	
0.32505	-0.207526	-0.248724	0.0626342	
-0.622237	-1.23987	0.861492	-0.929699	
0.688259	0.145044	-0.452873	0.847265	
1.17051	0.377666	0.0741372	-0.690811	
-0.094704	0.262703	0.446862	-0.194321	
-0.58219	-0.957849	0.255713	-0.485937	
0.0638106	1.32752	-0.0863542	0.441302	
1.04515	1.53994	-0.044149	-0.864106	
-0.625902	0.131546	-0.0642921	-0.534931	
0.467831	-0.32412	-0.116049	0.138795	
0.18189	-0.375634	-0.458585	0.801428	
0.780955	-2.1663	-0.474074	-0.153028	
1.09799	-2.32295	-0.574201	0.0888694	
-1.11903	-2.2316	0.107433	0.14165	
0.492227	-2.01017	0.803892	-0.899927	
-0.247584	-1.72033	-0.219399	1.14508	
0.608201	-0.355255	-0.916008	0.114175	
0.186538	0.592139	0.531958	-0.358558	
0.467834	-2.0436	-0.916291	0.223469	
-0.456247	-1.76536	0.164298	-0.32531	
0.497537	1.09281	0.775493	1.03962	
-0.863225	1.4996	0.223944	0.0831361	
-0.79195	0.990807	0.957777	-0.568582	
0.266302	0.763818	-0.811662	-0.437278	
0.942449	-0.609797	0.0541976	-0.327981	
0.494193	0.358747	-1.04789	-0.116787	
0.0958977	0.447496	0.140783	0.396601	
-1.97535	-0.0712405	-0.36094	0.520834	
0.100064	0.459467	0.506373	0.133597	
-0.914655	-0.233322	0.463298	-0.354154	
-0.118597	0.366861	0.429249	0.267466	
0.441454	0.956282	-0.587089	-0.301468	
0.901811	0.569279	-1.09904	0.00634306	
0.822918	0.102777	-0.702299	-0.083517	
0.243089	-2.25642	0.349392	0.370066	
-0.669585	1.27131	0.648057	-0.323944	
-0.714371	-0.855335	0.659532	-0.0809426	
-1.52022	0.277817	0.0415736	-0.248546	
1.29081	-0.399573	0.342711	-0.546529	
-0.0625477	0.552098	-0.0720813	-0.639119	
0.243114	0.984132	-1.00637	0.103603	
0.351588	0.619541	-0.388088	-0.403971	
0.0284709	0.140033	0.204742	-0.0971034	
0.0173036	-1.42702	-1.04326	-0.35942	
1.21119	0.534247	-0.14974	-0.018922	
0.344742	0.25885	0.120072	0.247122	
0.872368	0.237422	-0.21736	0.608934	
-0.546384	-1.98747	0.16411	0.853438	
-0.928512	1.03115	-1.13966	0.883676	
0.40832	-0.0379248	-0.654341	-0.185671	
-0.374371	-2.0029	0.532864	-0.658484	
-0.432011	-0.0494629	-1.14252	-0.49399	
0.944079	-0.859469	0.357966	0.663922	
-0.943604	0.313674	0.283033	0.18506	
-0.224776	0.271929	-0.200273	0.27634	
0.499219	1.31822	0.120475	-0.455388	
-0.746995	0.781105	-0.234109	-1.11739	
1.20997	-1.84381	-0.486681	0.236827	
-1.06017	-1.31785	0.732259	-1.39422	
-0.582372	0.588524	0.363886	1.1611	
-0.159209	0.845903	-0.522706	-1.06256	
0.604455	-0.412177	0.527246	0.866304	
-0.418732	1.67624	-0.46805	-0.348312	
1.23897	0.367889	-0.784783	-0.268523	
-0.0737918	0.364681	-1.61085	-0.309728	
0.448391	-0.319283	0.0022612	-0.443248	
-0.662892	0.223736	0.208628	-0.327625	
0.586875	1.27681	0.132193	-0.446151	
-0.82437	0.164295	0.132126	0.415754	
0.163172	0.832901	-0.287299	-0.0951459	
-0.300066	0.535133	-0.233423	0.721268	
0.343066	1.05618	0.431714	-0.144689	
0.783964	0.70567	-0.26704	0.53674	
-0.586283	1.17543	0.216999	0.782267	
0.505672	-2.40603	-0.805998	0.271656	
-1.62458	-0.319283	0.291169	0.32121	
-1.69041	-2.40603	-0.364364	-0.0560304	
0.456434	-0.404962	0.219778	-0.124342	
1.08871	0.069248	-0.0312162	0.960353	
-0.394248	-1.29372	0.481859	-0.26346	
-0.057571	-1.27238	0.0123183	0.138987	
0.452006	0.682649	0.162154	-0.539242	
-1.30959	0.0119387	0.583973	0.500377	
-0.211185	-0.905971	0.0882057	0.607902	
0.886482	1.05662	-0.307179	-0.80589	
-1.35521	-1.91991	0.628422	0.615066	
-1.87761	-2.18142	-1.34404	0.777897	
0.136888	0.49758	-0.208264	0.880843	
-0.0426881	-1.66518	0.651021	0.328648	
-0.863318	0.944894	-0.787536	0.217388	
0.88215	-0.459641	-0.99969	-0.11227	
0.912824	-1.71494	-0.700652	-1.16597	
0.622947	-0.276851	0.512991	0.13817	
-0.519358	-1.20689	0.138018	0.429214	
0.4544	1.17623	0.568969	-0.285703	
-0.53204	-1.16893	-0.144306	-0.340829	
0.0522441	0.231178	0.701547	0.0706578	
-0.470197	-0.0154901	-0.0499402	0.206017	
1.0599	0.398869	-0.361226	0	
-0.131086	-0.469715	-0.308754	-0.317726	
-0.54792	1.64322	-0.486136	-0.427636	
0.189733	-1.33833	-0.0116417	-0.197314	
0.687858	-1.37567	0.967625	0.0128802	
-0.361554	-0.0853308	1.21676	-0.819337	
0.546673	1.29759	0.297253	0.122883	
0.37925	0.798436	-0.694818	0.262581	
0.370827	0.0509346	-0.332819	-0.00378439	
-2.17711	0.907559	-0.0178231	-1.19445	
0.518719	-0.263093	-0.809189	-0.459511	
-0.591509	-0.366144	-0.89676	-0.22288	
0.117406	0.956282	-0.170664	-1.33225	
-0.322905	-0.432392	-0.24602	0.462121	
-0.37391	0.903521	-2.56201	-0.0827699	
-1.39003	-1.79882	0.000246683	-0.50714	
-0.432177	-0.0284941	0.107276	-0.461986	
-0.275153	-1.59587	0.0871625	-0.0327725	
0.100606	0.366958	0.628849	0.418023	
1.18584	-0.178224	-0.228839	0.525882	
-0.209568	-0.0594072	-0.182825	0.918113	
1.53273	-2.32523	0.579854	-0.458763	
0.259625	-0.945569	-0.0921954	-0.283726	
-0.415678	-0.926126	-1.01151	-0.379659	
-0.257773	-0.915949	1.07866	0.876045	
0.634246	0.195301	0.185133	-0.160315	
-0.146652	-1.86789	0.291003	0.07144	
0.25683	-0.435763	-0.605334	0.340438	
0.38398	-2.24361	-0.260686	-0.301992	
0.834145	0.566415	-0.455278	0.252618	
0.336543	-1.41306	-1.00991	0.221699	
0.144058	0.138496	-0.149138	-0.808463	
0.82791	-0.267152	-0.84158	-0.0194014	
-0.406285	0.672695	-0.021898	0.674827	
-0.441668	0.394309	-0.279756	0.126309	
0.491945	-0.765448	0.520254	-0.0770617	
0.120179	-1.39886	0.83086	-0.229359	
-0.883402	-0.93122	0.248931	-0.806661	
-0.427126	0.0153501	-0.682278	-0.255837	
-0.745326	-0.280294	0.726211	-0.38476	
0.872804	1.69493	-0.706847	-1.27298	
-0.19335	0.649612	-0.209779	-0.508362	
0.168963	-0.767092	-0.38801	-0.139853	
0.241827	-0.630365	-0.125129	-0.373878	
0.834399	1.06189	0.275924	0.0109191	
0.23806	0.56926	0.360514	-0.244724	
-0.327487	-0.300426	-0.329206	0	
-0.0484531	-0.558556	-0.352198	0.917836	
1.37899	-0.814808	-0.0105399	-1.05189	
0.578409	-1.52186	-0.501035	0.676778	
-0.202585	-0.340253	-0.0433662	1.08709	
-0.151132	-0.708654	-0.93448	-0.450087	
-0.480689	0.623475	0.316697	0.555087	
-1.21635	0.418555	-0.16297	0.184582	
0.034104	0.993016	-0.81348	-0.153392	
-0.28301	0.397166	-0.0555063	0.418023	
-1.35535	1.48896	-0.50168	0.781554	
0.326131	0.976789	0.760987	-0.66353	
-0.236247	0.95596	0.370075	-0.156905	
0.508172	-0.890309	0.325164	0.433895	
-1.96491	-0.267099	-0.267927	0.0643689	
-0.0882324	-0.445339	0.0508943	0.0497368	
0.720035	-0.968129	0.23114	-0.284961	
-0.541757	-0.290182	0.709977	-0.14784	
-0.398097	0.344654	0.295882	-0.347911	
0.400546	1.00083	-0.812079	0.0854349	
-2.11543	0.346102	0.364327	-0.31493	
0.611649	0.671696	0.223129	1.25971	
0.333304	0.214867	-0.216467	0.436549	
-0.119209	0.337648	-0.856016	-0.389267	
-0.275916	-1.57238	-0.432461	0.61181	
1.07845	-2.03715	0.480893	-0.875393	
-2.03299	-0.280169	0.724393	0.911477	
0.840603	-0.795516	0.0428605	-0.051521	
0.134748	-1.77338	0.353153	-0.245619	
-0.0431612	-0.425667	0.839593	-0.752479	
-0.641265	0.166088	0.3375	0.514951	
-1.55881	-0.592823	-0.834401	0.503138	
0.383349	-0.740932	0.00789495	-1.26226	
-0.558106	0.0058493	0.335053	-0.438859	
1.35887	0.878621	0.40008	0.660036	
0.146665	0.509081	-0.402175	-0.27162	
-1.86581	-0.160279	0.9878	0.810945	
0.641449	1.14596	-0.703396	0.200982	
-2.2824	0.651802	0.02527	-0.509393	
0.375051	0.124516	0.621749	-0.222007	
-1.04608	1.3643	0.855576	-0.0835753	
-0.577439	-1.47396	-0.669149	0.134515	
-1.41137	-0.647597	0.150683	0.318472	
-0.951629	1.03765	0.163845	0.3861	
1.10862	1.37971	0.188475	-0.00346065	
0.289443	-1.1454	0.000236654	-0.0913463	
0.464528	1.47717	-0.991006	-0.208641	
-0.527187	0.403773	-0.508337	-0.340152	
-0.0135842	1.40145	0.69661	-0.398371	
-1.95239	-1.15421	0.0285236	-0.947225	
0.0730902	1.35158	0.630629	-0.282043	
-0.78055	0.178638	-0.00152105	0.0761418	
0.483138	-0.0153501	-0.944038	-0.515637	
-0.200983	-0.347521	-0.31518	-1.07944	
-0.568517	-0.340601	0.131787	-0.45198	
-0.440913	0.610936	-0.216658	0.916889	
0.205458	0.535133	0.396761	0.714529	
1.23745	-0.792692	-1.23042	0.278074	
1.47268	-1.89557	0.749976	-0.282195	
1.25411	1.50802	0.915193	-0.125804	
-0.523392	-1.15788	-0.0756581	-0.0134904	
1.32995	0.52279	-1.28628	-1.41536	
-1.69952	1.3154	-0.873028	0.747756	
1.23596	1.00169	0.350999	0.612112	
-0.241047	1.12962	0.994953	0.52948	
0.91112	0.941392	-0.357795	-0.228374	
0.186044	-1.68591	0.388251	-0.155734	
-0.0018564	1.28357	-0.256505	-0.162729	
1.20843	0.633344	-0.539308	0.427391	
-0.669674	0.299849	-0.290379	0.819847	
0.633222	0.474783	-0.14251	0.442774	
-0.278954	-2.08124	0.389002	0.986926	
1.0524	-1.94152	-0.267045	0.0209953	
0.67295	-0.296649	-0.241735	-0.191196	
0.804844	0.0633726	0.100185	0.401006	
-0.157522	0.925251	0.37034	0.041385	
0.0814267	-2.43968	-0.645341	-0.277546	
0.70693	0.138151	-0.331145	0.681752	
-0.48841	-1.38196	0.0536653	0.498937	
-0.640086	0.0516357	0.702981	-0.843071	
0.191118	-0.110414	0.592334	-0.225592	
0.356249	-0.828353	-0.49151	0.633973	
-0.252738	-2.47569	-0.221557	-0.939032	
0.492655	-0.777197	0.00282998	0.913771	
-1.61389	-0.598324	-0.285599	0.178663	
-1.17541	0.445166	-0.417827	0.0184325	
-0.114009	0.0845055	0.219093	-0.111538	
0.458979	0.298476	0.270967	0.478528	
-0.337275	-2.09431	0.555444	-1.21483	
-0.246999	-1.47701	-0.129493	-0.788289	
0.470918	0.478114	-0.332276	0.116429	
0.783456	1.23287	0.0397898	0.667079	
-0.176157	1.17598	0.582481	0.191892	
-0.691732	1.8094	0.00540867	-0.307006	
0.872123	-0.41796	-0.557213	-0.273046	
0.157624	1.43244	-0.0755722	0.161439	
0.541943	0.694734	0.048883	1.12738	
-0.548791	-1.12116	-0.393584	-0.921113	
1.00705	0.527996	-0.272171	0.743803	
0.832683	-0.0951709	0.0406297	0.562613	
-0.493302	0.430832	0.285739	-0.113479	
-0.439542	1.92286	0.129426	-0.124583	
0.355806	0.853618	0.969688	-0.28028	
0.713672	1.78101	0.60666	-0.132454	
0.505141	-1.58419	0.313335	0.974413	
0.602145	0.830028	0.115514	-0.270953	
-0.12879	-0.819632	0.0498728	0.019968	
0.0954805	0.559356	-1.27182	0.618633	
0.536697	-0.0746191	-0.823041	0.0109306	
-1.011	0.216415	0.222377	0.399884	
0.529767	1.20308	0.103527	1.18523	
-0.0880783	-0.728519	-0.161769	0.869263	
-1.29279	0.578895	-0.241968	0.056595	
-0.572883	1.27327	-1.00702	-0.845298	
0.0925059	-1.06086	0.116673	-0.448099	
-1.4922	-0.386734	-0.0697501	-0.516599	
-0.444273	0.0951709	0.0557026	0.644724	
-0.128061	1.68511	0.32738	0.25968	
1.03269	0.866919	0.646244	0.235802	
-0.198088	-1.0737	-0.583856	-0.628675	
-0.186297	-1.68591	0.495382	-0.864208	
-1.40219	0.755133	1.19766	-0.330492	
-0.368171	0.592516	0.821884	0.266608	
-1.08008	-1.88193	-0.369665	0.253472	
0.127951	0.801298	-0.620781	1.15172	
-0.0761118	-1.77179	0.0341743	0.288609	
0.276005	0.339976	-0.56943	0.665089	
0.356746	1.1866	-0.0605076	0.24861	
0.382824	0.628028	0.841551	-0.441441	
0.692362	-0.314481	-0.0586987	-0.888694	
0.161611	0.409602	-0.418715	-0.217418	
-0.252259	-1.9128	-0.181147	0.0183709	
-0.35115	0.430811	-0.0505989	0.887636	
-0.565484	0.2422	-0.744593	-0.875857	
0.93875	0.448224	0.0109572	0.656507	
-0.0683704	0.849641	-0.744917	-0.754355	
-0.450731	1.38778	-0.0939334	-0.454226	
-0.781216	-1.02673	-1.22128	-0.340874	
0.348598	-0.812088	0.0774636	-0.629495	
-0.681856	1.5552	-0.469022	-0.201387	
-0.0215403	0.216751	-0.428005	1.45498	
-0.202045	-1.567	0.296967	-0.705357	
-0.728746	-1.10137	0.890598	0.329073	
0.195349	0.0716323	-0.545537	0.484402	
0.151366	1.03153	-0.582705	-1.15986	
-0.526386	0.232961	-0.607764	-0.700771	
0.231308	-1.9338	0.088453	0.674883	
1.2525	0.734231	0.303055	-0.080506	
0.275624	0.276992	0.425077	0.731832	
-1.18802	-0.795516	0.421075	-1.61833	
1.48262	0.226836	0.519367	-0.0456663	
0.741143	-1.13435	-0.236006	0.548755	
0.926887	-1.62963	-0.075928	0.49049	
-1.33376	0.376557	-0.386722	0.0419851	
-0.532481	1.04953	-0.901009	0.248437	
-2.25992	0.117354	-0.572584	0.0928669	
-0.294217	0.433059	-0.556266	-0.438588	
-0.817987	0.606201	0.388898	-0.0410745	
1.02466	0.283313	0.184105	-0.715439	
-0.134997	0.742278	0.687231	-0.849807	
0.358271	-0.402298	-1.32473	-1.0196	
1.16288	-0.200986	0.21631	-1.00121	
0.111669	0.869069	0.491315	-0.367996	
0.847615	-1.80045	-0.590658	-1.08784	
0.0228045	-1.59873	0.0710237	0.916038	
-0.46364	0.860732	0.954574	0.729824	
0.831567	-0.331563	0.136164	0.0164166	
-1.15	0.071051	0.1392	-0.438278	
0.387458	0.530393	-0.172635	0.165791	
-1.85939	-0.321419	0.0632652	-0.300452	
-0.928875	-1.06352	-0.140806	-0.47363	
1.17958	-1.42702	-0.352098	-0.119088	
-1.60167	-2.60087	-0.086468	-0.274627	
-1.0322	-2.43174	-0.511168	-1.26227	
0.234778	-0.767092	-0.45511	-0.0335679	
-1.33079	-1.15496	0.384651	0.264994	
-0.399049	-0.640759	-0.249269	-0.365567	
-0.370151	-1.55711	-0.43376	0.172764	
-0.312159	1.19124	-0.0718581	0.884053	
-0.853284	-0.00307003	-0.0489933	-1.35828	
0.262441	-0.776463	1.12407	0.121994	
-1.96412	0.332442	-0.217784	-0.261826	
-1.02003	1.66021	0.200957	-0.0419851	
-1.32389	-1.39621	-0.0994418	-0.700983	
-0.138484	0.0915949	0.661787	-0.450571	
0.463577	0.975922	-0.235	-0.520853	
-2.58112	-0.0339475	0.3912	0.524577	
-0.17595	-2.1269	-0.247998	-0.488629	
0.00896833	-0.591252	-0.411957	-0.67025	
0.314175	0.126024	0.672915	0.1192	
-0.422838	-0.943524	-0.21055	-0.148586	
0.999987	0.480837	-0.698245	0.0731017	
-1.15808	-0.157264	-0.205193	-0.503501	
-0.140856	1.37271	-0.602889	0.741011	
-0.300379	0.865557	0.314707	-0.375287	
0.184671	0.823226	0.817757	-0.296225	
0.421538	-0.389278	-0.270888	0.174889	
-0.573984	0.264936	0.14298	-0.428561	
1.28328	-1.53667	-0.235904	-0.323639	
-1.03219	0.679329	0.256216	0.464855	
-0.6407	0.276992	-0.31938	-0.82929	
0.477925	1.09702	0.382973	-0.518963	
-0.105575	-0.282694	0.738302	0.534931	
0.483746	-0.186711	-0.260949	0.541671	
-1.53885	-0.651503	-0.131991	0.810575	
-1.03232	0.793925	-0.224699	-1.06196	
-0.499417	0.866128	-0.410491	-0.725727	
-2.02719	0.873151	-0.0419005	0.529987	
1.76818	0.993224	-0.063823	-0.0644878	
-0.820235	-1.69697	0.0144311	0.376089	
-0.910507	-1.73384	-0.153278	-0.0899769	
-0.62939	-1.00754	-1.20291	0.0599102	
-0.167248	0.472865	1.33922	0.00856241	
-0.916238	-1.67525	0.704459	-0.26564	
-0.69696	0.0154901	0.576353	0.377607	
-1.58866	-2.14669	-0.258546	0.290916	
0.206215	1.69698	0.408588	-0.59345	
-0.953317	-1.13283	-0.0945155	-0.468646	
-0.0666983	1.41587	0.920605	-1.46225	
0.146802	-0.652316	0.557159	0.327917	
-1.543	0.755758	0.292764	0.464522	
0.483863	-1.52186	0.547522	0.3796	
