Pwh[0]	Pwh[1]	Pwh[2]	Pwh[3]	
0.135009	0.333333	0.0396153	0.11	
0.183777	0.789474	0.108013	0.328904	
0.0895615	0.795053	0.162664	0.078478	
0.073629	1.77215	0.0784834	0.142549	
0.135093	0.354331	0.0312677	0.122677	
0.0743082	0.75419	0.0217563	0.0865007	
0.199816	1.11111	0.193467	0.115587	
0.15704	0.310345	0.140208	0.105263	
0.0978408	0.381356	0.101201	0.205288	
0.349398	0.226131	0.0557238	0.469417	
0.112374	0.542169	0.132794	0.092827	
0.193764	1.10656	0.142305	0.169666	
0.370003	1.31579	0.0460614	0.136082	
0.179678	0.306122	0.179104	0.174142	
0.0596626	0.882353	0.127926	0.37931	
0.0793072	0.789474	0.0695477	0.208202	
0.141832	0.254237	0.092421	0.121101	
0.226091	0.90604	0.0463866	0.216393	
0.293919	0.703125	0.0478212	0.160584	
0.0912332	0.703125	0.0422924	0.226415	
0.134384	2.27528	0.0841891	0.242054	
0.0816595	0.243902	0.0422051	0.198795	
0.104946	1.32911	0.0718625	0.114783	
0.654874	0.544355	0.0843779	0.120658	
0.0672022	0.163636	0.0280459	0.153846	
0.225974	0.995086	0.0790076	0.210863	
0.0790622	0.371901	0.0694107	0.145695	
0.115507	1.125	0.0701398	0.167939	
0.864811	0.5	0.166032	0.239564	
0.134717	0.803571	0.137553	0.132797	
0.764499	0.211268	0.0512868	0.180082	
0.153169	1	0.0336955	0.10628	
0.185343	1.8	0.0589702	0.144737	
0.317055	1.04651	0.168859	0.109272	
0.178352	0.146104	0.0643107	0.188571	
0.161891	1.06132	0.0826265	0.157143	
0.0833493	1.15174	0.0621528	0.18232	
0.092161	0.865385	0.0434714	0.194118	
0.24388	1.36047	0.0744537	0.141935	
0.202608	0.692308	0.04397	0.108197	
0.260791	0.355731	0.0963771	0.266487	
0.92711	0.420561	0.113796	0.226415	
0.139737	1.27789	0.0827214	0.385965	
0.116622	1.83673	0.141162	0.158463	
0.110154	0.225	0.042455	0.197015	
0.197817	0.403587	0.0360973	0.391691	
0.129157	0.282132	0.0915651	0.247655	
0.157495	0.20362	0.0740641	0.123134	
0.0906817	0.326087	0.119896	0.286957	
0.0685147	0.483871	0.183951	0.108731	
0.0890663	0.576923	0.124966	0.121101	
0.0772921	0.412844	0.0801859	0.108911	
0.0896353	0.335821	0.133807	0.0917942	
0.150155	0.714286	0.116374	0.324324	
0.204513	0.150502	0.0429706	0.175766	
0.094699	1.55172	0.0483532	0.107317	
0.119309	0.304054	0.0895595	0.167089	
0.0751685	0.676692	0.0647583	0.186441	
0.223823	0.296053	0.0795618	0.110184	
0.172619	0.497238	0.048332	0.55	
0.10274	0.439024	0.0808041	0.15493	
0.236542	0.432692	0.138816	0.306265	
0.188557	1.89189	0.023205	0.220367	
0.0632911	0.56962	0.0517872	0.132797	
0.0722591	0.304054	0.127778	0.134146	
0.0826996	0.714286	0.0688537	0.114187	
0.136792	0.245009	0.0313672	0.148984	
0.153547	0.381356	0.100629	0.150685	
0.0815829	0.5	0.164953	0.148984	
0.133538	0.8	0.0774302	0.0977778	
0.118432	0.346154	0.0417423	0.428571	
1.23113	0.354331	0.124396	0.135524	
0.0997249	0.240642	0.0520755	0.142857	
0.185977	0.63981	0.113378	0.211538	
0.104167	2.71084	0.130651	0.115789	
0.0482797	0.133929	0.0473413	0.533693	
0.105685	0.340909	0.056459	0.104928	
0.230769	0.47619	0.125981	0.107492	
0.101612	0.298013	0.0428007	0.262948	
0.476451	0.147541	0.0615042	0.122677	
0.186856	0.405405	0.0889605	0.206897	
0.101993	0.465517	0.141466	0.186969	
0.270747	0.909926	0.092246	0.110738	
0.0501441	1.39618	0.0326511	0.0893099	
0.0969035	0.529412	0.134618	0.234458	
0.138095	0.857143	0.191439	0.193265	
0.0695889	0.32967	0.0827214	0.101695	
0.101045	1.39752	0.148132	0.13851	
0.448731	0.580645	0.0265257	0.127907	
0.223996	0.584416	0.066498	0.216157	
0.293969	0.277778	0.20125	0.206035	
0.2427	0.481283	0.0699442	0.112628	
0.12117	0.368852	0.0286218	0.131213	
0.142064	1.16379	0.0895038	0.201835	
0.133949	0.401786	0.0786325	0.149321	
0.0852941	0.257143	0.0571724	0.134146	
0.0740174	0.907258	0.0441529	0.133874	
0.091329	0.507519	0.0281748	0.109635	
0.0881816	0.535714	0.0916031	0.0826033	
0.120199	0.223325	0.282932	0.163975	
0.152578	0.839552	0.111899	0.120219	
0.0773333	0.306122	0.131596	0.226804	
0.0780829	0.616438	0.029525	0.0770128	
0.100069	0.47619	0.150919	0.0960699	
0.203366	0.946262	0.0377875	0.0951009	
0.12372	1.08289	0.0392491	0.132265	
0.0884506	0.381356	0.0415069	0.294643	
0.433699	0.181452	0.0627059	0.311321	
0.135683	0.412844	0.12	0.144105	
0.113134	1.53107	0.0531536	0.293333	
0.097973	0.365854	0.0866018	0.149321	
0.198721	0.231959	0.115465	0.211538	
0.359603	0.888158	0.115578	0.128906	
0.159108	0.572034	0.0746349	0.151376	
0.247652	0.412844	0.085172	0.253359	
0.250432	2.58993	0.158548	0.11	
0.186216	1.11111	0.153732	0.310345	
0.110322	2.04545	0.0339985	0.193833	
0.120733	1	0.123393	0.102009	
0.0819518	1.25	0.0602818	0.359673	
0.225039	0.290323	0.0235294	0.138365	
0.190873	0.316901	0.061438	0.164589	
0.092909	0.251397	0.033675	0.233216	
0.0860704	1.47059	0.0898633	0.13442	
0.193076	0.189873	0.138332	0.238698	
0.14373	0.688776	0.0476931	0.27907	
0.0605259	0.191489	0.0574761	0.269755	
0.108533	0.343511	0.0421053	0.154567	
0.139066	0.876106	0.0654028	0.244898	
0.203461	0.592105	0.0450171	0.406154	
0.127753	0.387931	0.225744	0.101382	
0.0951444	0.304054	0.078398	0.424437	
0.116622	0.582902	0.149243	0.183333	
0.0775125	0.447761	0.0261289	0.109635	
0.172962	1.1465	0.0309157	0.141631	
0.140777	0.517241	0.0741238	0.118919	
0.340553	1.62651	0.117848	0.153488	
0.113311	0.306122	0.0571665	0.13253	
0.122708	1.66667	0.108726	0.115789	
0.0896722	0.441176	0.10372	0.165414	
0.165714	0.661765	0.049396	0.214634	
0.310603	0.703125	0.0255532	0.22449	
0.125084	0.45	0.0855195	0.377143	
0.102643	1.48026	0.0311196	0.161369	
0.255057	0.681818	0.114952	0.180575	
0.301038	1.33475	0.0418245	0.19242	
0.137397	1.30058	0.0916233	0.0996979	
0.422946	0.335821	0.154926	0.112436	
0.0780829	1.02606	0.0820574	0.12406	
0.175333	1.20868	0.0585304	0.160584	
0.0872968	1.41176	0.0642309	0.137214	
0.127753	1.42606	0.0933852	0.211538	
0.100092	0.494505	0.137931	0.12766	
0.0722112	0.160714	0.0287231	0.651852	
0.073854	0.221675	0.0918316	0.256809	
0.0727425	0.340909	0.0938776	0.128405	
0.0924745	1.71662	0.0620992	0.114385	
0.136278	0.640569	0.0706485	0.378766	
0.0536044	0.238095	0.0304401	0.153846	
0.175687	0.287846	0.0864256	0.30137	
0.0982829	0.596026	0.0952271	0.158654	
0.541719	0.559006	0.0834509	0.125	
0.180798	0.229592	0.33734	0.114385	
0.0870348	0.494505	0.290618	0.216039	
0.205092	3.94737	0.138582	0.102484	
0.120532	3.44388	0.0804508	0.134146	
0.357657	0.505618	0.0657613	0.0744081	
0.0931478	0.648415	0.029343	0.176	
0.0764365	0.354331	0.148108	0.128155	
0.151357	0.25	0.0506887	0.190751	
0.0920635	0.809353	0.109556	0.0970588	
0.147558	0.222772	0.11159	0.250951	
0.0661899	0.335821	0.286406	0.197605	
0.199633	0.16129	0.0734173	0.267206	
0.384956	1.875	0.0345345	0.306977	
0.243153	0.351562	0.106564	0.435644	
0.160517	0.172414	0.060513	0.210526	
0.104845	0.412844	0.0674487	0.178378	
0.337733	0.56962	0.0808258	0.112436	
0.196477	1.46341	0.0608466	0.206573	
0.0791197	0.28125	0.0632375	0.124528	
0.075639	0.992647	0.02362	0.270862	
0.17806	0.441176	0.0694398	0.526596	
0.0860704	0.47619	0.0972744	0.172324	
0.177189	0.2267	0.0648725	0.258317	
0.0803769	1.32353	0.0577225	0.0816832	
0.12627	0.39823	0.052243	0.117857	
0.141671	0.758427	0.0992163	0.23741	
0.2207	1.52174	0.071975	0.118705	
0.081278	1.04651	0.121827	0.121547	
0.227928	1.38462	0.0784202	0.404412	
0.159633	0.705882	0.033209	0.147321	
0.165462	0.220588	0.0660445	0.102167	
0.168083	1.14894	0.0592148	0.22049	
0.0791773	0.271084	0.061745	0.179104	
0.0813388	0.321429	0.0654106	0.225256	
0.342071	0.45	0.0602686	0.250951	
0.492081	0.420561	0.0867288	0.410788	
0.120599	0.957447	0.0704711	0.176944	
0.201203	2.8125	0.0670445	0.170543	
0.0582173	2.28814	0.136651	0.207874	
0.100578	2.28111	0.0382855	0.134969	
0.236156	0.576923	0.0734238	0.195846	
0.11908	0.434783	0.10051	0.115587	
0.0970549	0.357143	0.0832495	0.135524	
0.126453	0.405405	0.0489752	0.120438	
0.230098	0.27439	0.0852378	0.270492	
0.137484	2.25	0.0363349	0.144737	
0.34689	1.71756	0.0858209	0.251908	
0.129464	0.189076	0.139694	0.10802	
0.241868	1.48148	0.036249	0.234875	
0.184322	0.393013	0.0666506	0.213247	
0.154037	2.2314	0.0630857	0.122222	
0.0793217	1.73077	0.0706786	0.133065	
0.135683	0.649819	0.111178	0.112054	
0.0978408	0.173745	0.066055	0.282051	
0.0958995	0.473684	0.226415	0.170984	
0.129657	1.38462	0.0513441	0.364641	
0.0893958	0.46875	0.0590248	0.244898	
0.0963882	0.212264	0.0445413	0.111298	
0.109627	1.85633	0.172979	0.204334	
0.120232	1.64062	0.090984	0.0959302	
0.0661396	0.708661	0.160761	0.156028	
0.0714168	0.239362	0.0865747	0.308411	
0.100811	0.231959	0.0467757	0.0969163	
0.203319	0.5625	0.0665301	0.272165	
0.0838312	0.889328	0.0509131	0.194118	
0.18178	0.9375	0.0585987	0.084507	
0.191884	0.594059	0.0867652	0.325658	
0.197458	0.36	0.0748373	0.13442	
0.0915019	0.305085	0.055002	0.18232	
0.135177	0.412844	0.0336012	0.241758	
0.153007	0.340909	0.0512059	0.173684	
0.1369	0.703125	0.0638298	0.280851	
0.103007	0.424528	0.0571547	0.0854922	
0.252467	0.326087	0.030108	0.121547	
0.109242	0.381356	0.0265104	0.154567	
0.292044	0.16791	0.159923	0.114783	
0.289229	0.267327	0.0934854	0.312303	
0.217102	0.771429	0.0421567	0.101227	
0.179418	0.48913	0.116529	0.130952	
0.418571	0.310345	0.0581175	0.123827	
0.0748451	0.729167	0.0604998	0.164179	
0.149177	0.523256	0.126345	0.204969	
0.0615276	0.853081	0.0389281	0.185393	
0.234628	0.728745	0.126042	0.159806	
0.103992	0.478723	0.0387913	0.238842	
0.0875428	0.375	0.139988	0.223729	
0.0790047	0.478723	0.0533179	0.229565	
0.0743209	0.987805	0.0661342	0.143478	
0.158817	0.818182	0.228693	0.235294	
0.126711	0.477707	0.140831	0.133065	
0.138051	0.189076	0.0328025	0.136364	
0.121474	0.472441	0.0986654	0.120658	
0.126307	0.205479	0.0970976	0.146018	
