Total	ZnA[Total]	thetaWatt[Total]	ThetaTaj[Total]	Rm[Total]	ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
-15.343	-1.30785	-5.31852	-5.05146	-3.66516	-1.30785	-5.31852	-5.05146	-3.66516	
-15.343	-1.30785	-5.31852	-5.05146	-3.66516	-1.30785	-5.31852	-5.05146	-3.66516	
-15.343	-1.30785	-5.31852	-5.05146	-3.66516	-1.30785	-5.31852	-5.05146	-3.66516	
-13.3032	-1.59702	-4.41455	-4.81589	-2.47575	-1.59702	-4.41455	-4.81589	-2.47575	
-13.3032	-1.59702	-4.41455	-4.81589	-2.47575	-1.59702	-4.41455	-4.81589	-2.47575	
-13.3032	-1.59702	-4.41455	-4.81589	-2.47575	-1.59702	-4.41455	-4.81589	-2.47575	
-12.9542	-1.93517	-4.41455	-3.66516	-2.93935	-1.93517	-4.41455	-3.66516	-2.93935	
-13.8311	-2.09964	-4.81589	-4.81589	-2.09964	-2.09964	-4.81589	-4.81589	-2.09964	
-14.1714	-1.59702	-4.24053	-5.99146	-2.34237	-1.59702	-4.24053	-5.99146	-2.34237	
-14.1714	-1.59702	-4.24053	-5.99146	-2.34237	-1.59702	-4.24053	-5.99146	-2.34237	
-11.6658	-1.59702	-3.93223	-3.79424	-2.34237	-1.59702	-3.93223	-3.79424	-2.34237	
-11.6658	-1.59702	-3.93223	-3.79424	-2.34237	-1.59702	-3.93223	-3.79424	-2.34237	
-11.6658	-1.59702	-3.93223	-3.79424	-2.34237	-1.59702	-3.93223	-3.79424	-2.34237	
-12.1381	-1.735	-3.54391	-4.24053	-2.61867	-1.735	-3.54391	-4.24053	-2.61867	
-12.1381	-1.735	-3.54391	-4.24053	-2.61867	-1.735	-3.54391	-4.24053	-2.61867	
-12.1381	-1.735	-3.54391	-4.24053	-2.61867	-1.735	-3.54391	-4.24053	-2.61867	
-12.1381	-1.735	-3.54391	-4.24053	-2.61867	-1.735	-3.54391	-4.24053	-2.61867	
-12.2394	-1.4267	-3.54391	-4.24053	-3.02826	-1.4267	-3.54391	-4.24053	-3.02826	
-14.9454	-1.83258	-5.31852	-5.31852	-2.47575	-1.83258	-5.31852	-5.31852	-2.47575	
-14.1647	-1.68794	-5.31852	-4.81589	-2.34237	-1.68794	-5.31852	-4.81589	-2.34237	
-18.851	-1.46794	-7.82405	-7.01312	-2.54593	-1.46794	-7.82405	-7.01312	-2.54593	
-14.581	-1.64196	-5.99146	-4.60517	-2.34237	-1.64196	-5.99146	-4.60517	-2.34237	
-13.4913	-1.735	-3.66516	-5.31852	-2.77259	-1.735	-3.66516	-5.31852	-2.77259	
-13.4913	-1.735	-3.66516	-5.31852	-2.77259	-1.735	-3.66516	-5.31852	-2.77259	
-13.4913	-1.735	-3.66516	-5.31852	-2.77259	-1.735	-3.66516	-5.31852	-2.77259	
-13.4913	-1.735	-3.66516	-5.31852	-2.77259	-1.735	-3.66516	-5.31852	-2.77259	
-12.8631	-1.68794	-4.24053	-4.24053	-2.69415	-1.68794	-4.24053	-4.24053	-2.69415	
-12.0805	-1.9885	-3.79424	-4.08044	-2.21733	-1.9885	-3.79424	-4.08044	-2.21733	
-12.3824	-1.51005	-3.4296	-4.41455	-3.02826	-1.51005	-3.4296	-4.41455	-3.02826	
-12.3824	-1.51005	-3.4296	-4.41455	-3.02826	-1.51005	-3.4296	-4.41455	-3.02826	
-12.3824	-1.51005	-3.4296	-4.41455	-3.02826	-1.51005	-3.4296	-4.41455	-3.02826	
-11.5143	-1.64196	-3.4296	-3.1213	-3.32146	-1.64196	-3.4296	-3.1213	-3.32146	
-11.5143	-1.64196	-3.4296	-3.1213	-3.32146	-1.64196	-3.4296	-3.1213	-3.32146	
-11.5143	-1.64196	-3.4296	-3.1213	-3.32146	-1.64196	-3.4296	-3.1213	-3.32146	
-11.5143	-1.64196	-3.4296	-3.1213	-3.32146	-1.64196	-3.4296	-3.1213	-3.32146	
-11.5143	-1.64196	-3.4296	-3.1213	-3.32146	-1.64196	-3.4296	-3.1213	-3.32146	
-11.5143	-1.64196	-3.4296	-3.1213	-3.32146	-1.64196	-3.4296	-3.1213	-3.32146	
-11.5143	-1.64196	-3.4296	-3.1213	-3.32146	-1.64196	-3.4296	-3.1213	-3.32146	
-11.1291	-1.68794	-3.79424	-3.02826	-2.61867	-1.68794	-3.79424	-3.02826	-2.61867	
-11.1291	-1.68794	-3.79424	-3.02826	-2.61867	-1.68794	-3.79424	-3.02826	-2.61867	
-11.1291	-1.68794	-3.79424	-3.02826	-2.61867	-1.68794	-3.79424	-3.02826	-2.61867	
-11.1291	-1.68794	-3.79424	-3.02826	-2.61867	-1.68794	-3.79424	-3.02826	-2.61867	
-11.1291	-1.68794	-3.79424	-3.02826	-2.61867	-1.68794	-3.79424	-3.02826	-2.61867	
-11.1291	-1.68794	-3.79424	-3.02826	-2.61867	-1.68794	-3.79424	-3.02826	-2.61867	
-11.1291	-1.68794	-3.79424	-3.02826	-2.61867	-1.68794	-3.79424	-3.02826	-2.61867	
-15.2026	-1.4267	-4.60517	-5.62682	-3.54391	-1.4267	-4.60517	-5.62682	-3.54391	
-15.2026	-1.4267	-4.60517	-5.62682	-3.54391	-1.4267	-4.60517	-5.62682	-3.54391	
-12.7983	-1.7832	-4.08044	-4.08044	-2.85423	-1.7832	-4.08044	-4.08044	-2.85423	
-12.7983	-1.7832	-4.08044	-4.08044	-2.85423	-1.7832	-4.08044	-4.08044	-2.85423	
-12.7983	-1.7832	-4.08044	-4.08044	-2.85423	-1.7832	-4.08044	-4.08044	-2.85423	
-12.7983	-1.7832	-4.08044	-4.08044	-2.85423	-1.7832	-4.08044	-4.08044	-2.85423	
-12.7983	-1.7832	-4.08044	-4.08044	-2.85423	-1.7832	-4.08044	-4.08044	-2.85423	
-12.7983	-1.7832	-4.08044	-4.08044	-2.85423	-1.7832	-4.08044	-4.08044	-2.85423	
-12.7983	-1.7832	-4.08044	-4.08044	-2.85423	-1.7832	-4.08044	-4.08044	-2.85423	
-11.669	-1.9885	-3.54391	-3.79424	-2.34237	-1.9885	-3.54391	-3.79424	-2.34237	
-11.669	-1.9885	-3.54391	-3.79424	-2.34237	-1.9885	-3.54391	-3.79424	-2.34237	
-11.669	-1.9885	-3.54391	-3.79424	-2.34237	-1.9885	-3.54391	-3.79424	-2.34237	
-13.6783	-2.0433	-3.54391	-5.31852	-2.77259	-2.0433	-3.54391	-5.31852	-2.77259	
-13.6783	-2.0433	-3.54391	-5.31852	-2.77259	-2.0433	-3.54391	-5.31852	-2.77259	
-13.6783	-2.0433	-3.54391	-5.31852	-2.77259	-2.0433	-3.54391	-5.31852	-2.77259	
-13.6783	-2.0433	-3.54391	-5.31852	-2.77259	-2.0433	-3.54391	-5.31852	-2.77259	
-13.6783	-2.0433	-3.54391	-5.31852	-2.77259	-2.0433	-3.54391	-5.31852	-2.77259	
-17.0634	-1.64196	-5.31852	-6.43775	-3.66516	-1.64196	-5.31852	-6.43775	-3.66516	
-12.6556	-1.51005	-3.32146	-4.60517	-3.21888	-1.51005	-3.32146	-4.60517	-3.21888	
-12.6556	-1.51005	-3.32146	-4.60517	-3.21888	-1.51005	-3.32146	-4.60517	-3.21888	
-12.6556	-1.51005	-3.32146	-4.60517	-3.21888	-1.51005	-3.32146	-4.60517	-3.21888	
-12.2234	-1.4267	-4.08044	-4.24053	-2.47575	-1.4267	-4.08044	-4.24053	-2.47575	
-12.292	-1.735	-3.54391	-4.60517	-2.40795	-1.735	-3.54391	-4.60517	-2.40795	
-12.292	-1.735	-3.54391	-4.60517	-2.40795	-1.735	-3.54391	-4.60517	-2.40795	
-12.292	-1.735	-3.54391	-4.60517	-2.40795	-1.735	-3.54391	-4.60517	-2.40795	
-12.2753	-1.59702	-4.60517	-3.79424	-2.27887	-1.59702	-4.60517	-3.79424	-2.27887	
-11.0694	-1.68794	-3.4296	-3.54391	-2.40795	-1.68794	-3.4296	-3.54391	-2.40795	
-11.0694	-1.68794	-3.4296	-3.54391	-2.40795	-1.68794	-3.4296	-3.54391	-2.40795	
-12.2604	-1.59702	-4.08044	-4.24053	-2.34237	-1.59702	-4.08044	-4.24053	-2.34237	
-12.2604	-1.59702	-4.08044	-4.24053	-2.34237	-1.59702	-4.08044	-4.24053	-2.34237	
-12.2604	-1.59702	-4.08044	-4.24053	-2.34237	-1.59702	-4.08044	-4.24053	-2.34237	
-12.2604	-1.59702	-4.08044	-4.24053	-2.34237	-1.59702	-4.08044	-4.24053	-2.34237	
-12.2604	-1.59702	-4.08044	-4.24053	-2.34237	-1.59702	-4.08044	-4.24053	-2.34237	
-12.2604	-1.59702	-4.08044	-4.24053	-2.34237	-1.59702	-4.08044	-4.24053	-2.34237	
-12.2604	-1.59702	-4.08044	-4.24053	-2.34237	-1.59702	-4.08044	-4.24053	-2.34237	
-13.4306	-1.93517	-4.41455	-4.60517	-2.47575	-1.93517	-4.41455	-4.60517	-2.47575	
-13.4306	-1.93517	-4.41455	-4.60517	-2.47575	-1.93517	-4.41455	-4.60517	-2.47575	
-12.4688	-1.68794	-3.32146	-4.24053	-3.21888	-1.68794	-3.32146	-4.24053	-3.21888	
-12.4688	-1.68794	-3.32146	-4.24053	-3.21888	-1.68794	-3.32146	-4.24053	-3.21888	
-12.4688	-1.68794	-3.32146	-4.24053	-3.21888	-1.68794	-3.32146	-4.24053	-3.21888	
-12.4688	-1.68794	-3.32146	-4.24053	-3.21888	-1.68794	-3.32146	-4.24053	-3.21888	
-12.4688	-1.68794	-3.32146	-4.24053	-3.21888	-1.68794	-3.32146	-4.24053	-3.21888	
-12.4688	-1.68794	-3.32146	-4.24053	-3.21888	-1.68794	-3.32146	-4.24053	-3.21888	
-12.4688	-1.68794	-3.32146	-4.24053	-3.21888	-1.68794	-3.32146	-4.24053	-3.21888	
-12.4688	-1.68794	-3.32146	-4.24053	-3.21888	-1.68794	-3.32146	-4.24053	-3.21888	
-13.1582	-1.7832	-3.93223	-4.41455	-3.02826	-1.7832	-3.93223	-4.41455	-3.02826	
-13.1582	-1.7832	-3.93223	-4.41455	-3.02826	-1.7832	-3.93223	-4.41455	-3.02826	
-11.6113	-1.735	-3.66516	-3.93223	-2.27887	-1.735	-3.66516	-3.93223	-2.27887	
-15.3149	-1.735	-5.99146	-4.81589	-2.77259	-1.735	-5.99146	-4.81589	-2.77259	
-12.0686	-1.51005	-4.08044	-3.93223	-2.54593	-1.51005	-4.08044	-3.93223	-2.54593	
-11.5509	-1.88322	-3.4296	-4.08044	-2.15762	-1.88322	-3.4296	-4.08044	-2.15762	
-11.5509	-1.88322	-3.4296	-4.08044	-2.15762	-1.88322	-3.4296	-4.08044	-2.15762	
-14.7788	-1.88322	-4.24053	-4.41455	-4.24053	-1.88322	-4.24053	-4.41455	-4.24053	
-15.5505	-1.735	-5.05146	-5.99146	-2.77259	-1.735	-5.05146	-5.99146	-2.77259	
-14.288	-1.51005	-5.31852	-4.60517	-2.85423	-1.51005	-5.31852	-4.60517	-2.85423	
-13.1627	-1.64196	-3.79424	-5.31852	-2.40795	-1.64196	-3.79424	-5.31852	-2.40795	
-13.1627	-1.64196	-3.79424	-5.31852	-2.40795	-1.64196	-3.79424	-5.31852	-2.40795	
-12.4402	-1.88322	-3.54391	-4.60517	-2.40795	-1.88322	-3.54391	-4.60517	-2.40795	
-12.4402	-1.88322	-3.54391	-4.60517	-2.40795	-1.88322	-3.54391	-4.60517	-2.40795	
-12.4402	-1.88322	-3.54391	-4.60517	-2.40795	-1.88322	-3.54391	-4.60517	-2.40795	
-11.2142	-1.51005	-3.4296	-3.93223	-2.34237	-1.51005	-3.4296	-3.93223	-2.34237	
-11.2142	-1.51005	-3.4296	-3.93223	-2.34237	-1.51005	-3.4296	-3.93223	-2.34237	
-11.8343	-2.21733	-3.54391	-3.79424	-2.27887	-2.21733	-3.54391	-3.79424	-2.27887	
-11.8343	-2.21733	-3.54391	-3.79424	-2.27887	-2.21733	-3.54391	-3.79424	-2.27887	
-11.8343	-2.21733	-3.54391	-3.79424	-2.27887	-2.21733	-3.54391	-3.79424	-2.27887	
-11.8343	-2.21733	-3.54391	-3.79424	-2.27887	-2.21733	-3.54391	-3.79424	-2.27887	
-11.8667	-1.55306	-3.66516	-3.4296	-3.21888	-1.55306	-3.66516	-3.4296	-3.21888	
-12.9939	-1.83258	-4.08044	-4.60517	-2.47575	-1.83258	-4.08044	-4.60517	-2.47575	
-12.9939	-1.83258	-4.08044	-4.60517	-2.47575	-1.83258	-4.08044	-4.60517	-2.47575	
-13.7572	-1.83258	-4.41455	-5.62682	-1.88322	-1.83258	-4.41455	-5.62682	-1.88322	
-13.7572	-1.83258	-4.41455	-5.62682	-1.88322	-1.83258	-4.41455	-5.62682	-1.88322	
-14.3988	-1.55306	-5.31852	-5.05146	-2.47575	-1.55306	-5.31852	-5.05146	-2.47575	
-13.8517	-2.34237	-3.66516	-4.41455	-3.4296	-2.34237	-3.66516	-4.41455	-3.4296	
-13.8517	-2.34237	-3.66516	-4.41455	-3.4296	-2.34237	-3.66516	-4.41455	-3.4296	
-14.3494	-1.93517	-4.08044	-5.99146	-2.34237	-1.93517	-4.08044	-5.99146	-2.34237	
-12.4639	-1.735	-3.79424	-4.24053	-2.69415	-1.735	-3.79424	-4.24053	-2.69415	
-12.4639	-1.735	-3.79424	-4.24053	-2.69415	-1.735	-3.79424	-4.24053	-2.69415	
-15.124	-1.93517	-4.24053	-5.62682	-3.32146	-1.93517	-4.24053	-5.62682	-3.32146	
-14.4886	-1.46794	-5.62682	-5.05146	-2.34237	-1.46794	-5.62682	-5.05146	-2.34237	
-14.4886	-1.46794	-5.62682	-5.05146	-2.34237	-1.46794	-5.62682	-5.05146	-2.34237	
-15.1802	-2.0433	-4.08044	-5.62682	-3.4296	-2.0433	-4.08044	-5.62682	-3.4296	
-12.2604	-1.88322	-3.4296	-4.60517	-2.34237	-1.88322	-3.4296	-4.60517	-2.34237	
-12.2604	-1.88322	-3.4296	-4.60517	-2.34237	-1.88322	-3.4296	-4.60517	-2.34237	
-12.2604	-1.88322	-3.4296	-4.60517	-2.34237	-1.88322	-3.4296	-4.60517	-2.34237	
-12.2604	-1.88322	-3.4296	-4.60517	-2.34237	-1.88322	-3.4296	-4.60517	-2.34237	
-14.9107	-2.15762	-4.81589	-4.81589	-3.1213	-2.15762	-4.81589	-4.81589	-3.1213	
-14.1394	-2.09964	-4.81589	-4.81589	-2.40795	-2.09964	-4.81589	-4.81589	-2.40795	
-16.1721	-1.93517	-4.81589	-5.99146	-3.4296	-1.93517	-4.81589	-5.99146	-3.4296	
-16.1721	-1.93517	-4.81589	-5.99146	-3.4296	-1.93517	-4.81589	-5.99146	-3.4296	
-14.7731	-1.64196	-5.05146	-5.05146	-3.02826	-1.64196	-5.05146	-5.05146	-3.02826	
-12.9123	-2.21733	-3.93223	-4.60517	-2.15762	-2.21733	-3.93223	-4.60517	-2.15762	
-14.2459	-1.83258	-4.81589	-5.05146	-2.54593	-1.83258	-4.81589	-5.05146	-2.54593	
-14.2459	-1.83258	-4.81589	-5.05146	-2.54593	-1.83258	-4.81589	-5.05146	-2.54593	
-14.2459	-1.83258	-4.81589	-5.05146	-2.54593	-1.83258	-4.81589	-5.05146	-2.54593	
-14.2459	-1.83258	-4.81589	-5.05146	-2.54593	-1.83258	-4.81589	-5.05146	-2.54593	
-13.0624	-1.64196	-3.66516	-4.81589	-2.93935	-1.64196	-3.66516	-4.81589	-2.93935	
-13.0624	-1.64196	-3.66516	-4.81589	-2.93935	-1.64196	-3.66516	-4.81589	-2.93935	
-12.1733	-1.7832	-3.4296	-3.93223	-3.02826	-1.7832	-3.4296	-3.93223	-3.02826	
-12.1733	-1.7832	-3.4296	-3.93223	-3.02826	-1.7832	-3.4296	-3.93223	-3.02826	
-15.4125	-1.59702	-5.05146	-5.99146	-2.77259	-1.59702	-5.05146	-5.99146	-2.77259	
-11.4452	-1.51005	-3.66516	-3.79424	-2.47575	-1.51005	-3.66516	-3.79424	-2.47575	
-11.4452	-1.51005	-3.66516	-3.79424	-2.47575	-1.51005	-3.66516	-3.79424	-2.47575	
-11.4452	-1.51005	-3.66516	-3.79424	-2.47575	-1.51005	-3.66516	-3.79424	-2.47575	
-11.4452	-1.51005	-3.66516	-3.79424	-2.47575	-1.51005	-3.66516	-3.79424	-2.47575	
-11.4452	-1.51005	-3.66516	-3.79424	-2.47575	-1.51005	-3.66516	-3.79424	-2.47575	
-14.0762	-1.93517	-4.60517	-5.31852	-2.21733	-1.93517	-4.60517	-5.31852	-2.21733	
-14.0762	-1.93517	-4.60517	-5.31852	-2.21733	-1.93517	-4.60517	-5.31852	-2.21733	
-14.0762	-1.93517	-4.60517	-5.31852	-2.21733	-1.93517	-4.60517	-5.31852	-2.21733	
-14.0762	-1.93517	-4.60517	-5.31852	-2.21733	-1.93517	-4.60517	-5.31852	-2.21733	
-14.0762	-1.93517	-4.60517	-5.31852	-2.21733	-1.93517	-4.60517	-5.31852	-2.21733	
-14.4351	-1.88322	-4.81589	-4.41455	-3.32146	-1.88322	-4.81589	-4.41455	-3.32146	
-14.4351	-1.88322	-4.81589	-4.41455	-3.32146	-1.88322	-4.81589	-4.41455	-3.32146	
-13.8645	-1.7832	-3.54391	-5.99146	-2.54593	-1.7832	-3.54391	-5.99146	-2.54593	
-13.8645	-1.7832	-3.54391	-5.99146	-2.54593	-1.7832	-3.54391	-5.99146	-2.54593	
-15.0048	-1.93517	-4.41455	-5.62682	-3.02826	-1.93517	-4.41455	-5.62682	-3.02826	
-15.0048	-1.93517	-4.41455	-5.62682	-3.02826	-1.93517	-4.41455	-5.62682	-3.02826	
-15.0048	-1.93517	-4.41455	-5.62682	-3.02826	-1.93517	-4.41455	-5.62682	-3.02826	
-15.0048	-1.93517	-4.41455	-5.62682	-3.02826	-1.93517	-4.41455	-5.62682	-3.02826	
-15.5697	-2.27887	-4.60517	-4.08044	-4.60517	-2.27887	-4.60517	-4.08044	-4.60517	
-15.5697	-2.27887	-4.60517	-4.08044	-4.60517	-2.27887	-4.60517	-4.08044	-4.60517	
-15.5697	-2.27887	-4.60517	-4.08044	-4.60517	-2.27887	-4.60517	-4.08044	-4.60517	
-15.5697	-2.27887	-4.60517	-4.08044	-4.60517	-2.27887	-4.60517	-4.08044	-4.60517	
-15.5697	-2.27887	-4.60517	-4.08044	-4.60517	-2.27887	-4.60517	-4.08044	-4.60517	
-14.7788	-1.88322	-4.41455	-5.05146	-3.4296	-1.88322	-4.41455	-5.05146	-3.4296	
-14.7788	-1.88322	-4.41455	-5.05146	-3.4296	-1.88322	-4.41455	-5.05146	-3.4296	
-12.4492	-2.27887	-3.54391	-4.08044	-2.54593	-2.27887	-3.54391	-4.08044	-2.54593	
-12.4492	-2.27887	-3.54391	-4.08044	-2.54593	-2.27887	-3.54391	-4.08044	-2.54593	
-12.4492	-2.27887	-3.54391	-4.08044	-2.54593	-2.27887	-3.54391	-4.08044	-2.54593	
-12.4492	-2.27887	-3.54391	-4.08044	-2.54593	-2.27887	-3.54391	-4.08044	-2.54593	
-12.4492	-2.27887	-3.54391	-4.08044	-2.54593	-2.27887	-3.54391	-4.08044	-2.54593	
-12.4492	-2.27887	-3.54391	-4.08044	-2.54593	-2.27887	-3.54391	-4.08044	-2.54593	
-12.4492	-2.27887	-3.54391	-4.08044	-2.54593	-2.27887	-3.54391	-4.08044	-2.54593	
-19.4991	-2.61867	-5.62682	-5.62682	-5.62682	-2.61867	-5.62682	-5.62682	-5.62682	
-19.4991	-2.61867	-5.62682	-5.62682	-5.62682	-2.61867	-5.62682	-5.62682	-5.62682	
-15.2519	-2.34237	-4.41455	-4.41455	-4.08044	-2.34237	-4.41455	-4.41455	-4.08044	
-15.2519	-2.34237	-4.41455	-4.41455	-4.08044	-2.34237	-4.41455	-4.41455	-4.08044	
-15.2519	-2.34237	-4.41455	-4.41455	-4.08044	-2.34237	-4.41455	-4.41455	-4.08044	
-15.2519	-2.34237	-4.41455	-4.41455	-4.08044	-2.34237	-4.41455	-4.41455	-4.08044	
-15.4448	-1.7832	-5.62682	-4.81589	-3.21888	-1.7832	-5.62682	-4.81589	-3.21888	
-15.4448	-1.7832	-5.62682	-4.81589	-3.21888	-1.7832	-5.62682	-4.81589	-3.21888	
-15.4448	-1.7832	-5.62682	-4.81589	-3.21888	-1.7832	-5.62682	-4.81589	-3.21888	
-13.3116	-1.68794	-3.66516	-4.41455	-3.54391	-1.68794	-3.66516	-4.41455	-3.54391	
-13.3116	-1.68794	-3.66516	-4.41455	-3.54391	-1.68794	-3.66516	-4.41455	-3.54391	
-13.3116	-1.68794	-3.66516	-4.41455	-3.54391	-1.68794	-3.66516	-4.41455	-3.54391	
-13.3116	-1.68794	-3.66516	-4.41455	-3.54391	-1.68794	-3.66516	-4.41455	-3.54391	
-13.7377	-1.93517	-4.24053	-4.24053	-3.32146	-1.93517	-4.24053	-4.24053	-3.32146	
-13.7377	-1.93517	-4.24053	-4.24053	-3.32146	-1.93517	-4.24053	-4.24053	-3.32146	
-15.9353	-2.40795	-4.41455	-5.31852	-3.79424	-2.40795	-4.41455	-5.31852	-3.79424	
-15.9353	-2.40795	-4.41455	-5.31852	-3.79424	-2.40795	-4.41455	-5.31852	-3.79424	
-14.8657	-2.09964	-4.08044	-4.60517	-4.08044	-2.09964	-4.08044	-4.60517	-4.08044	
-16.2243	-2.15762	-4.81589	-5.31852	-3.93223	-2.15762	-4.81589	-5.31852	-3.93223	
-16.2243	-2.15762	-4.81589	-5.31852	-3.93223	-2.15762	-4.81589	-5.31852	-3.93223	
-13.36	-1.735	-4.60517	-4.08044	-2.93935	-1.735	-4.60517	-4.08044	-2.93935	
-13.36	-1.735	-4.60517	-4.08044	-2.93935	-1.735	-4.60517	-4.08044	-2.93935	
-15.6901	-2.15762	-4.81589	-5.05146	-3.66516	-2.15762	-4.81589	-5.05146	-3.66516	
-12.1801	-1.7832	-3.54391	-4.08044	-2.77259	-1.7832	-3.54391	-4.08044	-2.77259	
-12.1801	-1.7832	-3.54391	-4.08044	-2.77259	-1.7832	-3.54391	-4.08044	-2.77259	
-11.791	-2.0433	-3.93223	-3.93223	-1.88322	-2.0433	-3.93223	-3.93223	-1.88322	
-12.7228	-1.7832	-3.4296	-4.81589	-2.69415	-1.7832	-3.4296	-4.81589	-2.69415	
-12.2668	-1.64196	-3.54391	-4.60517	-2.47575	-1.64196	-3.54391	-4.60517	-2.47575	
-11.5207	-1.59702	-3.21888	-3.93223	-2.77259	-1.59702	-3.21888	-3.93223	-2.77259	
-11.5207	-1.59702	-3.21888	-3.93223	-2.77259	-1.59702	-3.21888	-3.93223	-2.77259	
-11.5207	-1.59702	-3.21888	-3.93223	-2.77259	-1.59702	-3.21888	-3.93223	-2.77259	
-11.5207	-1.59702	-3.21888	-3.93223	-2.77259	-1.59702	-3.21888	-3.93223	-2.77259	
-11.5207	-1.59702	-3.21888	-3.93223	-2.77259	-1.59702	-3.21888	-3.93223	-2.77259	
-11.5207	-1.59702	-3.21888	-3.93223	-2.77259	-1.59702	-3.21888	-3.93223	-2.77259	
-11.5207	-1.59702	-3.21888	-3.93223	-2.77259	-1.59702	-3.21888	-3.93223	-2.77259	
-15.205	-1.46794	-5.05146	-5.99146	-2.69415	-1.46794	-5.05146	-5.99146	-2.69415	
-15.205	-1.46794	-5.05146	-5.99146	-2.69415	-1.46794	-5.05146	-5.99146	-2.69415	
-15.205	-1.46794	-5.05146	-5.99146	-2.69415	-1.46794	-5.05146	-5.99146	-2.69415	
-15.0066	-1.4267	-4.81589	-5.99146	-2.77259	-1.4267	-4.81589	-5.99146	-2.77259	
-15.0066	-1.4267	-4.81589	-5.99146	-2.77259	-1.4267	-4.81589	-5.99146	-2.77259	
-11.8853	-1.38629	-3.79424	-4.60517	-2.09964	-1.38629	-3.79424	-4.60517	-2.09964	
-11.3569	-1.9885	-3.21888	-3.93223	-2.21733	-1.9885	-3.21888	-3.93223	-2.21733	
-11.3569	-1.9885	-3.21888	-3.93223	-2.21733	-1.9885	-3.21888	-3.93223	-2.21733	
-11.3569	-1.9885	-3.21888	-3.93223	-2.21733	-1.9885	-3.21888	-3.93223	-2.21733	
-11.3569	-1.9885	-3.21888	-3.93223	-2.21733	-1.9885	-3.21888	-3.93223	-2.21733	
-11.1296	-1.83258	-3.32146	-2.85423	-3.1213	-1.83258	-3.32146	-2.85423	-3.1213	
-13.3801	-1.9885	-3.93223	-4.60517	-2.85423	-1.9885	-3.93223	-4.60517	-2.85423	
-23.0298	-2.0433	-9.23024	-9.21034	-2.54593	-2.0433	-9.23024	-9.21034	-2.54593	
-20.8286	-2.40795	-9.21034	-6.43775	-2.77259	-2.40795	-9.21034	-6.43775	-2.77259	
-20.8286	-2.40795	-9.21034	-6.43775	-2.77259	-2.40795	-9.21034	-6.43775	-2.77259	
-13.2443	-1.64196	-3.93223	-4.24053	-3.4296	-1.64196	-3.93223	-4.24053	-3.4296	
-13.2443	-1.64196	-3.93223	-4.24053	-3.4296	-1.64196	-3.93223	-4.24053	-3.4296	
-13.2443	-1.64196	-3.93223	-4.24053	-3.4296	-1.64196	-3.93223	-4.24053	-3.4296	
-13.2443	-1.64196	-3.93223	-4.24053	-3.4296	-1.64196	-3.93223	-4.24053	-3.4296	
-13.1932	-2.09964	-3.79424	-4.08044	-3.21888	-2.09964	-3.79424	-4.08044	-3.21888	
-13.1932	-2.09964	-3.79424	-4.08044	-3.21888	-2.09964	-3.79424	-4.08044	-3.21888	
-13.1932	-2.09964	-3.79424	-4.08044	-3.21888	-2.09964	-3.79424	-4.08044	-3.21888	
-13.1932	-2.09964	-3.79424	-4.08044	-3.21888	-2.09964	-3.79424	-4.08044	-3.21888	
-13.1932	-2.09964	-3.79424	-4.08044	-3.21888	-2.09964	-3.79424	-4.08044	-3.21888	
-13.1932	-2.09964	-3.79424	-4.08044	-3.21888	-2.09964	-3.79424	-4.08044	-3.21888	
-13.1932	-2.09964	-3.79424	-4.08044	-3.21888	-2.09964	-3.79424	-4.08044	-3.21888	
-13.3893	-1.38629	-4.41455	-4.81589	-2.77259	-1.38629	-4.41455	-4.81589	-2.77259	
-13.5388	-1.64196	-4.60517	-4.81589	-2.47575	-1.64196	-4.60517	-4.81589	-2.47575	
-13.5388	-1.64196	-4.60517	-4.81589	-2.47575	-1.64196	-4.60517	-4.81589	-2.47575	
-19.7179	-1.64196	-9.23024	-5.99146	-2.85423	-1.64196	-9.23024	-5.99146	-2.85423	
-19.7179	-1.64196	-9.23024	-5.99146	-2.85423	-1.64196	-9.23024	-5.99146	-2.85423	
-14.7131	-1.83258	-4.24053	-5.31852	-3.32146	-1.83258	-4.24053	-5.31852	-3.32146	
-15.0089	-1.93517	-4.81589	-5.31852	-2.93935	-1.93517	-4.81589	-5.31852	-2.93935	
-13.3062	-1.68794	-4.24053	-4.60517	-2.77259	-1.68794	-4.24053	-4.60517	-2.77259	
-13.3062	-1.68794	-4.24053	-4.60517	-2.77259	-1.68794	-4.24053	-4.60517	-2.77259	
-13.3062	-1.68794	-4.24053	-4.60517	-2.77259	-1.68794	-4.24053	-4.60517	-2.77259	
-14.7587	-2.27887	-4.60517	-5.99146	-1.88322	-2.27887	-4.60517	-5.99146	-1.88322	
-14.7587	-2.27887	-4.60517	-5.99146	-1.88322	-2.27887	-4.60517	-5.99146	-1.88322	
-14.7587	-2.27887	-4.60517	-5.99146	-1.88322	-2.27887	-4.60517	-5.99146	-1.88322	
-15.8429	-2.0433	-5.31852	-5.05146	-3.4296	-2.0433	-5.31852	-5.05146	-3.4296	
-15.8429	-2.0433	-5.31852	-5.05146	-3.4296	-2.0433	-5.31852	-5.05146	-3.4296	
-15.8429	-2.0433	-5.31852	-5.05146	-3.4296	-2.0433	-5.31852	-5.05146	-3.4296	
