thetaw	recombination	
9.69992530167595	21.7224175554948	
9.69992530167595	21.7224175554948	
9.69992530167595	21.7224175554948	
10.3738654363441	21.8800483333343	
7.40954654763431	22.2407389864687	
8.17608797744599	17.5540837854477	
8.98077295145812	11.3544557973337	
10.3736459895164	15.4346250211101	
10.3736459895164	15.4346250211101	
10.3736459895164	15.4346250211101	
10.3736459895164	15.4346250211101	
10.6223344808792	20.6397960563497	
11.0187491015115	19.4319517497555	
11.0187491015115	19.4319517497555	
8.99236786861146	17.47154660038	
8.99236786861146	17.47154660038	
8.3174241183724	22.9941722974916	
10.8303945257783	20.3511782602717	
9.11154260777932	21.5773793561175	
9.11154260777932	21.5773793561175	
7.8790576393141	16.0696292380703	
8.81716384876713	10.4438236681682	
8.81716384876713	10.4438236681682	
8.81716384876713	10.4438236681682	
8.81716384876713	10.4438236681682	
8.81334752050894	9.55320621310668	
8.81334752050894	9.55320621310668	
8.81334752050894	9.55320621310668	
8.81334752050894	9.55320621310668	
8.81334752050894	9.55320621310668	
8.81334752050894	9.55320621310668	
11.30310578111	4.9719312091837	
11.30310578111	4.9719312091837	
8.41227034094579	3.50063758338044	
8.41227034094579	3.50063758338044	
8.41227034094579	3.50063758338044	
8.41227034094579	3.50063758338044	
8.41227034094579	3.50063758338044	
8.41227034094579	3.50063758338044	
8.41227034094579	3.50063758338044	
12.3818127034276	6.48572984755356	
12.3818127034276	6.48572984755356	
8.97545743433456	5.69778373985064	
8.97545743433456	5.69778373985064	
12.5676065162619	6.80897940598683	
6.51271154551949	12.2546307314478	
6.60435847538114	18.865458304778	
6.60435847538114	18.865458304778	
10.0048187534454	11.9884537903755	
10.0048187534454	11.9884537903755	
11.5127234410297	17.8923711025843	
11.5127234410297	17.8923711025843	
11.5127234410297	17.8923711025843	
11.5127234410297	17.8923711025843	
9.38312803142814	9.30639502791524	
9.38312803142814	9.30639502791524	
9.38312803142814	9.30639502791524	
9.38312803142814	9.30639502791524	
9.38312803142814	9.30639502791524	
9.38312803142814	9.30639502791524	
9.38312803142814	9.30639502791524	
9.38312803142814	9.30639502791524	
9.38312803142814	9.30639502791524	
12.1424496997157	7.08315876075552	
12.1424496997157	7.08315876075552	
12.1424496997157	7.08315876075552	
11.2105636499503	5.23212339965695	
11.2105636499503	5.23212339965695	
11.2105636499503	5.23212339965695	
8.74198155978541	8.10711056371863	
8.74198155978541	8.10711056371863	
8.74198155978541	8.10711056371863	
8.74198155978541	8.10711056371863	
10.7234549754928	7.14983899015774	
10.7234549754928	7.14983899015774	
10.7234549754928	7.14983899015774	
10.7234549754928	7.14983899015774	
7.40445219219909	10.2795528668636	
7.40445219219909	10.2795528668636	
10.2258088188355	10.0441294080623	
10.2258088188355	10.0441294080623	
11.2060295157967	12.4983598601593	
11.2060295157967	12.4983598601593	
11.2060295157967	12.4983598601593	
13.6666018344114	19.202334966141	
13.6666018344114	19.202334966141	
6.99021322099916	20.0757984872785	
7.22616393237427	22.335601635981	
6.88614678387582	13.0972131547637	
12.0894842668556	13.5812660616395	
12.0894842668556	13.5812660616395	
12.0894842668556	13.5812660616395	
9.73744388984898	7.57232232225953	
9.73744388984898	7.57232232225953	
9.73744388984898	7.57232232225953	
9.73744388984898	7.57232232225953	
9.73744388984898	7.57232232225953	
9.73744388984898	7.57232232225953	
9.73744388984898	7.57232232225953	
9.73744388984898	7.57232232225953	
9.73744388984898	7.57232232225953	
9.73744388984898	7.57232232225953	
9.73744388984898	7.57232232225953	
9.73744388984898	7.57232232225953	
9.73744388984898	7.57232232225953	
12.3166520350909	13.8814632789989	
12.3166520350909	13.8814632789989	
12.3166520350909	13.8814632789989	
12.3166520350909	13.8814632789989	
11.0774879763496	11.317884375647	
12.0542223494972	12.4609689565459	
12.0542223494972	12.4609689565459	
12.0542223494972	12.4609689565459	
8.05270651517795	15.9003484480933	
8.05270651517795	15.9003484480933	
8.05270651517795	15.9003484480933	
14.1436580055859	13.6473848522105	
8.37755461251421	22.536515870275	
8.37755461251421	22.536515870275	
8.3949539510315	23.6522222952656	
8.3949539510315	23.6522222952656	
