mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 01:36:18 2008 

Input data from the file: ex14.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 4432

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1050
N_samples:             30
Thetaw:                10
No_rec_males:          0
Range_rnt:             1
Recnt_min:             0.000500
Recnt_max:             0.050000
Rm:                    2
Nhapl:                 0
Rmfix:                 1
Method_samp:           1

REJECTION ALGORITHM. Fix Rm (and optionally nhapl) and screening all probable R.

Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
-0.914605	-11.5536	-0.112811	-0.441098	-0.203326	-0.555868	0.873563	0.0857143	0.166667	0.147996	na	0.766667	0.97931	0.087	36	0	0	9.08711	6.81609	5.94253	-0.339612	0.158804	0.1	0.133333	2	10	6.37931	-0.959577	0.0533333	na	0.146712	
1.35341	1.61591	0.48313	0.908843	0.507465	0.995219	1.48966	0.196078	0.269231	0.290309	na	0.533333	0.942529	0.166233	52	0	0	13.1258	17.8828	16.3931	0.492478	0.192591	0.166667	0.233333	2	10	17.1379	1.03006	0.0888889	na	0.11184	
0.624488	1.55931	0.197314	0.399806	0.163815	0.40629	-5.15862	0.40678	0.483333	0.465166	na	0.533333	0.933333	0.140711	60	0	0	15.1452	17.6621	22.8207	0.225826	-0.582865	0.166667	0.2	2	14	20.2414	1.15047	0.0977778	na	0.679422	
-0.556639	-5.91336	-0.802604	-0.851675	-1.00054	-1.02588	-0.367816	0.04	0.0769231	0.135832	na	0.6	0.956322	0.0985106	26	0	0	6.56292	5.54023	5.90805	-0.211755	-0.0896922	0.166667	0.233333	2	10	5.72414	-0.390893	0.0755556	na	0.180498	
-0.825485	-2.53276	-0.93923	-1.06463	-0.676226	-0.891354	-3.97241	0.12766	0.208333	0.217544	na	0.6	0.942529	0.0902087	48	0	0	12.1162	9.42759	13.4	-0.301539	-0.553513	0.2	0.333333	2	16	11.4138	-0.193631	0.0888889	na	0.106072	
-0.985771	-10.3805	-0.744809	-0.97065	-0.949935	-1.17158	1.86667	0	0	0.0225306	na	0.733333	0.974713	0.0820182	35	0	0	8.83469	6.45057	4.58391	-0.366711	0.348189	0.133333	0.166667	2	13	5.51724	-1.20436	0.0577778	na	0.155025	
0.988686	-0.43978	-0.0950674	0.305805	-0.184003	0.287846	1.82069	0.128205	0.2	0.255612	na	0.566667	0.933333	0.151949	40	0	0	10.0968	12.8069	10.9862	0.364745	0.300452	0.2	0.233333	2	11	11.8966	0.582287	0.0977778	na	0.0780829	
0.45282	1.222	0.263517	0.383471	0.242132	0.386098	-1.92184	0.314286	0.388889	0.363242	na	0.433333	0.921839	0.135549	36	0	0	9.08711	10.2115	12.1333	0.168141	-0.349369	0.2	0.333333	2	8	11.1724	0.738977	0.108889	na	0.0979289	
-0.435102	-2.52362	0.0203593	-0.150012	-0.0441423	-0.22126	-2.71264	0.1	0.193548	0.198808	na	0.533333	0.926437	0.10377	31	0	0	7.82501	6.88506	9.5977	-0.163234	-0.564961	0.2	0.2	2	8	8.24138	0.167575	0.104444	na	0.145242	
-0.981831	-2.00799	-0.0367306	-0.403859	-0.110766	-0.507054	-6.83218	0.137931	0.266667	0.243666	na	0.466667	0.898851	0.0869205	30	0	0	7.5726	5.51494	12.3471	-0.369245	-1.46567	0.266667	0.266667	2	8	8.93103	0.562029	0.131111	na	0.181326	
0.803599	0.225743	0.158556	0.436253	0.11756	0.443864	-0.321839	0.219512	0.309524	0.287418	na	0.533333	0.935632	0.14655	42	0	0	10.6016	12.908	13.2299	0.295632	-0.0507699	0.166667	0.2	2	10	13.069	0.765035	0.0955556	na	0.232413	
0.576237	-0.250378	0.454728	0.583795	0.47178	0.621684	1.51724	0.133333	0.195652	0.222068	na	0.566667	0.942529	0.139636	46	0	0	11.6113	13.4138	11.8966	0.210949	0.219966	0.166667	0.2	2	9	12.6552	0.298814	0.0888889	na	0.0745501	
-0.318646	-6.98625	0.173825	0.0161006	0.136051	-0.0307773	4.56092	0.151515	0.264706	0.233303	na	0.7	0.972414	0.108388	34	0	0	8.58227	7.83218	3.27126	-0.118768	0.873534	0.1	0.2	2	8	5.55172	-1.1278	0.06	na	0.127678	
-0.765748	-3.94964	-0.123846	-0.394287	-0.219442	-0.507285	-6.64828	0.142857	0.209302	0.206716	na	0.633333	0.889655	0.09149	43	0	0	10.8541	8.6069	15.2552	-0.281338	-1.02616	0.333333	0.366667	2	12	11.931	0.327129	0.14	na	0.116186	
0.609464	1.2498	0.222815	0.413012	0.194336	0.420579	3.37471	0.170213	0.208333	0.232249	na	0.5	0.917241	0.14023	48	0	0	12.1162	14.1011	10.7264	0.222629	0.47023	0.233333	0.266667	2	11	12.4138	0.0820555	0.113333	na	0.283665	
-0.0114936	-2.08862	0.0268816	0.0169649	-0.0376994	-0.0345429	3.75172	0.0588235	0.114286	0.152751	na	0.566667	0.949425	0.118431	35	0	0	8.83469	8.8069	5.05517	-0.00427567	0.699809	0.166667	0.266667	2	9	6.93103	-0.691102	0.0822222	na	0.113547	
-1.18549	-6.99798	-0.493416	-0.848696	-0.65687	-1.03073	-3.34713	0.0526316	0.102564	0.136256	na	0.666667	0.96092	0.0789015	39	0	0	9.84437	6.67126	10.0184	-0.43801	-0.56538	0.166667	0.2	2	13	8.34483	-0.495938	0.0711111	na	0.299793	
-0.530246	-1.67872	-0.372505	-0.500078	-0.51242	-0.6319	0.689655	0.135135	0.236842	0.184333	na	0.533333	0.926437	0.0994753	38	0	0	9.59195	8.2069	7.51724	-0.196222	0.119309	0.233333	0.333333	2	12	7.86207	-0.585125	0.104444	na	0.121849	
-1.25065	-3.1492	-1.88925	-1.98249	-1.7514	-1.91607	-6.52874	0.119048	0.162791	0.194908	na	0.566667	0.951724	0.0856406	43	0	0	10.8541	7.18391	13.7126	-0.459493	-1.00771	0.166667	0.233333	2	20	10.4483	-0.123253	0.08	na	0.4176	
-1.30276	-6.17919	-1.1166	-1.38991	-1.22287	-1.527	-5.6092	0.136364	0.222222	0.184183	na	0.666667	0.96092	0.0734955	45	0	0	11.3589	7.36782	12.977	-0.477465	-0.830005	0.166667	0.166667	2	18	10.1724	-0.346283	0.0711111	na	0.271451	
-0.385053	-2.78742	-0.024105	-0.16681	-0.0976037	-0.242845	0.248276	0.0606061	0.0882353	0.0971405	na	0.566667	0.956322	0.105747	34	0	0	8.58227	7.67586	7.42759	-0.143519	0.0475512	0.133333	0.133333	2	9	7.55172	-0.383512	0.0755556	na	0.130279	
-0.792905	-2.21856	-1.16396	-1.22997	-1.44963	-1.47997	5.3977	0.0277778	0.0540541	0.126563	na	0.533333	0.933333	0.0883671	37	0	0	9.33953	7.31954	1.92184	-0.293908	0.956927	0.166667	0.266667	2	16	4.62069	-1.63328	0.0977778	na	0.136621	
