mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 01:32:46 2008 

Input data from the file: ex05.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 586

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1050
N_samples:             30
Thetaw:                5
No_rec_males:          0
Recombination:         10

Pop_size:              1.00E+06
Ifselection:           1
Pop_sel:               20000
Sel_nt:                -10000
Sinit:                 -5E-05

Recombination parameter value for the studied region and all the region until the selective position.


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
-0.770503	-0.809221	0.80615	0.416732	0.7996	0.417769	-1.37011	0	0	0.642857	na	0.1	0.190805	0.0787356	2	0	0	0.50484	0.314943	1.68506	-0.511155	-2.27188	0.9	0.933333	0	0	1	1.31166	0.815556	na	3.17518	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	1	na	1	na	na	
-1.73164	-0.730839	-1.98083	-2.21458	-1.05443	-1.47478	-3.41149	0.666667	0.75	0.827586	na	0.1	0.131034	0.135587	4	0	0	1.00968	0.328736	3.74023	-0.916463	-3.63174	0.933333	0.966667	0	2	2.03448	1.81075	0.873333	na	6.08392	
-1.147	-1.21145	-1.68214	-1.76554	-1.72095	-1.81063	0.0643678	na	na	na	na	0.0666667	0.0666667	0.179505	1	0	0	0.25242	0.0666667	0.00229885	-1	0.159688	0.966667	1	0	1	0.0344828	-0.842932	0.935556	na	15	
-1.50738	-0.395629	-2.28108	-2.38176	0.7996	0.176866	-3.73333	1	1	1	na	0.0666667	0.0666667	0.179505	2	0	0	0.50484	0.133333	3.86667	-1	-6.19048	0.966667	0.966667	0	0	2	3.96061	0.935556	na	15	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	2	na	1	na	na	
-2.00763	-0.705365	-3.23675	-3.34142	-2.54685	-2.81429	-1.6092	0.5	0.6	0.500595	na	0.1	0.131034	0.146818	5	0	0	1.2621	0.333333	1.94253	-1	-1.46908	0.933333	0.966667	0	4	1.13793	-0.191044	0.873333	na	9	
-2.2355	1.77186	-3.74588	-3.83805	-2.74454	-3.07588	-3.34713	1	1	1	na	0.0666667	0.0666667	0.179505	8	0	0	2.01936	0.533333	3.88046	-1	-2.16747	0.966667	0.966667	0	6	2.2069	0.21211	0.935556	na	15	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	2.2069	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	2.2069	na	1	na	na	
-2.18604	2.69459	-2.17825	-2.55981	-2.52703	-2.90602	-9.3977	0.466667	0.625	0.659929	na	0.1	0.131034	0.0816029	16	0	0	4.03872	1.43908	10.8368	-0.874695	-3.4904	0.933333	0.933333	0	10	6.13793	1.43906	0.873333	na	6.25399	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	6.13793	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	6.13793	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	6.13793	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	6.13793	na	1	na	na	
-0.763731	-0.439264	0.59448	0.252542	0.581076	0.249743	0.11954	na	na	na	na	0.0666667	0.128736	0.0643678	1	0	0	0.25242	0.128736	0.0091954	-0.665852	0.296564	0.933333	1	0	0	0.0689655	-0.709561	0.875556	na	7.76786	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	0.0689655	na	1	na	na	
-2.00763	0.902896	-3.23675	-3.34142	0.24381	-0.511688	-7.4023	1	1	1	na	0.0666667	0.0666667	0.179505	5	0	0	1.2621	0.333333	7.73563	-1	-6.75775	0.966667	0.966667	0	1	4.03448	4.26556	0.935556	na	15	
-1.41558	0.956625	-0.335794	-0.766444	0.427222	-0.161572	-4.54253	0.4	0.666667	0.719212	na	0.1	0.190805	0.0795958	6	0	0	1.51452	0.763218	5.30575	-0.674103	-3.64153	0.9	0.9	0	1	3.03448	2.08121	0.815556	na	5.24096	
-2.00763	-0.705365	-3.23675	-3.34142	-2.54685	-2.81429	-1.6092	0.75	0.8	0.750297	na	0.1	0.131034	0.146818	5	0	0	1.2621	0.333333	1.94253	-1	-1.46908	0.933333	0.966667	0	4	1.13793	-0.191044	0.873333	na	9	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	1.13793	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	1.13793	na	1	na	na	
-1.73178	-1.62697	-2.68759	-2.79394	-2.82614	-2.93873	0.193103	0	0	0.00118906	na	0.1	0.131034	0.131937	3	0	0	0.75726	0.2	0.00689655	-1	0.248536	0.933333	0.966667	0	3	0.103448	-1.37228	0.873333	na	5	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	0.103448	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	0.103448	na	1	na	na	
-2.33062	2.26754	-3.97758	-4.06023	-2.65513	-3.04809	-5.14943	1	1	1	na	0.0666667	0.0666667	0.179505	10	0	0	2.5242	0.666667	5.81609	-1	-2.80574	0.966667	0.966667	0	7	3.24138	0.694835	0.935556	na	15	
-2.00763	0.902896	-3.23675	-3.34142	-2.54685	-2.81429	-1.6092	1	1	1	na	0.0666667	0.0666667	0.179505	5	0	0	1.2621	0.333333	1.94253	-1	-1.46908	0.966667	0.966667	0	4	1.13793	-0.191044	0.935556	na	15	
-2.40122	2.72596	-4.15828	-4.23174	-1.0296	-1.77112	-12.7448	1	1	1	na	0.0666667	0.0666667	0.179505	12	0	0	3.02904	0.8	13.5448	-1	-6.00329	0.966667	0.966667	0	5	7.17241	3.52164	0.935556	na	15	
-1.7928	2.19883	-0.0639647	-0.70029	0.98663	0.103306	-9.88506	0.9	1	0.948276	na	0.1	0.131034	0.0677359	11	0	0	2.77662	1.22989	11.1149	-0.756984	-4.99377	0.933333	0.933333	0	1	6.17241	3.07391	0.873333	na	4.06542	
-1.86336	1.7207	-0.747609	-1.27563	0.310964	-0.462468	-6.47356	0.888889	1	0.942529	na	0.1	0.131034	0.0815298	10	0	0	2.5242	1.03908	7.51264	-0.799511	-3.52722	0.933333	0.933333	0	2	4.27586	1.69708	0.873333	na	3.84956	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	4.27586	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	4.27586	na	1	na	na	
-1.147	-1.21145	-1.68214	-1.76554	0.581076	0.129331	-1.86667	na	na	na	na	0.0666667	0.0666667	0.179505	1	0	0	0.25242	0.0666667	1.93333	-1	-4.63096	0.966667	1	0	0	1	2.89147	0.935556	na	15	
-2.25274	0.85182	-3.43925	-3.59613	-0.875472	-1.57438	-10.7494	0.888889	0.9	0.942529	na	0.1	0.131034	0.161683	10	0	0	2.5242	0.728736	11.4782	-0.966585	-5.85699	0.933333	0.966667	0	4	6.10345	3.46773	0.873333	na	10.9779	
-2.09995	1.21663	-3.43598	-3.53709	-1.23344	-1.77415	-5.4069	1	1	1	na	0.0666667	0.0666667	0.179505	6	0	0	1.51452	0.4	5.8069	-1	-4.33445	0.966667	0.966667	0	3	3.10345	2.17565	0.935556	na	15	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	3.10345	na	1	na	na	
-1.69253	1.70878	0.203725	-0.439086	0.810522	0.0178796	-4.55172	0.5	0.555556	0.741379	na	0.1	0.131034	0.0572238	9	0	0	2.27178	1.03448	5.58621	-0.740107	-2.69282	0.933333	0.933333	0	1	3.31034	1.08329	0.873333	na	5.8	
-0.824484	0.0307941	-0.262655	-0.491229	0.954244	0.516328	-3.01609	0	0	0.47318	na	0.1	0.245977	0.0927599	3	0	0	0.75726	0.491954	3.50805	-0.47609	-3.8819	0.866667	0.866667	0	0	2	2.60837	0.762222	na	4.06542	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	2	na	1	na	na	
0.488714	0.518669	0.80615	0.82738	0.7996	0.829438	-0.128736	0	0	0.047619	na	0.1	0.570115	0.156322	2	0	0	0.50484	0.625287	0.754023	0.324214	-0.213465	0.533333	0.933333	0	0	0.689655	0.489567	0.448889	na	1.59926	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	0.689655	na	1	na	na	
-1.74249	2.63056	-0.406383	-0.962005	-0.507215	-1.09156	-3.7977	0.272727	0.416667	0.418943	na	0.1	0.190805	0.0765222	12	0	0	3.02904	1.41149	5.2092	-0.725669	-1.78886	0.9	0.9	0	4	3.31034	0.239095	0.815556	na	1.41694	
-1.147	-1.21145	-1.68214	-1.76554	-1.72095	-1.81063	0.0643678	na	na	na	na	0.0666667	0.0666667	0.179505	1	0	0	0.25242	0.0666667	0.00229885	-1	0.159688	0.966667	1	0	1	0.0344828	-0.842932	0.935556	na	15	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	0.0344828	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	0.0344828	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	0.0344828	na	1	na	na	
-0.202948	-0.470088	-0.262655	-0.28427	-0.305884	-0.323308	-0.0643678	0	0	0.0650657	na	0.133333	0.581609	0.12017	3	0	0	0.75726	0.691954	0.756322	-0.11719	-0.0828454	0.566667	0.9	0	1	0.724138	-0.0695184	0.437778	na	1.44518	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	0.724138	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	0.724138	na	1	na	na	
-2.30521	1.59442	-3.35292	-3.54692	-0.847919	-1.59328	-14.2253	0.75	0.923077	0.830559	na	0.1	0.131034	0.110105	13	0	0	3.28146	0.990805	15.2161	-0.948593	-6.27789	0.933333	0.933333	0	5	8.10345	3.86446	0.873333	na	3.02784	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	8.10345	na	1	na	na	
-1.88948	0.550195	-2.99378	-3.10061	-1.05443	-1.52955	-3.6046	1	1	1	na	0.0666667	0.0666667	0.179505	4	0	0	1.00968	0.266667	3.87126	-1	-3.83731	0.966667	0.966667	0	2	2.06897	1.87168	0.935556	na	15	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	2.06897	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	2.06897	na	1	na	na	
-1.147	-1.21145	-1.68214	-1.76554	-1.72095	-1.81063	0.0643678	na	na	na	na	0.0666667	0.0666667	0.179505	1	0	0	0.25242	0.0666667	0.00229885	-1	0.159688	0.966667	1	0	1	0.0344828	-0.842932	0.935556	na	15	
-0.340427	2.89471	1.4057	1.01635	1.4974	1.08426	-3.90805	0.555556	0.7	0.63739	na	0.133333	0.406897	0.112644	10	0	0	2.5242	2.25287	6.16092	-0.146067	-2.12936	0.766667	0.833333	0	0	4.2069	1.63027	0.606667	na	0.887755	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	4.2069	na	1	na	na	
-2.17427	1.50384	-3.60315	-3.69996	0.577051	-0.328572	-11.1356	1	1	1	na	0.0666667	0.0666667	0.179505	7	0	0	1.76694	0.466667	11.6023	-1	-7.9723	0.966667	0.966667	0	1	6.03448	5.2805	0.935556	na	15	
-1.50738	-0.395629	-2.28108	-2.38176	-0.78427	-1.14963	-1.8023	1	1	1	na	0.0666667	0.0666667	0.179505	2	0	0	0.50484	0.133333	1.93563	-1	-2.98851	0.966667	0.966667	0	1	1.03448	1.403	0.935556	na	15	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	1.03448	na	1	na	na	
-1.89608	3.46868	-2.17825	-2.45252	-2.10313	-2.44952	-3.6046	0.6	0.6875	0.601533	na	0.1	0.245977	0.117498	16	0	0	4.03872	1.78391	5.38851	-0.758671	-1.33878	0.866667	0.866667	0	9	3.58621	-0.310207	0.762222	na	3.3634	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	3.58621	na	1	na	na	
-0.763731	-0.439264	0.59448	0.252542	0.581076	0.249743	0.11954	na	na	na	na	0.0666667	0.128736	0.0643678	1	0	0	0.25242	0.128736	0.0091954	-0.665852	0.296564	0.933333	1	0	0	0.0689655	-0.709561	0.875556	na	7.76786	
-1.87346	-0.388491	-2.36062	-2.57755	-0.68641	-1.23158	-5.27816	0.75	0.8	0.87069	na	0.1	0.131034	0.14418	5	0	0	1.2621	0.395402	5.67356	-0.93317	-4.81857	0.933333	0.966667	0	2	3.03448	2.72697	0.873333	na	7.58721	
-1.1674	-1.82879	-0.262655	-0.605412	-0.305884	-0.649029	-1.30575	0	0	0.562808	na	0.133333	0.193103	0.0795958	3	0	0	0.75726	0.381609	1.68736	-0.674103	-1.68058	0.9	0.933333	0	1	1.03448	0.58186	0.813333	na	2.62048	
-1.73178	0.135027	-2.68759	-2.79394	-0.305884	-0.839637	-3.66897	1	1	1	na	0.0666667	0.0666667	0.179505	3	0	0	0.75726	0.2	3.86897	-1	-4.72219	0.966667	0.966667	0	1	2.03448	2.68075	0.935556	na	15	
-1.147	-1.21145	-1.68214	-1.76554	-1.72095	-1.81063	0.0643678	na	na	na	na	0.0666667	0.0666667	0.179505	1	0	0	0.25242	0.0666667	0.00229885	-1	0.159688	0.966667	1	0	1	0.0344828	-0.842932	0.935556	na	15	
-0.86729	0.97976	-0.816562	-0.97005	-0.927766	-1.07919	-1.71034	0.666667	0.857143	0.690539	na	0.133333	0.351724	0.107354	7	0	0	1.76694	1.24828	2.95862	-0.398888	-1.22448	0.8	0.833333	0	3	2.10345	0.416384	0.66	na	1.60221	
-2.2355	-1.0637	-3.74588	-3.83805	-2.74454	-3.07588	-3.34713	0.428571	0.5	0.429251	na	0.133333	0.193103	0.120474	8	0	0	2.01936	0.533333	3.88046	-1	-2.16747	0.9	0.933333	0	6	2.2069	0.21211	0.813333	na	3.75	
-0.334037	2.49525	0.785603	0.518256	0.810522	0.532812	-1.18621	0.375	0.444444	0.63192	na	0.133333	0.303448	0.110751	9	0	0	2.27178	2.02759	3.21379	-0.146067	-0.701765	0.833333	0.833333	1	1	2.62069	0.363937	0.706667	na	1.97279	
-1.73178	0.135027	-2.68759	-2.79394	-0.305884	-0.839637	-3.66897	1	1	1	na	0.0666667	0.0666667	0.179505	3	0	0	0.75726	0.2	3.86897	-1	-4.72219	0.966667	0.966667	0	1	2.03448	2.68075	0.935556	na	15	
-1.35927	-1.23968	-2.66093	-2.64642	-1.23344	-1.50591	-4	0.4	0.5	0.414269	na	0.166667	0.514943	0.104315	6	0	0	1.51452	0.793103	4.7931	-0.647289	-3.20661	0.666667	0.9	0	3	2.7931	1.75071	0.502222	na	1.26087	
-0.513805	4.62877	0.437183	0.167723	0.431288	0.149793	-0.91954	0.4	0.454545	0.555968	na	0.1	0.296552	0.105191	11	0	0	2.77662	2.33333	3.25287	-0.216947	-0.464537	0.833333	0.833333	0	2	2.7931	0.0149226	0.713333	na	2.57143	
-1.50738	-0.395629	-2.28108	-2.38176	-0.78427	-1.14963	-1.8023	1	1	1	na	0.0666667	0.0666667	0.179505	2	0	0	0.50484	0.133333	1.93563	-1	-2.98851	0.966667	0.966667	0	1	1.03448	1.403	0.935556	na	15	
-1.25811	1.69953	1.05802	0.44351	1.07504	0.454404	-4.90115	1	1	1	na	0.0666667	0.128736	0.0643678	4	0	0	1.00968	0.514943	5.41609	-0.665852	-5.21756	0.933333	0.933333	0	0	2.96552	3.45582	0.875556	na	7.76786	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	2.96552	na	1	na	na	
-0.763731	-0.439264	0.59448	0.252542	0.581076	0.249743	-1.67356	na	na	na	na	0.0666667	0.128736	0.0643678	1	0	0	0.25242	0.128736	1.8023	-0.665852	-4.15189	0.933333	1	0	0	0.965517	2.7581	0.875556	na	7.76786	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	0.965517	na	1	na	na	
-1.983	-0.0914733	-2.66093	-2.86325	-0.40311	-1.04943	-5.35172	0.4	0.5	0.497027	na	0.1	0.131034	0.10668	6	0	0	1.51452	0.462069	5.81379	-0.944309	-4.29022	0.933333	0.933333	0	2	3.13793	2.22286	0.873333	na	2.16418	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	3.13793	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	3.13793	na	1	na	na	
-1.147	-1.21145	-1.68214	-1.76554	-1.72095	-1.81063	0.0643678	na	na	na	na	0.0666667	0.0666667	0.179505	1	0	0	0.25242	0.0666667	0.00229885	-1	0.159688	0.966667	1	0	1	0.0344828	-0.842932	0.935556	na	15	
-1.147	-1.21145	-1.68214	-1.76554	-1.72095	-1.81063	0.0643678	na	na	na	na	0.0666667	0.0666667	0.179505	1	0	0	0.25242	0.0666667	0.00229885	-1	0.159688	0.966667	1	0	1	0.0344828	-0.842932	0.935556	na	15	
-1.50738	-2.35488	-2.28108	-2.38176	-2.36814	-2.47612	0.128736	0	0	0.00118906	na	0.1	0.131034	0.124722	2	0	0	0.50484	0.133333	0.0045977	-1	0.213465	0.933333	0.966667	0	2	0.0689655	-1.15461	0.873333	na	7.5	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	0.0689655	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	0.0689655	na	1	na	na	
-1.60762	1.86796	0.785603	0.0634485	0.810522	0.0500628	-7.94483	0.75	0.777778	0.87069	na	0.1	0.131034	0.0605926	9	0	0	2.27178	1.09655	9.04138	-0.70298	-4.70019	0.933333	0.933333	0	1	5.06897	2.91765	0.873333	na	6.38365	
-1.50738	-0.395629	-2.28108	-2.38176	-0.78427	-1.14963	-1.8023	1	1	1	na	0.0666667	0.0666667	0.179505	2	0	0	0.50484	0.133333	1.93563	-1	-2.98851	0.966667	0.966667	0	1	1.03448	1.403	0.935556	na	15	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	1.03448	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	1.03448	na	1	na	na	
-1.50738	-0.395629	-2.28108	-2.38176	0.7996	0.176866	-3.73333	1	1	1	na	0.0666667	0.0666667	0.179505	2	0	0	0.50484	0.133333	3.86667	-1	-6.19048	0.966667	0.966667	0	0	2	3.96061	0.935556	na	15	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	2	na	1	na	na	
-1.44774	3.05609	1.27338	0.529241	1.32946	0.555174	-2.74943	1	1	1	na	0.0666667	0.128736	0.0643678	7	0	0	1.76694	0.901149	3.65057	-0.665852	-1.96839	0.933333	0.933333	0	0	2.27586	0.629722	0.875556	na	7.76786	
-2.00763	0.902896	-3.23675	-3.34142	-0.68641	-1.27922	-5.47126	1	1	1	na	0.0666667	0.0666667	0.179505	5	0	0	1.2621	0.333333	5.8046	-1	-4.99486	0.966667	0.966667	0	2	3.06897	2.78003	0.935556	na	15	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	3.06897	na	1	na	na	
-0.819665	0.722228	1.05802	0.592006	1.07504	0.606548	-2.69425	0.666667	0.75	0.880952	na	0.1	0.190805	0.0859195	4	0	0	1.00968	0.687356	3.38161	-0.433806	-2.86819	0.9	0.9	0	0	2.03448	1.81075	0.815556	na	2.9097	
-2.33062	2.26754	-3.97758	-4.06023	-0.282254	-1.12298	-12.8736	1	1	1	na	0.0666667	0.0666667	0.179505	10	0	0	2.5242	0.666667	13.5402	-1	-7.01436	0.966667	0.966667	0	3	7.10345	4.43657	0.935556	na	15	
-1.50738	-0.395629	-2.28108	-2.38176	-2.36814	-2.47612	0.128736	1	1	1	na	0.0666667	0.0666667	0.179505	2	0	0	0.50484	0.133333	0.0045977	-1	0.213465	0.966667	0.966667	0	2	0.0689655	-1.15461	0.935556	na	15	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	0.0689655	na	1	na	na	
-1.55268	1.1453	-0.559258	-1.02059	0.717337	-0.0414784	-8.91034	0.153846	0.285714	0.278339	na	0.166667	0.308046	0.0764127	14	0	0	3.53388	1.88966	10.8	-0.632261	-3.69961	0.833333	0.866667	1	2	6.34483	2.13192	0.702222	na	1.58759	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	6.34483	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	6.34483	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	6.34483	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	6.34483	na	1	na	na	
-2.09995	1.21663	-3.43598	-3.53709	-1.23344	-1.77415	-5.4069	1	1	1	na	0.0666667	0.0666667	0.179505	6	0	0	1.51452	0.4	5.8069	-1	-4.33445	0.966667	0.966667	0	3	3.10345	2.17565	0.935556	na	15	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	3.10345	na	1	na	na	
-1.68057	3.0872	1.05569	0.237194	1.12566	0.243011	-9.25977	0.833333	0.846154	0.833744	na	0.1	0.190805	0.0609998	13	0	0	3.28146	1.61149	10.8713	-0.691556	-4.08651	0.9	0.933333	0	1	6.24138	2.37215	0.815556	na	6.82596	
-2.17427	-0.0722759	-3.60315	-3.69996	-2.43258	-2.79286	-3.41149	0.666667	0.714286	0.667063	na	0.1	0.131034	0.155109	7	0	0	1.76694	0.466667	3.87816	-1	-2.44238	0.933333	0.966667	0	5	2.17241	0.501719	0.873333	na	10.7143	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	2.17241	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	2.17241	na	1	na	na	
-0.408855	0.0374711	0.59448	0.365285	0.581076	0.361235	-1.48966	na	na	na	na	0.0666667	0.186207	0.0931034	1	0	0	0.25242	0.186207	1.67586	-0.356457	-3.69564	0.9	1	0	0	0.931034	2.62473	0.82	na	5.37037	
-1.73178	0.135027	-2.68759	-2.79394	-0.305884	-0.839637	-3.66897	1	1	1	na	0.0666667	0.0666667	0.179505	3	0	0	0.75726	0.2	3.86897	-1	-4.72219	0.966667	0.966667	0	1	2.03448	2.68075	0.935556	na	15	
-2.36834	2.50053	-4.07315	-4.15113	-1.79008	-2.36673	-8.94713	1	1	1	na	0.0666667	0.0666667	0.179505	11	0	0	2.77662	0.733333	9.68046	-1	-4.51995	0.966667	0.966667	0	6	5.2069	2.19991	0.935556	na	15	
-2.22084	2.84788	-2.33757	-2.70174	-0.287174	-1.13163	-11.954	0.6875	0.764706	0.808264	na	0.1	0.131034	0.108168	17	0	0	4.29114	1.50575	13.4598	-0.882066	-4.21804	0.933333	0.933333	0	5	7.48276	2.08827	0.873333	na	3.32061	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	7.48276	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	7.48276	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	7.48276	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	7.48276	na	1	na	na	
-2.04875	0.62571	-2.47845	-2.74129	-1.3656	-1.88071	-5.02989	0.428571	0.5	0.704433	na	0.1	0.131034	0.135587	8	0	0	2.01936	0.657471	5.68736	-0.916463	-3.25716	0.933333	0.933333	0	4	3.17241	1.30414	0.873333	na	6.08392	
-1.147	-1.21145	-1.68214	-1.76554	-1.72095	-1.81063	0.0643678	na	na	na	na	0.0666667	0.0666667	0.179505	1	0	0	0.25242	0.0666667	0.00229885	-1	0.159688	0.966667	1	0	1	0.0344828	-0.842932	0.935556	na	15	
-1.73178	0.135027	-2.68759	-2.79394	-0.305884	-0.839637	-3.66897	1	1	1	na	0.0666667	0.0666667	0.179505	3	0	0	0.75726	0.2	3.86897	-1	-4.72219	0.966667	0.966667	0	1	2.03448	2.68075	0.935556	na	15	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	2.03448	na	1	na	na	
-1.93317	2.21	-0.87537	-1.41013	-0.507215	-1.16621	-4.35862	0.363636	0.416667	0.539509	na	0.1	0.131034	0.0650092	12	0	0	3.02904	1.23448	5.5931	-0.805081	-2.05307	0.933333	0.933333	0	4	3.41379	0.32702	0.873333	na	3.24022	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	3.41379	na	1	na	na	
-1.50738	-0.395629	-2.28108	-2.38176	-2.36814	-2.47612	0.128736	1	1	1	na	0.0666667	0.0666667	0.179505	2	0	0	0.50484	0.133333	0.0045977	-1	0.213465	0.966667	0.966667	0	2	0.0689655	-1.15461	0.935556	na	15	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	0.0689655	na	1	na	na	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	0.0689655	na	1	na	na	
