mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 01:57:54 2008 

Input data from the file: ex16.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 7787

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1050
N_samples:             30
Thetaw:                5
No_rec_males:          0
Recombination:         10
Heter_rec_alphag:      0.500000


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
-0.519352	-5.45015	-0.975292	-0.976352	-1.15331	-1.13374	1.96782	0	0	0.0559335	na	0.466667	0.917241	0.0966042	14	0	0	3.53388	2.98391	1.01609	-0.211483	0.817046	0.2	0.266667	3	6	2	-1.16335	0.113333	na	0.335131	
-0.527434	-1.74562	-0.307549	-0.44237	0.44032	0.139682	-3.10805	0.133333	0.25	0.206243	na	0.366667	0.898851	0.102844	16	0	0	4.03872	3.41149	6.51954	-0.211041	-1.15436	0.233333	0.3	0	3	4.96552	0.635343	0.131111	na	0.293127	
-0.390744	-8.10034	-0.0125732	-0.15601	-0.0759668	-0.221015	0.57931	0.0555556	0.105263	0.130572	na	0.6	0.933333	0.105054	19	0	0	4.79598	4.25517	3.67586	-0.153232	0.185883	0.233333	0.266667	2	5	3.96552	-0.498232	0.0977778	na	0.235008	
0.698969	0.498536	0.756702	0.870782	0.833115	0.957457	-2.05977	0.244444	0.326087	0.312669	na	0.533333	0.935632	0.145519	46	0	0	11.6113	13.7977	15.8575	0.255878	-0.298621	0.2	0.3	2	7	14.8276	0.920686	0.0955556	na	0.289903	
-1.17242	-2.56322	-1.98128	-2.02639	-0.287174	-0.705782	-7.53103	0.3125	0.352941	0.346928	na	0.366667	0.896552	0.0920516	17	0	0	4.29114	2.82069	10.3517	-0.465655	-2.65737	0.2	0.333333	0	5	6.58621	1.50166	0.133333	na	0.354523	
0.407138	-1.71213	1.26778	1.16556	1.41757	1.29066	1.53563	0.0357143	0.0689655	0.130073	na	0.533333	0.954023	0.138436	29	0	0	7.32018	8.14713	6.61149	0.153513	0.339636	0.133333	0.2	2	2	7.37931	0.025171	0.0777778	na	0.122743	
0.406259	-5.00811	-0.307549	-0.0969137	-0.407495	-0.162313	1.52644	0.0666667	0.125	0.204789	na	0.533333	0.947126	0.133923	16	0	0	4.03872	4.52184	2.9954	0.162555	0.566933	0.133333	0.2	3	5	3.75862	-0.192013	0.0844444	na	0.221149	
-0.317947	-4.49768	-0.101952	-0.200207	-0.177103	-0.271237	1.21379	0.0588235	0.111111	0.100394	na	0.5	0.912644	0.108271	18	0	0	4.54356	4.12414	2.91034	-0.125441	0.407946	0.233333	0.266667	2	5	3.51724	-0.642368	0.117778	na	0.242475	
0.00635089	-2.55413	-0.553275	-0.439944	-0.704298	-0.555697	2.52874	0.0909091	0.173913	0.172679	na	0.5	0.924138	0.117518	23	0	0	5.80566	5.81609	3.28736	0.00244264	0.687219	0.2	0.233333	3	8	4.55172	-0.645904	0.106667	na	0.171937	
-1.05363	-1.74963	-1.14861	-1.31155	-1.34131	-1.49644	-5.87586	0.0833333	0.153846	0.165929	na	0.3	0.717241	0.0794954	13	0	0	3.28146	2.23448	8.11034	-0.433568	-2.59313	0.5	0.533333	1	6	5.17241	1.51546	0.306667	na	0.447531	
