mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 01:32:43 2008 

Input data from the file: ex04.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 659

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1050
N_samples:             30
Thetaw:                5
No_rec_males:          0
Recombination:         10

Npop:                  2
Mig_rate:              5
Refugia:               1
Time_split:            0.014000
Time_scoal:            0.016500
Factor_anc:            0.100000
Freq_refugia:          0.5 0.5
Factor_pop:            0.1 0.05

Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
-1.45103	-2.8747	-1.98083	-2.11954	-2.11916	-2.25985	0.395402	0	0	0.00256105	na	0.166667	0.404598	0.0807349	4	0	0	1.00968	0.43908	0.0436782	-0.767953	0.420929	0.766667	0.9	0	3	0.241379	-1.35753	0.608889	na	2.27749	
-1.11317	-2.55829	-2.36062	-2.31638	-2.54685	-2.49669	-0.091954	0	0	0.0157821	na	0.2	0.583908	0.0832505	5	0	0	1.2621	0.747126	0.83908	-0.55447	-0.0839472	0.6	0.866667	0	4	0.793103	-0.721592	0.435556	na	1.33846	
-0.561588	-2.73376	-0.608366	-0.691328	-0.68641	-0.765768	0.625287	0	0	0.1834	na	0.233333	0.668966	0.100199	5	0	0	1.2621	1.0023	0.377011	-0.279726	0.570841	0.433333	0.833333	1	2	0.689655	-0.880757	0.353333	na	0.997706	
-1.47974	-5.17252	-1.28594	-1.57379	-1.46869	-1.75915	0.965517	0	0	0.0336116	na	0.333333	0.763218	0.0679217	10	0	0	2.5242	1.34483	0.37931	-0.634913	0.526077	0.4	0.7	1	5	0.862069	-1.61034	0.262222	na	0.74359	
-1.58549	-1.80112	-1.98083	-2.16508	-2.11916	-2.3065	0.358621	0.333333	0.5	0.335007	na	0.133333	0.303448	0.101653	4	0	0	1.00968	0.386207	0.0275862	-0.839114	0.381773	0.833333	0.933333	0	3	0.206897	-1.41846	0.706667	na	2.58929	
-0.81005	-0.943841	-0.608366	-0.776678	-0.68641	-0.85399	-1.67356	0.25	0.4	0.26211	na	0.166667	0.636782	0.0904124	5	0	0	1.2621	0.887356	2.56092	-0.403485	-1.52784	0.466667	0.866667	0	2	1.72414	0.710888	0.384444	na	1.12694	
0.00423012	-0.257302	-0.262655	-0.215284	-0.305884	-0.253339	0.551724	0	0	0.0398119	na	0.133333	0.636782	0.129924	3	0	0	0.75726	0.758621	0.206897	0.00244264	0.710103	0.533333	0.8	0	1	0.482759	-0.576146	0.384444	na	1.31818	
-1.73178	-3.38072	-2.68759	-2.79394	-2.82614	-2.93873	0.193103	0	0	0.00118906	na	0.133333	0.193103	0.1	3	0	0	0.75726	0.2	0.00689655	-1	0.248536	0.9	0.933333	0	3	0.103448	-1.37228	0.813333	na	5	
-1.14299	-2.61882	-1.48449	-1.60883	-1.61663	-1.73974	0.570115	0	0	0.0077038	na	0.2	0.597701	0.0802773	5	0	0	1.2621	0.733333	0.163218	-0.569321	0.520473	0.6	0.833333	0	3	0.448276	-1.25214	0.422222	na	1.36364	
1.12421	1.36795	0.59448	0.852331	0.581076	0.842881	0.248276	na	na	na	na	0.0666667	0.434483	0.217241	1	0	0	0.25242	0.434483	0.186207	0.980134	0.61594	0.7	1	0	0	0.310345	0.224041	0.58	na	2.30159	
-1.25553	-1.66859	-0.737466	-1.02054	-0.78427	-1.06729	0.183908	0	0	0.00246305	na	0.1	0.190805	0.0953486	2	0	0	0.50484	0.195402	0.0114943	-0.832926	0.30495	0.9	0.966667	0	1	0.103448	-1.06327	0.815556	na	5.11765	
-0.126903	-0.0437516	0.80615	0.626618	0.7996	0.628178	0.395402	0	0	0.0222222	na	0.1	0.43908	0.118391	2	0	0	0.50484	0.473563	0.0781609	-0.0841882	0.655642	0.733333	0.9	0	0	0.275862	-0.60655	0.575556	na	2.11165	
-1.50738	-2.35488	-2.28108	-2.38176	-2.36814	-2.47612	0.128736	0	0	0.00118906	na	0.1	0.131034	0.124722	2	0	0	0.50484	0.133333	0.0045977	-1	0.213465	0.933333	0.966667	0	2	0.0689655	-1.15461	0.873333	na	7.5	
na	na	na	na	na	na	0	na	na	na	na	0.0333333	0	na	0	0	0	0	0	0	na	na	1	1	0	0	0.0689655	na	1	na	na	
-1.53889	-2.7159	-1.47512	-1.72941	-1.56601	-1.82404	0.248276	0	0	0.00246305	na	0.133333	0.250575	0.0858716	3	0	0	0.75726	0.262069	0.0137931	-0.888617	0.319546	0.866667	0.933333	0	2	0.137931	-1.2999	0.757778	na	3.81579	
