mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 01:31:36 2008 

Input data from the file: ex01.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 786

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1050
N_samples:             25
Thetaw:                10
No_rec_males:          0
Recombination:         10


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
-0.495564	-2.05413	-0.422151	-0.521729	-0.584623	-0.674102	-0.68	0.0357143	0.0689655	0.0779972	na	0.56	0.93	0.105637	29	0	0	7.68017	6.66	7.34	-0.190324	-0.145852	0.16	0.2	3	10	7	-0.286587	0.1072	na	0.15015	
-0.02454	-3.80274	-0.424632	-0.351983	-0.58313	-0.478189	2.26333	0.04	0.0769231	0.102812	na	0.64	0.953333	0.121102	26	0	0	6.88567	6.84	4.57667	-0.00950325	0.535389	0.16	0.28	2	9	5.70833	-0.543189	0.0848	na	0.146199	
-0.510405	-1.88707	0.197901	-0.0306457	0.304902	0.0213532	-4.22333	0.153846	0.226415	0.227769	na	0.68	0.95	0.106189	53	0	0	14.0362	12.18	16.4033	-0.189479	-0.519504	0.2	0.24	1	12	14.2917	0.0637976	0.088	na	0.164204	
1.08105	1.14676	0.883952	1.10983	0.984269	1.24136	-8.31333	0.444444	0.540541	0.557731	na	0.52	0.933333	0.165129	37	0	0	9.79884	12.5933	20.9067	0.408622	-1.4285	0.16	0.28	2	5	16.75	2.38098	0.104	na	0.238221	
-0.325642	0.735496	0.160106	0.00974716	0.110155	-0.048226	3.31333	0.0322581	0.0625	0.138326	na	0.44	0.863333	0.114309	32	0	0	8.47467	7.74	4.42667	-0.124212	0.650111	0.32	0.36	2	8	6.08333	-0.927394	0.1712	na	0.129199	
-0.27175	0.267856	0.461834	0.270389	0.477942	0.26234	-5.13	0.145833	0.183673	0.29666	na	0.56	0.906667	0.116625	49	0	0	12.9768	12.06	17.19	-0.101232	-0.679251	0.28	0.32	3	10	14.625	0.441395	0.1296	na	0.0829187	
1.01857	0.280189	0.858099	1.06587	0.952039	1.18889	-1.8	0.257143	0.444444	0.40852	na	0.56	0.936667	0.163069	36	0	0	9.534	12.1	13.9	0.385632	-0.317176	0.2	0.2	2	5	13	1.21556	0.1008	na	0.0826446	
1.1211	-1.80598	0.454952	0.780551	0.468208	0.850854	2.46667	0.162791	0.227273	0.289077	na	0.72	0.976667	0.163774	44	0	0	11.6527	15.0667	12.6	0.419788	0.361112	0.08	0.16	5	9	13.8333	0.642302	0.0624	na	0.132743	
0.172958	-4.16652	-0.0600275	0.0146481	0.107764	0.158037	-0.48	0.148148	0.214286	0.211657	na	0.68	0.966667	0.128627	28	0	0	7.41534	7.76	8.24	0.0665973	-0.106256	0.12	0.16	3	7	8	0.253673	0.072	na	0.128866	
0.272584	-1.87999	-0.760677	-0.511133	-1.01068	-0.687137	3.56667	0.119048	0.209302	0.199056	na	0.68	0.953333	0.129554	43	0	0	11.3878	12.2	8.63333	0.102187	0.533424	0.2	0.2	3	17	10.4167	-0.291887	0.0848	na	0.0819672	
-0.549352	-0.868691	0.538998	0.228364	0.57462	0.21688	0.0733333	0.285714	0.350877	0.317921	na	0.64	0.933333	0.106495	57	0	0	15.0955	12.9533	12.88	-0.203329	0.00842283	0.24	0.24	1	11	12.9167	-0.509636	0.104	na	0.463201	
-0.0757814	-1.88163	0.0826536	0.0381667	0.0134	-0.0222062	-6.06667	0.125	0.210526	0.215484	na	0.72	0.97	0.120121	57	0	0	15.0955	14.8	20.8667	-0.0280486	-0.696798	0.12	0.2	4	15	17.8333	0.640384	0.0688	na	0.135135	
0.0533143	-0.256099	-0.362724	-0.272336	-0.131626	-0.0822057	-1.30333	0.236842	0.384615	0.293841	na	0.56	0.94	0.12376	39	0	0	10.3285	10.4733	11.7767	0.0200914	-0.213359	0.16	0.24	3	11	11.125	0.260675	0.0976	na	0.190961	
-0.310565	-2.9254	0.693321	0.440922	0.765142	0.470514	2.08	0.0862069	0.169492	0.170245	na	0.76	0.976667	0.115725	59	0	0	15.6252	14.3733	12.2933	-0.114793	0.231242	0.12	0.12	4	10	13.3333	-0.519636	0.0624	na	0.20872	
0.998518	-0.32952	0.374677	0.669317	0.368952	0.716044	2.84333	0.194444	0.324324	0.319014	na	0.6	0.923333	0.159332	37	0	0	9.79884	12.38	9.53667	0.377427	0.488577	0.24	0.28	3	8	10.9583	0.397162	0.1136	na	0.0807754	
-0.168755	-1.98814	-0.550436	-0.505012	-0.5918	-0.542071	1.8	0.108696	0.212766	0.188545	na	0.68	0.963333	0.116363	47	0	0	12.4472	11.9	10.1	-0.0629862	0.247804	0.16	0.2	5	16	11	-0.402161	0.0752	na	0.168067	
-0.31235	-4.11037	-0.848267	-0.798006	-0.523663	-0.549426	-1.62333	0.210526	0.333333	0.28109	na	0.72	0.963333	0.10975	39	0	0	10.3285	9.48	11.1033	-0.117709	-0.265744	0.16	0.2	4	13	10.2917	-0.0120561	0.0752	na	0.105485	
-0.776641	-5.46551	-0.986652	-1.07963	-1.24712	-1.32088	3.53667	0.0416667	0.08	0.094577	na	0.64	0.946667	0.0940619	25	0	0	6.62084	5.22667	1.69	-0.301714	0.866324	0.2	0.2	2	11	3.45833	-1.50693	0.0912	na	0.191327	
0.618036	-1.72059	1.16872	1.16881	1.32372	1.31649	-0.54	0.212121	0.264706	0.296724	na	0.64	0.96	0.150891	34	0	0	9.00434	10.48	11.02	0.234816	-0.100262	0.12	0.12	3	3	10.75	0.642955	0.0784	na	0.28626	
0.0712288	1.42213	0.231106	0.212134	0.195819	0.185908	-3.61	0.183673	0.28	0.322142	na	0.52	0.906667	0.126931	50	0	0	13.2417	13.4867	17.0967	0.0265098	-0.46903	0.24	0.24	3	12	15.2917	0.53923	0.1296	na	0.148295	
-0.205078	-1.06376	0.375441	0.228267	0.367225	0.20933	-11.57	0.259259	0.392857	0.320244	na	0.52	0.903333	0.117975	28	0	0	7.41534	7.00667	18.5767	-0.0789649	-2.56122	0.28	0.32	2	6	12.7917	2.33267	0.1328	na	0.142721	
-1.34281	-5.34532	-0.192266	-0.643999	-0.307331	-0.799933	1.85667	0.04	0.0769231	0.0754549	na	0.6	0.96	0.0796347	26	0	0	6.88567	4.38667	2.53	-0.520011	0.439193	0.12	0.2	0	8	3.45833	-1.58128	0.0784	na	0.227964	
-0.0154012	-3.64526	-0.0390282	-0.0370955	-0.131626	-0.111342	0.323333	0.105263	0.205128	0.171576	na	0.72	0.973333	0.122348	39	0	0	10.3285	10.2867	9.96333	-0.00580392	0.0529306	0.12	0.12	2	11	10.125	-0.0666024	0.0656	na	0.0972132	
0.259461	-3.26816	-0.524572	-0.326622	-0.719682	-0.463058	3.81667	0.0263158	0.0512821	0.11202	na	0.72	0.973333	0.129163	39	0	0	10.3285	11.0333	7.21667	0.0977774	0.624799	0.12	0.12	5	14	9.125	-0.39388	0.0656	na	0.0906344	
0.651357	1.99197	1.02864	1.06809	1.14561	1.18805	-1.49	0.222222	0.321429	0.296046	na	0.4	0.876667	0.151754	28	0	0	7.41534	8.71333	10.2033	0.250804	-0.329837	0.28	0.32	2	3	9.45833	0.886411	0.1584	na	0.114767	
-0.226687	-1.43497	-0.48709	-0.475857	-0.426681	-0.435898	-1.07333	0.2	0.322581	0.283716	na	0.56	0.903333	0.116844	31	0	0	8.20984	7.71333	8.78667	-0.0866523	-0.216754	0.28	0.32	5	10	8.25	0.0159999	0.1328	na	0.259291	
-0.209387	-2.8116	-0.921335	-0.819504	-1.18946	-1.03794	1.92333	0.125	0.212121	0.209362	na	0.64	0.956667	0.114381	33	0	0	8.7395	8.25333	6.33	-0.0797065	0.366961	0.16	0.24	3	14	7.29167	-0.547007	0.0816	na	0.121163	
0.832273	1.72528	0.768866	0.926273	0.851039	1.0319	-3.07	0.295455	0.333333	0.379531	na	0.52	0.926667	0.155792	45	0	0	11.9175	14.5067	17.5767	0.311291	-0.440136	0.2	0.24	3	7	16.0417	1.19096	0.1104	na	0.620404	
0.0339766	-3.86762	-0.304356	-0.2326	-0.246365	-0.182008	0.523333	0.194444	0.243243	0.255531	na	0.72	0.956667	0.123057	37	0	0	9.79884	9.88667	9.36333	0.0128427	0.0899257	0.2	0.24	4	11	9.625	-0.0595444	0.0816	na	0.101146	
1.3748	1.66587	0.567616	0.96581	0.606938	1.07161	-2.31333	0.361702	0.416667	0.47242	na	0.56	0.91	0.172984	48	0	0	12.712	17.26	19.5733	0.512623	-0.31227	0.28	0.4	1	9	18.4167	1.556	0.1264	na	0.521437	
-0.0551125	-3.56398	-0.469	-0.397802	-0.461535	-0.390752	1.88	0.0512821	0.1	0.106824	na	0.72	0.973333	0.119901	40	0	0	10.5933	10.44	8.56	-0.02074	0.300651	0.12	0.12	5	13	9.5	-0.350038	0.0656	na	0.0957854	
-0.496132	-3.12115	-0.0600275	-0.229487	-0.151697	-0.327165	2.60333	0.037037	0.0714286	0.120694	na	0.6	0.943333	0.107553	28	0	0	7.41534	6.42667	3.82333	-0.191035	0.576292	0.2	0.2	3	8	5.125	-0.993726	0.0944	na	0.155602	
1.0537	0.18566	1.27398	1.4147	1.47311	1.6214	-1.6	0.24	0.392157	0.355152	na	0.64	0.96	0.165646	51	0	0	13.5065	17.2	18.8	0.39182	-0.204055	0.16	0.16	5	4	18	1.16129	0.0784	na	0.0581395	
-0.310605	-0.392347	-0.28435	-0.343729	-0.435005	-0.478527	5.93	0.0408163	0.08	0.107685	na	0.6	0.946667	0.111241	50	0	0	13.2417	12.1733	6.24333	-0.1156	0.770457	0.16	0.2	5	16	9.20833	-1.06093	0.0912	na	0.0821468	
0.592549	-0.104458	-0.168442	0.0835347	-0.290329	0.0219502	1.47333	0.142857	0.232558	0.203925	na	0.6	0.95	0.144659	43	0	0	11.3878	13.1533	11.68	0.222135	0.220349	0.16	0.24	3	13	12.4167	0.309216	0.088	na	0.0760264	
-1.31195	-2.77513	-2.05034	-2.13408	-2.32002	-2.40341	0.553333	0.09375	0.151515	0.118349	na	0.56	0.93	0.0805676	33	0	0	8.7395	5.69333	5.14	-0.499413	0.105573	0.2	0.24	0	19	5.41667	-1.2554	0.1072	na	0.175644	
-0.282463	-2.25899	-0.656999	-0.63357	-0.858929	-0.805837	1.97	0.12	0.192308	0.176266	na	0.56	0.943333	0.116459	26	0	0	6.88567	6.36	4.39	-0.109385	0.466002	0.16	0.2	1	10	5.375	-0.69698	0.0944	na	0.157233	
0.804214	-1.31569	0.336062	0.566515	0.322106	0.596119	4.03667	0.114286	0.166667	0.24122	na	0.64	0.956667	0.152219	36	0	0	9.534	11.56	7.52333	0.304478	0.711298	0.12	0.16	4	8	9.54167	0.0026874	0.0816	na	0.0865052	
-0.0153208	-1.30179	-0.0248378	-0.0256413	-0.10798	-0.0930412	0.186667	0.0833333	0.16	0.200275	na	0.52	0.906667	0.121996	25	0	0	6.62084	6.59333	6.40667	-0.00595189	0.0457249	0.24	0.4	2	7	6.5	-0.0575784	0.1296	na	0.151668	
-0.19431	-4.55475	-0.0944616	-0.146877	-0.189589	-0.231984	1.45667	0.0869565	0.166667	0.147087	na	0.64	0.95	0.115879	24	0	0	6.356	6.02	4.56333	-0.0757445	0.369973	0.16	0.2	2	7	5.29167	-0.524378	0.088	na	0.166113	
1.36473	2.1751	0.883952	1.21426	0.984269	1.36125	3.32	0.0277778	0.0540541	0.177937	na	0.48	0.92	0.175186	37	0	0	9.79884	13.3267	10.0067	0.515852	0.570484	0.2	0.24	3	5	11.6667	0.639787	0.1168	na	0.150075	
0.214409	-2.83047	-0.0203831	0.0628578	-0.110242	0.00381743	3.30333	0.142857	0.209302	0.203533	na	0.72	0.966667	0.131199	43	0	0	11.3878	12.0267	8.72333	0.0803777	0.49404	0.16	0.2	5	12	10.375	-0.30441	0.072	na	0.0831486	
0.769314	0.741925	-0.168442	0.148874	-0.290329	0.0973444	3.77667	0.142857	0.232558	0.255662	na	0.56	0.93	0.148459	43	0	0	11.3878	13.68	9.90333	0.288401	0.564831	0.2	0.2	1	13	11.7917	0.121371	0.1072	na	0.0730994	
-0.253108	-2.72515	-0.663267	-0.627464	-0.880889	-0.809604	-2.11667	0.121212	0.176471	0.201353	na	0.64	0.943333	0.110488	34	0	0	9.00434	8.4	10.5167	-0.0961656	-0.393002	0.2	0.24	1	13	9.45833	0.167214	0.0944	na	0.238095	
0.295826	-3.2573	-0.336704	-0.160204	-0.502745	-0.269561	1.98333	0.157895	0.258621	0.21241	na	0.8	0.98	0.131366	58	0	0	15.3603	16.5333	14.55	0.109418	0.224087	0.12	0.12	4	19	15.5417	0.0417527	0.0592	na	0.0604839	
-0.195622	-2.05979	-0.613557	-0.566418	-0.818109	-0.735756	-0.766667	0.0645161	0.125	0.152299	na	0.6	0.933333	0.114042	32	0	0	8.47467	8.03333	8.8	-0.0746173	-0.150428	0.2	0.24	3	12	8.41667	-0.0224946	0.104	na	0.124481	
-0.0823994	1.01554	-0.0046658	-0.0342768	0.241058	0.156011	-7.14	0.152174	0.276596	0.288359	na	0.52	0.923333	0.121098	47	0	0	12.4472	12.18	19.32	-0.0307547	-0.982956	0.2	0.2	4	11	15.75	0.917838	0.1136	na	0.0821018	
0.577334	-1.11426	0.395839	0.530887	0.393323	0.5563	2.74333	0.125	0.181818	0.203521	na	0.6	0.95	0.144883	33	0	0	8.7395	10.08	7.33667	0.219771	0.523412	0.16	0.16	1	7	8.70833	-0.0117764	0.088	na	0.0992063	
-0.0434873	-1.27022	0.347573	0.262997	0.486124	0.366227	-2.55333	0.0754717	0.148148	0.168316	na	0.68	0.97	0.123058	54	0	0	14.301	14.14	16.6933	-0.0161312	-0.308605	0.12	0.16	5	11	15.4167	0.273956	0.0688	na	0.212164	
-0.128132	-1.74296	-0.495496	-0.446768	-0.67062	-0.590561	1.23667	0	0	0.0902937	na	0.56	0.94	0.116674	28	0	0	7.41534	7.16	5.92333	-0.0493372	0.273757	0.2	0.2	2	10	6.54167	-0.379066	0.0976	na	0.139665	
0.138292	-2.50895	0.160106	0.179781	0.110155	0.145915	0.906667	0.0967742	0.1875	0.206834	na	0.64	0.963333	0.12994	32	0	0	8.47467	8.78667	7.88	0.0527496	0.177898	0.12	0.16	3	8	8.33333	-0.0548124	0.0752	na	0.341426	
0.175022	-0.541936	0.514853	0.478626	0.543362	0.506074	5.90667	0.16	0.27451	0.244285	na	0.64	0.96	0.131761	51	0	0	13.5065	14.12	8.21333	0.0650819	0.753304	0.12	0.2	5	10	11.1667	-0.604702	0.0784	na	0.141643	
-1.06283	0.0771557	-0.663267	-0.924792	-0.880889	-1.14987	-2.15	0.212121	0.294118	0.25199	na	0.44	0.873333	0.0888789	34	0	0	9.00434	6.46667	8.61667	-0.403809	-0.399191	0.28	0.48	1	13	7.54167	-0.538725	0.1616	na	0.154639	
0.417438	-1.03198	-0.061509	0.10386	-0.157194	0.0503411	3.25333	0.147059	0.2	0.219598	na	0.6	0.95	0.137294	35	0	0	9.26917	10.2933	7.04	0.158314	0.588253	0.16	0.16	3	10	8.66667	-0.216476	0.088	na	0.0971503	
-0.839149	-3.35716	-1.05604	-1.15931	-1.14774	-1.26926	-0.576667	0.0571429	0.111111	0.129617	na	0.64	0.933333	0.0898185	36	0	0	9.534	7.42	7.99667	-0.317704	-0.101614	0.24	0.24	3	15	7.70833	-0.640279	0.104	na	0.134771	
0.74351	-0.0424605	0.473951	0.655117	0.488075	0.702487	2.27	0.176471	0.314286	0.308029	na	0.56	0.93	0.151454	35	0	0	9.26917	11.0933	8.82333	0.281978	0.410451	0.2	0.2	4	7	9.95833	0.247612	0.1072	na	0.0901442	
0.348304	-0.940756	0.165008	0.261533	0.115199	0.240296	-1.24	0.139535	0.204545	0.245355	na	0.64	0.95	0.13601	44	0	0	11.6527	12.7133	13.9533	0.13042	-0.181532	0.2	0.28	2	11	13.3333	0.49503	0.088	na	0.393288	
-0.68008	-2.3134	0.15467	-0.121698	0.104805	-0.194109	-0.723333	0.173913	0.291667	0.219847	na	0.52	0.916667	0.0995206	24	0	0	6.356	5.18	5.90333	-0.265104	-0.183716	0.24	0.32	1	6	5.54167	-0.401208	0.12	na	0.19305	
0.322033	1.15932	0.30998	0.368414	0.291704	0.369327	-0.233333	0.209302	0.272727	0.317773	na	0.52	0.93	0.135846	44	0	0	11.6527	12.6333	12.8667	0.120583	-0.0341592	0.2	0.24	2	10	12.75	0.323212	0.1072	na	0.395778	
0.527028	-2.51901	0.291417	0.429817	0.269785	0.440936	5.14	0.176471	0.288462	0.2903	na	0.76	0.976667	0.142234	52	0	0	13.7713	15.6533	10.5133	0.19581	0.643684	0.12	0.16	4	12	13.0833	-0.17475	0.0624	na	0.0638842	
0.0881353	-2.78235	-0.134597	-0.0759509	-0.246365	-0.159121	5.22	0	0	0.141112	na	0.68	0.953333	0.124799	37	0	0	9.79884	10.0267	4.80667	0.033314	0.896966	0.16	0.16	3	11	7.41667	-0.815964	0.0848	na	0.099734	
0.356987	-0.270343	0.510074	0.542181	0.532084	0.574908	2.7	0.342857	0.5	0.389841	na	0.56	0.94	0.138589	36	0	0	9.534	10.4333	7.73333	0.135156	0.475765	0.2	0.24	4	7	9.08333	-0.158054	0.0976	na	0.191693	
-0.531512	-1.20868	-0.205639	-0.362571	-0.187132	-0.377371	-0.92	0.235294	0.307692	0.295076	na	0.64	0.93	0.10414	52	0	0	13.7713	11.8733	12.7933	-0.197476	-0.115212	0.24	0.28	2	15	12.3333	-0.365245	0.1072	na	0.252667	
-1.03276	-0.918835	-2.01387	-2.00332	-2.10985	-2.11952	-4.62333	0.4	0.52381	0.419581	na	0.4	0.87	0.105307	21	0	0	5.5615	3.98	8.60333	-0.407446	-1.32051	0.24	0.48	1	12	6.29167	0.400713	0.1648	na	0.251256	
0.40734	0.163609	0.796313	0.791183	0.880883	0.874104	-5.63	0.282051	0.425	0.370072	na	0.56	0.91	0.141165	40	0	0	10.5933	11.7267	17.3567	0.153291	-0.900354	0.24	0.28	3	6	14.5417	1.26408	0.1264	na	0.0852757	
-1.29178	-3.55306	-0.846465	-1.1565	-1.10135	-1.42209	-7.41	0.121212	0.205882	0.186991	na	0.6	0.933333	0.0749071	34	0	0	9.00434	5.92	13.33	-0.490798	-1.37582	0.2	0.2	1	14	9.625	0.2286	0.104	na	0.506757	
-0.318495	-2.07823	0.584006	0.353925	0.845548	0.541851	-3.75	0.28125	0.393939	0.343647	na	0.6	0.95	0.115311	33	0	0	8.7395	8	11.75	-0.12124	-0.715478	0.16	0.24	2	5	9.875	0.429002	0.088	na	0.25	
0.271243	-0.954481	0.0351607	0.128167	-0.0412596	0.0817402	3.5	0.0833333	0.162162	0.233367	na	0.6	0.946667	0.132632	37	0	0	9.79884	10.5	7	0.102527	0.601414	0.16	0.2	3	10	8.75	-0.359258	0.0912	na	0.380952	
-0.043393	-0.548173	-0.134597	-0.12437	0.163846	0.112257	0.123333	0.0555556	0.108108	0.154007	na	0.56	0.903333	0.122655	37	0	0	9.79884	9.68667	9.56333	-0.016402	0.0211927	0.28	0.32	4	9	9.625	-0.0595444	0.1328	na	0.103235	
-0.213693	-6.24397	-0.0266222	-0.100674	-0.119593	-0.186742	-2.40333	0.0408163	0.08	0.163146	na	0.84	0.986667	0.114857	50	0	0	13.2417	12.5067	14.91	-0.0795316	-0.312254	0.08	0.12	5	14	13.7083	0.12275	0.0528	na	0.0799574	
-0.605619	-3.41991	-1.48584	-1.41991	-1.8678	-1.74596	3.33333	0.15625	0.242424	0.226521	na	0.64	0.95	0.0970538	33	0	0	8.7395	7.33333	4	-0.230538	0.635981	0.16	0.24	2	17	5.66667	-1.16095	0.088	na	0.136364	
0.393899	-1.17319	0.357322	0.432951	0.3488	0.445028	4.21	0.075	0.146341	0.155604	na	0.64	0.95	0.138504	41	0	0	10.8582	11.98	7.77	0.148034	0.658066	0.16	0.2	4	9	9.875	-0.308066	0.088	na	0.0834725	
0.631285	-1.72783	-0.0600275	0.181881	-0.151697	0.140016	1.26333	0.148148	0.25	0.265853	na	0.6	0.953333	0.146521	28	0	0	7.41534	8.67333	7.41	0.243075	0.27966	0.12	0.16	2	8	8.04167	0.271751	0.0848	na	0.115296	
0.685369	-1.57334	0.54256	0.689696	0.574068	0.748442	1.32333	0.146341	0.238095	0.293308	na	0.68	0.966667	0.14929	42	0	0	11.123	13.12	11.7967	0.257245	0.202284	0.12	0.2	5	8	12.4583	0.409694	0.072	na	0.0762195	
1.12282	0.560355	1.07428	1.27862	1.21551	1.44366	-0.42	0.216216	0.315789	0.362707	na	0.56	0.94	0.167811	38	0	0	10.0637	13.04	13.46	0.423757	-0.0704209	0.16	0.28	3	4	13.25	1.06655	0.0976	na	0.153374	
0.477161	1.12156	0.39128	0.491071	0.390249	0.513579	5.11	0.0487805	0.0952381	0.15806	na	0.52	0.94	0.142621	42	0	0	11.123	12.5133	7.40333	0.179097	0.781111	0.16	0.2	3	9	9.95833	-0.357334	0.0976	na	0.0799148	
-0.330355	0.501182	0.88987	0.59351	0.997721	0.651698	-10.3733	0.255814	0.409091	0.302181	na	0.52	0.903333	0.116115	44	0	0	11.6527	10.6467	21.02	-0.123699	-1.51862	0.28	0.28	3	6	15.8333	1.23139	0.1328	na	0.469631	
0.0942747	-1.47096	0.821257	0.695659	0.911934	0.765608	2.58667	0.175	0.243902	0.272383	na	0.64	0.946667	0.130255	41	0	0	10.8582	11.1267	8.54	0.0354301	0.404322	0.2	0.24	3	6	9.83333	-0.321122	0.0912	na	0.269623	
-0.436907	-3.15931	-0.770573	-0.781312	-1.02813	-1.00328	-1.05	0.106383	0.145833	0.193506	na	0.72	0.956667	0.105926	48	0	0	12.712	11.2667	12.3167	-0.16291	-0.141736	0.16	0.2	6	19	11.7917	-0.25103	0.0816	na	0.266272	
-0.159447	-1.3997	0.544435	0.379754	0.574058	0.390173	2.35667	0.0555556	0.108108	0.160718	na	0.6	0.946667	0.120624	37	0	0	9.79884	9.38667	7.03	-0.0602691	0.404952	0.16	0.24	2	7	8.20833	-0.544795	0.0912	na	0.106534	
-0.0593734	-1.51379	0.652932	0.506375	0.693592	0.533406	0.673333	0.0434783	0.0833333	0.17342	na	0.52	0.933333	0.125662	24	0	0	6.356	6.25333	5.58	-0.0231445	0.171017	0.16	0.28	2	4	5.91667	-0.216453	0.104	na	0.159915	
-0.17492	-0.582037	0.245744	0.133422	0.413679	0.255516	-3.88333	0.27027	0.394737	0.370443	na	0.56	0.93	0.118929	38	0	0	10.0637	9.6	13.4833	-0.0660154	-0.651114	0.24	0.32	3	8	11.5417	0.494726	0.1072	na	0.104167	
0.30811	0.878549	-0.113671	0.0215306	-0.219505	-0.0457602	2.23	0.181818	0.235294	0.289629	na	0.48	0.866667	0.1333	34	0	0	9.00434	9.74	7.51	0.117063	0.414045	0.32	0.4	1	10	8.625	-0.139716	0.168	na	0.102669	
0.0914236	-0.892069	0.325624	0.296284	0.307616	0.284504	-3.26333	0.153846	0.259259	0.194831	na	0.52	0.94	0.128202	27	0	0	7.1505	7.32667	10.59	0.0352998	-0.74634	0.16	0.24	2	6	8.95833	0.80845	0.0976	na	0.136488	
0.171896	-1.19977	0.423793	0.40444	0.610105	0.558299	-4.95	0.119048	0.209302	0.235763	na	0.64	0.956667	0.130644	43	0	0	11.3878	11.9	16.85	0.0644404	-0.740312	0.16	0.16	2	8	14.375	0.897796	0.0816	na	0.0840336	
-0.278881	-3.16928	0.737199	0.49408	0.795865	0.523942	0.65	0.04	0.0769231	0.154321	na	0.6	0.95	0.117134	26	0	0	6.88567	6.36667	5.71667	-0.107998	0.153757	0.16	0.24	2	4	6.04167	-0.389399	0.088	na	0.157068	
