mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 02:08:06 2008 

Input data from the file: input.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          100
Seed1:                 111

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1000
N_samples:             20
Mutations:             0
Thetaw:                5
No_rec_males:          0
Recombination:         10


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
-0.511593	-1.6843	0.30558	0.0726704	0.273682	0.0162475	2.71579	0.21875	0.363636	0.297523	na	0.65	0.947368	0.112339	33	0	0	9.3017	8.09474	5.37895	-0.201103	0.498946	0.2	0.3	2	8	6.73684	-0.957608	0.1	na	0.123537	
0.27452	-1.43131	0.0556069	0.138426	-0.0227831	0.0848427	-0.147368	0.153846	0.214286	0.246972	na	0.5	0.894737	0.140161	14	0	0	3.94617	4.24211	4.38947	0.116226	-0.0574242	0.25	0.4	2	4	4.31579	0.274798	0.15	na	0.235732	
-1.07825	-3.28976	-1.82728	-1.86806	-1.89579	-1.97854	-1.38947	0.1875	0.294118	0.248629	na	0.55	0.842105	0.0888631	17	0	0	4.79178	3.41053	4.8	-0.446751	-0.459488	0.4	0.45	0	10	4.10526	-0.440089	0.2	na	0.29321	
-0.0963001	-1.09814	0.627087	0.482553	0.652209	0.500956	0.178947	0.125	0.235294	0.275339	na	0.5	0.910526	0.130189	17	0	0	4.79178	4.66842	4.48947	-0.0399001	0.0591765	0.2	0.25	2	3	4.57895	-0.136437	0.135	na	0.42841	
-0.366269	-1.84351	-0.101104	-0.207988	-0.214718	-0.319012	-0.536842	0.222222	0.368421	0.305612	na	0.55	0.921053	0.115282	19	0	0	5.35552	4.83684	5.37368	-0.150102	-0.161316	0.25	0.3	1	6	5.10526	-0.147057	0.125	na	0.206746	
0.969301	-0.2819	0.93475	1.09443	0.988818	1.17795	1.30526	0.333333	0.6	0.458227	na	0.4	0.836842	0.176352	10	0	0	2.8187	3.6	2.29474	0.429596	0.669185	0.35	0.5	1	1	2.94737	0.122316	0.205	na	0.277778	
-0.81913	-1.67847	-1.38997	-1.42052	-1.29262	-1.37962	-1.45263	0.0769231	0.142857	0.118248	na	0.45	0.794737	0.101531	14	0	0	3.94617	3.06316	4.51579	-0.346801	-0.566039	0.45	0.55	1	7	3.78947	-0.116502	0.245	na	0.32646	
0.444916	-3.44279	1.34244	1.25741	1.43632	1.36061	-0.894737	0	0	0.148181	na	0.5	0.921053	0.159539	8	0	0	2.25496	2.55263	3.44737	0.204593	-0.546164	0.2	0.25	1	0	3	0.827281	0.125	na	0.391753	
-1.06219	-0.628594	-1.37377	-1.48973	-1.33234	-1.50659	-1.13684	0.266667	0.3125	0.315842	na	0.4	0.742105	0.120129	16	0	0	4.50991	3.22105	4.35789	-0.442921	-0.39588	0.5	0.55	1	8	3.78947	-0.483955	0.295	na	0.310458	
0.300532	-3.32964	0.39166	0.424052	0.72138	0.710608	-1.14737	0	0	0.146854	na	0.65	0.947368	0.142821	18	0	0	5.07365	5.47895	6.62632	0.123805	-0.36126	0.2	0.25	3	3	6.05263	0.600235	0.1	na	0.182517	
