mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 01:31:24 2008 

Input data from the file: ex00.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 7354

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1050
N_samples:             25
Thetaw:                5
No_rec_males:          0
Recombination:         10


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
1.15966	-2.06715	0.864564	1.1194	0.941856	1.23105	1.95667	0.227273	0.347826	0.357429	na	0.6	0.96	0.16972	23	0	0	6.09117	8.02	6.06333	0.453718	0.516001	0.12	0.16	2	3	7.04167	0.484783	0.0784	na	0.124688	
-0.49397	-4.84535	-0.445336	-0.537328	-0.578561	-0.663371	-0.0566667	0	0	0.135121	na	0.52	0.906667	0.103315	14	0	0	3.70767	3.18	3.23667	-0.203916	-0.0228669	0.28	0.36	3	5	3.20833	-0.375218	0.1296	na	0.314465	
0.258459	-1.62389	-0.192266	-0.0612712	-0.307331	-0.14021	3.23333	0	0	0.158795	na	0.56	0.923333	0.13105	26	0	0	6.88567	7.36667	4.13333	0.10009	0.764842	0.24	0.28	5	8	5.75	-0.523966	0.1136	na	0.135747	
-0.661976	-4.22347	-1.59699	-1.53217	-1.60194	-1.56011	0.82	0	0	0.0580108	na	0.56	0.936667	0.094025	20	0	0	5.29667	4.32667	3.50667	-0.262399	0.244368	0.16	0.24	0	10	3.91667	-0.787371	0.1008	na	0.231125	
-1.00778	-3.86174	-0.343593	-0.64346	-0.483982	-0.801688	3.06	0.0434783	0.0833333	0.0842504	na	0.56	0.943333	0.0882354	24	0	0	6.356	4.61333	1.55333	-0.392847	0.777196	0.16	0.2	3	8	3.08333	-1.61238	0.0944	na	0.216763	
0.408914	-1.47032	-0.424632	-0.194243	-0.58313	-0.299606	-0.54	0.16	0.307692	0.258787	na	0.56	0.91	0.135792	26	0	0	6.88567	7.64667	8.18667	0.158354	-0.127736	0.24	0.24	1	9	7.91667	0.475673	0.1264	na	0.261552	
0.524457	-1.49455	-0.437411	-0.167466	-0.57897	-0.261051	0.916667	0.0625	0.117647	0.161514	na	0.48	0.9	0.143047	17	0	0	4.50217	5.16667	4.25	0.211478	0.314156	0.24	0.28	2	6	4.70833	0.133615	0.136	na	0.193548	
-0.311653	-1.75742	-0.431863	-0.46211	-0.580148	-0.593979	0.513333	0.105263	0.15	0.17857	na	0.48	0.866667	0.110241	20	0	0	5.29667	4.84	4.32667	-0.123535	0.152978	0.32	0.4	1	7	4.58333	-0.406999	0.168	na	0.206612	
0.182447	-3.72105	-0.103571	-0.0188164	-0.192431	-0.0835364	-0.95	0.1875	0.294118	0.333008	na	0.56	0.946667	0.130668	17	0	0	4.50217	4.73333	5.68333	0.0735686	-0.32558	0.16	0.28	2	5	5.20833	0.457663	0.0912	na	0.211268	
-0.347686	-1.86663	0.72831	0.477393	0.745102	0.48715	0.69	0	0	0.0353315	na	0.32	0.86	0.115543	8	0	0	2.11867	1.88667	1.19667	-0.156899	0.435154	0.28	0.48	1	1	1.54167	-0.64703	0.1744	na	0.530035	
-0.375465	-2.97368	-1.46164	-1.31831	-1.80038	-1.60217	-1.23333	0.0909091	0.130435	0.15103	na	0.56	0.91	0.104774	23	0	0	6.09117	5.46667	6.7	-0.146901	-0.325247	0.24	0.28	2	12	6.08333	-0.00399651	0.1264	na	0.182927	
0.479987	-0.192301	0.441979	0.530935	0.44164	0.54998	1.91667	0.105263	0.2	0.211182	na	0.44	0.926667	0.145258	20	0	0	5.29667	6	4.08333	0.190261	0.571185	0.16	0.24	3	4	5.04167	-0.145493	0.1104	na	0.166667	
0.207008	-3.85923	-0.140583	-0.0393285	-0.239552	-0.109996	2.11667	0.105263	0.2	0.151132	na	0.6	0.953333	0.132061	20	0	0	5.29667	5.6	3.48333	0.0820553	0.630787	0.16	0.2	2	6	4.54167	-0.430772	0.0848	na	0.178571	
0.379738	-1.08642	-0.556723	-0.316766	-0.713671	-0.429365	1.22	0.0666667	0.125	0.134277	na	0.44	0.783333	0.134345	16	0	0	4.23734	4.69333	3.47333	0.154192	0.440186	0.44	0.48	1	6	4.08333	-0.10458	0.248	na	0.213068	
0.134766	-1.66883	0.62568	0.5558	0.653528	0.58271	0.643333	0.235294	0.333333	0.3296	na	0.48	0.89	0.131981	18	0	0	4.767	4.94667	4.30333	0.054002	0.209968	0.24	0.32	1	3	4.625	-0.0880301	0.1456	na	0.202156	
0.548263	0.102434	-0.0539507	0.150363	0.764502	0.835896	-7.49667	0.307692	0.428571	0.497118	na	0.36	0.87	0.145708	14	0	0	3.70767	4.29333	11.79	0.226329	-3.02516	0.24	0.32	1	2	8.04167	3.25672	0.1648	na	0.232919	
0.184772	-1.61486	-0.0109413	0.0573729	-0.0861746	0.00399116	0.11	0	0	0.13112	na	0.48	0.92	0.131006	18	0	0	4.767	5.01333	4.90333	0.07404	0.0359012	0.2	0.2	3	5	4.95833	0.118611	0.1168	na	0.199468	
-0.740207	-2.60345	-0.427771	-0.614148	-0.581606	-0.770021	-1.69667	0.136364	0.26087	0.241928	na	0.52	0.86	0.0955503	23	0	0	6.09117	4.86	6.55667	-0.289607	-0.447435	0.36	0.4	1	8	5.70833	-0.195258	0.1744	na	0.205761	
-0.307103	-4.71025	0.150698	0.0114708	0.101044	-0.0421652	-0.223333	0.0526316	0.1	0.129431	na	0.6	0.956667	0.112951	20	0	0	5.29667	4.84667	5.07	-0.121732	-0.0665555	0.12	0.24	3	5	4.95833	-0.19304	0.0816	na	0.206327	
-0.253485	-2.31916	-0.0577797	-0.138269	-0.143693	-0.218471	1.68	0.25	0.380952	0.324796	na	0.52	0.916667	0.115953	21	0	0	5.5615	5.17333	3.49333	-0.100005	0.479838	0.24	0.28	1	6	4.33333	-0.674017	0.12	na	0.193299	
-1.55371	-3.94972	-1.59699	-1.85336	-1.94253	-2.19442	0.956667	0.157895	0.25	0.225318	na	0.48	0.86	0.0829352	20	0	0	5.29667	3.02	2.06333	-0.61587	0.285096	0.36	0.44	1	11	2.54167	-1.57189	0.1744	na	0.662252	
-0.0508648	-5.24905	0.337434	0.256502	0.316814	0.238133	2.05667	0	0	0.112842	na	0.56	0.936667	0.125729	14	0	0	3.70767	3.65333	1.59667	-0.0209976	0.829936	0.2	0.28	2	3	2.625	-0.813555	0.1008	na	0.273723	
1.1397	0.581798	0.737199	1.01032	0.795865	1.10839	0.68	0.04	0.0769231	0.199659	na	0.48	0.93	0.168701	26	0	0	6.88567	9.00667	8.32667	0.441353	0.160853	0.16	0.2	2	4	8.66667	0.821702	0.1072	na	0.111029	
0.0877372	0.349836	0.564109	0.489225	0.580646	0.505395	2.47667	0.125	0.235294	0.221929	na	0.36	0.803333	0.1311	17	0	0	4.50217	4.61333	2.13667	0.0353784	0.848792	0.4	0.44	1	3	3.375	-0.730514	0.2288	na	0.216763	
-0.0961853	-1.23452	0.969565	0.74829	1.07166	0.820596	0.08	0.04	0.0769231	0.231063	na	0.52	0.866667	0.124985	26	0	0	6.88567	6.70667	6.62667	-0.0372483	0.0189239	0.36	0.44	3	3	6.66667	-0.101042	0.168	na	0.149105	
-0.635033	-3.22691	-1.00264	-1.04064	-1.20932	-1.23169	1.69667	0.0833333	0.153846	0.183533	na	0.44	0.873333	0.102505	13	0	0	3.44283	2.80667	1.11	-0.264757	0.727914	0.28	0.32	1	6	1.95833	-1.17885	0.1616	na	0.356295	
-0.756305	-11.919	-0.686058	-0.830242	-0.903376	-1.03828	-1.14333	0.166667	0.225806	0.197973	na	0.84	0.983333	0.0925472	31	0	0	8.20984	6.55333	7.69667	-0.289101	-0.23089	0.12	0.12	3	12	7.125	-0.432169	0.056	na	0.152594	
-0.806749	-6.97143	-0.437411	-0.643519	-0.192431	-0.476157	-0.623333	0.0625	0.117647	0.130421	na	0.6	0.95	0.0917421	17	0	0	4.50217	3.48	4.10333	-0.325307	-0.213626	0.16	0.2	1	5	3.79167	-0.460474	0.088	na	0.287356	
-0.276129	-0.691936	-0.93143	-0.856763	-1.1139	-1.01693	1.09667	0.1	0.181818	0.204799	na	0.32	0.81	0.112522	11	0	0	2.91317	2.67333	1.57667	-0.117961	0.538911	0.36	0.36	0	5	2.125	-0.707088	0.2224	na	0.374065	
-0.521902	-4.12987	-0.587248	-0.662441	-0.736403	-0.802271	-2.32667	0	0	0.0620419	na	0.48	0.836667	0.10169	13	0	0	3.44283	2.92	5.24667	-0.217591	-0.998201	0.4	0.48	1	5	4.08333	0.508622	0.1968	na	0.342466	
-0.800379	-3.71757	0.387018	0.037631	0.370243	0.00312441	1.68	0	0	0.106394	na	0.4	0.826667	0.0962364	10	0	0	2.64833	2.00667	0.326667	-0.34716	0.890727	0.4	0.52	0	2	1.16667	-1.42286	0.2064	na	0.498339	
-1.46969	-8.16382	-1.46164	-1.71468	-1.49568	-1.80325	0.543333	0.0909091	0.173913	0.128147	na	0.64	0.953333	0.0713646	23	0	0	6.09117	3.64667	3.10333	-0.575019	0.143285	0.16	0.28	2	11	3.375	-1.38533	0.0848	na	0.274223	
-0.222437	-0.0867384	-1.00264	-0.895	-0.736403	-0.686559	-2.97667	0.25	0.384615	0.349792	na	0.32	0.84	0.130073	13	0	0	3.44283	3.22	6.19667	-0.0927383	-1.27707	0.32	0.32	1	5	4.70833	1.00494	0.1936	na	0.310559	
1.1783	0.0917973	0.580063	0.887064	0.590617	0.934111	1.31	0.0909091	0.166667	0.225771	na	0.36	0.776667	0.173149	12	0	0	3.178	4.28	2.97	0.496843	0.600042	0.44	0.48	1	2	3.625	0.376491	0.2544	na	0.233645	
-0.367799	-4.87455	0.403801	0.193038	0.399198	0.170438	0.19	0	0	0.114496	na	0.64	0.946667	0.113312	24	0	0	6.356	5.72	5.53	-0.143373	0.0482573	0.2	0.2	2	5	5.625	-0.360151	0.0912	na	0.174825	
0.0171374	-0.328516	-0.420142	-0.332486	-0.586043	-0.461239	-1.97333	0.0967742	0.1875	0.233062	na	0.52	0.933333	0.124426	32	0	0	8.47467	8.51333	10.4867	0.00653683	-0.387189	0.16	0.28	3	11	9.5	0.397637	0.104	na	0.117463	
0.430836	4.45761	0.160106	0.287	0.342221	0.453819	-9.69	0.225806	0.3125	0.368932	na	0.32	0.796667	0.140336	32	0	0	8.47467	9.44667	19.1367	0.164337	-1.90128	0.36	0.48	4	7	14.2917	2.25591	0.2352	na	0.211715	
0.618463	-5.79639	-0.205724	0.0534543	-0.308789	-0.00657192	0.0433333	0.2	0.25	0.267309	na	0.64	0.946667	0.145292	16	0	0	4.23734	4.98	4.93667	0.251126	0.015635	0.2	0.24	3	5	4.95833	0.489616	0.0912	na	0.200803	
-0.490314	-3.4169	-0.647563	-0.701025	-0.825877	-0.864087	0.393333	0.0588235	0.111111	0.138893	na	0.52	0.883333	0.106547	18	0	0	4.767	4.11333	3.72	-0.196474	0.128374	0.32	0.36	1	7	3.91667	-0.527142	0.152	na	0.486224	
0.622297	2.20038	1.02272	1.05245	1.09199	1.13077	-0.396667	0.181818	0.25	0.28474	na	0.24	0.803333	0.1542	12	0	0	3.178	3.76	4.15667	0.262398	-0.181692	0.32	0.36	1	1	3.95833	0.657246	0.2288	na	0.531915	
0.356083	0.59859	1.23179	1.1271	1.35372	1.23843	-1.17667	0	0	0.111243	na	0.36	0.86	0.143796	17	0	0	4.50217	4.95333	6.13	0.143584	-0.403262	0.32	0.32	3	1	5.54167	0.673695	0.1744	na	0.201884	
-1.1803	-5.58837	-1.25872	-1.44327	-1.52343	-1.70213	0.806667	0	0	0.0706865	na	0.52	0.906667	0.0858255	16	0	0	4.23734	2.82	2.01333	-0.479261	0.291052	0.24	0.44	2	8	2.41667	-1.23638	0.1296	na	0.35461	
-0.385815	-2.55964	0.230269	0.0489225	0.194107	0.00417682	-1.72333	0.125	0.235294	0.173921	na	0.48	0.866667	0.110747	17	0	0	4.50217	4.01333	5.73667	-0.155573	-0.590613	0.32	0.36	3	4	4.875	0.241631	0.168	na	0.249169	
1.54446	-0.425748	1.36125	1.6601	1.52397	1.85535	3.42	0.142857	0.181818	0.297326	na	0.52	0.923333	0.186879	22	0	0	5.82634	8.29333	4.87333	0.606688	0.937849	0.24	0.28	1	1	6.58333	0.400213	0.1136	na	0.120579	
-0.0259012	-2.03497	0.337434	0.265347	0.316814	0.247853	-0.64	0.153846	0.214286	0.27068	na	0.44	0.91	0.126652	14	0	0	3.70767	3.68	4.32	-0.0106923	-0.258262	0.2	0.28	1	3	4	0.219668	0.1264	na	0.271739	
0.980449	0.223198	0.733259	0.947161	0.782236	1.02663	0.3	0.210526	0.3	0.314721	na	0.44	0.896667	0.163144	20	0	0	5.29667	6.73333	6.43333	0.388638	0.0894029	0.28	0.28	2	3	6.58333	0.734116	0.1392	na	0.148515	
-1.78119	-1.51328	-2.76211	-2.87917	-1.60194	-2.01109	-8.71	0.421053	0.45	0.435335	na	0.36	0.683333	0.132595	20	0	0	5.29667	2.68667	11.3967	-0.706042	-2.59566	0.56	0.6	1	10	7.04167	0.995622	0.344	na	2.97767	
0.480178	-1.30179	0.287096	0.405969	0.260925	0.405328	1.77	0.0952381	0.136364	0.260959	na	0.52	0.913333	0.142508	22	0	0	5.82634	6.59333	4.82333	0.188621	0.485378	0.24	0.32	2	5	5.70833	-0.062386	0.1232	na	0.151668	
0.0643216	-1.13904	-0.616663	-0.476084	-0.143693	-0.0898549	-2.18	0.05	0.0952381	0.142288	na	0.48	0.903333	0.124519	21	0	0	5.5615	5.66	7.84	0.0253762	-0.622647	0.24	0.24	2	6	6.75	0.652246	0.1328	na	0.176678	
0.329789	-0.60586	-0.318988	-0.142051	-0.436843	-0.225776	1.36	0	0	0.0933171	na	0.4	0.89	0.134231	15	0	0	3.9725	4.34667	2.98667	0.134956	0.518099	0.2	0.24	1	5	3.66667	-0.218163	0.1456	na	0.230061	
-0.8356	-1.71058	-0.844339	-0.986672	0.17141	-0.2099	-13.4967	0.392857	0.517241	0.506903	na	0.52	0.906667	0.109586	29	0	0	7.68017	5.96	19.4567	-0.320917	-2.89488	0.24	0.24	2	7	12.7083	2.1186	0.1296	na	0.503356	
-1.10667	-3.81219	-1.43893	-1.56364	-1.35205	-1.53498	-2.8	0	0	0.0596696	na	0.48	0.903333	0.0857796	17	0	0	4.50217	3.1	5.9	-0.446242	-0.959604	0.24	0.28	2	8	4.5	-0.0014054	0.1328	na	0.322581	
-1.00572	-2.50317	-0.445336	-0.718648	-0.578561	-0.862626	2.18333	0.153846	0.214286	0.159918	na	0.4	0.826667	0.0871002	14	0	0	3.70767	2.63333	0.45	-0.415175	0.88105	0.4	0.52	0	5	1.54167	-1.62761	0.2064	na	0.379747	
1.18519	-0.384067	0.63332	0.944082	0.675433	1.03335	1.24	0.178571	0.275862	0.302482	na	0.56	0.92	0.168435	29	0	0	7.68017	10.12	8.88	0.455178	0.265966	0.24	0.24	2	5	9.5	0.76678	0.1168	na	0.0988142	
-0.538403	-4.96838	-0.771251	-0.818512	-0.57897	-0.68291	-0.776667	0.0625	0.117647	0.166049	na	0.56	0.933333	0.100836	17	0	0	4.50217	3.82	4.59667	-0.217101	-0.266176	0.2	0.24	1	6	4.20833	-0.190434	0.104	na	0.26178	
-0.586866	-3.48142	-0.318988	-0.467931	-0.436843	-0.585174	1.94667	0	0	0.0597599	na	0.48	0.92	0.10397	15	0	0	3.9725	3.30667	1.36	-0.240157	0.741592	0.24	0.32	2	5	2.33333	-1.16928	0.1168	na	0.302419	
0.800682	1.98204	-0.348806	0.0100863	-0.494509	-0.0657647	2.30333	0.269231	0.444444	0.362177	na	0.4	0.866667	0.154511	27	0	0	7.1505	8.69333	6.39	0.309153	0.526783	0.32	0.4	2	9	7.54167	0.174926	0.168	na	0.345092	
0.0304442	-1.41503	-0.171854	-0.129199	-0.263491	-0.203139	0.03	0	0	0.118139	na	0.4	0.85	0.124517	13	0	0	3.44283	3.47333	3.44333	0.0126928	0.0128708	0.36	0.48	2	4	3.45833	0.0123075	0.184	na	0.287908	
0.25835	0.15226	0.681831	0.645529	0.720485	0.686007	-0.463333	0.0555556	0.105263	0.154532	na	0.4	0.88	0.137497	19	0	0	5.03184	5.39333	5.85667	0.102937	-0.144347	0.28	0.32	1	3	5.625	0.352446	0.1552	na	0.185414	
0.30255	-1.08535	0.733259	0.702997	0.782236	0.753473	1.98	0.0526316	0.1	0.171581	na	0.48	0.89	0.138457	20	0	0	5.29667	5.74	3.76	0.119927	0.590059	0.24	0.28	2	3	4.75	-0.311906	0.1456	na	0.174216	
-0.471893	-2.01899	-0.841855	-0.851885	-0.778376	-0.819047	-0.253333	0.0434783	0.0833333	0.124324	na	0.52	0.87	0.102883	24	0	0	6.356	5.54	5.79333	-0.18395	-0.0643431	0.32	0.32	2	9	5.66667	-0.339623	0.1648	na	0.180505	
-0.828021	-3.5706	-0.587248	-0.770498	-0.736403	-0.920555	0.726667	0.0833333	0.153846	0.138905	na	0.44	0.896667	0.0980494	13	0	0	3.44283	2.61333	1.88667	-0.345218	0.311759	0.24	0.4	2	5	2.25	-0.947234	0.1392	na	0.382653	
0.730409	-1.2502	0.221662	0.443088	0.184001	0.443989	3.44333	0	0	0.165188	na	0.52	0.936667	0.151333	21	0	0	5.5615	6.68	3.23667	0.288161	0.983477	0.16	0.16	4	5	4.95833	-0.331018	0.1008	na	0.149701	
-1.2803	-5.45464	-1.10509	-1.35478	-1.35205	-1.6039	0.01	0	0	0.0128874	na	0.52	0.943333	0.0787445	17	0	0	4.50217	2.88	2.87	-0.516258	0.00342716	0.16	0.28	2	8	2.875	-1.05456	0.0944	na	0.347222	
0.0201282	-7.09684	0.0734594	0.0667789	0.365887	0.303831	-1.29667	0.111111	0.210526	0.190755	na	0.68	0.966667	0.124426	19	0	0	5.03184	5.06	6.35667	0.00801991	-0.403963	0.12	0.16	3	4	5.70833	0.401961	0.072	na	0.197628	
0.0801943	-1.91137	0.337434	0.302938	0.316814	0.289162	0.586667	0	0	0.15672	na	0.44	0.9	0.12901	14	0	0	3.70767	3.79333	3.20667	0.0331052	0.23674	0.24	0.32	2	3	3.5	-0.156049	0.136	na	0.26362	
0.771794	-1.59432	1.24638	1.28781	1.40507	1.4459	5.74	0.111111	0.178571	0.205694	na	0.6	0.963333	0.157322	28	0	0	7.41534	8.95333	3.21333	0.297178	1.27065	0.12	0.16	3	2	6.08333	-0.577927	0.0752	na	0.11169	
-0.283804	-3.47196	-0.93143	-0.859449	-1.1139	-1.01984	1.33333	0	0	0.122442	na	0.44	0.896667	0.112244	11	0	0	2.91317	2.66667	1.33333	-0.12124	0.655211	0.24	0.32	1	5	2	-0.81923	0.1392	na	0.375	
0.615682	-2.61038	0.986017	1.02052	1.07508	1.11596	3.12	0.166667	0.315789	0.337855	na	0.56	0.903333	0.151551	19	0	0	5.03184	5.89333	2.77333	0.245313	0.972004	0.28	0.32	4	2	4.33333	-0.415035	0.1328	na	0.169683	
-0.832501	-10.205	-1.17555	-1.25227	-1.45447	-1.50992	-0.426667	0.05	0.0952381	0.121789	na	0.72	0.966667	0.0872769	21	0	0	5.5615	4.28667	4.71333	-0.328439	-0.121864	0.16	0.24	2	10	4.5	-0.582551	0.072	na	0.233281	
0.806545	-0.384151	-0.192266	0.138186	-0.307331	0.0856017	2.02333	0.12	0.153846	0.236476	na	0.52	0.923333	0.151229	26	0	0	6.88567	8.38667	6.36333	0.312339	0.478618	0.2	0.24	3	8	7.375	0.225763	0.1136	na	0.119237	
0.738282	2.23121	1.2666	1.2919	1.43147	1.45315	-4.51667	0.214286	0.37931	0.382339	na	0.4	0.89	0.156143	29	0	0	7.68017	9.2	13.7167	0.283541	-0.968773	0.24	0.24	3	2	11.4583	1.59192	0.1456	na	0.217391	
-0.140383	0.301413	0.550434	0.393365	0.574991	0.403166	2.01	0.0384615	0.0740741	0.167488	na	0.44	0.856667	0.120911	27	0	0	7.1505	6.88	4.87	-0.0542035	0.459696	0.36	0.44	2	5	5.875	-0.570397	0.1776	na	0.145349	
-0.710342	-1.88307	-0.965873	-1.03809	-0.825877	-0.951893	0.0566667	0.176471	0.333333	0.198242	na	0.44	0.893333	0.101009	18	0	0	4.767	3.82	3.76333	-0.284641	0.0184946	0.28	0.36	2	7	3.79167	-0.604632	0.1424	na	0.26178	
1.00553	0.711512	1.16127	1.30143	1.26377	1.42147	-0.44	0.214286	0.4	0.405138	na	0.36	0.86	0.168286	15	0	0	3.9725	5.11333	5.55333	0.411481	-0.16762	0.32	0.44	2	1	5.33333	0.970729	0.1744	na	0.391134	
-0.396338	-2.57463	-0.771251	-0.767707	-0.965508	-0.939784	2.08333	0	0	0.0795488	na	0.48	0.916667	0.109734	17	0	0	4.50217	4	1.91667	-0.159816	0.713991	0.2	0.4	1	7	2.95833	-1.00055	0.12	na	0.25	
-0.49631	-3.73106	-0.103571	-0.261547	-0.192431	-0.352941	1.99667	0.0625	0.117647	0.101962	na	0.52	0.93	0.10744	17	0	0	4.50217	3.87333	1.87667	-0.200128	0.684289	0.2	0.24	2	5	2.875	-1.05456	0.1072	na	0.258176	
0.753924	-0.60306	1.4905	1.47825	1.70142	1.6757	-0.99	0.172414	0.233333	0.271963	na	0.56	0.936667	0.157913	30	0	0	7.945	9.54667	10.5367	0.288848	-0.205946	0.16	0.2	3	1	10.0417	0.85865	0.1008	na	0.104749	
0.888884	-0.0469025	0.157707	0.45165	0.107764	0.454704	-0.293333	0.185185	0.25	0.412386	na	0.52	0.896667	0.155537	28	0	0	7.41534	9.18667	9.48	0.342264	-0.0649343	0.28	0.32	3	7	9.33333	0.832177	0.1392	na	0.108853	
-1.01325	-3.42843	-0.656999	-0.899513	-0.58313	-0.885535	0.166667	0.08	0.115385	0.141299	na	0.56	0.943333	0.0877901	26	0	0	6.88567	5	4.83333	-0.392384	0.0394248	0.16	0.16	2	9	4.91667	-0.908442	0.0944	na	0.2	
-1.09039	-4.60255	-0.647563	-0.916174	-0.825877	-1.10356	-3.37333	0.0588235	0.111111	0.127485	na	0.52	0.886667	0.0849257	18	0	0	4.767	3.31333	6.68667	-0.43693	-1.10097	0.32	0.36	1	7	5	0.144441	0.1488	na	0.301811	
0.609562	0.258926	0.287096	0.452753	0.260925	0.457902	3.68333	0.238095	0.409091	0.313182	na	0.44	0.906667	0.147149	22	0	0	5.82634	6.8	3.11667	0.239445	1.01006	0.24	0.32	2	5	4.95833	-0.458899	0.1296	na	0.147059	
-0.18654	-1.6861	-0.907722	-0.803794	-1.11855	-0.981406	0.693333	0.0666667	0.125	0.205243	na	0.44	0.886667	0.112898	16	0	0	4.23734	4.01333	3.32	-0.0757445	0.25016	0.24	0.32	1	7	3.66667	-0.38753	0.1488	na	0.498339	
-0.200129	-2.93767	-1.0556	-0.926635	-1.31788	-1.14306	1.26333	0	0	0.0380475	na	0.56	0.936667	0.112248	22	0	0	5.82634	5.50667	4.24333	-0.0786135	0.346438	0.16	0.24	1	10	4.875	-0.502956	0.1008	na	0.181598	
0.234778	-0.794102	-0.647563	-0.441054	-0.825877	-0.574728	-0.256667	0	0	0.0670777	na	0.44	0.853333	0.133671	18	0	0	4.767	5.08	5.33667	0.0940781	-0.0837695	0.36	0.36	2	7	5.20833	0.273591	0.1808	na	0.19685	
0.604825	-0.457723	0.62568	0.724333	0.653528	0.770295	0.0633333	0.0588235	0.111111	0.153538	na	0.44	0.88	0.149244	18	0	0	4.767	5.57333	5.51	0.24236	0.0206704	0.28	0.28	3	3	5.54167	0.480232	0.1552	na	0.179426	
-0.206917	-1.47166	0.230269	0.112898	0.194107	0.0751827	2.06333	0	0	0.0460725	na	0.44	0.89	0.118468	17	0	0	4.50217	4.24	2.17667	-0.0834355	0.707136	0.28	0.28	2	4	3.20833	-0.83853	0.1456	na	0.235849	
-0.910367	-2.17993	-0.0109413	-0.335273	-0.0861746	-0.433041	-3.31	0.294118	0.333333	0.323892	na	0.44	0.77	0.0903675	18	0	0	4.767	3.55333	6.86333	-0.364793	-1.0803	0.48	0.52	0	5	5.20833	0.273591	0.2608	na	0.562852	
-1.52372	-1.52753	-1.61949	-1.85743	-1.92162	-2.15778	-4.17333	0.307692	0.5	0.351733	na	0.32	0.716667	0.0885253	14	0	0	3.70767	2.08	6.25333	-0.62901	-1.68408	0.52	0.64	0	8	4.16667	0.344908	0.312	na	0.480769	
-0.0762739	-2.76017	0.580063	0.446038	0.590617	0.453399	-0.62	0.0909091	0.166667	0.273313	na	0.44	0.856667	0.127047	12	0	0	3.178	3.10667	3.72667	-0.0321617	-0.283989	0.36	0.44	1	2	3.41667	0.20102	0.1776	na	0.321888	
-1.13297	-1.8888	-0.437411	-0.760181	-0.57897	-0.9189	-0.783333	0.1875	0.294118	0.227204	na	0.4	0.846667	0.0898886	17	0	0	4.50217	3.06667	3.85	-0.456851	-0.268461	0.36	0.4	0	6	3.45833	-0.676506	0.1872	na	0.326087	
-0.641688	-5.63391	-1.41804	-1.38126	-1.68223	-1.61997	0.266667	0.0833333	0.153846	0.136978	na	0.52	0.926667	0.0977861	13	0	0	3.44283	2.8	2.53333	-0.267532	0.114407	0.2	0.36	3	7	2.66667	-0.616358	0.1104	na	0.357143	
-0.505537	-1.10314	-0.505745	-0.592449	-0.677551	-0.751956	1.76	0.125	0.2	0.213264	na	0.48	0.886667	0.104182	25	0	0	6.62084	5.71333	3.95333	-0.196394	0.431121	0.28	0.28	2	9	4.83333	-0.851746	0.1488	na	0.175029	
0.400449	0.239616	0.81091	0.800764	0.886147	0.876138	1.51	0.037037	0.0714286	0.155595	na	0.48	0.943333	0.142636	28	0	0	7.41534	8.21333	6.70333	0.154192	0.334264	0.12	0.2	3	4	7.45833	0.0186554	0.0944	na	0.121753	
0.224289	-2.05394	0.496274	0.483069	0.500974	0.495085	-3.48667	0.133333	0.1875	0.238047	na	0.48	0.916667	0.134871	16	0	0	4.23734	4.50667	7.99333	0.0910724	-1.25802	0.16	0.2	2	3	6.25	1.36676	0.12	na	0.221893	
-0.510478	-1.50202	0.421143	0.160851	0.413461	0.135926	-1.96333	0.142857	0.266667	0.233559	na	0.4	0.89	0.10732	15	0	0	3.9725	3.39333	5.35667	-0.208897	-0.747941	0.24	0.36	1	3	4.375	0.287116	0.1456	na	0.294695	
-0.489089	-2.88341	0.150698	-0.0540767	0.782236	0.434484	-2.42333	0.0526316	0.1	0.113407	na	0.52	0.93	0.10826	20	0	0	5.29667	4.58	7.00333	-0.193869	-0.722177	0.2	0.24	2	3	5.79167	0.282425	0.1072	na	0.218341	
1.0087	1.88017	1.07433	1.23092	1.15525	1.33198	1.32333	0.5	0.615385	0.529569	na	0.28	0.796667	0.168879	13	0	0	3.44283	4.45333	3.13	0.420544	0.567744	0.32	0.4	1	1	3.79167	0.277009	0.2352	na	0.449102	
-1.21792	-5.23128	-1.61949	-1.74908	-1.92162	-2.03871	1.73	0.0769231	0.142857	0.113726	na	0.48	0.856667	0.0819992	14	0	0	3.70767	2.40667	0.676667	-0.50277	0.698114	0.28	0.56	2	8	1.54167	-1.62761	0.1776	na	0.415512	
-1.24873	-5.36784	-1.43893	-1.61444	-1.73859	-1.90463	0.09	0	0	0.0593186	na	0.52	0.836667	0.0744158	17	0	0	4.50217	2.92	2.83	-0.503528	0.0308444	0.4	0.52	1	9	2.875	-1.05456	0.1968	na	0.342466	
