mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 02:01:05 2008 

Input data from the file: ex18.txt

Print_neuttest:        2
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 670

N_loci:                4
Factorn_chr:           1.000000 1.000000 1.000000 1.000000
N_sites:               1050 560 2456 1000
N_samples:             30 10 24 12
Thetaw:                10 5 35 8.5
No_rec_males:          0
Recombination:         10 0 30 56

Pop_size:              1.00E+06
Ifselection:           0 0 1 0
Pop_sel:               0 0 20000 0
Sel_nt:                0 0 200 0
Sinit:                 0 0 -0.01 0

Recombination parameter value for the studied region and all the region until the selective position.


Neutral tests (excluding multiple hits positions)
avg(TD)	var(TD)	avg(Fs)	var(Fs)	avg(FD*)	var(FD*)	avg(FF*)	var(FF*)	avg(FD)	var(FD) 	avg(FF)	var(FF)	avg(H)	var(H)	avg(B)	var(B)	avg(Q)	var(Q)	avg(ZA)	var(ZA)	avg(Fst)	var(Fst)	avg(Kw)	var(Kw) 	avg(Hw)	var(Hw)	avg(R2)	var(R2)	avg(S)	var(S)	avg(pi_w)	var(pi_w)	avg(pi_b)	var(pi_b)	avg(ThetaWatt)	var(thetaWatt)	avg(ThetaTaj)	var(ThetaTaj)	avg(ThetaFW)	var(ThetaFW)	avg(D/Dmin)	var(D/Dmin)	avg(Hnorm)	var(Hnorm)	avg(maxhap)	var(maxhap)	avg(maxhap1)	var(maxhap1)	avg(Rm)	var(Rm)	avg(theta_fl)	var(theta_fl)	avg(theta_l)	var(theta_l)	avg(zeng_E)	var(zeng_E)	avg(EW-test)	var(EW-test)	avg(Fstw)	var(Fstw)	avg(Pwh)	var(Pwh)
-0.249174	0.0381758	-3.115	3.85154	-0.152376	0.119066	-0.209986	0.103783	-0.311844	0.151086	-0.356836	0.121424	4.04976	5.35755	0.0582848	0.0021018	0.102587	0.00669909	0.152075	0.0022453	na	na	0.783333	0.0253704	0.959726	0.00230028	0.123982	0.000451968	52.5	2945.67	0	0	0	0	14.4803	198.862	13.4514	174.423	9.40165	121.395	-0.0977713	0.0064164	0.673448	0.111558	0.170833	0.00858796	0.216667	0.0198148	6	34	15.75	172.25	11.4265	146.57	-0.912212	0.0695533	0.101458	0.00474668	na	na	0.136884	0.0111973	
0.0461378	0.175114	-1.92259	7.73067	0.0660804	0.0352408	0.0667677	0.0577624	-0.0570972	0.0600902	-0.0350082	0.0905074	0.371643	13.0175	0.104815	0.0012176	0.184333	0.00224552	0.2316	0.00219067	na	na	0.745833	0.0643287	0.9411	0.00408901	0.135157	0.000651782	47.75	1622.25	0	0	0	0	13.5825	106.254	13.5196	104.341	13.148	132.445	0.0261213	0.0391062	0.105089	0.447864	0.191667	0.0156481	0.2	0.0183333	5.75	20.9167	14.5	145.667	13.3338	115.139	-0.102161	0.698609	0.119653	0.00451715	na	na	0.178707	0.00766498	
0.183486	0.446982	-0.526024	10.14	0.436523	0.496854	0.4227	0.595949	0.574765	0.474873	0.540135	0.62139	1.94843	62.6757	0.147495	0.00304672	0.237391	0.00557192	0.262395	0.00197575	na	na	0.720833	0.0428472	0.934237	0.00442994	0.141167	0.000480154	64.75	4649.58	0	0	0	0	17.9813	314.555	20.9014	580.601	18.953	281.767	0.0567271	0.0642642	-0.170488	0.406591	0.220833	0.0180324	0.266667	0.0251852	5.25	20.25	10.25	40.9167	19.9272	415.515	0.367201	0.108606	0.125486	0.00594734	na	na	0.110137	0.00427614	
0.0147716	0.020695	-2.24571	2.67043	-0.203113	0.0181111	-0.159129	0.00786318	-0.122725	0.155959	-0.0936891	0.089366	-0.765429	5.89861	0.187546	0.00584755	0.288111	0.0110466	0.298174	0.00919306	na	na	0.741667	0.0128704	0.943259	0.0043648	0.134528	0.000272329	46.5	2241.67	0	0	0	0	12.7768	150.673	12.8121	151.179	13.5775	133.752	0.00707039	0.00464362	-0.153725	0.515028	0.197917	0.0189063	0.260417	0.0282118	3.75	14.25	14.25	239.583	13.1948	140.991	0.173796	0.398685	0.116424	0.00743285	na	na	0.163996	0.00991301	
-0.366995	0.937508	-2.56896	6.46656	-0.322868	1.40557	-0.381306	1.58136	-0.0122891	0.591843	-0.156582	0.885298	-4.69077	66.6585	0.299373	0.0309329	0.381238	0.0290067	0.361409	0.0247509	na	na	0.810417	0.030897	0.971552	0.000512848	0.152564	0.0015602	59.5	2753.67	0	0	0	0	16.632	178.77	16.0456	210.632	20.7363	119.158	-0.185104	0.208717	-0.884803	1.51387	0.154167	0.00247685	0.225	0.00935185	3.75	10.9167	16	162.667	18.391	148.23	0.628878	0.400853	0.0911458	0.00153997	na	na	0.71629	1.40415	
-0.136083	0.177053	-2.08353	6.00715	0.0657544	0.548903	0.000441054	0.496149	0.0624737	1.089	-0.0221348	1.02794	-0.60699	11.3182	0.0886003	0.00414335	0.151842	0.010912	0.190969	0.00415261	na	na	0.70625	0.0153414	0.943642	0.00274243	0.133048	0.000383374	42.25	1850.92	0	0	0	0	11.9262	124.822	11.4909	107.406	12.0979	156.975	-0.0638753	0.0408931	0.0707708	0.541771	0.179167	0.00803241	0.233333	0.0172222	4	10.6667	10	66.6667	11.7944	129.361	-0.151541	0.975176	0.116424	0.00524026	na	na	0.155688	0.00790998	
-0.380716	1.22305	-0.788374	8.8952	-0.596759	1.33857	-0.598705	1.67127	-0.754775	1.82191	-0.782604	2.39476	0.158099	3.20722	0.179997	0.0301905	0.241113	0.0332413	0.28316	0.0258554	na	na	0.658333	0.0889815	0.844401	0.0463309	0.144814	0.000862135	51	2918.67	0	0	0	0	14.4481	195.266	14.3001	247.91	14.142	216.248	-0.205169	0.262086	-0.0299295	0.138987	0.3125	0.0746991	0.345833	0.102477	3.5	15	16	69.3333	14.2211	231.277	-0.268617	0.319316	0.207014	0.0457041	na	na	0.399945	0.340792	
0.402161	0.397343	-1.50985	0.286951	0.303058	0.618531	0.388678	0.71403	0.307332	1.06427	0.406041	1.23602	3.85315	19.3518	0.145792	0.0158687	0.237068	0.0373161	0.273258	0.0121291	na	na	0.74375	0.0195081	0.95599	0.00110138	0.153701	0.000833302	52.5	3764.33	0	0	0	0	14.4477	258.349	15.8337	284.623	11.9805	161.016	0.154117	0.0827417	0.509009	0.0575435	0.179167	0.00803241	0.204167	0.018588	4.75	32.25	11.5	190.333	13.9071	217.981	-0.15918	0.439551	0.105243	0.00306778	na	na	0.186332	0.0102791	
0.0386351	0.0439112	-1.75136	1.21378	0.0786397	0.444686	0.0755999	0.321817	0.164015	0.496679	0.144711	0.342945	1.56366	2.75945	0.0940315	0.0143467	0.139107	0.0302603	0.185218	0.0118071	na	na	0.7125	0.0380324	0.945271	0.00230444	0.136363	0.000122026	43.25	2165.58	0	0	0	0	12.0669	147.401	12.2353	147.879	10.6716	137.819	0.00908075	0.0100606	0.242779	0.191824	0.179167	0.00803241	0.2125	0.0180324	3.5	13.6667	8.5	21.6667	11.4535	142.159	-0.197959	0.0886739	0.115417	0.00370378	na	na	0.155397	0.0161439	
-0.20865	0.989733	-1.89707	2.30083	-0.334121	1.16844	-0.327976	1.49502	-0.514242	1.70292	-0.508684	2.15376	0.655573	1.53461	0.0930517	0.00436966	0.138291	0.00929611	0.206202	0.00382966	na	na	0.7875	0.0180324	0.958262	0.000640533	0.126191	0.000864842	54	2340	0	0	0	0	15.0136	152.351	14.1435	103.303	13.4879	118.35	-0.117657	0.16458	0.152816	0.022253	0.208333	0.00398148	0.233333	0.0125926	3.5	8.33333	19.75	498.25	13.8157	110.443	-0.322286	0.656191	0.103576	0.00159782	na	na	0.223983	0.0364387	
-0.248457	0.273934	-2.31652	3.43878	-0.28833	0.3898	-0.31641	0.460708	-0.432356	0.749897	-0.452078	0.85537	3.35875	6.13473	0.0918498	0.00107156	0.16023	0.00333399	0.198759	0.00284622	na	na	0.789583	0.00173032	0.96515	0.000468462	0.122175	0.000772251	50	1507.33	0	0	0	0	14.0902	93.8227	12.9043	60.484	9.54552	33.0695	-0.106894	0.0554976	0.421835	0.0390105	0.172917	0.00793403	0.20625	0.0170081	5.5	15	18.25	280.25	11.2249	45.2431	-0.655805	0.361804	0.0967361	0.00242162	na	na	0.123839	0.00553504	
0.152791	1.00023	-1.1883	4.40227	0.0617561	1.00242	0.110794	1.33442	0.116339	1.45886	0.153426	1.94056	2.05013	8.26639	0.137479	0.00341057	0.222675	0.00676706	0.242803	0.0136058	na	na	0.741667	0.0128704	0.962939	0.00047719	0.139555	0.0014142	58	3764.67	0	0	0	0	16.0741	252.951	19.5623	553.576	17.5122	501.08	0.0290474	0.157695	0.261881	0.381017	0.145833	0.00247685	0.170833	0.00858796	5	54.6667	10	4.66667	18.5372	525.261	-0.0820448	1.54643	0.0988889	0.00222058	na	na	0.198866	0.00424481	
-0.40265	0.592324	-2.56846	8.93625	-0.320687	0.284931	-0.406982	0.481017	-0.353272	0.235037	-0.449305	0.46346	0.884488	0.0748244	0.123962	0.00687696	0.201178	0.0182571	0.2094	0.0144056	na	na	0.720833	0.0428472	0.945436	0.00246196	0.122488	0.00203956	51	3196.67	0	0	0	0	14.2146	220.767	13.3957	247.651	12.5112	250.039	-0.150343	0.0881672	0.261931	0.0924721	0.185417	0.00983218	0.235417	0.0239988	4.25	24.9167	17.25	317.583	12.9535	248.826	-0.615821	0.35847	0.115417	0.00344658	na	na	0.192071	0.0223333	
-0.451733	0.187039	-1.69639	5.48572	-0.540965	0.815454	-0.592783	0.757046	-0.530122	0.935507	-0.63278	0.933867	-5.41961	100.977	0.245509	0.0110939	0.310317	0.0139501	0.3061	0.0100034	na	na	0.71875	0.031684	0.929283	0.00760417	0.1433	0.00153083	48.5	1749.67	0	0	0	0	13.5142	112.213	12.1373	83.6435	17.557	365.25	-0.205339	0.0443421	-0.287091	0.700834	0.222917	0.0148785	0.2625	0.00969907	4	8.66667	16.25	174.917	14.8472	199.203	-0.0941442	1.02837	0.129375	0.0102854	na	na	0.49892	0.507519	
0.600794	0.416553	-0.248335	10.5	0.910165	0.204528	0.934198	0.31199	1.00843	0.305901	1.06105	0.488889	4.37975	26.4169	0.172472	0.034883	0.235215	0.0464866	0.284769	0.0402001	na	na	0.666667	0.0622222	0.946375	0.00147695	0.164634	0.00186811	42.5	1040.33	0	0	0	0	12.467	68.4181	13.5729	56.5036	9.19317	13.2842	0.273864	0.0934766	0.533668	0.11998	0.164583	0.0032581	0.235417	0.00353588	2.75	12.9167	7.25	68.25	11.383	28.2897	-0.034616	0.464399	0.114826	0.0019475	na	na	0.247888	0.0676574	
0.230847	0.188821	-0.793776	1.87204	0.0859885	0.261182	0.139454	0.304109	0.00553226	0.367099	0.0939765	0.423998	-0.9046	25.5197	0.117138	0.00565174	0.196783	0.0086295	0.257297	0.00495514	na	na	0.729167	0.00710648	0.95228	0.000767074	0.14441	0.00109974	54.5	2460.33	0	0	0	0	15.1766	160.689	15.5513	160.999	16.4559	314.174	0.114533	0.0364633	0.192248	0.268988	0.191667	0.00546296	0.208333	0.00398148	5.25	24.9167	15.5	193.667	16.0036	231.206	-0.0102263	0.200842	0.108785	0.00259428	na	na	0.148211	0.0131798	
0.0969582	0.077234	-1.33463	2.37725	-0.100984	0.101509	-0.045748	0.127002	-0.138844	0.0683754	-0.0750852	0.113248	4.81914	28.7405	0.118291	0.00108021	0.195368	0.00206608	0.210298	0.00284597	na	na	0.754167	0.00321759	0.951444	0.00104826	0.138134	7.22523e-05	53.25	1834.25	0	0	0	0	14.9105	115.342	15.531	129.331	10.7118	37.9189	0.0287342	0.0117447	0.435946	0.155277	0.19375	0.00932292	0.202083	0.00751736	4.75	16.9167	15.5	109.667	13.1214	76.4399	-0.35706	0.102981	0.109236	0.00365089	na	na	0.189381	0.00891706	
0.119028	0.0589219	-1.73028	5.84583	0.266342	0.1858	0.264652	0.166975	0.253247	0.235899	0.266262	0.23984	1.94169	7.3633	0.120506	0.00201831	0.187658	0.00371544	0.215404	0.00287188	na	na	0.714583	0.0448322	0.940238	0.00452074	0.141534	0.000710363	49.5	3212.33	0	0	0	0	13.7907	218.659	14.3055	244.216	12.3638	167.179	0.051564	0.0132359	0.191322	0.00932095	0.1875	0.00803241	0.23125	0.014647	4	29.3333	12.75	207.583	13.3347	203.856	-0.0983197	0.0633226	0.119549	0.00683286	na	na	0.210648	0.0269796	
0.00423519	0.652261	-2.38063	3.11231	-0.411118	0.677652	-0.322636	0.799971	-0.485906	0.895038	-0.389945	1.1036	-3.48353	88.1641	0.128118	0.00156909	0.204723	0.00181583	0.238882	0.00380027	na	na	0.775	0.00916667	0.962939	0.00047719	0.13147	0.00123682	58.75	5488.25	0	0	0	0	16.2377	380.291	15.2611	264.08	18.7446	651.42	-0.0150856	0.131515	0.131888	0.448356	0.170833	0.00858796	0.197917	0.00557292	5.5	27	20.25	706.917	17.0028	435.709	-0.0933103	0.826235	0.0988889	0.00222058	na	na	0.19359	0.0180759	
-0.0587831	1.13995	-2.6791	4.31107	-0.272744	0.683912	-0.250144	1.01567	-0.40185	1.00934	-0.353379	1.52528	2.41235	7.11984	0.080235	0.0047535	0.127672	0.0101895	0.192847	0.0219292	na	na	0.735417	0.0262211	0.942372	0.00193062	0.137556	0.00248726	52.5	3305.67	0	0	0	0	14.4575	227.274	14.3673	220.988	11.955	149.916	-0.0315641	0.242351	0.320334	0.0174694	0.208333	0.00861111	0.291667	0.0300926	4.5	13.6667	17.25	415.583	13.1612	183.672	-0.340121	0.788139	0.117674	0.00448348	na	na	0.2278	0.0624191	
-0.324736	0.648007	-0.960098	6.61451	-0.572206	0.135403	-0.560007	0.291929	-0.35704	0.337066	-0.408501	0.379439	-4.99839	126.662	0.241623	0.0224613	0.345911	0.0247506	0.315206	0.0274604	na	na	0.708333	0.025463	0.935788	0.00391562	0.135754	0.00121076	61.5	4225.67	0	0	0	0	17.0624	283.841	15.4023	186.747	20.4007	580.799	-0.158717	0.105227	-0.2477	0.386946	0.197917	0.00557292	0.247917	0.029184	5.5	33.6667	19.75	346.25	17.9015	352.107	-0.0106022	0.217966	0.123646	0.00646922	na	na	0.258476	0.0365664	
0.198339	0.269875	-1.88934	4.17034	0.340204	0.0697115	0.353319	0.133769	0.299507	0.117761	0.334467	0.221882	-2.8491	71.7838	0.136018	0.0200395	0.191744	0.0242293	0.250011	0.0141047	na	na	0.779167	0.0228472	0.959855	0.00134851	0.142074	0.000523143	53.75	2510.92	0	0	0	0	14.9987	167.954	15.9235	176.87	18.7726	453.368	0.0690446	0.0585021	0.00625651	0.359895	0.170833	0.00858796	0.245833	0.0324769	5.75	16.25	13	164.667	17.3481	297.173	0.186231	0.476156	0.10184	0.0027441	na	na	0.145971	0.011064	
-0.447143	0.0500911	-2.05309	4.0813	-0.00995351	0.254	-0.163873	0.18663	-0.082183	0.385541	-0.254728	0.29778	-3.05382	39.4102	0.105212	0.00710996	0.171747	0.0195125	0.215631	0.00306037	na	na	0.71875	0.0272396	0.922003	0.00951553	0.118331	0.000396707	53.75	4154.25	0	0	0	0	14.7807	286.408	13.2001	236.233	16.2539	465.29	-0.187476	0.00740617	0.00530938	0.408865	0.239583	0.0305266	0.258333	0.0262037	4.75	39.5833	15.25	344.25	14.727	340.909	-0.38033	0.339275	0.136042	0.0121533	na	na	0.187767	0.0121991	
-0.354985	0.155825	-1.87282	0.549562	-0.556155	0.258779	-0.574011	0.254206	-0.764086	0.450335	-0.774944	0.480313	0.607548	2.45238	0.130873	0.00285728	0.215376	0.0049301	0.23447	0.00214035	na	na	0.758333	0.0400926	0.945219	0.00323136	0.116873	0.000335889	57.75	3612.92	0	0	0	0	16.2351	243.66	15.636	260.852	15.0284	311.645	-0.155625	0.0315091	0.235668	0.107352	0.214583	0.0156655	0.258333	0.0262037	6	44.6667	21.25	393.583	15.3322	285.635	-0.540018	0.387217	0.115104	0.00529006	na	na	0.129911	0.00378374	
0.0938089	0.30758	-0.797514	3.2748	0.308349	0.0725721	0.266236	0.0968428	0.33344	0.0597176	0.299107	0.117827	2.22352	7.12178	0.166777	0.0122003	0.262151	0.0377691	0.283523	0.0209887	na	na	0.710417	0.0420081	0.932975	0.00318826	0.141024	0.00134413	51.75	2613.58	0	0	0	0	14.563	172.907	14.6162	172.867	12.3927	129.694	0.0606554	0.0551456	0.245206	0.118732	0.222917	0.0148785	0.310417	0.0257118	3.75	14.9167	12.75	165.583	13.5045	149.5	-0.171057	0.626149	0.12691	0.0044222	na	na	0.329659	0.219073	
-0.0828366	0.00293794	-1.32721	4.86275	0.297882	0.200809	0.222407	0.138544	0.303311	0.268395	0.229801	0.195995	-2.73827	27.8579	0.21284	0.0326398	0.286141	0.0243636	0.316921	0.0407375	na	na	0.758333	0.0334259	0.944592	0.00470242	0.1342	0.000370337	72.5	7027.67	0	0	0	0	20.2691	476.811	19.7894	448.81	22.5276	505.064	-0.0350847	0.00068191	-0.42005	1.12348	0.195833	0.0196991	0.245833	0.0569213	6.5	55	19	550	21.1585	469.972	0.39226	1.20465	0.115347	0.00730131	na	na	0.548949	0.694262	
0.162207	0.386473	-1.54073	8.63303	0.26951	0.609622	0.262126	0.682006	0.206255	0.857574	0.232613	0.984152	3.14574	5.79033	0.108647	0.011673	0.187427	0.0360319	0.20424	0.0199627	na	na	0.683333	0.0418519	0.93072	0.00529173	0.14733	0.00252755	48.5	2779.67	0	0	0	0	13.3239	189.06	13.0156	173.184	9.86982	148.88	0.10446	0.0853652	0.500644	0.0960039	0.2	0.00444444	0.258333	0.0262037	4.75	16.9167	14	259.333	11.4427	159.585	-0.402083	0.506861	0.12816	0.00810233	na	na	0.137478	0.00904058	
-0.0585564	0.297728	-2.20306	5.92941	-0.0722061	0.25521	-0.0896383	0.31989	-0.147493	0.259383	-0.152305	0.351056	3.15857	0.799907	0.0772059	0.00383499	0.13237	0.0106159	0.19099	0.0118636	na	na	0.78125	0.0254803	0.959943	0.00141337	0.131922	0.00130753	51.5	1813.67	0	0	0	0	14.4593	115.638	13.6526	92.2335	10.4941	82.0228	-0.00120768	0.0603102	0.502219	0.0647956	0.16875	0.00881366	0.179167	0.00803241	4.75	16.9167	15.25	104.25	12.0733	86.9282	-0.595672	0.11299	0.101771	0.00277232	na	na	0.18265	0.0186941	
0.657431	0.939906	0.8571	7.13124	0.433435	0.435644	0.553436	0.686171	0.496816	0.570678	0.663821	0.972039	-0.580852	6.83495	0.265525	0.0924749	0.32016	0.0754145	0.368449	0.0786012	na	na	0.652083	0.0267766	0.920924	0.00495757	0.164745	0.00355208	62.5	3347.67	0	0	0	0	17.5528	218.526	19.0079	211.607	19.5888	289.869	0.31388	0.214568	0.0345479	0.0661811	0.227083	0.0165451	0.245833	0.0121065	5.75	29.5833	15.75	346.917	19.2984	249.029	0.529388	0.82491	0.137083	0.00842004	na	na	0.464422	0.513486	
-0.179726	0.0599884	-2.40316	8.26899	0.0106589	0.649979	-0.0432863	0.538012	-0.0764993	0.89991	-0.113665	0.737245	1.88947	2.11715	0.143501	0.00239916	0.219333	0.00451917	0.236505	0.00287237	na	na	0.766667	0.0348148	0.958254	0.00243237	0.132199	0.000608053	50.25	2010.25	0	0	0	0	14.0222	130.477	13.4187	127.434	11.5293	138.09	-0.0689972	0.010544	0.324628	0.0992958	0.158333	0.010463	0.197917	0.00557292	4.5	23	14.5	125.667	12.474	132.233	-0.496707	0.258518	0.103056	0.00430895	na	na	0.328235	0.0794722	
0.526521	0.334285	-1.04328	4.17346	0.241058	0.286966	0.375889	0.380303	0.287925	0.2482	0.45085	0.387329	1.68363	1.64678	0.180149	0.0149248	0.278663	0.0233581	0.315008	0.00675796	na	na	0.702083	0.0397396	0.941222	0.00192838	0.156246	0.00102421	51.25	3206.25	0	0	0	0	14.3862	216.202	16.4449	301.183	14.7613	293.382	0.223476	0.074901	0.338781	0.162067	0.2	0.00907407	0.233333	0.0172222	4.25	22.25	12.75	188.25	15.6031	296.871	0.104319	0.143172	0.118785	0.00439655	na	na	0.173717	0.0112707	
-0.0398993	0.177171	-1.73499	5.85326	0.166684	0.224072	0.130312	0.246321	0.107991	0.321574	0.0857749	0.357826	0.0387556	2.19447	0.0998579	0.00486526	0.163126	0.0141476	0.202005	0.00442819	na	na	0.733333	0.0209259	0.940915	0.00113088	0.134336	0.000587628	56.75	5064.92	0	0	0	0	15.543	351.574	15.838	379.736	15.7992	427.064	-0.0262532	0.0417712	0.22066	0.306362	0.229167	0.00340278	0.2625	0.00525463	5.25	62.9167	13.75	236.25	15.8186	402.852	-0.228409	0.709816	0.120278	0.00089393	na	na	0.185511	0.0211669	
-0.0954857	0.219845	-2.28246	4.45858	-0.109947	0.467471	-0.125351	0.471182	-0.211107	0.778533	-0.226835	0.802948	0.643565	2.5284	0.14057	0.0126744	0.174789	0.0181196	0.24025	0.0064593	na	na	0.729167	0.0478472	0.950173	0.00194942	0.131486	0.000383277	40.5	1572.33	0	0	0	0	11.3471	107.325	11.563	118.631	10.9195	149.216	-0.0585176	0.0563057	0.313709	0.17581	0.185417	0.00983218	0.239583	0.0149711	4	13.3333	10.75	69.5833	11.2412	133.291	-0.350598	0.563983	0.111215	0.00252484	na	na	0.303472	0.0370396	
0.0737752	0.161349	-1.76189	0.316417	0.19632	0.110098	0.173951	0.107818	0.163234	0.144239	0.153779	0.134538	3.04246	3.08674	0.11848	0.00206754	0.203162	0.00538751	0.212436	0.000734255	na	na	0.760417	0.0261748	0.967597	0.000269425	0.137227	0.000872221	44.25	1124.92	0	0	0	0	12.6846	73.4005	12.4521	58.152	9.40961	35.5697	0.0491977	0.0332839	0.459604	0.0187556	0.15625	0.00117477	0.197917	0.00557292	3.5	11.6667	11	34.6667	10.9308	46.0892	-0.424338	0.0560116	0.0949306	0.00110372	na	na	0.113063	0.00126895	
0.506044	0.560629	-0.971337	5.95591	0.670599	0.165143	0.700871	0.293212	0.808918	0.231	0.858167	0.432163	1.40511	17.4739	0.247801	0.0364027	0.353856	0.021593	0.381608	0.0307612	na	na	0.716667	0.057963	0.947466	0.00230511	0.160571	0.00245713	52.25	2941.58	0	0	0	0	14.6271	196.662	15.3572	182.032	13.9521	95.8684	0.245573	0.136289	-6.69605e-05	0.188675	0.170833	0.00414352	0.23125	0.014647	5	32.6667	10.75	203.583	14.6546	134.582	0.420028	0.664457	0.113681	0.00304482	na	na	0.365518	0.291963	
0.032173	0.640032	-1.39305	9.03685	-0.118343	0.402936	-0.0915245	0.58983	-0.2268	0.583886	-0.183375	0.871598	-1.59914	17.2842	0.135996	0.00520111	0.222076	0.0132554	0.296069	0.0206247	na	na	0.727083	0.0662674	0.934256	0.00544957	0.133668	0.00189067	60.5	4697	0	0	0	0	16.7874	321.13	17.3014	403.466	18.9005	587.306	0.0289408	0.140261	0.0118711	0.0550012	0.2	0.0227778	0.252083	0.0361285	4.5	27.6667	17.25	220.917	18.1009	491.065	-0.00110764	0.525756	0.125521	0.00675988	na	na	0.129539	0.00213323	
-0.146763	0.52055	-1.56035	1.65302	-0.073784	0.769857	-0.101605	0.893064	-0.213414	1.26655	-0.243843	1.44467	0.989542	16.2559	0.149638	0.0106608	0.233635	0.0251115	0.246602	0.010168	na	na	0.691667	0.0284259	0.9287	0.0074215	0.138352	0.000834526	51.25	3582.92	0	0	0	0	14.0748	247.617	15.6141	388.314	14.6246	299.614	-0.106027	0.106517	0.169197	0.438424	0.20625	0.0170081	0.289583	0.0752488	4.75	20.9167	11	55.3333	15.1194	339.9	-0.240721	1.00022	0.129757	0.0105427	na	na	0.223427	0.0622526	
0.00529804	0.147963	-1.25365	1.50126	-0.283787	0.146027	-0.234529	0.155423	-0.200648	0.0945293	-0.171971	0.0737131	1.49881	27.4624	0.13142	0.00345083	0.216691	0.00731076	0.250729	0.00594927	na	na	0.729167	0.00710648	0.954997	0.000906115	0.130796	0.000380614	47.5	1545	0	0	0	0	13.1121	97.2061	13.1623	109.701	11.6635	44.2368	0.00993579	0.0306481	0.0531632	0.411451	0.170833	0.00858796	0.20625	0.0170081	3.75	8.91667	13.75	80.9167	12.4129	70.1035	-0.0567769	0.159245	0.106181	0.00287049	na	na	0.144122	0.00278797	
0.653133	0.398438	-0.0839613	1.72011	0.594628	0.26742	0.693274	0.354741	0.60678	0.461531	0.738721	0.572546	2.2339	2.20969	0.254931	0.0376146	0.323162	0.0315035	0.365931	0.0295258	na	na	0.69375	0.0353414	0.915621	0.0115776	0.162743	0.00154395	57.5	2580.33	0	0	0	0	16.0843	171.615	18.6963	278.069	16.4624	288.018	0.291048	0.0986431	0.34109	0.0503764	0.23125	0.0324248	0.275	0.0469444	6	22	10.25	38.25	17.5794	282.491	0.194659	0.462339	0.141667	0.0146514	na	na	0.466866	0.28962	
0.220138	0.18312	-0.852135	3.22203	0.277812	0.466781	0.2937	0.446084	0.238267	0.592104	0.285844	0.578993	1.19548	6.00644	0.158873	0.0111049	0.224586	0.016201	0.269527	0.00379178	na	na	0.679167	0.0569213	0.917816	0.00936424	0.147768	0.00154687	57.75	4226.92	0	0	0	0	15.9183	290.49	15.8507	262.568	14.6552	192.558	0.118522	0.0414301	0.0740618	0.0164057	0.220833	0.0180324	0.270833	0.0341435	5.25	30.9167	18.25	644.917	15.253	226.062	0.0872987	0.16387	0.139931	0.0121288	na	na	0.245837	0.0635898	
0.348382	0.066146	-1.86536	9.17708	0.246246	0.628225	0.317478	0.488536	0.273099	0.939367	0.367846	0.712998	0.272914	2.59209	0.112555	0.0068176	0.191478	0.0211422	0.215167	0.00544707	na	na	0.729167	0.0093287	0.949685	0.00165665	0.151532	0.00101313	53.5	3532.33	0	0	0	0	14.7253	243.243	15.7724	279.138	15.4994	328.549	0.16362	0.0174855	0.29949	0.243641	0.189583	0.0058044	0.225	0.0136111	6.25	48.25	11	74	15.6359	303.195	-0.00938102	0.170912	0.110937	0.00397131	na	na	0.178788	0.0259814	
0.521338	0.358921	-0.348343	5.67042	0.339506	0.226889	0.442891	0.328032	0.376676	0.259981	0.510378	0.419598	0.255797	7.85052	0.207395	0.0252099	0.296222	0.0361453	0.318506	0.0264086	na	na	0.683333	0.0307407	0.941344	0.00268584	0.157086	0.00168903	48	1947.33	0	0	0	0	13.4633	126.938	14.28	107.225	14.0243	126.241	0.238076	0.0848104	0.066308	0.361533	0.18125	0.00659144	0.258333	0.0262037	4.25	22.25	12.25	176.917	14.1522	114.77	0.375466	0.224659	0.118646	0.00501783	na	na	0.266511	0.049294	
0.0798888	0.177866	-1.61301	0.0825468	0.237339	0.259686	0.221908	0.295985	0.207935	0.465017	0.200157	0.517728	1.01015	7.98881	0.114609	0.00651548	0.186516	0.015955	0.228021	0.005252	na	na	0.764583	0.00798032	0.967258	8.89964e-05	0.136827	0.000752354	44.5	923	0	0	0	0	12.5005	54.1961	12.8374	59.9071	11.8272	107.232	0.0299925	0.0381437	0.350488	0.259473	0.147917	0.00196181	0.189583	0.0058044	4	10	11.25	67.5833	12.3323	81.5725	-0.293689	0.378431	0.0950694	0.00138119	na	na	0.137685	0.00412813	
-0.463206	0.75535	-3.14833	14.1369	-0.106362	0.877554	-0.244855	1.01016	-0.119728	1.16617	-0.296928	1.35578	-0.135842	10.1223	0.134304	0.0129541	0.224213	0.037468	0.217639	0.0212493	na	na	0.754167	0.030625	0.954004	0.00353268	0.124797	0.000718405	45.75	1596.92	0	0	0	0	12.9257	105.748	12.8041	153.986	12.9399	94.0838	-0.218127	0.158426	-0.238757	0.277046	0.152083	0.0100174	0.235417	0.0595544	4	13.3333	11	18.6667	12.872	121.504	-0.131692	0.045585	0.106771	0.00581167	na	na	0.158353	0.0126601	
