mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 01:35:57 2008 

Input data from the file: ex13.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 213

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1050
N_samples:             30
Thetaw:                10
No_rec_males:          0
Ifgammar:              1
Alpha_gammar:          0.5
P_gammar:              0.5
Correct_gammar:        5


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
-1.2384	-3.68478	-1.2687	-1.47863	-1.50253	-1.70415	1.54483	0	0	0.0835519	na	0.4	0.889655	0.0761824	17	0	0	4.29114	2.73793	1.1931	-0.491863	0.545101	0.266667	0.433333	0	8	1.96552	-1.52164	0.14	na	0.365239	
-1.34908	0.134861	-0.138464	-0.635401	-0.241353	-0.78901	-8.26667	0.285714	0.315789	0.312839	na	0.466667	0.933333	0.0786546	57	0	0	14.3879	9.21149	17.4782	-0.4889	-0.980374	0.166667	0.266667	2	16	13.3448	-0.246639	0.0977778	na	0.65136	
1.81589	2.80619	0.73818	1.27861	0.794994	1.39748	1.71034	0.307692	0.333333	0.415363	na	0.366667	0.894253	0.185901	27	0	0	6.81534	10.269	8.55862	0.688614	0.403277	0.266667	0.333333	0	4	9.41379	1.17379	0.135556	na	1.07119	
0.681459	0.656728	0.513326	0.671196	0.542561	0.723621	0.257471	0.340426	0.375	0.386375	na	0.533333	0.944828	0.143801	48	0	0	12.1162	14.3356	14.0782	0.248928	0.0358759	0.166667	0.2	1	9	14.2069	0.576389	0.0866667	na	0.767319	
-0.127075	-0.935679	0.357771	0.236735	0.351763	0.222994	-3.53103	0.285714	0.482759	0.425083	na	0.466667	0.912644	0.116031	29	0	0	7.32018	7.06207	10.5931	-0.0479142	-0.78096	0.2	0.233333	3	6	8.82759	0.641632	0.117778	na	0.141602	
-1.17081	-4.20361	-1.72449	-1.82086	-1.92508	-2.01662	1.23218	0.1	0.121951	0.149488	na	0.6	0.965517	0.0850678	41	0	0	10.3492	7.06437	5.83218	-0.431315	0.198755	0.1	0.166667	0	20	6.44828	-1.23526	0.0666667	na	0.141555	
-0.0112651	-0.918401	0.111388	0.0838235	0.060388	0.0419409	3.22759	0.115385	0.150943	0.176915	na	0.6	0.965517	0.119622	53	0	0	13.3783	13.3379	10.1103	-0.00409554	0.409889	0.1	0.166667	2	13	11.7241	-0.417506	0.0666667	na	0.0749741	
-0.421963	-3.87146	-0.668624	-0.69365	-0.865028	-0.860754	-4.84598	0.0789474	0.102564	0.174214	na	0.633333	0.949425	0.103587	39	0	0	9.84437	8.71494	13.5609	-0.155905	-0.818558	0.166667	0.2	6	14	11.1379	0.427812	0.0822222	na	0.114745	
0.0977959	-1.4582	0.156449	0.161948	0.117945	0.134009	2.48276	0	0	0.104484	na	0.4	0.903448	0.123602	17	0	0	4.29114	4.41379	1.93103	0.0388422	0.876054	0.233333	0.233333	0	4	3.17241	-0.731976	0.126667	na	0.226562	
-0.837916	-12.2524	-0.484225	-0.706228	-0.160526	-0.487032	-1.86667	0.09375	0.181818	0.150031	na	0.766667	0.981609	0.0886552	33	0	0	8.32985	6.41149	8.27816	-0.312954	-0.367357	0.1	0.1	4	9	7.34483	-0.376008	0.0511111	na	0.31194	
0.793781	0.650351	0.302255	0.549258	0.290976	0.581487	3.8069	0.126984	0.203125	0.241765	na	0.6	0.956322	0.146332	64	0	0	16.1549	19.5586	15.7517	0.286313	0.404641	0.133333	0.133333	3	14	17.6552	0.319438	0.0755556	na	0.102257	
0.184523	-2.02766	0.605715	0.551766	0.652447	0.589952	1.75632	0.111111	0.173913	0.199451	na	0.633333	0.96092	0.127175	46	0	0	11.6113	12.1885	10.4322	0.0675503	0.254628	0.166667	0.233333	1	8	11.3103	-0.0861545	0.0711111	na	0.164089	
-1.25372	-2.77785	-1.05514	-1.32233	-1.3349	-1.59306	-1.24138	0.0666667	0.108696	0.143785	na	0.566667	0.85977	0.0736544	46	0	0	11.6113	7.68966	8.93103	-0.458961	-0.179972	0.366667	0.4	2	19	8.31034	-0.94493	0.168889	na	0.130045	
