mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 01:32:50 2008 

Input data from the file: ex06.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 4886

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1050
N_samples:             30
Thetaw:                5
No_rec_males:          0
Recombination:         10


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
0.90428	-0.63467	0.512736	0.747479	0.523065	0.785443	2.43678	0.1875	0.294118	0.361156	na	0.4	0.898851	0.154695	17	0	0	4.29114	5.42529	2.98851	0.359158	0.859831	0.2	0.366667	1	3	4.2069	-0.0551183	0.131111	na	0.184322	
-1.53533	-3.39388	-2.33757	-2.44725	-1.90765	-2.14862	-3.47586	0.375	0.470588	0.392176	na	0.366667	0.864368	0.0978116	17	0	0	4.29114	2.36552	5.84138	-0.609797	-1.22648	0.266667	0.5	2	9	4.10345	-0.122804	0.164444	na	1.69096	
0.105218	-1.20311	0.184164	0.186863	0.148393	0.161826	3.58621	0.103448	0.166667	0.18137	na	0.5	0.944828	0.124118	30	0	0	7.5726	7.7931	4.2069	0.0395701	0.769331	0.166667	0.233333	2	7	6	-0.650632	0.0866667	na	0.128319	
0.161874	-3.31303	-0.62363	-0.43479	-0.548669	-0.362228	-1.58161	0.1	0.193548	0.208048	na	0.6	0.956322	0.126901	31	0	0	7.82501	8.17471	9.75632	0.0607288	-0.329401	0.133333	0.166667	5	10	8.96552	0.45902	0.0755556	na	0.244657	
-0.355994	-9.2464	-0.553275	-0.576569	-0.704298	-0.707198	2.64828	0	0	0.049419	na	0.666667	0.972414	0.103697	23	0	0	5.80566	5.22069	2.57241	-0.13692	0.719706	0.1	0.133333	4	8	3.89655	-0.983384	0.06	na	0.191546	
0.398094	-3.09269	0.214502	0.321384	0.183883	0.31173	0.156322	0.0952381	0.181818	0.239825	na	0.533333	0.942529	0.134504	22	0	0	5.55324	6.18161	6.02529	0.153765	0.0441703	0.166667	0.233333	2	5	6.10345	0.293765	0.0888889	na	0.16177	
0.000164739	-1.96902	1.19717	0.955584	1.32827	1.04968	-1.83908	0.16	0.230769	0.261744	na	0.5	0.942529	0.124023	26	0	0	6.56292	6.56322	8.4023	6.26694e-05	-0.448461	0.166667	0.166667	5	2	7.48276	0.428672	0.0888889	na	0.304729	
0.228412	-0.822912	-0.68169	-0.463469	0.0164126	0.105347	-4.27586	0.4	0.5625	0.461354	na	0.366667	0.871264	0.134765	16	0	0	4.03872	4.31034	8.58621	0.091394	-1.5881	0.3	0.366667	1	4	6.44828	1.65181	0.157778	na	0.464	
0.185277	-1.52561	-0.76079	-0.534754	-0.963903	-0.678065	-0.882759	0.225806	0.375	0.290302	na	0.533333	0.903448	0.122459	32	0	0	8.07743	8.48966	9.37241	0.0693495	-0.178644	0.266667	0.366667	3	12	8.93103	0.334457	0.126667	na	0.11779	
-0.199386	-2.01645	0.437183	0.281465	0.431288	0.271694	0.726437	0	0	0.0995847	na	0.333333	0.891954	0.114596	11	0	0	2.77662	2.6046	1.87816	-0.0841882	0.366984	0.2	0.333333	1	2	2.24138	-0.484503	0.137778	na	0.383936	
0.431438	-4.93268	0.312782	0.411892	0.296377	0.41338	2.78621	0.0555556	0.105263	0.152761	na	0.566667	0.951724	0.136087	19	0	0	4.79598	5.3931	2.6069	0.169191	0.894008	0.166667	0.166667	3	4	4	-0.477544	0.08	na	0.185422	
-0.943253	-7.7907	-0.209281	-0.508695	-0.282254	-0.590809	1.13103	0	0	0.0213658	na	0.433333	0.901149	0.0841499	10	0	0	2.5242	1.77241	0.641379	-0.404722	0.616262	0.266667	0.4	2	3	1.2069	-1.27626	0.128889	na	0.564202	
0.196242	-1.10382	1.14907	0.996972	1.23891	1.07257	-3.64138	0.214286	0.333333	0.327846	na	0.366667	0.887356	0.131885	15	0	0	3.7863	4.0069	7.64828	0.0791728	-1.42765	0.266667	0.433333	1	1	5.82759	1.46982	0.142222	na	0.24957	
0.999651	-1.3987	1.11142	1.2655	1.22147	1.38632	3.17241	0.227273	0.434783	0.410651	na	0.5	0.931034	0.15939	23	0	0	5.80566	7.44828	4.27586	0.384479	0.862147	0.2	0.233333	4	2	5.86207	0.0290583	0.1	na	0.134259	
0.450522	0.233397	0.693103	0.723952	0.733224	0.769443	-6.3908	0.315789	0.5	0.524363	na	0.366667	0.855172	0.138344	20	0	0	5.0484	5.70115	12.092	0.175704	-1.96186	0.3	0.333333	2	3	8.89655	2.21705	0.173333	na	0.175403	
-0.251015	-6.11367	-0.229815	-0.278678	-0.334526	-0.370508	-2.97931	0.153846	0.259259	0.258486	na	0.633333	0.956322	0.108733	27	0	0	6.81534	6.33793	9.31724	-0.0951889	-0.702483	0.166667	0.266667	4	8	7.82759	0.45726	0.0755556	na	0.15778	
1.13719	0.456949	0.918354	1.16036	0.986916	1.25225	0.570115	0.117647	0.166667	0.28251	na	0.366667	0.905747	0.16476	18	0	0	4.54356	6.04368	5.47356	0.44866	0.191611	0.233333	0.366667	2	2	5.75862	0.760505	0.124444	na	0.165462	
-0.607877	-8.26876	-0.556127	-0.672289	-0.692294	-0.800333	2.71264	0	0	0.0462789	na	0.566667	0.947126	0.0961889	17	0	0	4.29114	3.52874	0.816092	-0.241434	0.957171	0.166667	0.2	1	6	2.17241	-1.38627	0.0844444	na	0.283388	
-0.0568883	-4.72436	0.638137	0.490362	0.668722	0.509562	0.744828	0.166667	0.263158	0.316403	na	0.533333	0.947126	0.120686	19	0	0	4.79598	4.71724	3.97241	-0.022309	0.238992	0.133333	0.266667	3	3	4.34483	-0.270666	0.0844444	na	0.211988	
0.555228	-0.279125	-0.975292	-0.581826	-1.15331	-0.705997	0.312644	0.230769	0.357143	0.308545	na	0.333333	0.822989	0.139661	14	0	0	3.53388	4.12184	3.8092	0.226092	0.129811	0.366667	0.4	1	6	3.96552	0.327371	0.204444	na	0.24261	
-0.0983263	-2.50918	-0.199839	-0.196991	-0.287174	-0.269508	1.78391	0.0625	0.117647	0.0911983	na	0.433333	0.894253	0.115889	17	0	0	4.29114	4.16782	2.38391	-0.0390528	0.629461	0.233333	0.233333	1	5	3.27586	-0.664291	0.135556	na	0.239934	
0.00626314	-2.41682	0.381243	0.307761	0.375274	0.301229	2.11494	0	0	0.0491494	na	0.466667	0.928736	0.121657	20	0	0	5.0484	5.05747	2.94253	0.00244264	0.649249	0.2	0.3	3	4	4	-0.604015	0.102222	na	0.197727	
-1.02668	-5.04042	-0.820631	-1.03881	-0.984306	-1.20131	0.229885	0.0714286	0.133333	0.155391	na	0.433333	0.891954	0.0862123	15	0	0	3.7863	2.63218	2.4023	-0.41421	0.0901297	0.233333	0.466667	2	6	2.51724	-0.913776	0.137778	na	0.379913	
-0.593742	-1.69961	-1.06626	-1.07718	-1.23474	-1.22934	0.597701	0	0	0.0419463	na	0.3	0.834483	0.102494	11	0	0	2.77662	2.26437	1.66667	-0.250699	0.301949	0.333333	0.5	1	5	1.96552	-0.734216	0.193333	na	0.441624	
-0.193006	-5.01317	-0.68169	-0.619389	-0.831403	-0.743673	0.790805	0.0666667	0.125	0.143708	na	0.5	0.933333	0.109431	16	0	0	4.03872	3.8092	3.01839	-0.0772268	0.293712	0.166667	0.2	3	6	3.41379	-0.4284	0.0977778	na	0.262523	
-1.20169	-4.03368	-1.58948	-1.72124	-1.83471	-1.95231	0.588506	0.0833333	0.153846	0.105092	na	0.366667	0.850575	0.0807588	13	0	0	3.28146	2.08736	1.49885	-0.494495	0.259719	0.333333	0.5	1	7	1.7931	-1.1928	0.177778	na	0.479075	
-0.745346	-0.289553	-0.556127	-0.723323	-0.692294	-0.856171	-3.21839	0.3125	0.470588	0.418928	na	0.3	0.777011	0.0926035	17	0	0	4.29114	3.35632	6.57471	-0.296033	-1.13563	0.4	0.466667	1	6	4.96552	0.441244	0.248889	na	0.297945	
0.943195	-1.4632	0.0121839	0.367975	-0.0521455	0.358722	3.21839	0.0384615	0.0740741	0.22614	na	0.533333	0.926437	0.1519	27	0	0	6.81534	8.6092	5.3908	0.357675	0.758855	0.2	0.2	2	7	7	0.0834177	0.104444	na	0.116155	
-0.647314	-6.48259	-1.12226	-1.14154	-1.34112	-1.33483	-0.689655	0.117647	0.222222	0.148816	na	0.533333	0.896552	0.0921756	18	0	0	4.54356	3.68966	4.37931	-0.255387	-0.231788	0.3	0.333333	1	8	4.03448	-0.318628	0.133333	na	0.271028	
0.614145	-1.16842	1.28885	1.26266	1.41341	1.37861	0.947126	0	0	0.117909	na	0.433333	0.829885	0.147128	19	0	0	4.79598	5.64598	4.69885	0.24084	0.303904	0.4	0.5	3	1	5.17241	0.225842	0.197778	na	0.177117	
0.622891	-0.0914459	0.743743	0.829216	0.793024	0.888517	-2.54713	0.05	0.0952381	0.197507	na	0.4	0.891954	0.144604	21	0	0	5.30082	6.24368	8.7908	0.241709	-0.749516	0.233333	0.366667	4	3	7.51724	1.22833	0.137778	na	0.160162	
0.845626	-3.92442	-0.199839	0.153442	-0.287174	0.113908	1.18621	0.125	0.235294	0.24441	na	0.533333	0.937931	0.14999	17	0	0	4.29114	5.35172	4.16552	0.335862	0.418559	0.166667	0.2	3	5	4.75862	0.305873	0.0933333	na	0.186856	
-0.196738	-2.16533	0.0203593	-0.0589477	-0.0441423	-0.11907	1.76552	0.0666667	0.129032	0.112312	na	0.533333	0.933333	0.112596	31	0	0	7.82501	7.4	5.63448	-0.0738085	0.367704	0.2	0.3	4	8	6.51724	-0.526342	0.0977778	na	0.135135	
-0.449032	-3.51184	-0.30266	-0.41184	-0.418338	-0.520345	0.441379	0.2	0.307692	0.230159	na	0.533333	0.942529	0.10249	26	0	0	6.56292	5.73793	5.29655	-0.170819	0.107631	0.166667	0.2	1	8	5.51724	-0.487312	0.0888889	na	0.174279	
1.45189	1.48572	1.14907	1.45984	1.23891	1.57605	1.25057	0.214286	0.333333	0.378573	na	0.3	0.871264	0.178792	15	0	0	3.7863	5.41839	4.16782	0.585757	0.490305	0.266667	0.266667	1	1	4.7931	0.724945	0.157778	na	0.184557	
-0.0112933	-4.65236	0.0665908	0.0493509	0.0164126	0.00858384	-0.845977	0.0666667	0.125	0.184062	na	0.5	0.862069	0.120449	16	0	0	4.03872	4.02529	4.87126	-0.00451877	-0.314204	0.366667	0.433333	3	4	4.44828	0.280762	0.166667	na	0.248429	
-0.52981	-3.00494	-0.454102	-0.562407	-0.585659	-0.685122	-2.65747	0.15	0.285714	0.281752	na	0.466667	0.914943	0.0996234	21	0	0	5.30082	4.49885	7.15632	-0.205589	-0.781986	0.233333	0.3	3	7	5.82759	0.291933	0.115556	na	0.222279	
-0.120005	0.145775	-0.337928	-0.315742	-0.448311	-0.406558	-0.671264	0.0555556	0.105263	0.184453	na	0.333333	0.878161	0.116501	19	0	0	4.79598	4.62989	5.30115	-0.0470607	-0.215388	0.233333	0.466667	1	6	4.96552	0.101715	0.151111	na	0.215988	
0.368017	-1.95285	-0.242478	-0.0564427	-0.340627	-0.119182	1.50805	0.0526316	0.1	0.166253	na	0.466667	0.926437	0.131075	20	0	0	5.0484	5.58161	4.07356	0.143527	0.462943	0.166667	0.233333	0	6	4.82759	-0.127216	0.104444	na	0.17916	
0.549367	-1.23458	-0.0125732	0.19509	-0.0759668	0.165079	-1.09425	0.166667	0.210526	0.216064	na	0.433333	0.933333	0.140821	19	0	0	4.79598	5.55632	6.65057	0.215437	-0.351112	0.166667	0.233333	3	5	6.10345	0.784413	0.0977778	na	0.179975	
0.484589	-1.30222	0.312782	0.431742	0.296377	0.435208	0.588506	0.111111	0.210526	0.206062	na	0.433333	0.901149	0.138007	19	0	0	4.79598	5.46667	4.87816	0.190034	0.188833	0.2	0.266667	3	4	5.17241	0.225842	0.128889	na	0.182927	
1.08193	-2.66332	0.307572	0.656848	0.292756	0.690985	1.14943	0.111111	0.178571	0.265627	na	0.6	0.96092	0.157978	28	0	0	7.06776	9.1954	8.04598	0.409077	0.262349	0.133333	0.133333	3	6	8.62069	0.680641	0.0711111	na	0.10875	
0.603202	-0.689345	1.14907	1.14699	1.23891	1.23575	0.652874	0.214286	0.4	0.349103	na	0.366667	0.912644	0.147078	15	0	0	3.7863	4.46437	3.81149	0.243359	0.255968	0.166667	0.2	2	1	4.13793	0.253192	0.117778	na	0.223996	
-1.31171	-5.62574	-0.649581	-1.01319	-0.813249	-1.19173	0.827586	0.285714	0.5	0.297484	na	0.5	0.910345	0.0728739	22	0	0	5.55324	3.48276	2.65517	-0.506654	0.233843	0.266667	0.366667	1	8	3.06897	-1.32638	0.12	na	0.287129	
0.271923	-0.549731	0.156449	0.226591	0.117945	0.204736	-1.56322	0.0625	0.117647	0.193915	na	0.366667	0.866667	0.13083	17	0	0	4.29114	4.63218	6.1954	0.108001	-0.55159	0.266667	0.3	4	4	5.41379	0.734549	0.162222	na	0.215881	
-0.917922	-4.35222	-0.68169	-0.8876	-0.831403	-1.0363	-0.864368	0.2	0.3125	0.234557	na	0.433333	0.896552	0.0849777	16	0	0	4.03872	2.94713	3.81149	-0.367285	-0.321035	0.266667	0.3	1	6	3.37931	-0.452039	0.133333	na	0.339314	
-0.90523	-4.69824	-1.12226	-1.23758	-1.34112	-1.44019	-0.266667	0.0588235	0.111111	0.144856	na	0.466667	0.894253	0.0844642	18	0	0	4.54356	3.34943	3.61609	-0.357144	-0.0896245	0.3	0.366667	1	8	3.48276	-0.66395	0.135556	na	0.298559	
-1.33635	-3.4396	0.0563951	-0.427675	0.0133473	-0.488933	1.02069	0	0	0.0376947	na	0.266667	0.634483	0.0697175	8	0	0	2.01936	1.13103	0.110345	-0.597785	0.660958	0.6	0.7	0	2	0.62069	-1.58193	0.386667	na	0.884146	
-1.28386	-8.25313	-0.565113	-0.92151	-0.679395	-1.04752	-0.386207	0	0	0.0367468	na	0.433333	0.850575	0.0708371	11	0	0	2.77662	1.66897	2.05517	-0.542094	-0.195106	0.366667	0.5	1	4	1.86207	-0.827858	0.177778	na	0.599174	
-0.418962	-6.19415	0.339084	0.112643	0.32835	0.0841734	1.02989	0.0434783	0.0833333	0.108839	na	0.6	0.96092	0.105507	24	0	0	6.05808	5.34253	4.31264	-0.160506	0.269592	0.133333	0.2	2	5	4.82759	-0.612299	0.0711111	na	0.187177	
0.495418	-3.20765	-0.097236	0.111252	0.0853114	0.278501	1.89425	0.107143	0.206897	0.165773	na	0.6	0.956322	0.136974	29	0	0	7.32018	8.32644	6.43218	0.1868	0.418953	0.133333	0.166667	5	7	7.37931	0.025171	0.0755556	na	0.120099	
-1.65475	-2.17506	-2.61541	-2.71483	-1.93769	-2.22379	-5.47126	0.277778	0.421053	0.300398	na	0.333333	0.758621	0.0846022	19	0	0	4.79598	2.50575	7.97701	-0.648917	-1.75556	0.466667	0.533333	1	10	5.24138	0.267218	0.266667	na	0.798165	
0.414391	-0.436603	0.785603	0.785526	0.810522	0.816501	1.70115	0	0	0.20113	na	0.266667	0.836782	0.140756	9	0	0	2.27178	2.57471	0.873563	0.181205	1.00641	0.333333	0.4	0	1	1.72414	-0.571225	0.191111	na	0.388393	
-0.340834	-1.85262	0.531591	0.305356	0.537553	0.300518	2.11494	0.181818	0.333333	0.315196	na	0.333333	0.834483	0.109463	12	0	0	3.02904	2.71264	0.597701	-0.141942	0.996217	0.366667	0.5	1	2	1.65517	-1.16771	0.193333	na	0.368644	
-0.12582	-0.268984	-0.199839	-0.207198	-0.287174	-0.280675	1.78391	0.125	0.235294	0.174721	na	0.333333	0.864368	0.116893	17	0	0	4.29114	4.13333	2.34943	-0.0499727	0.629461	0.266667	0.5	1	5	3.24138	-0.686852	0.164444	na	0.241935	
-0.276447	-1.76589	-1.34436	-1.18629	-1.55198	-1.36106	0.855172	0.0909091	0.166667	0.111455	na	0.333333	0.83908	0.106515	12	0	0	3.02904	2.77241	1.91724	-0.115128	0.402818	0.333333	0.433333	0	6	2.34483	-0.581541	0.188889	na	0.360697	
-0.0187474	-3.14248	-0.577317	-0.476079	-0.676125	-0.55878	0.358621	0	0	0.0720153	na	0.333333	0.88046	0.118994	8	0	0	2.01936	2.0069	1.64828	-0.00838622	0.232229	0.233333	0.366667	1	3	1.82759	-0.2169	0.148889	na	0.498282	
-0.449884	-2.2075	-0.143225	-0.280552	-0.217988	-0.354295	1.01149	0	0	0.0947598	na	0.366667	0.896552	0.104231	14	0	0	3.53388	3.05747	2.04598	-0.183195	0.419977	0.233333	0.366667	0	4	2.55172	-0.7449	0.133333	na	0.327068	
-1.30443	-5.60262	0.214502	-0.319192	0.183883	-0.397244	-0.597701	0.0952381	0.136364	0.117209	na	0.5	0.933333	0.0747366	22	0	0	5.55324	3.49425	4.09195	-0.503842	-0.168886	0.166667	0.333333	1	5	3.7931	-0.939757	0.0977778	na	0.286184	
0.00610466	-4.61947	0.0665908	0.0557879	0.0164126	0.015607	0.505747	0.0666667	0.125	0.15079	na	0.5	0.935632	0.121079	16	0	0	4.03872	4.04598	3.54023	0.00244264	0.187839	0.2	0.3	2	4	3.7931	-0.168374	0.0955556	na	0.247159	
0.559691	-0.267246	0.869024	0.905684	0.928185	0.969334	-1.87586	0.25	0.352941	0.317218	na	0.366667	0.868966	0.143686	17	0	0	4.29114	4.9931	6.86897	0.222296	-0.661908	0.3	0.3	2	2	5.93103	1.07298	0.16	na	0.400552	
-0.239527	-2.44139	-0.101952	-0.171003	-0.177103	-0.239201	-1.26897	0.0588235	0.111111	0.124059	na	0.433333	0.898851	0.111067	18	0	0	4.54356	4.22759	5.49655	-0.0945014	-0.426489	0.266667	0.266667	1	5	4.86207	0.199356	0.131111	na	0.236542	
-1.38795	-7.50675	-0.782156	-1.14446	-0.953115	-1.32771	-0.229885	0.0588235	0.111111	0.104963	na	0.5	0.926437	0.0681922	18	0	0	4.54356	2.71264	2.94253	-0.547594	-0.0772625	0.2	0.266667	3	7	2.82759	-1.07402	0.104444	na	0.737288	
-0.00573814	-3.21313	-0.731446	-0.586606	-0.91296	-0.72536	1.4069	0.0869565	0.166667	0.227477	na	0.533333	0.917241	0.116102	24	0	0	6.05808	6.04828	4.64138	-0.0021983	0.368283	0.266667	0.266667	2	9	5.34483	-0.354916	0.113333	na	0.165336	
-1.32615	-8.37683	-0.802604	-1.14347	-1.00054	-1.3511	0.45977	0.08	0.153846	0.141612	na	0.6	0.942529	0.0717634	26	0	0	6.56292	4.12644	3.66667	-0.504491	0.112115	0.2	0.266667	3	10	3.89655	-1.2426	0.0888889	na	0.24234	
0.0464665	-1.63181	-0.378154	-0.290291	-0.464106	-0.359976	-0.147126	0	0	0.076464	na	0.3	0.747126	0.121642	9	0	0	2.27178	2.30575	2.45287	0.0203188	-0.0870406	0.466667	0.5	2	3	2.37931	0.112163	0.277778	na	0.433699	
0.719516	-2.91079	0.585274	0.740604	0.618215	0.793994	-0.505747	0.142857	0.206897	0.268463	na	0.6	0.949425	0.146226	29	0	0	7.32018	8.78161	9.28736	0.271297	-0.111856	0.166667	0.2	2	5	9.03448	0.729698	0.0822222	na	0.113874	
-1.08139	-4.90165	-0.707753	-0.966113	-0.847919	-1.11	0.137931	0.0833333	0.153846	0.0962192	na	0.4	0.908046	0.080056	13	0	0	3.28146	2.2069	2.06897	-0.444991	0.0608716	0.2	0.366667	1	5	2.13793	-0.916451	0.122222	na	0.453125	
1.18884	0.0290141	0.312782	0.694757	0.296377	0.724438	-2.42759	0.277778	0.368421	0.361692	na	0.4	0.914943	0.164038	19	0	0	4.79598	6.44138	8.86897	0.466211	-0.778938	0.166667	0.3	2	4	7.65517	1.71536	0.115556	na	0.155246	
0.509206	-0.562653	1.03967	1.02209	1.16213	1.13153	4.37701	0.0555556	0.108108	0.152898	na	0.533333	0.947126	0.140438	37	0	0	9.33953	10.6368	6.25977	0.188749	0.775975	0.133333	0.133333	3	4	8.44828	-0.308482	0.0844444	na	0.0940134	
-0.993017	-9.14615	-0.753563	-0.976017	-0.93033	-1.15111	0.974713	0	0	0.0284007	na	0.6	0.889655	0.0805252	21	0	0	5.30082	3.7977	2.82299	-0.385334	0.286818	0.333333	0.4	3	8	3.31034	-1.10311	0.14	na	0.263317	
-0.603958	-4.31208	-0.0778101	-0.29322	-0.160526	-0.386252	4.65287	0	0	0.053069	na	0.6	0.96092	0.0974805	33	0	0	8.32985	6.94713	2.29425	-0.225573	0.915677	0.133333	0.166667	3	9	4.62069	-1.41588	0.0711111	na	0.143944	
0.303407	-2.03346	0.272808	0.331163	0.249675	0.321458	-1.04828	0.0769231	0.142857	0.191729	na	0.4	0.88046	0.132289	14	0	0	3.53388	3.85517	4.90345	0.123549	-0.435249	0.266667	0.3	1	3	4.37931	0.641206	0.148889	na	0.259392	
-0.864444	-8.17006	-0.552632	-0.768879	-0.70944	-0.92594	3.74253	0	0	0.0204969	na	0.633333	0.96092	0.0865273	26	0	0	6.56292	4.97471	1.23218	-0.328849	0.912618	0.133333	0.2	1	9	3.10345	-1.61221	0.0711111	na	0.201017	
0.00049834	-2.7895	-0.0735256	-0.0586326	-0.148494	-0.117657	1.03908	0	0	0.0819066	na	0.5	0.931034	0.12027	22	0	0	5.55324	5.55402	4.51494	0.000192486	0.293603	0.2	0.2	3	6	5.03448	-0.276969	0.1	na	0.18005	
0.607608	-0.672719	0.184164	0.378539	0.148393	0.376655	1.41609	0.0689655	0.133333	0.202773	na	0.5	0.917241	0.141417	30	0	0	7.5726	8.84598	7.42989	0.228508	0.303787	0.2	0.266667	6	7	8.13793	0.233897	0.113333	na	0.113046	
-0.719617	-9.14043	-0.337928	-0.539678	-0.448311	-0.652812	0.358621	0.0555556	0.105263	0.0748753	na	0.6	0.954023	0.0929162	19	0	0	4.79598	3.8	3.44138	-0.282202	0.11507	0.166667	0.233333	1	6	3.62069	-0.70511	0.0777778	na	0.263158	
2.02943	0.926562	0.874348	1.46537	0.949006	1.60325	1.32414	0.217391	0.333333	0.432957	na	0.433333	0.910345	0.194655	24	0	0	6.05808	9.52414	8.2	0.777479	0.346619	0.2	0.333333	4	3	8.86207	1.39528	0.12	na	0.104996	
0.586613	-0.514134	0.173969	0.354735	0.13887	0.343505	2.14253	0.0833333	0.153846	0.20131	na	0.333333	0.841379	0.142814	13	0	0	3.28146	3.86437	1.72184	0.241391	0.945539	0.3	0.3	1	3	2.7931	-0.391379	0.186667	na	0.258775	
0.0131619	-1.32374	0.578252	0.46888	0.59891	0.483385	0.0183908	0.176471	0.277778	0.366512	na	0.4	0.887356	0.122278	18	0	0	4.54356	4.56092	4.54253	0.00519282	0.006181	0.266667	0.3	2	3	4.55172	0.00511176	0.142222	na	0.219254	
